ID	UniProt ID	Average Intensity
ENSG00000088888	Q7Z434	411.5809872237547
ENSG00000088986	P63167	1824.636676175504
ENSG00000089048	Q9H501	9.959177519254567
ENSG00000089063	Q96A57	106.73801136751501
ENSG00000089154	Q92616	211.72678347766373
ENSG00000089195	Q9UJA5	26.48258292145455
ENSG00000089248	P30040	1821.5016372458958
ENSG00000089737	Q9GZR7	68.03947109175076
ENSG00000089818	Q8NC96	25.591959683777837
ENSG00000090061	O75909	4.050980433471482
ENSG00000090857	Q8NCN5	6.163130475020316
ENSG00000091009	Q9P2N5	10.637148053671364
ENSG00000091127	Q96PZ0	30.589335867318358
ENSG00000091136	P07942	20.9425825316954
ENSG00000091542	Q6P6C2	17.28580075171277
ENSG00000092148	Q9ULT8	25.364370064149014
ENSG00000092199	P07910,P07910-2	8443.05135287224
ENSG00000092531	O00161,O00161-2	79.37493129256015
ENSG00000092820	P15311	6320.2755543605235
ENSG00000093010	P21964-2	193.95461577715355
ENSG00000093144	Q9NTX5-2	56.483674238194276
ENSG00000095319	Q5SRE5	11.1954502552586
ENSG00000095383	Q9BYX2	73.37714331678478
ENSG00000095787	Q9BTA9	20.69947420407535
ENSG00000096384	P08238	29724.922946792816
ENSG00000096746	P31942	1063.742600292894
ENSG00000096872	Q96LB3	3.6905457962392525
ENSG00000099290	Q641Q2	15.01061747533025
ENSG00000099331	Q13459	8.778361924758459
ENSG00000099381	O15047	5.149841261134164
ENSG00000099783	P52272	3411.589630640292
ENSG00000099797	Q9NZ01	438.1643356258268
ENSG00000099899	Q8IZ69	6.226601596937967
ENSG00000099917	Q96RN5-3	30.020170507595964
ENSG00000100129	Q9Y262	899.4748089259665
ENSG00000100220	Q9Y3I0	1311.0486449797331
ENSG00000100227	Q9BY77,Q9BY77-2	175.39533697262618
ENSG00000100243	P00387-2	1288.0026894646699
ENSG00000100258	Q9BU23-2	63.370056261272
ENSG00000100297	P33992	319.7985629924231
ENSG00000100300	P30536	282.8057860954414
ENSG00000100320	O43251-6	8.97433644650155
ENSG00000100353	O15371	864.6999216293701
ENSG00000100354	Q9UPQ9-1	2.8516157504719755
ENSG00000100412	Q99798	478.9758958594671
ENSG00000100418	Q6ICB0	52.34860025566367
ENSG00000100522	Q96EK6	286.1919991571491
ENSG00000100591	O95433	588.5738019498958
ENSG00000100711	Q9BQ24	3.609140275736381
ENSG00000100722	Q6PJT7,Q6PJT7-2,Q6PJT7-3	79.25704468442314
ENSG00000100726	Q9Y4R8	2.8360173529446002
ENSG00000100796	Q6IN85	65.5581593818452
ENSG00000100836	Q86U42-2	286.06736837908966
ENSG00000100890	O15091	0.5749744476158996
ENSG00000100897	Q8TEB1	0.9535532975996673
ENSG00000100938	Q9P2T1	155.54200388766876
ENSG00000100997	Q8N2K0	76.90563924318718
ENSG00000101161	O94906	77.35887346217207
ENSG00000101182	O14818	2323.0393932040824
ENSG00000101189	Q9NV56	39.41413834621555
ENSG00000101193	Q9NWU2	35.00209883533996
ENSG00000101337	Q92544	139.66908735526687
ENSG00000101361	O00567	339.25422726431594
ENSG00000101407	O43156	6.7547842290922375
ENSG00000101413	Q9NQG5	226.18335985751241
ENSG00000101464	Q9H490-2	14.211008968258803
ENSG00000101474	Q9HDC9	1019.7536781677138
ENSG00000101596	A6NHR9	59.60824890191804
ENSG00000101608	P19105	7012.343190499555
ENSG00000101654	O43148	44.86733456191229
ENSG00000101868	P09884	9.684539938241524
ENSG00000101966	P98170	9.310844517234326
ENSG00000102030	P41227	564.4388459190793
ENSG00000102158	Q9H0U3	180.82629241798952
ENSG00000102225	Q00536	45.86782627367936
ENSG00000102390	Q9BVG4	423.04478393825866
ENSG00000102595	Q9NYU1	2.490754219521677
ENSG00000102900	Q8N1F7	194.60342941379156
ENSG00000102910	Q86WA8	0.48600624817624255
ENSG00000103018	O43169	274.38501562636236
ENSG00000103047	Q9C0B7	0.7832804117302277
ENSG00000103160	Q3SXM5	3.695859736205396
ENSG00000103257	Q01650	190.35354009055806
ENSG00000103356	Q5JPH6	11.127510464990245
ENSG00000103363	Q15370	1713.9167466838799
ENSG00000103496	Q12846	6.180861743580902
ENSG00000103550	Q1ED39	0.4629227880418634
ENSG00000103591	Q6PD74	33.81618087187739
ENSG00000104064	Q06547-2	2.3242342883340408
ENSG00000104131	O75822	191.16851047347987
ENSG00000104299	Q9NV88-2	4.50343614411601
ENSG00000104356	Q99575	26.46039950609622
ENSG00000104388	P61019	862.6921451548249
ENSG00000104412	Q15006	113.41530668917024
ENSG00000104517	O95071	3.282160946406841
ENSG00000104524	Q53H96	482.72251855921763
ENSG00000104805	Q02818	182.8682346775619
ENSG00000104824	P14866	3332.3027113146013
ENSG00000104825	Q15653	29.006581067938292
ENSG00000104835	Q9NP81	49.83279707718471
ENSG00000104852	P08621	653.7794170443055
ENSG00000104872	Q9NWS0	56.769256706432415
ENSG00000104880	Q6ZSZ5-2	16.931225968443513
ENSG00000104897	Q15428	276.33726642296585
ENSG00000104973	Q71SY5-5	5.59958877237036
ENSG00000104979	Q9UNZ5	32.63183603154503
ENSG00000105063	Q9UPN7	49.67118175716568
ENSG00000105197	Q3ZCQ8	324.0836060188057
ENSG00000105221	P31751	56.243657406021796
ENSG00000105254	Q99426	517.2432206487118
ENSG00000105258	P36954	94.72647368618257
ENSG00000105298	Q8WUQ7	1.1282329643367188
ENSG00000105323	Q9BUJ2-2	646.1180209043907
ENSG00000105355	O60664	3585.749358836235
ENSG00000105404	Q9UI14	111.91041633372231
ENSG00000105576	O14787-2	212.30252474505556
ENSG00000105671	Q9Y6V7	5.729109157515176
ENSG00000105676	Q6NXE6	186.01491617487767
ENSG00000105705	Q8IWZ8	10.230113766725037
ENSG00000105726	Q9HD20-2	6.126741892972641
ENSG00000105738	O60292	3.4955242465104592
ENSG00000105771	Q9H0W8	55.56372453873965
ENSG00000105778	Q8NBF6	1.6327122124673126
ENSG00000105821	Q99543	5.803855062483386
ENSG00000105849	Q3B726	23.69708814542097
ENSG00000105887	P58546	2730.0999302160476
ENSG00000105928	O60443	112.85380893030134
ENSG00000106009	Q6PJG6	14.691239604388263
ENSG00000106245	P41223	220.36013219438667
ENSG00000106266	Q9Y5X2	32.897023291263636
ENSG00000106268	P36639-4	59.546634504498854
ENSG00000106299	O00401	131.50303861878305
ENSG00000106305	Q13155	527.5300683522374
ENSG00000106397	O60568	281.92359169152826
ENSG00000106443	O94880,O94880-2	3.994329361691145
ENSG00000106526	Q9C0K3	187.23419648227454
ENSG00000106591	Q9BYC8	73.8866071586016
ENSG00000106608	Q8TCY9-2	2.307091989334443
ENSG00000106665	Q9UDT6-2	5.417701688462325
ENSG00000106682	Q15056	2936.602832795401
ENSG00000106771	Q9H330-2	22.248056749017476
ENSG00000106853	Q14914	219.13824099656364
ENSG00000107164	Q96I24	596.1275519257456
ENSG00000107262	Q99933-4	13.365471189790597
ENSG00000107371	Q9NQT5	93.6452123412368
ENSG00000107372	O76080	6.067571054365617
ENSG00000107554	Q6XZF7	38.031430505505085
ENSG00000107581	Q14152	768.795650675687
ENSG00000107643	P45983-3	24.878764667950193
ENSG00000107669	O95260-2	8.090635727323642
ENSG00000107929	Q92615	105.58455458213965
ENSG00000107937	Q9BZE4	140.30727855654482
ENSG00000107959	Q5JRX3	94.59088456388545
ENSG00000108010	O76003	986.526070780805
ENSG00000108055	Q9UQE7	111.14446874800186
ENSG00000108061	Q9UQ13	8.111283320305287
ENSG00000108175	Q9ULJ6	10.569097666851897
ENSG00000108256	Q7Z417	80.47562040580287
ENSG00000108651	Q9NYH9	5.312304401060765
ENSG00000108666	Q9HAS0	17.628513512592512
ENSG00000108669	Q15438-2	3.121776405574765
ENSG00000108826	Q9P0M9	80.91109587545647
ENSG00000108848	O95232	75.93225701118432
ENSG00000109111	Q7KZ85,Q7KZ85-2	45.31110644985171
ENSG00000109171	Q9P270	55.98939945786594
ENSG00000109270	Q9UHA4	154.62044438310272
ENSG00000109321	P15514	5.04718390936799
ENSG00000109534	Q9NY12	129.51978542979228
ENSG00000109685	O96028	6.237679487244085
ENSG00000109736	Q14728	22.89141749935267
ENSG00000109775	Q9NUQ7	9.23415792037356
ENSG00000109805	Q9BPX3	103.81608807581179
ENSG00000109917	O75312	398.65450038949746
ENSG00000109920	Q8N3X1	4.861473492160281
ENSG00000110031	O60711	34.64345944574134
ENSG00000110104	Q9H6F5	98.9350424939428
ENSG00000110172	Q9UHD1	282.85882877916885
ENSG00000110583	Q86UY6	5.831543636755487
ENSG00000110713	P52948-5	129.2153703889603
ENSG00000110768	P32780	5.357608486808896
ENSG00000110917	Q14165	344.3078317114884
ENSG00000110921	Q03426	19.061701958618606
ENSG00000111011	Q7L4I2	16.876235312910914
ENSG00000111231	Q9UHW5	52.69593636632869
ENSG00000111237	Q9UBQ0	1025.3084704585335
ENSG00000111300	Q14CX7	39.10804804431968
ENSG00000111615	Q13601	116.47206958935297
ENSG00000111641	P46087	211.28752237574696
ENSG00000111647	A0JNW5	2.6558588085191213
ENSG00000111665	Q99618	47.76884030007287
ENSG00000111707	Q9H7L9	9.520042491509555
ENSG00000111731	Q86YS7	1.3199470406387104
ENSG00000111786	Q13242	544.222618916592
ENSG00000111802	O95551	4.055648913004681
ENSG00000111832	Q9H446	95.73215795333977
ENSG00000111845	Q9NWT1	7.928248210329402
ENSG00000111906	Q7Z4H3	13.01254089558048
ENSG00000112079	Q15208	39.54324352063175
ENSG00000112282	Q9ULK4-4	0.9745781934491665
ENSG00000112297	Q9Y4K1	5.186794574281925
ENSG00000112304	Q9NPJ3	94.46148631679645
ENSG00000112651	Q5T653	89.84540825003404
ENSG00000112851	Q96RT1-6	35.08609110295027
ENSG00000112984	O95235	7.302388366415178
ENSG00000113013	P38646	3837.3127346295505
ENSG00000113194	Q96CS3	200.1858597785882
ENSG00000113282	Q14677-3	154.08555518470874
ENSG00000113360	Q9NRR4-2	1.5884263733979709
ENSG00000113460	Q8TDN6	302.14090783427525
ENSG00000113504	Q9Y666	3.2309021798626705
ENSG00000113558	P63208	1027.713377032425
ENSG00000113615	O95486	82.6526896141457
ENSG00000113810	Q9NTJ3	176.2010073488622
ENSG00000114331	Q15057	1.788872218790182
ENSG00000114391	P83731	4290.023505663248
ENSG00000114520	O95219	9.225564401424073
ENSG00000114767	O43818	88.71950846562657
ENSG00000114988	Q9H0V9	9.665365465312918
ENSG00000115128	Q9Y3B4	438.68846132557303
ENSG00000115159	P43304	157.4293546474205
ENSG00000115183	Q9C0D5	3.196393856056877
ENSG00000115211	Q9UI10-2	156.6984509528769
ENSG00000115275	Q13724	153.72103962931925
ENSG00000115306	Q01082,Q01082-3	949.2202754787781
ENSG00000115307	Q9Y679-2	136.64604793004202
ENSG00000115339	Q14435	6.260278615162235
ENSG00000115355	Q3V6T2-3	0.480178008428753
ENSG00000115539	Q9H2J4	97.18394409327585
ENSG00000115540	Q9Y3A3	62.84267375320154
ENSG00000115875	Q16629-3	3603.67445509148
ENSG00000115935	O43516	15.76245413644662
ENSG00000115942	Q13416	3.6597741933773005
ENSG00000115946	Q9NRX1	65.76855553527815
ENSG00000115947	O43929	7.661641975428202
ENSG00000115970	Q6YHU6	1.672027451198713
ENSG00000116120	Q9NSD9	324.8815934580481
ENSG00000116199	O75063	6.164146268290608
ENSG00000116209	Q9BXS4	45.31365682065874
ENSG00000116260	O00391	30.44847677452392
ENSG00000116350	Q08170	143.38524694850545
ENSG00000116353	Q9BV79	13.103939186259982
ENSG00000116455	Q9BQA1	697.0274147050884
ENSG00000116586	Q9Y2Q5	74.72260667569971
ENSG00000116641	Q96N67-4	36.51957410445974
ENSG00000116747	P10155	90.65109171676963
ENSG00000116754	Q05519	168.21813561423812
ENSG00000116791	Q08257	53.870403785488016
ENSG00000116871	Q3KQU3,Q3KQU3-3	45.90455048072671
ENSG00000116906	O15228	1.2081171582197778
ENSG00000117133	Q9H9Y2	14.193644470871646
ENSG00000117385	Q32P28	195.9699763352994
ENSG00000117523	Q9Y520-4	95.24327570577898
ENSG00000117597	Q68CQ4	5.008052669017479
ENSG00000117625	Q9P2K3	2.332873140904684
ENSG00000117632	P16949	7223.214129949097
ENSG00000117758	Q86Y82	127.98357809692959
ENSG00000117899	Q14696	192.52334841068034
ENSG00000118058	Q03164-2	18.805520383976514
ENSG00000118181	P62851	5350.447266186951
ENSG00000118200	Q08AD1-2,Q08AD1-3	3.9506510455964516
ENSG00000118246	Q9NYY8	4.390060377397114
ENSG00000118482	Q92576-2	8.400772025495808
ENSG00000118579	Q9H204	13.171567210707686
ENSG00000118680	O14950	7052.296874662112
ENSG00000118689	O43524	0.36812263616642615
ENSG00000119013	O43676	131.7346046648371
ENSG00000119139	Q9UDY2	214.50079224521608
ENSG00000119314	O95758-1	569.255253968828
ENSG00000119321	Q5T1M5	11.396183435665105
ENSG00000119383	Q15257,Q15257-2	406.7196852355312
ENSG00000119392	Q53GS7	1.9754132629166017
ENSG00000119471	Q6YN16	575.1984622221504
ENSG00000119523	Q9H553	45.61301852286344
ENSG00000119537	Q06136	82.92177303603222
ENSG00000119559	Q9UFG5	15.263909768326428
ENSG00000119596	P49750,P49750-4	27.261610519711123
ENSG00000119669	Q9H1B7	34.83420352311337
ENSG00000119707	P49756	98.68285182929884
ENSG00000119777	Q6NUQ4	18.838938063720562
ENSG00000119778	Q9ULI0-2	1.2710785314949864
ENSG00000119844	Q6ULP2-5	0.5219858347964255
ENSG00000119900	Q5TC84	5.756616902964241
ENSG00000120008	Q9BZH6	18.98682608630577
ENSG00000120063	Q14344	121.96339222143223
ENSG00000120159	Q9H8G2	5.381935660847261
ENSG00000120509	Q5EBL8	37.66597328431395
ENSG00000120526	Q96RS6	473.1021038485571
ENSG00000120699	Q96B26	141.09719948547794
ENSG00000120725	Q9H173	9.441856326215902
ENSG00000120733	Q7LBC6	7.337012172705385
ENSG00000120756	Q14651	369.58473407085785
ENSG00000121152	Q15003	175.54972348660993
ENSG00000121211	Q9BWT6	6.996589469640401
ENSG00000121390	Q8WXF1	337.96710461914705
ENSG00000121481	Q99496	48.17269187041178
ENSG00000121486	Q7Z2T5	15.52885115550612
ENSG00000121579	Q9GZZ1	656.4775633088714
ENSG00000121741	Q9UBW7	0.2695872348731897
ENSG00000121749	Q8TC07-2	12.871977194896044
ENSG00000121892	Q29RF7,Q29RF7-3	57.6927237674017
ENSG00000122299	Q8IWR0	2.000167297313318
ENSG00000122515	Q8NF64-3	4.713720347064247
ENSG00000122566	P22626	18403.606252399506
ENSG00000122643	Q9H0P0	55.50312608663099
ENSG00000122873	Q9NZ45	116.79811069780749
ENSG00000122958	O75436	193.60047521976725
ENSG00000123064	Q8TDD1,Q8TDD1-2	48.0914074828123
ENSG00000123136	O00148	2516.4476446704593
ENSG00000123144	Q9BQ61	174.07064205952048
ENSG00000123200	Q5T200	0.6927466162389719
ENSG00000123213	Q9BYT8	33.35969880172585
ENSG00000123352	Q86XZ4	1.619566178854441
ENSG00000123395	Q9BSB4	1.278759278729917
ENSG00000123416	P68363	91334.55325300599
ENSG00000123908	Q9UKV8	61.512833077210004
ENSG00000124164	O95292	891.3352009025516
ENSG00000124171	Q9BYG5	45.510471433569165
ENSG00000124193	Q13247-3	470.6401532647418
ENSG00000124214	O95793-2,O95793-3	368.74235782693506
ENSG00000124226	Q9Y508	98.96125148357231
ENSG00000124380	Q8WVK2	51.23035926857075
ENSG00000124422	Q9UPT9	8.233783947529087
ENSG00000124486	Q93008	66.49258737098165
ENSG00000124541	Q96EU6-2	3.5475115925686067
ENSG00000124571	Q9HAV4	221.65236414989818
ENSG00000124641	Q9H944	73.09532617953023
ENSG00000125352	O15541	38.32754574699071
ENSG00000125445	Q9Y2R9	121.75066280855961
ENSG00000125450	Q9BW27	61.711084890019755
ENSG00000125484	Q9UKN8	15.743752803324254
ENSG00000125505	Q96N66	797.3640203163005
ENSG00000125676	Q8NI27	16.108483669317284
ENSG00000125686	Q15648	8.42772112268899
ENSG00000125772	Q9NPB8	1.0234741458367176
ENSG00000125821	Q8TEA8	90.06339358081688
ENSG00000125871	Q9BQP7	10.877402172522388
ENSG00000125944	O43390,O43390-2	1760.0871767347526
ENSG00000125971	Q9NP97	1923.7874857622314
ENSG00000125995	P60602	327.237564551736
ENSG00000126012	P41229-2	0.8894501615770902
ENSG00000126070	Q9H9G7	17.708020402491247
ENSG00000126214	Q07866-3,Q07866-6	254.77207138302413
ENSG00000126226	Q5JVF3-2	7.354043819186611
ENSG00000126254	Q9BTD8-4	46.77899864663487
ENSG00000126432	P30044-2	2774.0381121439696
ENSG00000126461	Q9H7N4	11.073921335342774
ENSG00000126698	O75937	279.37278579720305
ENSG00000126768	O60830	23.66518281482847
ENSG00000126787	Q15398	87.705883532699
ENSG00000126790	Q96EM0	6.294826729591149
ENSG00000126814	Q32P41	20.696022050697714
ENSG00000126858	Q8IXI2-4	2.2030678736837457
ENSG00000126945	P55795	4291.93203593084
ENSG00000127054	Q5TA45-2	5.030110919244585
ENSG00000127125	Q9HAB8	139.90202302946514
ENSG00000127463	Q8N766	111.82748198055086
ENSG00000127481	Q5T4S7-3	58.74032373274029
ENSG00000127483	Q5SSJ5	411.2691389388074
ENSG00000127511	O75182-2	0.5124697620220614
ENSG00000127527	Q9UBC2-2	60.43932983188388
ENSG00000127586	Q8WVB6	1.8739892044317408
ENSG00000127804	Q86W50	2.5307145543846747
ENSG00000128311	Q16762	57.87002720934334
ENSG00000128789	Q969U7	163.3819383531923
ENSG00000128829	Q9P2K8-2	0.4461574472048005
ENSG00000128944	Q9Y448	13.614658263810394
ENSG00000129083	P53618	1228.2241479393224
ENSG00000129128	P61009	113.30341472231142
ENSG00000129197	Q86UA6	16.58287716210704
ENSG00000129235	Q9BRA2	4640.140582750284
ENSG00000129347	Q8N9T8	37.374417607966706
ENSG00000129460	Q8NEJ9-2	2.1596213559930115
ENSG00000129474	Q96IF1	39.18326755394531
ENSG00000129518	Q56P03	6.6796842860192704
ENSG00000129932	Q9BU89	95.7982549941252
ENSG00000130021	Q08623	167.1554113354555
ENSG00000130159	Q9BQ95	1.7436034021956677
ENSG00000130202	Q92692,Q92692-2	128.88225735130558
ENSG00000130254	Q14151	101.71223319367684
ENSG00000130309	Q8NBJ5	395.40087077945185
ENSG00000130347	Q8WWV3	2.45597885101801
ENSG00000130396	P55196,P55196-3	33.190367138234805
ENSG00000130589	Q9BYK8	1.3914357575871033
ENSG00000130695	Q6P2H3-2	0.9993373391004653
ENSG00000130749	Q9UPT8	20.07569895756264
ENSG00000130755	O60234	464.2783176398256
ENSG00000130779	P30622-1	35.19941547055795
ENSG00000130811	O75821	749.6956577200351
ENSG00000131013	Q8WUA2	15.937415379095121
ENSG00000131043	Q9Y312	92.21672519370682
ENSG00000131051	Q14498-2	543.4152910208245
ENSG00000131116	Q96B54	237.90894501789103
ENSG00000131143	P13073	954.7479085515163
ENSG00000131148	O43402	54.5105451910261
ENSG00000131165	Q9HD42	65.41617314910475
ENSG00000131378	Q14699	34.38840183814006
ENSG00000131462	P23258	348.2706300988875
ENSG00000131495	O43678	96.5634093166521
ENSG00000131503	Q8IWZ3,Q8IWZ3-4,Q8IWZ3-6	21.28947982129528
ENSG00000131504	O60610-2	291.07085292517445
ENSG00000131966	Q9NZ32	80.0958352130574
ENSG00000132002	P25685	486.33642241198294
ENSG00000132024	Q6P1N0	10.167971936736505
ENSG00000132275	O43159	15.7498904134975
ENSG00000132286	Q9Y5J6	28.366456193242385
ENSG00000132300	Q96EY7	60.31014529445264
