name a20 apoptosis bclxl bid caspase ceramide creb ctla4 cytoskeletonsignaling disc erk fas fasl fast flip fyn gap gpcr grb2 gzmb iap ifng ifngt il2 il2ra il2rat il2rb il2rbt jak lck mcl1 mek nfat nfkb p2 p27 pdgfr pi3k plcg1 proliferation rantes ras s1p sfas smad socs sphk1 stat3 tbet tcr tnf tpl2 tradd zap70 il15 stimuli cd45 stimuli2 pdgf tax
L1.1 0.002383179077223994 -0.00111244164988027 0.003076877999568431 -0.004264828507269369 -0.0017480334095659783 -0.030728939034913222 0.012232564938548428 0.017571967944652715 0.013272179384853883 -0.014268591802239482 0.009169438340612287 -0.008016539686438014 0.006633837356399911 0.002383179077223994 0.014561840679755274 0.02085521787589885 -0.015979218098859757 0.03835558772397203 0.008429960183442277 0.013990748758019547 0.0032521601387798258 0.03114315803950059 0.0057925364431758615 0.0022950215372072144 0.00171039533125483 0.0036336528811202664 0.0296198608491205 0.006136012176141243 0.018929411085757533 0.014746865983170985 0.01324203496721465 0.008014513897903475 0.0057544815525246195 0.008782345341530448 0.011440538029333463 0.003129799384675524 0.027121496176016117 0.014297124363015081 0.012423489320442729 0.00022131023686575437 0.0023831790772239946 0.015423939187928557 0.08523463938660451 0.023437604257943282 0.03452002895157485 -0.020752672069911868 0.11220467327920722 0.009836010527366879 0.009722055145502739 0.033817268076789066 0.0023831790772239946 0.004197987379128173 -0.001338348309488722 2.234622836854913e-18 0.09999999999999998 0.09999999999999998 0.0 0.0 0.0 0.0
L1.2 0.016084460494771562 -0.01568968196611095 0.023762785429406706 -0.043981015336631284 -0.02465395669532741 -0.08547159527830259 0.016121257957371876 0.09272145255973953 0.16902262245509211 -0.021978276868992848 0.07904985515281905 -0.010420912836928167 0.049594889788133756 0.016084460494771562 0.008978791417789816 0.10845858754061 0.04248673191827954 0.21424326092040843 0.020580619737134806 -0.002431504782649564 0.0275330879792203 -0.04540859762853804 0.02646309315659222 0.02715432875586582 0.010123135102816096 0.016376748508784792 0.04780414363347684 0.03173574575909449 0.018409672898111427 0.10104882716143129 0.05513599430440761 0.040849881462758655 0.07502848394426263 0.05927346712939049 -0.01668099257528996 0.0030438655829044233 0.18078218450168484 0.18640976705346982 0.16678581774219717 0.00021523379946920582 0.016084460494771562 0.0786156335296267 0.2538739131564632 0.07893631348990036 0.29281893482836757 -0.025790864542791354 0.1813519830257582 0.009565946643075827 0.009455120094083155 -0.014007571079812743 0.016084460494771562 0.0492275235521312 -0.010707849080528102 0.015500715431841396 0.09999999999999998 0.09999999999999998 0.0 0.0 0.0 0.0
L1.3 0.04938479749466301 -0.018777313716752966 0.0349341716607157 -0.0561111346673077 -0.029505701914629326 -0.06649854586446066 0.036376014727647746 0.017571967944652715 0.11988126863800128 0.002006547097344666 0.11856254839914136 0.025098935513301588 0.10788078855288433 0.04938479749466301 0.030733975690474504 0.03124039971671594 0.061650165730597124 0.21001601019142704 0.01881514202425937 0.012548645575069895 0.055536872519525 -0.02525130432326577 0.06554003117373836 0.07270293908650864 0.028237527057852114 0.046830964968825856 0.06610967032912295 0.04974899181046765 0.04232233183765634 0.022090298486668138 0.0761385207043077 0.08834437134509929 0.18816282972499287 0.18198982626386728 -0.009276146851715605 0.006997597946572847 0.17779306684544632 0.21904231150424794 0.1650402213573824 0.0004948048960038713 0.049384797494663006 0.1700188219249378 0.2444800226476156 0.08809019076371076 0.28901440917228427 -0.027562636345508654 0.18000688008045085 0.021991328711283207 0.02173654754222879 0.033817268076789066 0.049384797494663 0.069045966711134 -0.02417702203364426 3.0704596644763344e-18 0.09999999999999998 0.09999999999999998 0.0 0.0 0.0 0.0
L1.4 0.0037533875835135014 -0.007129510563399116 0.011326542347152163 -0.01564915196861073 -0.011202945035379193 -0.081861606508841 0.009088407598457563 0.056620785599436535 0.031077908166049956 -0.033386492744047994 0.01426190415732771 -0.025942867839373936 0.010044230389714016 0.0037533875835135014 0.01500169149962434 0.0488342213540149 -0.0034546233381444872 0.09925985416706966 0.008797279900543714 0.008544225758847997 0.008403911397278863 0.013521370143495491 0.007215336756925155 0.0045523992753636585 0.0024440112738683107 0.004711033641576072 0.03091049077748632 0.0077666220441768245 0.01728421269985878 0.034531009073388845 0.020460683554538277 0.009438024691445364 0.011675156062257252 0.01383175367477003 0.004967118271664999 0.0028577813661261097 0.07018731598112274 0.029007158447917757 0.02629224314283534 0.00020207565831363247 0.0037533875835135022 0.018163486987414382 0.22057745370459922 0.06213832215680662 0.0893338687503627 -0.02168957177241907 0.13158429219150522 0.008981140369494793 0.008877089110345196 0.10896675269187589 0.0037533875835135022 0.008119737153351028 -0.003092408159750818 5.7333268235626035e-18 0.09999999999999998 0.09999999999999998 0.0 0.0 0.0 0.0
L1.5 0.006523951717386494 -0.011622219152507768 0.01734756818650685 -0.027103973514775056 -0.018262555500387582 -0.09436844580417236 0.005114409862950506 0.13177027021452337 0.08421163754440097 -0.033944363796235444 0.029152786786549395 -0.02707689546684771 0.019222979523344664 0.006523951717386494 0.008569170677363808 0.13232582213882133 0.030406632616937546 0.21622550515805236 0.01683617057433151 -0.0009470567810389556 0.014571766266463879 -0.019665881401554702 0.011428070402092164 0.010138751534589369 0.004174102383630906 0.007152512002804322 0.034647490369955666 0.012847038425386998 0.014610349783865108 0.11792551059399671 0.0294231237449584 0.015106784806325943 0.02763216012881597 0.024041666663295252 -0.007224323999816701 0.0024156833805485094 0.18218384284409087 0.0686526537924354 0.0655468205724056 0.00017081460995854915 0.006523951717386496 0.02907302091507344 0.2582789003512275 0.07509909442557082 0.19460295464224714 -0.023588868450928148 0.18198272927984085 0.007591760442602197 0.007503805884415141 0.061141913535274074 0.006523951717386495 0.018350488010785385 -0.00536442171000842 0.0155007154318414 0.09999999999999998 0.09999999999999998 0.0 0.0 0.0 0.0
L1.6 0.16785683285340106 -0.04716184875918925 0.1447512880174921 -0.11574536639376636 -0.07410769571314908 -0.023021034923706055 0.07733185074512187 0.056620785599436535 0.04460276955430878 0.046412937504262605 0.18732819674052528 0.1064941061881006 0.24082391002857392 0.16785683285340106 0.15410493261370756 0.07008649069233916 0.04101946658165527 0.20032909398677537 0.030049549238867976 0.04843697980398877 0.1905095898239137 0.029876764617153436 0.18031453580759013 0.18082638899446468 0.05832903330634198 0.08515318110513997 0.10558335361800214 0.08484930795520225 0.1096007402267072 0.04955863283812087 0.08802368645367713 0.19520452051632387 0.1892380079806548 0.2500618378184365 0.010975324383046086 0.018121447506606495 0.17094338270835124 0.22171361335712544 0.16791614845790964 0.0012813798416837485 0.16785683285340106 0.1832211851605628 0.2229535421928341 0.13278809474577488 0.2802961845880978 -0.02861413784034945 0.17692452221875807 0.05695021518594447 0.05629041683571878 0.10896675269187589 0.16785683285340108 0.1131961264791485 -0.08269930726750896 7.917320807228263e-18 0.09999999999999998 0.09999999999999998 0.0 0.0 0.0 0.0
L1.7 0.17965905358412446 -0.020065602536561394 0.13175788284543713 -0.08681734845279723 -0.03153005249377012 -0.029396667117948565 0.12302453669240718 0.09272145255973953 0.18838159226991147 0.1414488170146273 0.29207917997219707 0.0945581498883652 0.30132031128619186 0.17965905358412446 0.15825679804596088 0.13887827383581985 0.04661582107363592 0.20174960342903542 0.05100030603234466 0.11950798964077691 0.18822618765185087 0.055191560103436385 0.26033027074906245 0.17219221445252655 0.18198245744950936 0.22137380305203685 0.15468802630089054 0.18261470582559589 0.2429679069535846 0.12255879362234168 0.10787241422067978 0.2007677779522312 0.19094998120917572 0.29355465765928485 0.020274794915170178 0.07199225437720506 0.17194783456771287 0.22596704504005052 0.17766360363948264 0.005090621126302855 0.17965905358412446 0.1939276790878704 0.22611022984230086 0.22306926992827084 0.28157464308613184 0.013091730394937736 0.1773765255554708 0.2262498278356828 0.2645700718984784 -0.014007571079812743 0.17965905358412446 0.21852094747677597 -0.08381048760692128 0.015500715431841396 0.09999999999999998 0.09999999999999998 0.0 0.0 0.0 0.0
L1.8 0.17693921472534033 0.08838368808208416 0.00018578539741259063 -0.009672700845851437 0.13888156708692975 0.04387381288101408 0.13103855999657535 0.09272145255973953 0.21309399105959756 0.08200766361429186 0.32021293152957203 0.23172937004093516 0.30783362955747884 0.17693921472534033 0.1711785918892086 0.17771006219931598 0.08614617017705149 0.18542472685107925 0.1898320943958407 0.2182058118416416 0.057958217697494534 0.04702945064613051 0.2586313619520628 0.07343134246993903 0.047986660881584216 0.0985276265818366 0.2911290227967462 0.29007353721316115 0.22327758563586714 0.15001701449977056 0.24549438744564123 0.23560261867852958 0.19938575756838198 0.2835316743428234 0.017276418079800668 0.16873664567046495 0.1604044036374066 0.24692589990912936 0.23646481117301568 -0.058779195479828995 0.17693921472534033 0.26096736132289095 0.18983272633573156 0.15647624196497606 0.2668822541659712 0.026580884209338945 0.17218198163683296 0.2160184367537898 0.25445721689119566 -0.014007571079812743 0.17693921472534033 0.22239201262059496 -0.04431615950106229 0.015500715431841396 0.09999999999999998 0.09999999999999998 0.0 0.0 0.0 0.0
L1.9 0.18398734183726403 -0.02166888116681405 0.03374406470703946 -0.08731892865528154 -0.0340493618083993 -0.026108636631386066 0.13047914675050898 0.017571967944652715 0.2245034872248303 0.022487018691035095 0.3216781465361234 0.10071374152290902 0.3123764321471959 0.1839873418372641 0.18714055742291955 0.19563835577344482 0.08877211273370124 0.20101702064974358 0.19018842002531683 0.21743599411280243 0.1914710419607512 0.043172288416648164 0.2597001832879402 0.0773059096138269 0.0504795172954326 0.1036233979332029 0.29238102343878825 0.29101856484351135 0.2260597458218364 0.1626942324611403 0.2617581940741109 0.23615983148040673 0.2009563929807502 0.30950500001502584 0.01585947728286121 0.16919664958705097 0.1714298203166951 0.2508281749646001 0.2401334238109794 -0.05874666829094996 0.18398734183726403 0.2620397178600899 0.22448226811054114 0.22477788755327097 0.28091531858476915 0.02665458238418451 0.17714341914251278 0.217464089592858 0.2558861210778645 0.033817268076789066 0.18398734183726406 0.22588846665869788 -0.08544267379688264 0.015500715431841396 0.09999999999999998 0.09999999999999998 0.0 0.0 0.0 0.0
L1.10 0.1836131203024167 0.0811435595020315 0.029791174313116116 -0.0827173605250193 -0.029630037655898122 -0.010863465386168829 0.1306435804896502 0.017571967944652715 0.22448302803451747 0.03564674992374449 0.3213869563334851 0.12925455006095782 0.31202305543247444 0.1836131203024167 0.18423675526938543 0.19560620725742753 0.08809942171333363 0.19762035204607806 0.19015627150929953 0.21771197817274476 0.1895157032854253 0.04412597461829634 0.2595895035696166 0.07703342526725036 0.05033610697616057 0.10334898763828966 0.2922680650676671 0.2909041657593883 0.22600905906977314 0.16267150002745936 0.25876965105969074 0.2360718694441233 0.20062375367960397 0.3081259417710708 0.016209816938337646 0.1691882690112 0.16902801291359976 0.25000172597643233 0.2393547065429469 -0.05874726088715141 0.1836131203024167 0.2618704348423342 0.21693411565795112 0.16928164229356216 0.27785831684147017 0.026692891221874574 0.1760626058111199 0.21743775198390475 0.25586008860403464 0.033817268076789066 0.18361312030241672 0.2255589194969675 -0.08479911875246282 0.015500715431841396 0.09999999999999998 0.09999999999999998 0.0 0.0 0.0 0.0
