ID	Yes density per 1000bp	No density per 1000bp	Yes-No ratio	Model cutoff	P-value
V$RAD21_01	0.14583333333333334	0.030084235860409144	4.8475	0.9044	0.0076209161573313
V$RHOX11_01	0.14583333333333334	0.030084235860409144	4.8475	0.9486	0.0076209161573313
V$RP58_02	0.14583333333333334	0.030084235860409144	4.8475	0.8872	0.0076209161573313
V$ZNF426_06	0.14583333333333334	0.030084235860409144	4.8475	0.8497	0.0076209161573313
V$HDAC2_02	0.3125	0.06618531889290011	4.72159090909091	0.958	1.0589457550114367E-4
V$MEIS2_09	0.25	0.05415162454873646	4.616666666666667	0.9024	5.947026459196561E-4
V$PKNOX1_04	0.25	0.05415162454873646	4.616666666666667	0.8898	5.947026459196561E-4
V$ATF3_09	0.08333333333333333	0.018050541516245487	4.616666666666666	0.9399	0.049088068318956096
V$BHLHE22_02	0.16666666666666666	0.036101083032490974	4.616666666666666	0.939	0.005097963876032318
V$BHLHE22_04	0.16666666666666666	0.036101083032490974	4.616666666666666	0.9081	0.005097963876032318
V$BHLHE23_01	0.16666666666666666	0.036101083032490974	4.616666666666666	0.939	0.005097963876032318
V$BHLHE23_03	0.16666666666666666	0.036101083032490974	4.616666666666666	0.882	0.005097963876032318
V$BHLHE23_05	0.16666666666666666	0.036101083032490974	4.616666666666666	0.9118	0.005097963876032318
V$BHLHE23_06	0.16666666666666666	0.036101083032490974	4.616666666666666	0.9217	0.005097963876032318
V$CFOS_Q6	0.08333333333333333	0.018050541516245487	4.616666666666666	1.0	0.049088068318956096
V$CUX1NHLH1_02	0.08333333333333333	0.018050541516245487	4.616666666666666	0.7985	0.049088068318956096
V$E2F4_02	0.08333333333333333	0.018050541516245487	4.616666666666666	0.8517	0.049088068318956096
V$E4BP4_01	0.08333333333333333	0.018050541516245487	4.616666666666666	0.9603	0.049088068318956096
V$ESR1_06	0.08333333333333333	0.018050541516245487	4.616666666666666	0.9267	0.049088068318956096
V$EVX2_10	0.08333333333333333	0.018050541516245487	4.616666666666666	0.9996	0.049088068318956096
V$FOXM1_03	0.08333333333333333	0.018050541516245487	4.616666666666666	0.8493	0.049088068318956096
V$GATA3_16	0.08333333333333333	0.018050541516245487	4.616666666666666	0.8454	0.049088068318956096
V$GLI2_Q6	0.08333333333333333	0.018050541516245487	4.616666666666666	0.974	0.049088068318956096
V$GLI_Q2	0.08333333333333333	0.018050541516245487	4.616666666666666	0.9374	0.049088068318956096
V$HOXB13ONECUT2_01	0.08333333333333333	0.018050541516245487	4.616666666666666	0.9104	0.049088068318956096
V$HOXD13_03	0.16666666666666666	0.036101083032490974	4.616666666666666	0.9641	0.005097963876032318
V$IRF5_Q3	0.08333333333333333	0.018050541516245487	4.616666666666666	0.9525	0.049088068318956096
V$LBX2_09	0.08333333333333333	0.018050541516245487	4.616666666666666	0.9769	0.049088068318956096
V$MAFF_07	0.08333333333333333	0.018050541516245487	4.616666666666666	0.8197	0.049088068318956096
V$MEIS3_03	0.16666666666666666	0.036101083032490974	4.616666666666666	0.8555	0.005097963876032318
V$MYF5_Q6	0.08333333333333333	0.018050541516245487	4.616666666666666	0.9614	0.049088068318956096
V$NFAT_Q4_01	0.08333333333333333	0.018050541516245487	4.616666666666666	0.997	0.049088068318956096
V$NHLH1_06	0.08333333333333333	0.018050541516245487	4.616666666666666	0.9105	0.049088068318956096
V$OCAB_Q6	0.08333333333333333	0.018050541516245487	4.616666666666666	0.9194	0.049088068318956096
V$OLIG1_01	0.16666666666666666	0.036101083032490974	4.616666666666666	0.9004	0.005097963876032318
V$OLIG2_07	0.16666666666666666	0.036101083032490974	4.616666666666666	0.8933	0.005097963876032318
V$PBX4HOXA10_01	0.08333333333333333	0.018050541516245487	4.616666666666666	0.9468	0.049088068318956096
V$SOX2_09	0.3333333333333333	0.07220216606498195	4.616666666666666	0.8674	7.29841135770985E-5
V$SOX_Q6	0.08333333333333333	0.018050541516245487	4.616666666666666	0.9085	0.049088068318956096
V$TFAP4_04	0.16666666666666666	0.036101083032490974	4.616666666666666	0.977	0.005097963876032318
V$TR2_05	0.08333333333333333	0.018050541516245487	4.616666666666666	0.8806	0.049088068318956096
V$ZFP191_01	0.08333333333333333	0.018050541516245487	4.616666666666666	0.883	0.049088068318956096
V$ZNF24_01	0.08333333333333333	0.018050541516245487	4.616666666666666	1.0	0.049088068318956096
V$ZNF559_01	0.08333333333333333	0.018050541516245487	4.616666666666666	0.8884	0.049088068318956096
V$ZNF568_01	0.08333333333333333	0.018050541516245487	4.616666666666666	0.9758	0.049088068318956096
V$ZNF729_04	0.08333333333333333	0.018050541516245487	4.616666666666666	0.7915	0.049088068318956096
V$ZNF841_02	0.08333333333333333	0.018050541516245487	4.616666666666666	0.8841	0.049088068318956096
V$HDAC2_04	0.5208333333333334	0.11432009626955475	4.55592105263158	1.0	8.245950945319024E-7
V$E2F2_11	0.7083333333333334	0.15643802647412755	4.5278846153846155	0.9729	9.924661243494454E-9
V$TFAP2A_03	0.2708333333333333	0.06016847172081829	4.50125	0.9827	4.0571601719130814E-4
V$ZFX_04	0.3958333333333333	0.09025270758122743	4.385833333333333	0.701	2.3791291132932316E-5
V$CTCF_21	0.10416666666666667	0.024067388688327317	4.328125	0.9166	0.03143584732797493
V$DLX4_05	0.10416666666666667	0.024067388688327317	4.328125	0.9986	0.03143584732797493
V$EVX2_06	0.10416666666666667	0.024067388688327317	4.328125	0.972	0.03143584732797493
V$GATA5_08	0.10416666666666667	0.024067388688327317	4.328125	0.8536	0.03143584732797493
V$GRHL1_02	0.10416666666666667	0.024067388688327317	4.328125	0.8867	0.03143584732797493
V$JDP2_03	0.10416666666666667	0.024067388688327317	4.328125	0.918	0.03143584732797493
V$LBP9_05	0.20833333333333334	0.048134777376654635	4.328125	0.8953	0.0022956781470529182
V$MAFF_04	0.3125	0.07220216606498195	4.328125	0.752	1.8886798644202312E-4
V$MAF_Q4	0.20833333333333334	0.048134777376654635	4.328125	0.9646	0.0022956781470529182
V$PAX6_11	0.10416666666666667	0.024067388688327317	4.328125	0.8805	0.03143584732797493
V$RARA_16	0.10416666666666667	0.024067388688327317	4.328125	0.9174	0.03143584732797493
V$SRF_09	0.10416666666666667	0.024067388688327317	4.328125	0.9565	0.03143584732797493
V$ZFP202_03	0.10416666666666667	0.024067388688327317	4.328125	0.9064	0.03143584732797493
V$ZFP287_03	0.10416666666666667	0.024067388688327317	4.328125	0.8564	0.03143584732797493
V$ZFP672_02	0.10416666666666667	0.024067388688327317	4.328125	0.9198	0.03143584732797493
V$ZFP_02	0.10416666666666667	0.024067388688327317	4.328125	0.9248	0.03143584732797493
V$ZNF131_02	0.10416666666666667	0.024067388688327317	4.328125	0.7429	0.03143584732797493
V$ZNF276_01	0.10416666666666667	0.024067388688327317	4.328125	0.9172	0.03143584732797493
V$ZNF287_04	0.10416666666666667	0.024067388688327317	4.328125	0.8563	0.03143584732797493
V$ZNF440_02	0.10416666666666667	0.024067388688327317	4.328125	0.8952	0.03143584732797493
V$ZNF490_03	0.10416666666666667	0.024067388688327317	4.328125	0.7205	0.03143584732797493
V$ZNF671_02	0.10416666666666667	0.024067388688327317	4.328125	0.7344	0.03143584732797493
V$ASCL2_05	0.3333333333333333	0.07821901323706378	4.2615384615384615	0.9601	1.2891599830159792E-4
V$PKNOX2_06	0.22916666666666666	0.05415162454873646	4.231944444444444	0.8788	0.001545221858240649
V$TBX20_05	0.22916666666666666	0.05415162454873646	4.231944444444444	0.8774	0.001545221858240649
V$ASCL2_03	0.25	0.06016847172081829	4.155	0.9782	0.0010420058077416628
V$BARHL2_07	0.125	0.030084235860409144	4.155	0.9888	0.020386536712130483
V$HEN1_02	0.25	0.06016847172081829	4.155	0.8706	0.0010420058077416628
V$HOXD13_05	0.125	0.030084235860409144	4.155	0.9804	0.020386536712130483
V$IRX3_07	0.125	0.030084235860409144	4.155	0.9065	0.020386536712130483
V$JUNB_05	0.125	0.030084235860409144	4.155	0.9961	0.020386536712130483
V$MEIS3_07	0.25	0.06016847172081829	4.155	0.8872	0.0010420058077416628
V$MINI19_B	0.125	0.030084235860409144	4.155	0.9341	0.020386536712130483
V$NFAT2_02	0.125	0.030084235860409144	4.155	0.9008	0.020386536712130483
V$OLIG3_06	0.125	0.030084235860409144	4.155	0.9214	0.020386536712130483
V$PAX5_12	0.125	0.030084235860409144	4.155	0.8638	0.020386536712130483
