name PC1 PC2
MCF10A_1 -1.60855430645213 0.217214269545455
MCF10A_2 -5.0805093674685 -9.77037528978022
MCF10A_3 1.50619662862679 -5.82049036544693
MCF10A_4 -7.54775561100656 -7.45010872352401
MDAMB231_1 -14.8268072881346 6.69585744100582
MDAMB231_2 16.5319381856566 7.08266934298428
MDAMB231_3 -7.12820047763901 12.8300532523559
MDAMB231_4 18.1536922364174 -3.78481992714025
