name COL13A1 IGF1R BIRC6 IL7R NOTCH1 RHOD KAT2B PDPK1 MAP2K3 MAPK11 MAPK12 MAPK9 MAP2K4 MAP2K7 MAP3K2 MAP3K20 MAP3K7 RPS6KA1 RPS6KA5 MAPKAPK2 MAPKAPK3 PTPN11 STK10 MAPK6 RPS6KA2 RPS6KA3 RPS6KB1 RARA SPI1 YAP1 MAPKAP1:MLST8:MTOR:RICTOR PIAS1 MTOR MTOR:RICTOR MTOR:RPTOR MVD AKT1 PMVK CSNK2A1 UBE2I CTNNB1 EP300 JUN MDM2 PAK2 CHEK1 PBK GSK3B PTPN1 SUMO1 RAC1 RAF1 TCF3 PKM AMOTL1 MAPK1 ARAF MAP2K1 PPM1A ATM CHEK2 AURKA LATS2 PLK1 PPP2CA BRAF PPP3C CASP3 PRKCD PPP4C TRIM28 CDC25A CDK1 PRKACA EGFR CDC25C CDC37 FOS CDK5 PRMT5 STAT3 PAK1 PRPF4 CDK6 PKN1 PTK6 RELA RB1 CDKN1A RAD23A CHUK CHUK:IKBKB ABL1 CREBBP NFKBIA COMMD1 SMAD4 COPS2:COPS5 COPS5 BACE1 CREB1 CSNK1E SKP2 CSNK2A1:CSNK2A2:CSNK2B HDAC1 HDAC3 STK11 CSNK2A1:CSNK2A2:CSNK2B:RELA ANXA1 SETD7 BGN FN1 STX6 TNIK TP53 VIM TRIM33 MEX3B CD55 PKIA GSN CUL1:ELK1:FBXO25:RBX1:SKP1 UBE2D3 ZBTB17 CUL2 SREBF2 ELOC ADAM9 HIF1A CYLD DKK1 PRKCA DUSP1 MAPK14 MAPK3 IL4R MAPK8 DVL2 ERBB2 SELPLG EIF2AK2 EIF2AK2:PDGFB:PDGFRB SERPINA1 MAP2K6 ELK1 TRIOBP XIAP ERBB3 FOXM1 FDPS RHOA FMR1 SIRT1 ATF3 ICAM1 SNAP29 TGFB1 TAB1 EVL RFWD2 TAOK TARDBP BUB1 CDC20 CABLES2 CKAP5 FGF13 HMGA2 HMGB2 KAT2A TGFA LIMK2 MAD2L2 ROCK1 S100A2 ITGB8 SNRPA SRPK1 TACC1 TAF1B PTPRA TPR CXXC5 DNAJB2 TP53:SMAD2 FBLN1 VDR FYN TP63 HUWE1 CCNG2 LRP1 WNT5A LTBP3 MAPK13 UBE2 MAPT MOCOS USP22 PIAS3 WNT RASGRF1 RRM2B SH3YL1 YWHAZ SHC1 PAG1 SKIL TNK2 TAF12 NDC80 TBL1X NUF2 MAP3K1 OGT TOP2A TPX2 MAP3K4 RICTOR SNAI1 HIPK2 PPM1D HMGCR MVK IKBKB IKBKG IQGAP1 COL13A1 IGF1R BIRC6 IL7R NOTCH1 RHOD KAT2B PDPK1 MAP2K3 MAPK11 MAPK12 MAPK9 MAP2K4 MAP2K7 MAP3K2 MAP3K20 MAP3K7 RPS6KA1 RPS6KA5 MAPKAPK2 MAPKAPK3 PTPN11 STK10 MAPK6 RPS6KA2 RPS6KA3 RPS6KB1 RARA SPI1 YAP1 MAPKAP1:MLST8:MTOR:RICTOR PIAS1 MTOR MTOR:RICTOR MTOR:RPTOR MVD AKT1 PMVK CSNK2A1 UBE2I CTNNB1 EP300 JUN MDM2 PAK2 CHEK1 PBK GSK3B PTPN1 SUMO1 RAC1 RAF1 TCF3 PKM AMOTL1 MAPK1 ARAF MAP2K1 PPM1A ATM CHEK2 AURKA LATS2 PLK1 PPP2CA BRAF PPP3C CASP3 PRKCD PPP4C TRIM28 CDC25A CDK1 PRKACA EGFR CDC25C CDC37 FOS CDK5 PRMT5 STAT3 PAK1 PRPF4 CDK6 PKN1 PTK6 RELA RB1 CDKN1A RAD23A CHUK CHUK:IKBKB ABL1 CREBBP NFKBIA COMMD1 SMAD4 COPS2:COPS5 COPS5 BACE1 CREB1 CSNK1E SKP2 CSNK2A1:CSNK2A2:CSNK2B HDAC1 HDAC3 STK11 CSNK2A1:CSNK2A2:CSNK2B:RELA ANXA1 SETD7 BGN FN1 STX6 TNIK TP53 VIM TRIM33 MEX3B CD55 PKIA GSN CUL1:ELK1:FBXO25:RBX1:SKP1 UBE2D3 ZBTB17 CUL2 SREBF2 ELOC ADAM9 HIF1A CYLD DKK1 PRKCA DUSP1 MAPK14 MAPK3 IL4R MAPK8 DVL2 ERBB2 SELPLG EIF2AK2 EIF2AK2:PDGFB:PDGFRB SERPINA1 MAP2K6 ELK1 TRIOBP XIAP ERBB3 FOXM1 FDPS RHOA FMR1 SIRT1 ATF3 ICAM1 SNAP29 TGFB1 TAB1 EVL RFWD2 TAOK TARDBP BUB1 CDC20 CABLES2 CKAP5 FGF13 HMGA2 HMGB2 KAT2A TGFA LIMK2 MAD2L2 ROCK1 S100A2 ITGB8 SNRPA SRPK1 TACC1 TAF1B PTPRA TPR CXXC5 DNAJB2 TP53:SMAD2 FBLN1 VDR FYN TP63 HUWE1 CCNG2 LRP1 WNT5A LTBP3 MAPK13 UBE2 MAPT MOCOS USP22 PIAS3 WNT RASGRF1 RRM2B SH3YL1 YWHAZ SHC1 PAG1 SKIL TNK2 TAF12 NDC80 TBL1X NUF2 MAP3K1 OGT TOP2A TPX2 MAP3K4 RICTOR SNAI1 HIPK2 PPM1D HMGCR MVK IKBKB IKBKG IQGAP1
MCF10A_1 3.292956176 5.479019766 4.949353793 3.347331957 5.074497235 3.932773219 2.167379595 4.140501544 5.434451429 4.277430442 5.396736687 8.028491844 6.252216204 6.076034334 5.225412145 0 6.67690577 6.49687558 4.964802209 8.049200233 6.169726104 7.3928575 6.73703949 7.248850325 7.259814992 5.343099819 7.197028282 6.499383067 1.043499548 6.078470981 0.994040411 8.128865829 4.86978358 0.994040411 0.994040411 7.898616417 10.99175874 7.758056345 7.280852852 7.991101811 8.42561285 3.079820912 8.287530802 8.420801043 5.68054097 5.995498863 4.145026455 1.975263286 3.830074288 7.075244822 4.547689913 4.62313217 2.079371362 8.222203321 5.14845338 8.597526821 6.104516693 7.478877765 4.979954275 4.190046723 4.74123334 6.096987093 8.449670069 8.649671421 3.632470564 2.319465496 4.778294817 2.722198133 4.012512283 4.676165535 7.16012419 0.970243494 4.99347268 5.391663645 7.718787957 1.059306321 7.17616203 7.057870268 3.871264775 5.06992913 9.39539378 5.024278932 4.629480795 4.922711845 6.831923489 4.366554682 6.200836567 3.894819291 6.192441997 5.373901735 6.263888612 1.278610909 3.48213668 4.833060442 2.014166854 2.185501987 6.013775506 1.835945238 5.192837312 4.438842424 5.905895133 6.786416264 7.593022532 -0.085637303 3.4040784 4.066027963 3.580139247 0.828621641 7.516129649 5.78953868 6.745463609 10.55741756 5.480880349 3.294961454 5.999873626 9.305607997 5.951814131 1.995864156 3.897633764 2.327561876 5.253317334 3.140942236 4.614593177 4.532319999 4.86403546 7.006207237 5.896251371 6.922851995 5.115056299 2.133206964 6.344511095 7.612596411 6.576458317 6.186036052 4.755446363 5.045373712 5.902924852 1.743061304 8.11642604 3.094910737 4.862161045 1.403584994 5.060747912 5.599075238 6.281884472 5.832415615 5.612107622 5.37506278 5.409582034 9.221850604 11.34155169 4.8813571 9.190208152 2.976651493 5.40047337 6.136912462 7.645291972 4.42985268 3.091242823 3.444364248 5.112602755 5.54874647 4.807348672 4.313898745 4.124176457 6.042789071 2.459705061 6.047242601 5.268361182 4.691171942 3.634363377 4.982408741 3.773630431 5.818722642 6.066290062 4.775600078 5.123585526 5.683030517 5.400320781 4.408938377 5.482741878 6.385411717 5.143191709 4.326460004 1.499968407 6.556436153 5.868076817 3.374970483 -0.749984203 5.492269948 4.691318897 5.819639308 5.551214583 5.443467838 4.184861257 1.620075923 2.551817448 3.837904658 6.081192735 5.188306208 2.934038408 2.575917554 5.717666969 3.883961129 6.787789795 6.467809924 4.780459726 5.555404039 5.359647851 3.857638438 3.102939579 3.974145218 3.326954869 4.390659683 5.824934233 4.969148199 4.647926644 4.264594632 4.661976552 4.085403933 7.925766837 2.769519227 8.230565858 7.697261659 5.100953189 5.088332303 7.823597007 -1.49931777775 0.50980196575 0.19126553625 -1.35849498925 -0.247840413500001 0.51336676275 0.32087053175 -0.0393041922499995 -0.461713309999999 0.0926324252499997 -0.15755814225 0.0119456615000004 -0.0315846220000005 0.0345159742499996 0.19300318125 0 0.376274626 -0.303969499 -0.515165388 0.03065329975 -0.4527425955 -0.27635280425 -0.444591135500001 -0.07091575825 0.73882719625 -0.252023731 -0.0100896982500007 0.12895188775 -0.0159749572499999 0.0119952367499989 -0.0457730557500001 0.3162770725 -0.2242412625 -0.0457730557500001 -0.0457730557500001 -0.0351888692499998 -0.280768385 -0.234901905 -0.0268481517500003 -0.107648202 0.16786791975 0.01265935675 -0.4504402775 -0.0637621804999995 -0.169909996249999 -0.297425344500001 -0.567832413750001 0.378307662 -0.2523703845 0.0336783342500002 -0.0951179120000001 0.0559558432500005 0.32751116375 0.0239192177500005 0.124607341250001 -0.011213066249999 -0.35345830475 -0.302002204 0.0401134325000001 0.2361453765 -0.35767090475 -0.880684881750001 -0.168032910500001 -0.939795362999998 -0.0214862172499997 -0.120229735 0.0393716807500004 0.2411146365 -0.188113546749999 -0.197882915 -0.129688519499999 -0.94663195325 -0.92051339425 0.0565314437500009 -0.22515803625 -0.27247386275 -0.285908750999999 -0.214777903749999 0.10848707 -0.55789458 -0.176047856250001 -0.0719745627500004 -0.48332353375 -0.25626998875 -0.4188231715 -0.687964364999999 -0.127177314 0.17318699775 0.39128239525 -0.262907521250001 -0.18492405425 -0.03774746425 0.14393488775 0.14566281675 -0.119656358 -0.00935725000000032 0.235931899 -0.0102166909999999 -0.02889716475 0.28220206475 -0.19967927575 0.1450564925 -0.1421103365 -0.0065708765 -0.0515305730000004 0.115706023 0.07798884325 -0.0169947834999999 -0.14898439675 0.0579564024999994 1.91031378925 1.48615823425 0.224998057000001 -0.59683532325 -0.210040384249999 0.280453281249999 -0.2312227635 0.83792310575 -0.6537114615 0.7942300345 1.238830596 -0.11396941175 0.0630235069999996 0.1356348535 -0.225751345 0.02463299325 -0.22697444775 0.274800018000001 -0.191508536 0.29289565625 0.28262632625 0.1413189535 0.4065566415 -0.39328232575 0.0162280714999996 -0.24106903975 -0.0903680060000003 0.0971178895 0.310934154250001 -1.07619444475 -0.0986932012500006 -0.0284902732499999 -0.84058373975 0.5194359745 -0.22793882325 0.5554672605 -0.0234581084999999 1.22812519875 -0.586014805500001 -0.00231636524999956 0.4889104825 -0.0408533450000004 0.0268931380000001 -0.96320235925 -1.37158700675 0.130308457 0.34955312625 0.298504705 0.377952713 0.24453053175 0.184487009 -0.12404194625 -0.7643856125 -0.696090115 -0.305086159 -0.3459026145 0.643281493 0.61518721425 -0.361617315 -0.40654901625 -1.23603985775 0.746396828 -0.39983879625 0.1463069125 0.9985417125 1.82727052025 -0.29813445825 -0.6825230575 0.19159838125 -0.39639827 0.228534702749999 0.160204981250001 0.62822676 0.4918021595 -0.0525100955000002 2.0239272875 -0.0212115579999992 -0.70780288 0.0262550485 -0.215343405 0.673224307250001 1.130263395 1.6961648965 0.99831156625 -1.37679419925 -0.00677177250000005 0.590662865 -0.284565670000001 0.11092880875 0.42409376125 -0.0106057794999996 -0.9547688775 0.824498677499999 0.72868226075 -0.15900667625 0.5897108745 -0.60725271925 0.86479015875 0.31439553825 0.74573412625 -0.636494892 -0.62378553625 -0.4277428745 -0.26512152875 0.136662165 -0.563722317 -0.6241303245 0.0486697787499999 -0.1262682525 -0.5290139525 0.77006167975 -0.02791406425 -0.11614396625 -0.42340810325 0.34954819925 -0.170568234 0.10239587475
MCF10A_2 3.441224966 5.562836373 4.951070557 3.500424114 4.94776579 3.893207824 1.820445175 4.299846299 5.365349152 4.437269801 5.479269166 8.119031375 6.182165799 6.006508504 5.250436295 0 6.666110341 6.506518385 4.860576957 8.204773848 6.228125547 7.485143852 6.987780457 7.397971431 6.979089434 5.35759499 7.110399738 6.673219701 1.023002672 6.009181112 1.022323038 8.069398796 5.00833959 1.022323038 1.022323038 8.826175213 11.16330989 8.352087557 7.292030917 8.007367845 8.738364953 3.015582627 9.037969073 8.648217984 5.74174689 5.960364175 4.239400975 1.943993776 3.957765948 7.075215115 4.625408148 4.595143335 2.057090054 8.539504885 5.167795835 8.696187153 6.095731201 7.684697439 4.96886442 4.102790113 4.922280923 6.156934553 8.495373054 8.694206717 3.718153885 2.250258678 4.834643444 2.786656403 4.07480231 4.797706165 7.155895663 1.560894857 5.157382091 5.534613635 7.741363005 0.876672396 7.304368989 7.363915446 3.831571925 5.218593465 9.480455309 5.146614436 4.770433235 5.184846115 6.98821179 4.334496319 6.307311111 3.883943145 6.401752888 5.477148755 6.39749748 1.305883705 3.331822293 4.714219505 1.844034143 2.196266548 6.000949065 1.840607091 5.206023023 4.45332936 5.902549474 6.771434677 7.609726528 -0.063316503 3.343822549 4.021020158 3.477771811 0.8428499 7.548905705 5.76201211 6.922393824 10.8533322 5.495340823 3.300016959 5.996828809 9.359282019 6.116669251 2.058978626 3.695539274 2.401254351 5.053564489 3.183261818 4.589446751 4.446438426 4.943540175 7.188770632 6.03438759 6.905518162 5.335165185 2.063365357 6.45801885 7.805810989 6.299905253 6.095113574 4.815749466 5.082242018 5.786977012 1.640546735 8.065976796 3.232160548 4.82942433 1.394134718 5.164875733 5.530607345 6.366523636 5.808581232 5.647493398 4.498477704 5.435979064 9.903600697 11.71995858 4.77436035 9.07601412 3.113608791 5.402060316 6.202796902 7.762801185 4.311852415 3.024049118 3.360129878 4.985576408 5.619273115 4.857415935 4.285767984 4.163721556 6.080366793 2.439913618 6.132645753 5.328011625 4.68602775 3.698891511 5.013531988 3.811653679 5.852882505 6.052429265 4.533129599 5.171471138 5.75820852 5.435299524 4.459444325 5.478705614 6.415401645 5.159503971 4.287636377 1.499207202 6.45342436 6.019191947 3.406783655 -0.749603601 5.470898225 4.3545724 5.84821308 5.367069715 5.34882747 4.029109749 1.630290917 2.516255275 3.7945356 6.024656095 5.14414204 3.009595974 2.520253226 5.774941831 3.830612152 7.025470055 6.441399822 4.792485886 5.593494896 5.310952566 3.819056025 3.167725199 3.997940655 3.299894199 4.351746083 5.624260683 4.959448829 4.726452534 4.367703957 4.433717472 4.817349683 7.49100187 2.910896017 8.889734116 8.558616763 4.965146109 5.148449167 7.998357307 -1.35104898775 0.59361857275 0.192982300250001 -1.20540283225 -0.3745718585 0.47380136775 -0.0260638882500002 0.120040562750001 -0.530815586999999 0.25247178425 -0.0750256632499999 0.102485192500001 -0.101635027 -0.0350098557500003 0.21802733125 0 0.365479197 -0.294326694 -0.61939064 0.18622691475 -0.3943431525 -0.18406645225 -0.1938501685 0.07820534775 0.45810163825 -0.23752856 -0.0967182422500006 0.30278852175 -0.0364718332499998 -0.0572946322500005 -0.0174904287500002 0.256810039499999 -0.0856852524999994 -0.0174904287500002 -0.0174904287500002 0.892369926750001 -0.109217234999999 0.359129307000001 -0.0156700867500001 -0.0913821680000009 0.480620022749999 -0.0515789282500001 0.2999979935 0.1636547605 -0.10870407625 -0.332560032500001 -0.473457893750001 0.347038152 -0.1246787245 0.0336486272499998 -0.0173996770000002 0.027967008250001 0.30522985575 0.34122078175 0.14394979625 0.0874472657500007 -0.36224379675 -0.0961825300000001 0.0290235775000003 0.1488887665 -0.17662332175 -0.820737421750001 -0.122329925500001 -0.895260066999999 0.0641971037500002 -0.189436553 0.0957203077500006 0.3055729065 -0.12582351975 -0.076342285 -0.1339170465 -0.35598059025 -0.756603983250001 0.199481433750001 -0.20258298825 -0.45510778775 -0.157701791999999 0.0912672742500007 0.06879422 -0.409230245000001 -0.0909863272500004 0.0503609412500001 -0.342371093750001 0.00586428125000005 -0.2625348705 -0.720022727999999 -0.0207027699999998 0.16231085175 0.60059328625 -0.15966050125 -0.0513151862499992 -0.0104746682499999 -0.00637949924999992 0.0268218797499999 -0.289789069 0.00140731099999991 0.223105458 -0.0055548379999999 -0.0157114537499998 0.29668900075 -0.20302493475 0.130074905500001 -0.1254063405 0.0157499235 -0.111786424 0.0706982179999995 -0.0243785927499998 -0.00276652449999992 -0.11620834075 0.0304298324999994 2.08724400425 1.78207287425 0.239458531 -0.59177981825 -0.213085201249999 0.33412730325 -0.0663676434999996 0.90103757575 -0.8558059515 0.8679225095 1.039077751 -0.0716498297500001 0.0378770809999995 0.0497532805000001 -0.14624663 0.20719638825 -0.0888382287500002 0.257466185 0.0286003500000005 0.22305404925 0.39613408125 0.3345335315 0.1300035775 -0.48420480375 0.0765311744999995 -0.20420073375 -0.206315846 -0.0053966795 0.26048491025 -0.93894463375 -0.13142991625 -0.0379405492499998 -0.736455918750001 0.4509680815 -0.143299659249999 0.5316328775 0.0119276675000002 0.35154012275 -0.5596177755 0.67943372775 0.867317372500001 -0.147850095 -0.0873008940000002 -0.82624506125 -1.37000006075 0.196192897 0.46706233925 0.18050444 0.310759008 0.16029616175 0.0574606619999996 -0.05351530125 -0.7143183495 -0.724220876 -0.26554106 -0.3083248925 0.62349005 0.70059036625 -0.301966871999999 -0.41169320825 -1.17151172375 0.777520075 -0.36181554825 0.1804667755 0.984680915499999 1.58480004125 -0.25024884625 -0.6073450545 0.22657712425 -0.345892322 0.22449843875 0.190194909250001 0.644539022 0.4529785325 -0.0532713005000001 1.9209154945 0.129903572000001 -0.675989707999999 0.0266356505000001 -0.236715128 0.336477810250001 1.158837167 1.5120200285 0.90367119825 -1.53254570725 0.00344322149999998 0.555100692 -0.327934728 0.0543921687499997 0.37992959325 0.0649517865 -1.0104332055 0.881773539499999 0.67533328375 0.0786735837500006 0.5633007725 -0.59522655925 0.90288101575 0.26570025325 0.70715171325 -0.571709272 -0.59999009925 -0.4548035445 -0.30403512875 -0.0640113849999997 -0.573421687 -0.5456044345 0.15177910375 -0.3545273325 0.2029317975 0.33529671275 0.11346272575 0.543024291749999 0.43794700075 0.21374111925 -0.11045137 0.27715617475
MCF10A_3 3.196574903 5.491004729 4.967303118 3.371207113 5.040888513 3.954308307 2.152339483 4.15795246 5.355600128 4.371581851 5.500692931 8.061649585 6.278219639 6.122357459 5.249412515 0 6.677470925 6.498118827 5.02532051 8.085782144 6.168144206 7.360280504 6.747047694 7.251998315 7.248319815 5.341299199 7.202359877 6.594485384 1.067740735 6.084438532 0.994300686 8.163137332 4.871058665 0.994300686 0.994300686 7.876279792 10.97235134 7.743113304 7.30254185 8.005717881 8.43271819 3.046415074 8.293180912 8.497603976 5.68319269 5.970843995 4.173277155 1.980371303 3.8473545 7.122678124 4.55998178 4.652704567 2.026466585 8.21979408 5.13317028 8.615059434 6.071733456 7.454038976 5.07032844 4.230607419 4.950829332 6.13164518 8.510702344 8.673553533 3.662313651 2.3669883 4.802240734 2.711612303 4.002803508 4.676931875 7.138345704 1.074906926 5.05185047 5.409553845 7.715615002 1.050679128 7.149164694 7.301894847 3.82373964 5.074272145 9.592229632 5.127994151 4.624968005 4.940798555 6.835861213 4.415850752 6.229324527 3.887994652 6.185885187 5.342151865 6.216471923 1.268932018 3.467461424 4.786645571 2.022814504 2.145047375 5.9993166 1.857152983 5.252821872 4.45577696 5.902877372 6.73435867 7.577876755 -0.07840877 3.396886704 4.033856925 3.533048668 0.832428505 7.504962793 5.807243345 6.739260202 10.57015775 5.516138018 3.216280717 5.999243302 9.308306572 5.941619891 2.053213213 3.870988569 2.370130833 5.235454854 3.110379063 4.657515453 4.482482632 4.887233345 6.990392906 5.932166884 6.93055349 5.092854946 2.079319433 6.34697982 7.603700004 6.598342252 6.296595757 4.761317014 5.073816647 6.040053712 1.742824053 8.126255048 3.178756792 4.86596704 1.40468369 5.073204222 5.737509168 6.220758126 5.806822865 5.659391612 5.266989102 5.410948524 9.217907961 11.37659218 4.857060635 9.160356369 2.96121223 5.466615679 6.18809914 7.669558765 4.39428036 3.02241772 3.390156885 4.910272313 5.557156115 4.769178848 4.324482148 4.113004898 6.045523714 2.272537714 6.047526794 5.239947918 4.689939713 3.546295518 4.941689564 3.791062317 5.835029473 6.050404828 4.801653272 5.098428039 5.672178563 5.408354757 4.416393233 5.479074847 6.399832333 5.161333508 4.340571156 1.499810826 6.550398647 5.816147331 3.448784237 -0.749905413 5.517362067 4.698029974 5.821152952 5.539109046 5.422565092 4.100797417 1.633725635 2.523519407 3.793818587 6.077747915 5.200094742 2.908073665 2.614546633 5.846674423 3.920119081 6.823711785 6.456031726 4.817040841 5.566743893 5.319964381 3.907047122 3.126480549 4.004829932 3.291979704 4.379314144 5.838645229 4.984223544 4.669161854 4.265349321 4.555947331 4.054968877 7.926329543 2.82303335 8.233893608 7.697741039 5.108054294 5.133244293 7.830867628 -1.59569905075 0.52178692875 0.20921486125 -1.33461983325 -0.281449135500001 0.53490185075 0.30583041975 -0.0218532762499999 -0.540564611 0.18678383425 -0.0536018982500002 0.0451034025000006 -0.00558118700000065 0.0808390992499994 0.21700355125 0 0.376839780999999 -0.302726252 -0.454647087 0.0672352107499989 -0.454324493500001 -0.30892980025 -0.4345829315 -0.0677677682500004 0.72733201925 -0.253824351 -0.00475810325000037 0.224054204750001 0.00826622975000024 0.0179627877499993 -0.0455127807500001 0.3505485755 -0.2229661775 -0.0455127807500001 -0.0455127807500001 -0.0575254942500001 -0.300175785 -0.249844946 -0.0051591537500002 -0.0930321319999994 0.174973259749999 -0.0207464812500002 -0.444790167499999 0.0130407525000003 -0.167258276249999 -0.3220802125 -0.539581713750001 0.383415679 -0.235090172500001 0.0811116362500002 -0.082826045 0.0855282402500004 0.27460638675 0.02150997675 0.10932424125 0.00631954675000124 -0.38624154175 -0.326840993 0.1304875975 0.2767060725 -0.14807491275 -0.846026794750001 -0.1070006355 -0.915913250999999 0.00835686975000005 -0.0727069309999999 0.0633175977500002 0.2305288065 -0.197822321749999 -0.197116575 -0.1514670055 -0.84196852125 -0.862135604250001 0.07442164375 -0.22833099125 -0.28110105575 -0.312906086999999 0.0292466752500005 0.0609619349999999 -0.553551565 0.0207879957500001 0.0317406562500002 -0.48783632375 -0.23818327875 -0.4148854475 -0.638668295 -0.0986893539999993 0.16636235875 0.38472558525 -0.29465739125 -0.232340743249999 -0.0474263552499998 0.12925963175 0.0992479457500002 -0.111008708 -0.0498118620000003 0.221472993 0.010991054 0.0310873952500001 0.29913660075 -0.20269703675 0.0929988985000003 -0.1572561135 0.000657656499999992 -0.0587222690000004 0.083534985 0.0308982642500002 -0.0131879195 -0.16015125275 0.0756610674999996 1.90411038225 1.49889842425 0.260255726 -0.67551606025 -0.210670708249999 0.283151856249999 -0.2414170035 0.89527216275 -0.6803566565 0.8367989915 1.220968116 -0.14453258475 0.105945783 0.0857974864999997 -0.20255346 0.00881866225000039 -0.19105893475 0.282501513000001 -0.213709889 0.23900812525 0.28509505125 0.1324225465 0.4284405765 -0.28272262075 0.0220987225 -0.21262610475 0.0467608539999995 0.0968806385000001 0.320763162250001 -0.99234838975 -0.0948872062500001 -0.02739157725 -0.82812742975 0.6578699045 -0.28906516925 0.5298745105 0.0238258815000005 1.12005152075 -0.5846483155 -0.00625900824999981 0.5239509725 -0.0651498100000003 -0.00295864499999965 -0.97864162225 -1.30544469775 0.181495135 0.37381991925 0.262932385 0.30912761 0.19032316875 -0.0178434330000004 -0.115632301250001 -0.8025554365 -0.685506712 -0.316257718 -0.3431679715 0.456114146 0.61547140725 -0.390030578999999 -0.40778124525 -1.32410771675 0.705677650999999 -0.38240691025 0.1626137435 0.982656478499999 1.85332371425 -0.32329194525 -0.6933750115 0.19963235725 -0.388943414 0.224867671749999 0.17462559725 0.646368559 0.5059133115 -0.0526676765 2.0178897815 -0.0731410439999998 -0.633989125999999 0.0263338385 -0.190251286000001 0.67993538425 1.131777039 1.6840593595 0.97740882025 -1.46085803925 0.00687793950000004 0.562364824 -0.328651741 0.107483988749999 0.43588229525 -0.0365705224999999 -0.9161397985 0.953506131499999 0.76484021275 -0.123084686249999 0.5779326765 -0.57067160425 0.87613001275 0.27471206825 0.79514281025 -0.612953922 -0.59310082225 -0.4627180395 -0.27646706775 0.150373161 -0.548646972 -0.6028951145 0.0494244677500006 -0.2322974735 -0.5594490085 0.77062438575 0.0256000587500003 -0.11281621625 -0.422928723249999 0.35664930425 -0.125656244 0.10966649575
