"SUID","interaction","name","selected","shared interaction","shared name","Strength"
"74408","neg_interaction","RAD21_interaction_JUNB","true","neg_interaction","RAD21_interaction_JUNB","-0.9988356395320627"
"74279","neg_interaction","IL4R_interaction_HDAC2","true","neg_interaction","IL4R_interaction_HDAC2","-0.6904991396636505"
"74407","pos_interaction","RAD21_interaction_JUN","true","pos_interaction","RAD21_interaction_JUN","0.9683517079043429"
"74410","pos_interaction","RAD21_interaction_LYN","true","pos_interaction","RAD21_interaction_LYN","0.6630081183320535"
"74409","pos_interaction","RAD21_interaction_KLHL12","true","pos_interaction","RAD21_interaction_KLHL12","0.728590193712574"
"74412","pos_interaction","RAD21_interaction_PRKCA","true","pos_interaction","RAD21_interaction_PRKCA","0.717646740582988"
"74411","pos_interaction","RAD21_interaction_PPM1D","true","pos_interaction","RAD21_interaction_PPM1D","0.7043182006829395"
"74414","pos_interaction","RAD21_interaction_PTK2","true","pos_interaction","RAD21_interaction_PTK2","0.6856179627025785"
"74413","neg_interaction","RAD21_interaction_PSEN1","true","neg_interaction","RAD21_interaction_PSEN1","-0.67642456383794"
"74288","pos_interaction","JUN_interaction_FOXM1","true","pos_interaction","JUN_interaction_FOXM1","0.9964498408433197"
"74287","neg_interaction","JUN_interaction_ETV5","true","neg_interaction","JUN_interaction_ETV5","-0.9972073337640766"
"74289","pos_interaction","JUN_interaction_HDAC2","true","pos_interaction","JUN_interaction_HDAC2","0.9809887422946654"
"74292","pos_interaction","JUNB_interaction_ETV5","true","pos_interaction","JUNB_interaction_ETV5","0.9830979175025298"
"74291","pos_interaction","JUNB_interaction_CDK5","true","pos_interaction","JUNB_interaction_CDK5","0.6730311669465238"
"74294","pos_interaction","JUNB_interaction_GORASP1","true","pos_interaction","JUNB_interaction_GORASP1","0.6536710625311798"
"74293","neg_interaction","JUNB_interaction_FOXM1","true","neg_interaction","JUNB_interaction_FOXM1","-0.9816244024912552"
"74296","pos_interaction","JUNB_interaction_IL4R","true","pos_interaction","JUNB_interaction_IL4R","0.6907259441656175"
"74295","neg_interaction","JUNB_interaction_HDAC2","true","neg_interaction","JUNB_interaction_HDAC2","-0.9997717051929358"
"74297","neg_interaction","JUNB_interaction_JUN","true","neg_interaction","JUNB_interaction_JUN","-0.9777868040669488"
"74300","neg_interaction","KLHL12_interaction_CDK5","true","neg_interaction","KLHL12_interaction_CDK5","-0.9817131318686068"
"74304","neg_interaction","KLHL12_interaction_JUNB","true","neg_interaction","KLHL12_interaction_JUNB","-0.7169309981215102"
"74303","pos_interaction","KLHL12_interaction_HDAC2","true","pos_interaction","KLHL12_interaction_HDAC2","0.7019759385258179"
"74308","pos_interaction","LYN_interaction_FOXM1","true","pos_interaction","LYN_interaction_FOXM1","0.7961804424948188"
"74307","neg_interaction","LYN_interaction_ETV5","true","neg_interaction","LYN_interaction_ETV5","-0.7893588736664718"
"74310","pos_interaction","LYN_interaction_JUN","true","pos_interaction","LYN_interaction_JUN","0.7769169060839203"
"74309","pos_interaction","LYN_interaction_HDAC2","true","pos_interaction","LYN_interaction_HDAC2","0.688758952974675"
"74311","neg_interaction","LYN_interaction_JUNB","true","neg_interaction","LYN_interaction_JUNB","-0.6731110671323414"
"74448","pos_interaction","SMAD3_interaction_ETV5","true","pos_interaction","SMAD3_interaction_ETV5","0.9836744432034272"
"74447","pos_interaction","SMAD3_interaction_CDK5","true","pos_interaction","SMAD3_interaction_CDK5","0.6555380721016867"
"74450","neg_interaction","SMAD3_interaction_HDAC2","true","neg_interaction","SMAD3_interaction_HDAC2","-0.9966955805862042"
"74449","neg_interaction","SMAD3_interaction_FOXM1","true","neg_interaction","SMAD3_interaction_FOXM1","-0.981559214040653"
"74452","pos_interaction","SMAD3_interaction_JUNB","true","pos_interaction","SMAD3_interaction_JUNB","0.9970752541638089"
"74451","neg_interaction","SMAD3_interaction_JUN","true","neg_interaction","SMAD3_interaction_JUN","-0.984062028069237"
"74454","neg_interaction","SMAD3_interaction_LYN","true","neg_interaction","SMAD3_interaction_LYN","-0.6659964401926645"
"74453","neg_interaction","SMAD3_interaction_KLHL12","true","neg_interaction","SMAD3_interaction_KLHL12","-0.7134933850992163"
"74456","neg_interaction","SMAD3_interaction_PRKCA","true","neg_interaction","SMAD3_interaction_PRKCA","-0.7052109574982617"
"74455","neg_interaction","SMAD3_interaction_PPM1D","true","neg_interaction","SMAD3_interaction_PPM1D","-0.7010234004454037"
"74458","neg_interaction","SMAD3_interaction_RAD21","true","neg_interaction","SMAD3_interaction_RAD21","-0.9924577631150656"
"74457","pos_interaction","SMAD3_interaction_PSEN1","true","pos_interaction","SMAD3_interaction_PSEN1","0.6819143165908107"
