ID	Hits	Hit names
MO000079350	["MO000013471","MO000019735","MO000019736","MO000019737","MO000019738","MO000020422","MO000020430","MO000021736","MO000021740","MO000021746","MO000021750","MO000023204","MO000023205","MO000023215","MO000023216","MO000023385","MO000023410","MO000023411","MO000023428","MO000023460","MO000023461","MO000023490","MO000023509","MO000023562","MO000023579","MO000023620","MO000023621","MO000023629","MO000023630","MO000030828","MO000030881","MO000031085","MO000031168","MO000031241","MO000031242","MO000031243","MO000031244","MO000031255","MO000031300","MO000031301","MO000035540","MO000036693","MO000036694","MO000036754","MO000039014","MO000039015","MO000040286","MO000043361","MO000043752","MO000043861","MO000043862","MO000043863","MO000043998","MO000044317","MO000044989","MO000044993","MO000045027","MO000045028","MO000045040","MO000058335","MO000079356","MO000080184","MO000080771","MO000080811","MO000080813","MO000081118","MO000083707","MO000083710","MO000083722","MO000083876","MO000085145","MO000085201","MO000087040","MO000087667","MO000087858","MO000087865","MO000088569","MO000094296","MO000094497","MO000094942","MO000094945","MO000098081","MO000099143","MO000099149","MO000102548","MO000102549","MO000103503","MO000103647","MO000107545","MO000107547","MO000108197","MO000108505","MO000109699","MO000116405","MO000120808","MO000121928","MO000126385","MO000126386","MO000135341","MO000135649","MO000136150","MO000136324","MO000136380","MO000136411","MO000136503","MO000136537","MO000136557","MO000136655","MO000136748","MO000136763","MO000136779","MO000136787","MO000137054","MO000137121","MO000145428","MO000158346","MO000158347","MO000158439","MO000163801","MO000165967","MO000166937","MO000187698","MO000187699","MO000187700","MO000187701","MO000187726","MO000191470","MO000196612","MO000201866","MO000271826","MO000277010","MO000277649","MO000277653","MO000277655","MO000279236","MO000280680","MO000281427","MO000287962","MO000288776","MO000288821","MO000294135","MO000313220","MO000315426","MO000321885","MO000325423","MO000325424","MO000325425","MO000325707","MO000325712","MO000329807","MO000329879","MO000329904","MO000330030","MO000330052","MO000330243","MO000330300","MO000330344","MO000330491","MO000330538","MO000330578","MO000330642","MO000330872","MO000330892","MO000330905","MO000331887","MO000332969","MO000333484","MO000339416","MO000419200","MO000424147","MO000424162","MO000428546","MO000432136","MO000434298","MO000434763","MO000435043","MO000435044","MO000435045","MO000435046","MO000435047","MO000435048","MO000435049","MO000435050","MO000435051","MO000435052","MO000435053","MO000435054","MO000435055","MO000435056","MO000435057","MO000437423","MO000441188","MO000449448","MO000453667","MO000461755","MO000471021","MO000474899","MO000478839","MO000478931","MO000479134","MO000480270","MO000509101","MO000509133","MO000509134","MO000509135","MO000509136","MO000509137","MO000509138","MO000509139","MO000509140","MO000509141","MO000509142","MO000509143","MO000509144","MO000509145","MO000509146","MO000509147","MO000509148","MO000509149","MO000509150","MO000509151","MO000509152","MO000509153","MO000509154","MO000509155","MO000509156","MO000509157","MO000509158","MO000509159","MO000509160","MO000509161","MO000509162","MO000509163","MO000509164","MO000509165","MO000509166","MO000509167","MO000509168","MO000509169","MO000509170","MO000509171","MO000509172","MO000509173","MO000509174","MO000509175","MO000509176","MO000509177","MO000509178","MO000509179","MO000509180","MO000509181","MO000509182","MO000509183","MO000509184","MO000509185","MO000509186","MO000509187","MO000509188","MO000509189","MO000509190","MO000509191","MO000509192","MO000512919","MO000513553","MO000513554","MO000513555","MO000513556","MO000513557","MO000513558","MO000513559","MO000513560","MO000513921","MO000514275","MO000515834","MO000515835","MO000517280","MO000538725","MO000547576","MO000547577","MO000547578","MO000547579","MO000547580","MO000547581","MO000547582","MO000547583","MO000547584","MO000547585","MO000547586","MO000547587","MO000547588","MO000547589","MO000547590","MO000547591","MO000547592","MO000547593","MO000547594","MO000547595","MO000547596","MO000547597","MO000547598","MO000547599","MO000547600","MO000547601","MO000547602","MO000547603","MO000547604","MO000547605","MO000547606","MO000547607","MO000547608","MO000547609","MO000547610","MO000547611","MO000547612","MO000547613","MO000547614","MO000547615","MO000547616","MO000547617","MO000547618","MO000547619","MO000547620","MO000547621","MO000547622","MO000547623","MO000547624","MO000547625","MO000547626","MO000547627","MO000547628","MO000547629","MO000547630","MO000547631","MO000547632","MO000547633","MO000547634","MO000547635","MO000547636","MO000547637","MO000547638","MO000547639","MO000547640","MO000547641","MO000547642","MO000547643","MO000547644","MO000547645","MO000547646","MO000547647","MO000547648","MO000547649","MO000547650","MO000547651","MO000547652","MO000547653","MO000547654","MO000547655","MO000547656","MO000547657","MO000547658","MO000547659","MO000547660","MO000547661","MO000547662","MO000547663","MO000547664","MO000547665","MO000547666","MO000547667","MO000547668","MO000547669","MO000547670","MO000547671","MO000547672","MO000547673","MO000547674","MO000547675","MO000547676","MO000547677","MO000547678","MO000547679","MO000547680","MO000547681","MO000547682","MO000547683","MO000547684","MO000547685","MO000547686","MO000547687","MO000547688","MO000547689","MO000547690","MO000547691","MO000555495","MO000557183","MO000557184","MO000557185","MO000557186","MO000562028","MO000562208"]	["(angiotensin II)2:(AT1A:SHP-2)2:Jak2{pY201}{pY1007}{pY1008}:STAT3{pY705}","14-3-3gamma(h):Abl(h)","14-3-3gamma(h):Beclin-1(h)","14-3-3gamma(h):Mdm4-isoform1(h)","14-3-3gamma(h):VPS34(h)","14-3-3gamma(h){ub}","AR(h):mdm2(h):HDAC1(h)","Aldo3(h):Cdk2(h)","Aurora-A(h){ub}","BTBD2(h):Cdk2(h)","Bmx(h):TRIAD1(h)","Bub1-isoform1(h){ub}","Bub1-isoform1(h){ub}n","C14orf43(h):Cdk2(h)","CD91-isoform1(h){ub}","CDK5R1p35(h):Cdk2(h)","CDT1(h):Cdk2(h)","CHTOG-isoform2(h){ub}","Caspase-4(h):Cdk2(h)","Cdc20(h):Cdk2(h)","Cdc20(h){ub}","Cdc20(h){ub}n","Cdc25A(h):Cdk2(h)","Cdc27-isoform1(h){ub}","Cdk2(h)","Cdk2(h):14-3-3sigma(h)","Cdk2(h):2H9(h)","Cdk2(h):4.1R(h)","Cdk2(h):ACCalpha(h)","Cdk2(h):ACTBL2(h)","Cdk2(h):AFAP(h)","Cdk2(h):AIDD(h)","Cdk2(h):AIF(h)","Cdk2(h):ALS2CR7(h)","Cdk2(h):AP3S1(h)","Cdk2(h):ARC16-2(h)","Cdk2(h):ARF6(h)","Cdk2(h):ASTE1(h)","Cdk2(h):ATAD3A(h)","Cdk2(h):ATP synthase subunit alpha, mitochondrial(h)","Cdk2(h):Ankycorbin(h)","Cdk2(h):BAP31(h)","Cdk2(h):BCLAF1(h)","Cdk2(h):BMP2K(h)","Cdk2(h):BS69(h)","Cdk2(h):Basigin(h)","Cdk2(h):Beta-Tubulin2C(h)","Cdk2(h):Beta-tubulin(h)","Cdk2(h):Bub1(h)","Cdk2(h):C/EBPalpha(h)","Cdk2(h):CAD protein(h)","Cdk2(h):CALML5(h)","Cdk2(h):CARKD(h)","Cdk2(h):CBP(h)","Cdk2(h):CCNJ(h)","Cdk2(h):CCT4(h)","Cdk2(h):CDC2L(h)","Cdk2(h):CDKN3-isoform1(h)","Cdk2(h):CDKN3-isoform2(h)","Cdk2(h):CHC(h)","Cdk2(h):CKII-alpha(h)","Cdk2(h):CKII-alpha2(h)","Cdk2(h):CKII-beta(h)","Cdk2(h):Calnexin(h)","Cdk2(h):Calumenin(h)","Cdk2(h):Ccte(h)","Cdk2(h):Cctg(h)","Cdk2(h):Cdk1(h)","Cdk2(h):Cdk3(h)","Cdk2(h):Coronin-3(h)","Cdk2(h):Cul-1(h)","Cdk2(h):D-3-phosphoglycerate dehydrogenase(h)","Cdk2(h):DNA-PKcs(h)","Cdk2(h):DNA-directed RNA polymerase III subunit 22.9 kDa polypeptide-isoform2(h)","Cdk2(h):DOCK7(h)","Cdk2(h):DRIP205(h)","Cdk2(h):DUTT1(h)","Cdk2(h):DYNC2H1(h)","Cdk2(h):Dnmt1(h)","Cdk2(h):EFTU(h)","Cdk2(h):EIF3J(h)","Cdk2(h):ER-alpha(h)","Cdk2(h):ERK8(h)","Cdk2(h):ERK8-isoform2(h)","Cdk2(h):ERLIN2(h)","Cdk2(h):EWS(h)","Cdk2(h):Eplin(h)","Cdk2(h):FAM82B(h)","Cdk2(h):FAU(h)","Cdk2(h):FBL(h)","Cdk2(h):FLG2(h)","Cdk2(h):FLIL(h)","Cdk2(h):FOXO1A(h)","Cdk2(h):GFAP(h)","Cdk2(h):GM130(h)","Cdk2(h):GRASP65(h)","Cdk2(h):GRP75(h)","Cdk2(h):GRP78(h)","Cdk2(h):HIF-1alpha(h)","Cdk2(h):HMG2(h)","Cdk2(h):HRNR(h)","Cdk2(h):Hsc70(h)","Cdk2(h):Hsp50(h)","Cdk2(h):Hsp60(h)","Cdk2(h):Hsp70-1(h)","Cdk2(h):Hsp70-1L(h)","Cdk2(h):Hsp90-alpha(h)","Cdk2(h):Hsp90-beta(h)","Cdk2(h):IMPDH2(h)","Cdk2(h):IRS-4(h)","Cdk2(h):LIMCH1(h)","Cdk2(h):LUZP1(h)","Cdk2(h):MAC2BP(h)","Cdk2(h):MAT1(h)","Cdk2(h):MCT1(h)","Cdk2(h):MFD1(h)","Cdk2(h):MGMT(h)","Cdk2(h):MIG6(h)","Cdk2(h):MO15(h)","Cdk2(h):MRPL27(h)","Cdk2(h):MYPT1(h)","Cdk2(h):Mrip(h)","Cdk2(h):Myo1c(h)","Cdk2(h):Myosin-5A(h)","Cdk2(h):Myosin-9(h)","Cdk2(h):Myosin6(h)","Cdk2(h):Myr1(h)","Cdk2(h):NEFH(h)","Cdk2(h):NF-YA(h)","Cdk2(h):NF-YB(h)","Cdk2(h):NF-YC-isoform3(h)","Cdk2(h):NHERF-1(h)","Cdk2(h):NIPSNAP1(h)","Cdk2(h):NOL1(h)","Cdk2(h):NUDT21(h)","Cdk2(h):Nedd8(h)","Cdk2(h):OGT(h)","Cdk2(h):PARP-10(h)","Cdk2(h):PC4(h)","Cdk2(h):PCTK1(h)","Cdk2(h):PHC(h)","Cdk2(h):POLL(h)","Cdk2(h):POLL-isoform1(h)","Cdk2(h):PP1-beta(h)","Cdk2(h):Peroxiredoxin-1(h)","Cdk2(h):Peroxiredoxin-3(h)","Cdk2(h):Peroxiredoxin-6(h)","Cdk2(h):Pkm2(h)","Cdk2(h):Pontin52(h)","Cdk2(h):RADIL(h)","Cdk2(h):RPL19(h)","Cdk2(h):RPL23A(h)","Cdk2(h):RPL29(h)","Cdk2(h):RPL35(h)","Cdk2(h):RPL37A(h)","Cdk2(h):RPN-I(h)","Cdk2(h):RPS18(h)","Cdk2(h):RPS25(h)","Cdk2(h):Ran(h)","Cdk2(h):Rbm7(h)","Cdk2(h):Reptin52(h)","Cdk2(h):SAMHD1(h)","Cdk2(h):SEC16A(h)","Cdk2(h):SERCA2(h)","Cdk2(h):SPECC1L(h)","Cdk2(h):SVIL(h)","Cdk2(h):Skp1(h)","Cdk2(h):Skp2(h)","Cdk2(h):Sm-D2(h)","Cdk2(h):TAFII55(h)","Cdk2(h):TCP-1alpha(h)","Cdk2(h):TCP-1beta(h)","Cdk2(h):TCP-1eta(h)","Cdk2(h):TCP-1theta(h)","Cdk2(h):TCP-1zeta(h)","Cdk2(h):TES(h)","Cdk2(h):TF6(h)","Cdk2(h):TFIIH-p80(h)","Cdk2(h):THAP11(h)","Cdk2(h):TLS(h)","Cdk2(h):TMOD3(h)","Cdk2(h):TOP1MT(h)","Cdk2(h):TRA2alpha(h)","Cdk2(h):TopoI(h)","Cdk2(h):Tpm-1(h)","Cdk2(h):Tpm-2(h)","Cdk2(h):Tpm-3(h)","Cdk2(h):Tpm-4(h)","Cdk2(h):Tropomodulin(h)","Cdk2(h):UHRF1BP1L(h)","Cdk2(h):Ubc12(h)","Cdk2(h):Wee1(h)","Cdk2(h):YEATS2(h)","Cdk2(h):ZIPK(h)","Cdk2(h):ablim1(h)","Cdk2(h):akr7a2(h)","Cdk2(h):alpha-fodrin(h)","Cdk2(h):alpha-globin(h)","Cdk2(h):atp1a1(h)","Cdk2(h):bag2(h)","Cdk2(h):beta-galactosidase-isoform3(h)","Cdk2(h):beta2-spectrin(h)","Cdk2(h):brca1(h)","Cdk2(h):clathrin LCa(h)","Cdk2(h):cyclinA2(h)","Cdk2(h):cyclinB2(h)","Cdk2(h):cyclinE1(h)","Cdk2(h):cyclinE2(h)","Cdk2(h):cyclinH(h)","Cdk2(h):drebrin(h)","Cdk2(h):fam113a(h)","Cdk2(h):fructose-bisphosphate aldolase A(h)","Cdk2(h):gamma-actin(h)","Cdk2(h):gelsolin(h)","Cdk2(h):h1fx(h)","Cdk2(h):haptoglobin(h)","Cdk2(h):hist1h4a(h)","Cdk2(h):hist4h4(h)","Cdk2(h):hnRNP-Q(h)","Cdk2(h):kiaa0528(h)","Cdk2(h):lmo7(h)","Cdk2(h):lrrfip2(h)","Cdk2(h):mPR(h)","Cdk2(h):metastasin(h)","Cdk2(h):methylcrotonoyl-CoA carboxylase beta chain, mitochondrial(h)","Cdk2(h):methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial(h)","Cdk2(h):myo18a(h)","Cdk2(h):p120(h)","Cdk2(h):p21Cip1(h)","Cdk2(h):p27Kip1(h)","Cdk2(h):p300(h)","Cdk2(h):p40arc(h)","Cdk2(h):p57Kip2(h)","Cdk2(h):p57Kip2-short(h)","Cdk2(h):pgam5(h)","Cdk2(h):plectin(h)","Cdk2(h):prohibitin-2(h)","Cdk2(h):ribulose-phosphate 3-epimerase(h)","Cdk2(h):rpl22(h)","Cdk2(h):rpl23(h)","Cdk2(h):rpl24(h)","Cdk2(h):rpl31(h)","Cdk2(h):rpl38(h)","Cdk2(h):rps11(h)","Cdk2(h):rps14(h)","Cdk2(h):rps17(h)","Cdk2(h):rps19(h)","Cdk2(h):rps23(h)","Cdk2(h):rps27(h)","Cdk2(h):rps27A(h)","Cdk2(h):rps29(h)","Cdk2(h):rps3(h)","Cdk2(h):rps3a(h)","Cdk2(h):rps4X(h)","Cdk2(h):rps6(h)","Cdk2(h):smgGDS(h)","Cdk2(h):sortilin(h)","Cdk2(h):stathmin(h)","Cdk2(h):synaptopodin(h)","Cdk2(h):trypsin-3(h)","Cdk2(h):vimentin(h)","Cdk2(h):wdr68(h)","Cdk2(h){pT14}{pY15}","Cdk2(h){pY15}","Cdk2-isoform1(h)","Cdk2-isoform1(h):CDP(h):cyclinA(h)","Cdk2-isoform1(h):FOXO1A(h)","Cdk2-isoform1(h):p21Cip1(h)","Cdk2-isoform1(h):p27Kip1(h)","Cdk2-isoform1(h){ub}","Cks1(h):Cdk2(h)","Cks2(h):Cdk2(h)","E2F-1(h):DP-1(h):cyclinA(h):Cdk2(h)","E2F-1(h){p}:DP-1(h){p}:cyclinA(h):Cdk2(h)","E2F-4(h):DP-1(h):p107(h):cyclinA(h):Cdk2(h)","E2F-4(h):p130(h):cyclinA(h):Cdk2(h)","ERK5-isoform1(h):14-3-3gamma(h)","Fzr1(h){p}","Fzr1-isoform2(h):Cdk2(h)","GRASP65-isoform2(h):Cdk2(h)","Geminin(h):Cdk2(h)","Grb-2(h):Btk(h)","Grb-2-isoform2(h){ub}","HDAC1(h):RNF96(h):Apak(h):ATM(h):p53(h)","HDAC1(h):RelA-p65(h)","HDAC1(h):Smad3-isoform1(h)","HDAC1(h){ub}","HDAC1(h){ub}:AR(h){ub}","HDAC1(h){ub}n","HDAC1:sin3a:p53","HMG2(h){ub}","HYPA-isoform2(h){ub}","Hec1(h){ub}","LIP8(h):Cdk2(h)","Mdm4-isoform1(h):14-3-3gamma(h)","PCNA(h):Cdk2(h)","PML(h):mdm2(h)","PML-3(h){ub{K63}(n)}","PML-4(h):mdm2(h)","PML-4(h){ub{K63}(n)}","PML-4(h){ub}n","PML-8(h):p53(h)","PRL3(h):Cdk2(h)","RelA-p65(h):PKACA(h)","SMTNL2(h):Cdk2(h)","SMTNL2-isoform2(h):Cdk2(h)","SOCS-1(h):tec(h)","Shc-1(h){p}","Sm-D2-isoform1(h){ub}","Smad2(h):p53(h)","Smad2(h){p}","Smad2(h){ub}","Smad2-L(h){p}{ub(n)}","Smad2-L(h){ub(n)}","Smad2-L(h){ub}n","Smad3-isoform1(h):HDAC1(h)","SnoN(h){ubK440}{ubK446}{ubK449}","TBP(h):p53(h)","TRIAD1(h):p53(h)","TRIAD1(h){ub{K63}(n)}","TRIAD1(h){ub{K6}(n)}","TRIAD1(h){ub}n","Tsc-22(h):Cdk2(h)","U1-70K-isoform2(h){ub}","U1snRNPa(h){ub}","VHL(h):Cdk2(h)","ZNF291(h):Cdk2(h)","axin1(h):PML(h)","brca1(h):Cdk2-isoform1(h)","cep63-isoform3(h):Cdk2(h)","cyclinA(h):Cdk2(h)","cyclinA(h):Cdk2(h):Cdc25A(h)","cyclinA(h):Cdk2(h):Cdc25A(h){p}","cyclinA(h):Cdk2(h):Skp2(h)","cyclinA(h):Cdk2(h):p21Cip1(h)","cyclinA(h):Cdk2(h):p21Cip1(h):Cables(h)","cyclinA(h):Cdk2(h):p27Kip1(h)","cyclinA(h):Cdk2(h):p27Kip1(h){p}","cyclinA(h):Cdk2(h){pT160}","cyclinA(h):Cdk2(h){p}","cyclinA(h):Cdk2(h){p}:p21Cip1(h){p}","cyclinA:Cdk2:p107","cyclinB(h):Cdk2(h)","cyclinB1(h):Cdk2(h)","cyclinD1(h):Cdk2(h)","cyclinD1(h):HDAC1(h)","cyclinD2(h):Cdk2(h)","cyclinD3(h):Cdk2(h)","cyclinE(h):Cdk2(h)","cyclinE(h):Cdk2(h):p21Cip1(h)","cyclinE(h):Cdk2(h):p21Cip1(h):Cables(h)","cyclinE(h):Cdk2(h):p27Kip1(h)","cyclinE(h):Cdk2(h):p27Kip1(h){p}","cyclinE(h):Cdk2(h){p}","cyclinE:Cdk2:p107","cyclinH(h):Hec1(h)","cyclosome(h):Cdc20(h){ub}n:MAD2(h):BubR1(h)","mdm2(h):HDAC1(h)","mdm2(h){ub}:HDAC1(h){ub}:AR(h){ub}","myosin(h):Cdk2(h)","p107(h):Cdk2(h)","p107(h):cyclinA(h):Cdk2(h)","p107(h):cyclinE(h):Cdk2(h)","p107(h){p}:cyclinA(h):Cdk2(h)","p107(h){p}:cyclinE(h):Cdk2(h)","p130(h):Cdk2(h)","p130(h):cyclinA(h):Cdk2(h)","p130(h):cyclinE(h):Cdk2(h)","p130(h){p}:cyclinA(h):Cdk2(h)","p130(h){p}:cyclinE(h):Cdk2(h)","p21Cip1(h):cyclinE(h):Cdk2-isoform1(h)","p27Kip1(h):cyclinE(h):Cdk2-isoform1(h)","p38alpha(h):SHP-2(h)","p38beta(h):HDAC1(h)","p53(h):Aurora-A(h)","p53(h):HDAC1(h)","p53(h):PML(h)","p53(h):TBP-isoform1(h)","p53(h):scamp1(h)","pRb(h){p}:Hec1(h){p}:SMC1(h)","prlr(h):tec(h)","prlr(h):tec(h):Vav(h)","ribulose-phosphate 3-epimerase(h):tec(h)","rpl11:PML{p}:mdm2","securin(h):p53(h)","securin(h){ub}","securin(h){ub}n","sortilin(h):tec(h)","tec(h)","tec(h):Vav(h)","topoisomerase-II-alpha(h){ub}n","topoisomerase-II-alpha-isoform4(h){ub}","tpx2-isoform1(h){ub}n","wdr8(h):Cdk2(h)"]
MO000019613	["MO000019735","MO000019736","MO000019737","MO000019738","MO000020422","MO000020430","MO000021740","MO000021750","MO000023204","MO000023205","MO000023215","MO000023216","MO000023410","MO000023411","MO000023428","MO000023460","MO000023461","MO000023490","MO000023562","MO000023620","MO000023621","MO000023629","MO000023630","MO000031168","MO000031241","MO000031242","MO000031243","MO000031244","MO000031255","MO000031300","MO000031301","MO000039014","MO000039015","MO000043752","MO000043998","MO000044317","MO000045051","MO000057915","MO000083707","MO000083710","MO000083876","MO000094942","MO000094945","MO000099143","MO000099149","MO000102548","MO000102549","MO000103503","MO000103647","MO000107545","MO000107547","MO000108197","MO000108505","MO000109699","MO000116405","MO000120808","MO000146824","MO000166937","MO000200575","MO000279236","MO000280680","MO000281427","MO000313220","MO000321885","MO000323508","MO000325423","MO000325424","MO000325425","MO000325707","MO000325712","MO000329807","MO000329879","MO000329904","MO000330030","MO000330052","MO000330243","MO000330300","MO000330344","MO000330491","MO000330538","MO000330578","MO000330642","MO000330872","MO000330892","MO000330905","MO000331887","MO000478931","MO000480270","MO000503046","MO000509002","MO000547600"]	["(angiotensin II)2:(AT1A:SHP-2)2:Jak2{pY201}{pY1007}{pY1008}:STAT3{pY705}","14-3-3gamma(h):Abl(h)","14-3-3gamma(h):Mdm4-isoform1(h)","14-3-3gamma(h){ub}","Aurora-A(h){ub}","Bub1-isoform1(h){ub}","Bub1-isoform1(h){ub}n","CD91-isoform1(h){ub}","CHTOG(h):LDH-M(h)","CHTOG-isoform2(h){ub}","Cdc20(h){ub}","Cdc20(h){ub}n","Cdc27-isoform1(h){ub}","Cdk2(h):Pkm2(h)","Cdk2(h){pY15}","Cdk2-isoform1(h){ub}","E2F-1(h):DP-1(h):cyclinA(h):Cdk2(h)","E2F-1(h){p}:DP-1(h){p}:cyclinA(h):Cdk2(h)","E2F-4(h):DP-1(h):p107(h):cyclinA(h):Cdk2(h)","E2F-4(h):p130(h):cyclinA(h):Cdk2(h)","ERK5-isoform1(h):14-3-3gamma(h)","Fzr1(h){p}","Grb-2-isoform2(h){ub}","HDAC1(h):Smad3-isoform1(h)","HDAC1(h):p/CAF(h):p300(h):Sp1(h):NF-Y(h)","HDAC1(h){ub}","HDAC1(h){ub}:AR(h){ub}","HDAC1(h){ub}n","HDAC1:p73alpha:NF-Y","HMG2(h){ub}","HYPA-isoform2(h){ub}","Hec1(h){ub}","Mdm4-isoform1(h):14-3-3gamma(h)","PML-3(h){ub{K63}(n)}","PML-4(h){ub{K63}(n)}","PML-4(h){ub}n","PTB1(h):U1snRNPa(h)","Shc-1(h){p}","Sm-D2-isoform1(h){ub}","Smad2(h){ub}","Smad2-L(h){p}{ub(n)}","Smad2-L(h){ub(n)}","Smad2-L(h){ub}n","Smad3-isoform1(h):HDAC1(h)","SnoN(h){ubK440}{ubK446}{ubK449}","TRIAD1(h){ub{K63}(n)}","TRIAD1(h){ub{K6}(n)}","TRIAD1(h){ub}n","U1-70K-isoform2(h){ub}","U1snRNPa(h):nPTB(h)","U1snRNPa(h){ub}","c-Myc(h):HDAC1(h)","c-Myc(h):Smad2(h)","cyclinA(h):Cdk2(h)","cyclinA(h):Cdk2(h):Cdc25A(h)","cyclinA(h):Cdk2(h):Cdc25A(h){p}","cyclinA(h):Cdk2(h):Skp2(h)","cyclinA(h):Cdk2(h):p21Cip1(h)","cyclinA(h):Cdk2(h):p21Cip1(h):Cables(h)","cyclinA(h):Cdk2(h):p27Kip1(h)","cyclinA(h):Cdk2(h):p27Kip1(h){p}","cyclinA(h):Cdk2(h){pT160}","cyclinA(h):Cdk2(h){p}","cyclinA(h):Cdk2(h){p}:p21Cip1(h){p}","cyclinA:Cdk2:p107","cyclinE(h):Cdk2(h)","cyclinE(h):Cdk2(h):p21Cip1(h)","cyclinE(h):Cdk2(h):p21Cip1(h):Cables(h)","cyclinE(h):Cdk2(h):p27Kip1(h)","cyclinE(h):Cdk2(h):p27Kip1(h){p}","cyclinE(h):Cdk2(h){p}","cyclinE:Cdk2:p107","cyclosome(h):Cdc20(h){ub}n:MAD2(h):BubR1(h)","mdm2(h){ub}:HDAC1(h){ub}:AR(h){ub}","p107(h):cyclinA(h):Cdk2(h)","p107(h):cyclinE(h):Cdk2(h)","p107(h){p}:cyclinA(h):Cdk2(h)","p107(h){p}:cyclinE(h):Cdk2(h)","p130(h):cyclinA(h):Cdk2(h)","p130(h):cyclinE(h):Cdk2(h)","p130(h){p}:cyclinA(h):Cdk2(h)","p130(h){p}:cyclinE(h):Cdk2(h)","pRb(h){p}:Hec1(h){p}:SMC1(h)","securin(h){ub}","securin(h){ub}n","topoisomerase-II-alpha(h){ub}n","topoisomerase-II-alpha-isoform4(h){ub}","tpx2-isoform1(h){ub}n"]
