ID	Ensembl ID	UniProt ID	Average Intensity
MO000000394	ENSG00000206503	P04439,P16188	2486.0731538540867
MO000001105	ENSG00000109321	P15514	5.04718390936799
MO000001471	ENSG00000123268	P18846	93.18041430340506
MO000001760	ENSG00000136573	P51451	4.420479595708675
MO000002316	ENSG00000164733	P07858	1525.2980137020068
MO000002361	ENSG00000120837	P25208	6.82791351644977
MO000002558	ENSG00000026508	P16070-4	3747.004446580857
MO000003223	ENSG00000157227	P50281	61.61675411455429
MO000003497	ENSG00000103653	P41240	37.13299949101882
MO000004672	ENSG00000102882	P27361	115.8390833947533
MO000004677	ENSG00000100030	P28482	477.72726263684467
MO000004681	ENSG00000069956	Q16659	19.093763527640075
MO000004888	ENSG00000169398	Q05397-5	75.03996596021061
MO000005412	ENSG00000010810	P06241	9.407487644225931
MO000005460	ENSG00000104064	Q06547-2	2.3242342883340408
MO000005463	ENSG00000104064	Q06547-2	2.3242342883340408
MO000005612	ENSG00000146535	Q03113	64.23158380742171
MO000006707	ENSG00000137309	P17096,P17096-2	7540.4307910267835
MO000006710	ENSG00000137309	P17096,P17096-2	7540.4307910267835
MO000007258	ENSG00000167244	P01344	12.42460074989855
MO000007331	ENSG00000150782	Q14116	65.95523202916087
MO000007821	ENSG00000107643	P45983-3	24.878764667950193
MO000007834	ENSG00000130522	P17535	321.681039178161
MO000007897	ENSG00000077150	Q00653,Q00653-4	21.958348474858134
MO000007919	ENSG00000070770	P19784	119.2247462523495
MO000008180	ENSG00000055332	P19525	176.43568744078314
MO000008230	ENSG00000078061	P10398	18.346819428833804
MO000008400	ENSG00000143815	Q14739	314.8058871314711
MO000009253	ENSG00000162889	P49137	70.90071932355602
MO000009339	ENSG00000112062	Q16539,Q16539-2	388.1837785177519
MO000009386	ENSG00000169032	Q02750	620.141968580609
MO000009396	ENSG00000126934	P36507	605.7402042930701
MO000009403	ENSG00000034152	P46734	168.70007706867136
MO000009415	ENSG00000108984	P52564	15.325587029775981
MO000009440	ENSG00000197081	P11717	70.1707900600904
MO000009772	ENSG00000141905	P08651-2,P08651-4	40.458042413153244
MO000011144	ENSG00000149782	Q01970	1743.3788051005465
MO000011505	ENSG00000171867	P04156-2	341.2210523180741
MO000011878	ENSG00000080839	P28749	0.23172931459783305
MO000013121	ENSG00000170581	P52630	3.1133469799445965
MO000013123	ENSG00000168610	P40763,P40763-2	167.9039331818393
MO000013132	ENSG00000173757	P51692	4.539939937229947
MO000013248	ENSG00000165417	P52655	42.482881997207954
MO000013252	ENSG00000140307	P52657	95.58591480173035
MO000013292	ENSG00000153767	P29083	1.2725296441111986
MO000013295	ENSG00000197265	P29084	1.253537127844955
MO000013300	ENSG00000125651	P35269	91.30892915321557
MO000013458	ENSG00000198176	Q14186	6.413812399564506
MO000013669	ENSG00000181104	P25116	3.0196322314523467
MO000013691	ENSG00000100234	P35625	2243.181867202556
MO000014018	ENSG00000137801	P07996	279.25574014539933
MO000016582	ENSG00000070831	P60953,P60953-1	4564.005834817055
MO000016584	ENSG00000135341	O43318	9.80472830566038
MO000016585	ENSG00000135341	O43318	9.80472830566038
MO000016587	ENSG00000135341	O43318	9.80472830566038
MO000016677	ENSG00000146648	P00533	258.9332697492885
MO000016975	ENSG00000044115	P35221	251.44904694218832
MO000016989	ENSG00000082701	P49841	33.167216033505284
MO000017421	ENSG00000142208	P31749	65.69992907502574
MO000017447	ENSG00000106799	P36897-3	8.472859760362425
MO000017650	ENSG00000105723	P49840	68.08457347353482
MO000017774	ENSG00000139687	P06400	14.648864583670104
MO000018136	ENSG00000134954	P14921	1.0164860807212401
MO000018201	ENSG00000174021	P63218	586.5882511573918
MO000018459	ENSG00000140575	P46940	1319.0515200363002
MO000018481	ENSG00000169252	P07550	1.5489331709760097
MO000018683	ENSG00000164251	P55085	19.67664306263574
MO000018848	ENSG00000109332	P61077	1453.818563825086
MO000018875	ENSG00000173801	P14923	69.02919528858862
MO000018880	ENSG00000198561	O60716-11,O60716-3	148.91287057714408
MO000018890	ENSG00000198561	O60716-11,O60716-3	148.91287057714408
MO000018892	ENSG00000198561	O60716-11,O60716-3	148.91287057714408
MO000018898	ENSG00000198561	O60716-11,O60716-3	148.91287057714408
MO000018903	ENSG00000204435	P67870	1135.2709338086268
MO000018962	ENSG00000141736	P04626-4	23.687306720390275
MO000018993	ENSG00000125398	P48436	7.353028004401891
MO000019070	ENSG00000101966	P98170	9.310844517234326
MO000019071	ENSG00000100324	Q15750	18.032206194217252
MO000019107	ENSG00000005339	Q92793	2.526479531347272
MO000019160	ENSG00000102871	Q15628	7.9678550491752755
MO000019174	ENSG00000142627	P29317	395.21539888893017
MO000019245	ENSG00000137275	Q13546	68.67880442852857
MO000019253	ENSG00000182866	P06239	6.69872677195853
MO000019259	ENSG00000110395	P22681	34.89653254627652
MO000019310	ENSG00000104365	O14920	12.373726233721133
MO000019311	ENSG00000213341	O15111	5.218629932884591
MO000019316	ENSG00000104825	Q15653	29.006581067938292
MO000019318	ENSG00000146232	O00221	19.43678799901217
MO000019319	ENSG00000160949	Q96HA7	2.9919473698481567
MO000019321	ENSG00000070061	O95163	50.581890801833154
MO000019333	ENSG00000183735	Q9UHD2	9.990953891606608
MO000019341	ENSG00000108984	P52564	15.325587029775981
MO000019345	ENSG00000184216	P51617-2	10.966904492917475
MO000019348	ENSG00000172936	Q99836	53.98246437810562
MO000019356	ENSG00000109320	P19838	37.44628244619395
MO000019359	ENSG00000109320	P19838	37.44628244619395
MO000019362	ENSG00000150782	Q14116	65.95523202916087
MO000019365	ENSG00000077150	Q00653,Q00653-4	21.958348474858134
MO000019381	ENSG00000172216	P17676	7.9560164215610705
MO000019401	ENSG00000162434	P23458	4.913624012847647
MO000019428	ENSG00000159352	P55036	1218.4595340768547
MO000019434	ENSG00000125818	Q92530	392.0941784767997
MO000019436	ENSG00000134352	P40189	25.08179543085707
MO000019437	ENSG00000132341	P62826	10696.01408743921
MO000019438	ENSG00000055130	Q13616	68.05117173261286
MO000019439	ENSG00000113558	P63208	1027.713377032425
MO000019440	ENSG00000100387	P62877	61.25803473865143
MO000019441	ENSG00000159593	Q13564	92.78402932261926
MO000019442	ENSG00000144744	Q8TBC4	191.99744364924754
MO000019453	ENSG00000130725	P61081	1032.2335263399882
MO000019454	ENSG00000099804	P49427	52.24528539839161
MO000019455	ENSG00000129559	Q15843	2044.0619558427443
MO000019469	ENSG00000177606	P05412	44.46251991891073
MO000019480	ENSG00000118260	P16220	84.7909078556718
MO000019481	ENSG00000149269	Q13153	308.8924104418735
MO000019482	ENSG00000158092	P16333	7.79719005435511
MO000019505	ENSG00000115415	P42224	150.39617030060302
MO000019506	ENSG00000115415	P42224	150.39617030060302
MO000019507	ENSG00000136238	P63000,P63000-2	4930.566613686957
MO000019521	ENSG00000115415	P42224	150.39617030060302
MO000019548	ENSG00000141510	P04637	204.22253568233248
MO000019558	ENSG00000125952	P61244-2	44.6888128849475
MO000019559	ENSG00000125952	P61244-2	44.6888128849475
MO000019609	ENSG00000170365	Q15797	56.89095010855051
MO000019614	ENSG00000113580	P04150	47.34567717900376
MO000019619	ENSG00000186350	P19793	8.112546510434683
MO000019622	ENSG00000263001	P78347-2,P78347-4	155.17835633175878
MO000019676	ENSG00000105647	O00459	4.100674960467992
MO000019696	ENSG00000198742	Q9HCE7-2	1.0606383661357583
MO000019721	ENSG00000169756	P48059,P48059-3	107.00830383448154
MO000019759	ENSG00000156735	O95429	1.2650493238426592
MO000019765	ENSG00000077782	P11362-4	3.97641315230415
MO000019766	ENSG00000068078	P22607-3	4.81124022295364
MO000019768	ENSG00000066468	P21802-8	3.583680989113617
MO000019779	ENSG00000175387	Q15796-2	174.31321561585594
MO000019780	ENSG00000166949	P84022	194.30466370574482
MO000019789	ENSG00000108312	P17480	30.93170333994172
MO000019792	ENSG00000120868	O14727-4	1.3584079912634195
MO000019874	ENSG00000103363	Q15370	1713.9167466838799
MO000019876	ENSG00000154582	Q15369	3107.273060182379
MO000019879	ENSG00000011007	Q14241	5.030214326345993
MO000019948	ENSG00000130985	P22314	3616.8892954825697
MO000019949	ENSG00000078140	P61086	497.85711437719505
MO000019973	ENSG00000116030	P63165	278.7445194417527
MO000019975	ENSG00000103275	P63279	1292.2845609219717
MO000019985	ENSG00000100393	Q09472	2.2722006353915436
MO000019986	ENSG00000142230	Q9UBE0	183.06259786382122
MO000019987	ENSG00000126261	Q9UBT2	151.46253980376412
MO000020073	ENSG00000072401	P51668	1421.7002999904118
MO000020094	ENSG00000100225	Q9Y3I1	7.071201797752183
MO000020146	ENSG00000127191	Q12933-3	17.636307388539308
MO000020163	ENSG00000142949	P10586-2	4.961795453173329
MO000020169	ENSG00000168040	Q13158	53.68935110375887
MO000020220	ENSG00000064012	Q14790	41.871167986078945
MO000020223	ENSG00000064012	Q14790	41.871167986078945
MO000020269	ENSG00000204209	Q9UER7	9.376331832101156
MO000020276	ENSG00000130396	P55196,P55196-3	33.190367138234805
MO000020309	ENSG00000156709	O95831	223.40708650875064
MO000020319	ENSG00000106211	P04792	6423.695725195557
MO000020321	ENSG00000213585	P21796	6045.798077540646
MO000020322	ENSG00000165637	P45880-2	4392.959042488266
MO000020323	ENSG00000078668	Q9Y277	1059.0006030160332
MO000020324	ENSG00000105329	P01137	11.54220153541095
MO000020339	ENSG00000184047	Q9NR28-2	187.57582532680067
MO000020360	ENSG00000174775	P01112	298.9472738609477
MO000020395	ENSG00000160049	O00273,O00273-2	125.912674805042
MO000020396	ENSG00000143799	P09874	431.77095907181086
MO000020397	ENSG00000164305	P42574	41.57532160681977
MO000020414	ENSG00000108854	Q9HAU4	13.038783615717435
MO000020487	ENSG00000171552	Q07817-3	222.6670607040499
MO000020491	ENSG00000163466	O15144	882.9931425609914
MO000020492	ENSG00000138071	P61160	2428.33962695816
MO000020493	ENSG00000115091	P61158	2053.649709550006
MO000020494	ENSG00000130429	O15143	1075.4445838051984
MO000020495	ENSG00000111229	O15145	1781.6182923038555
MO000020496	ENSG00000241553	P59998	1121.7745361874945
MO000020497	ENSG00000162704	O15511	918.0505477225437
MO000020519	ENSG00000087088	Q07812-8	439.7488107830744
MO000020527	ENSG00000129675	Q15052	2.445285724614951
MO000020530	ENSG00000102606	Q14155-1	41.09328632743282
MO000020561	ENSG00000124762	P38936	4.440371940796426
MO000020586	ENSG00000130669	O96013	97.51679977294273
MO000020587	ENSG00000015475	P55957	96.3890441600036
MO000020600	ENSG00000102606	Q14155-1	41.09328632743282
MO000020609	ENSG00000143799	P09874	431.77095907181086
MO000020610	ENSG00000143799	P09874	431.77095907181086
MO000020613	ENSG00000164305	P42574	41.57532160681977
MO000020615	ENSG00000164305	P42574	41.57532160681977
MO000020635	ENSG00000113658	Q99717	59.52751748700976
MO000020656	ENSG00000030110	Q16611	8.488519042290477
MO000020665	ENSG00000108262	Q9Y2X7-3	6.767385125148084
MO000020672	ENSG00000158195	Q9Y6W5	80.64282208909938
MO000020697	ENSG00000175866	Q9UQB8-2,Q9UQB8-4	47.13794388051615
MO000020701	ENSG00000118689	O43524	0.36812263616642615
MO000020715	ENSG00000115935	O43516	15.76245413644662
MO000020730	ENSG00000108518	P07737	143025.45620669005
MO000020731	ENSG00000070087	P35080-2	55.567805336462115
MO000020784	ENSG00000149177	Q12913	24.865759200800838
MO000020808	ENSG00000177885	P62993	187.9603652582619
MO000020868	ENSG00000124181	P19174-2	15.734852453789923
MO000020905	ENSG00000099250	O14786	62.0307132123977
MO000020942	ENSG00000118257	O60462-4	3.485722765443068
MO000020951	ENSG00000160691	P29353,P29353-6	40.76409565041987
MO000020952	ENSG00000143727	P24666,P24666-2	550.0664685004424
MO000020953	ENSG00000160691	P29353,P29353-6	40.76409565041987
MO000020954	ENSG00000160691	P29353,P29353-6	40.76409565041987
MO000020967	ENSG00000108424	Q14974	4024.6286621940662
MO000020975	ENSG00000088986	P63167	1824.636676175504
MO000021036	ENSG00000064012	Q14790	41.871167986078945
MO000021041	ENSG00000089159	P49023-2	760.8995705839809
MO000021133	ENSG00000105401	Q16543	1229.420259934702
MO000021138	ENSG00000120868	O14727-4	1.3584079912634195
MO000021148	ENSG00000088832	P62942	14321.920159889218
MO000021169	ENSG00000160293	P52735,P52735-3	6.424097243986979
MO000021172	ENSG00000132155	P04049	11.984172105543447
MO000021185	ENSG00000120693	O15198-2	99.05459722881189
MO000021242	ENSG00000135341	O43318	9.80472830566038
MO000021251	ENSG00000142867	O95999	76.31489597976093
MO000021274	ENSG00000105974	Q03135	3034.498095041723
MO000021284	ENSG00000103490	Q9ULZ3,Q9ULZ3-2	4.274252151689604
MO000021287	ENSG00000105329	P01137	11.54220153541095
MO000021293	ENSG00000128245	Q04917	4344.7830492385565
MO000021305	ENSG00000092969	P61812	13.664254524036819
MO000021316	ENSG00000138032	O75688,O75688-2	68.24269646748863
MO000021373	ENSG00000179295	Q06124,Q06124-2	181.97356175760711
MO000021383	ENSG00000196396	P18031	560.9291721775753
MO000021389	ENSG00000136810	P10599	40855.46574419827
MO000021414	ENSG00000100823	P27695	1289.3340280530172
MO000021423	ENSG00000065559	P45985	75.88203796148865
MO000021425	ENSG00000173221	P35754	809.7236747980769
MO000021478	ENSG00000197122	P12931	15.571021849348522
MO000021519	ENSG00000179950	Q9UHX1-2	667.1725542209424
MO000021523	ENSG00000116161	Q9HB71	1419.9989304637813
MO000021529	ENSG00000101856	O00264	772.0945542142337
MO000021531	ENSG00000101849	O60907-2	90.712992443022
MO000021560	ENSG00000134243	Q99523	20.683634816101613
MO000021564	ENSG00000163956	P30533	66.78232195689104
MO000021568	ENSG00000134243	Q99523	20.683634816101613
MO000021575	ENSG00000117298	P42892-3	146.34927281370966
MO000021576	ENSG00000117298	P42892-3	146.34927281370966
MO000021608	ENSG00000109971	P11142	29998.363617036994
MO000021643	ENSG00000123213	Q9BYT8	33.35969880172585
MO000021654	ENSG00000132002	P25685	486.33642241198294
MO000021700	ENSG00000142192	P05067	46.849521504288965
MO000021736	ENSG00000123374	P24941	218.76822164939668
MO000021739	ENSG00000145386	P20248	15.26482101015249
MO000021743	ENSG00000170312	P06493	1423.1717661354924
MO000021754	ENSG00000164924	P63104	24958.410440240186
MO000021758	ENSG00000142192	P05067	46.849521504288965
MO000021819	ENSG00000140992	O15530-3	3.7802543555671293
MO000021820	ENSG00000035862	P16035	25.05209622039125
MO000021870	ENSG00000135018	Q9UMX0,Q9UMX0-2	990.0864801475448
MO000021884	ENSG00000123609	Q13287	15.95288721392999
MO000021887	ENSG00000175792	Q9Y265	1113.637413242282
MO000021966	ENSG00000072506	Q99714	1071.809964214809
MO000021988	ENSG00000107262	Q99933-4	13.365471189790597
MO000022013	ENSG00000196924	P21333-2	6628.051348296796
MO000022057	ENSG00000254087	P07948,P07948-2	5.424586666762556
MO000022058	ENSG00000254087	P07948,P07948-2	5.424586666762556
MO000022059	ENSG00000254087	P07948,P07948-2	5.424586666762556
MO000022078	ENSG00000161638	P08648	133.48982999709932
MO000022086	ENSG00000150093	P05556	2402.156615157733
MO000022087	ENSG00000150093	P05556	2402.156615157733
MO000022088	ENSG00000150093	P05556	2402.156615157733
MO000022093	ENSG00000121022	Q92905	118.24119585634475
MO000022137	ENSG00000177889	P61088	2173.247244601037
MO000022138	ENSG00000244687	Q13404-1	3471.3893682477838
MO000022171	ENSG00000108953	P62258	18796.94432552887
MO000022181	ENSG00000131437	Q9Y496	3.3608356138296487
MO000022188	ENSG00000089220	P30086	6926.460480876827
MO000022211	ENSG00000108984	P52564	15.325587029775981
MO000022227	ENSG00000076984	O14733	1.814476068441582
MO000022234	ENSG00000125952	P61244-2	44.6888128849475
MO000022242	ENSG00000005249	P31323	54.491219907406986
MO000022253	ENSG00000114738	Q16644	77.56598367265876
MO000022266	ENSG00000078902	Q9H0E2	99.0874295475559
MO000022279	ENSG00000161011	Q13501	848.3888062748842
MO000022288	ENSG00000105568	P30153	2585.9227225731406
MO000022289	ENSG00000137713	P30154	395.08498630304626
MO000022315	ENSG00000163558	P41743	37.94211666188193
MO000022324	ENSG00000196961	O95782-2	466.6827921881271
MO000022337	ENSG00000114353	P04899	578.7246160533255
MO000022351	ENSG00000157106	Q96Q15	0.59035712969345
MO000022364	ENSG00000006451	P11233	249.4118561707515
MO000022365	ENSG00000143761	P84077	3536.0054168426996
MO000022370	ENSG00000127445	Q13526	877.0476919798152
MO000022383	ENSG00000067560	P61586	6213.495058418708
MO000022387	ENSG00000168118	P20338	477.94355877219624
MO000022388	ENSG00000167578	P61018	486.3442031052174
MO000022391	ENSG00000134287	P61204	3302.984097242036
MO000022393	ENSG00000154229	P17252	199.71339432628253
MO000022403	ENSG00000166851	P53350	12.212017799911926
MO000022414	ENSG00000004059	P84085	1563.5841579398718
MO000022415	ENSG00000165527	P62330	625.5323759318417
MO000022419	ENSG00000177425	Q96IZ0	155.513104418587
MO000022425	ENSG00000113575	P67775	1064.454265828917
MO000022448	ENSG00000134057	P14635	107.93875597287689
MO000022454	ENSG00000134308	P27348	9207.799302881986
MO000022466	ENSG00000076928	Q92888,Q92888-3	132.34111555988034
MO000022536	ENSG00000044574	P11021	14995.658327726145
MO000022540	ENSG00000180228	O75569	85.29725214477469
MO000022544	ENSG00000102580	Q13217	28.283237886114623
MO000022555	ENSG00000127955	P63096	356.82164649618966
MO000022565	ENSG00000129351	Q12906	2125.2882793521935
MO000022578	ENSG00000129351	Q12906	2125.2882793521935
MO000022580	ENSG00000143621	Q12905	4416.129531490001
MO000022591	ENSG00000129351	Q12906	2125.2882793521935
MO000022592	ENSG00000129351	Q12906	2125.2882793521935
MO000022601	ENSG00000089280	P35637-2	1915.412066060337
MO000023076	ENSG00000109062	O14745	188.75759530343902
MO000023098	ENSG00000092820	P15311	6320.2755543605235
MO000023100	ENSG00000147065	P26038	6445.229017424876
MO000023116	ENSG00000183207	Q9Y230	818.1134065208421
MO000023130	ENSG00000065054	Q15599	133.45747262681869
MO000023151	ENSG00000166501	P05771	46.915942144567715
MO000023153	ENSG00000166501	P05771	46.915942144567715
MO000023154	ENSG00000166501	P05771	46.915942144567715
MO000023155	ENSG00000107984	O94907	98.94921192755857
MO000023169	ENSG00000087258	P09471-2	281.219164823672
MO000023177	ENSG00000111348	P52566	612.7553192954067
MO000023187	ENSG00000173207	P61024	789.7371978768102
MO000023189	ENSG00000123975	P33552	97.1224696920547
MO000023220	ENSG00000096433	Q14573	128.62211082616324
MO000023276	ENSG00000150995	Q14643-4	6.438219000730989
MO000023277	ENSG00000123104	Q14571	6.075134839533872
MO000023337	ENSG00000135446	P11802	153.7545649763163
MO000023341	ENSG00000105810	Q00534	121.0110212688563
MO000023365	ENSG00000096717	Q96EB6	3.0902875554831306
MO000023386	ENSG00000132646	P12004	3501.914004634347
MO000023389	ENSG00000119335	Q01105,Q01105-2	3539.9290099381997
MO000023473	ENSG00000100614	P35813	81.54126664409199
MO000023474	ENSG00000138032	O75688,O75688-2	68.24269646748863
MO000023476	ENSG00000065243	Q16513	42.8710121201712
MO000023479	ENSG00000134480	P51946	14.04557602796482
MO000023481	ENSG00000020426	P51948	19.774003948680345
MO000023485	ENSG00000002330	Q92934	23.39320402529428
MO000023529	ENSG00000196411	P54760	47.78267147634974
MO000023533	ENSG00000160691	P29353,P29353-6	40.76409565041987
MO000023536	ENSG00000149554	O14757	7.038974248064063
MO000023575	ENSG00000116478	Q13547	263.6052229299427
MO000023577	ENSG00000196591	Q92769	294.65620154875535
MO000023578	ENSG00000171720	O15379	36.892530054008304
MO000023613	ENSG00000067369	Q12888	12.420876962101735
MO000024664	ENSG00000185551	P24468	23.906984606293424
MO000024698	ENSG00000115816	Q03701	16.79925527331622
MO000024708	ENSG00000257923	P39880-3,Q13948	6.261700812747712
MO000024719	ENSG00000172534	P51610	239.5688181930388
MO000024738	ENSG00000135457	Q12800	7.72639295610869
MO000024746	ENSG00000118260	P16220	84.7909078556718
MO000024750	ENSG00000141905	P08651-2,P08651-4	40.458042413153244
MO000024751	ENSG00000141905	P08651-2,P08651-4	40.458042413153244
MO000024752	ENSG00000141905	P08651-2,P08651-4	40.458042413153244
MO000024757	ENSG00000065978	P67809	3548.225004600082
MO000024764	ENSG00000117505	Q01658	180.7598150406542
MO000024966	ENSG00000103495	P56270	9.727617481720273
MO000024981	ENSG00000108064	Q00059	408.1786194905791
MO000025003	ENSG00000143190	P14859-2	7.57610634811021
MO000025097	ENSG00000106459	Q16656	17.927061449338346
MO000025119	ENSG00000243678	P22392,P22392-2	16874.80237322279
MO000025168	ENSG00000178913	Q15545	7.245973317270144
MO000025170	ENSG00000148835	Q15542-2	0.20574525669163035
MO000025187	ENSG00000068323	P19532	4.687089870448351
MO000025206	ENSG00000144747	P82094	6.234427251809931
MO000025228	ENSG00000153560	Q9NZI7	5.0674925442588155
MO000025262	ENSG00000065978	P67809	3548.225004600082
MO000025267	ENSG00000100811	P25490	95.88127883954388
MO000025284	ENSG00000160007	Q9NRY4	14.859360255413339
MO000025334	ENSG00000149136	Q08945	435.2903610205961
MO000025375	ENSG00000159216	Q01196	15.419665774371245
MO000025538	ENSG00000080503	P51531-2	23.75431334650439
MO000025593	ENSG00000204231	P28702	12.514950778821706
MO000025651	ENSG00000104064	Q06547-2	2.3242342883340408
MO000025656	ENSG00000139083	P41212	3.8428446756685455
MO000025684	ENSG00000175592	P15407	38.48191501483579
MO000025771	ENSG00000125952	P61244-2	44.6888128849475
MO000025789	ENSG00000153560	Q9NZI7	5.0674925442588155
MO000025858	ENSG00000132005	P22670	9.122738547185486
MO000025876	ENSG00000086102	Q12986	3.3261467561761826
MO000025932	ENSG00000106546	P35869	18.434249308101695
MO000025939	ENSG00000001167	P23511-2	25.60174875365753
MO000026033	ENSG00000113580	P04150	47.34567717900376
MO000026044	ENSG00000101096	Q13469	11.601509619400403
MO000026074	ENSG00000075426	P15408-3	24.716234136002186
MO000026173	ENSG00000273841	Q16594	11.76382155357095
MO000026178	ENSG00000166337	Q12962	106.10557179945242
MO000026187	ENSG00000113387	P53999	2718.5812429244893
MO000026208	ENSG00000188342	P13984	130.86031031918276
MO000026238	ENSG00000020633	Q13761	2.586746797381724
MO000026253	ENSG00000159216	Q01196	15.419665774371245
MO000026266	ENSG00000067955	Q13951-2	80.70121540427499
MO000026333	ENSG00000118058	Q03164-2	18.805520383976514
MO000026358	ENSG00000137309	P17096,P17096-2	7540.4307910267835
MO000026459	ENSG00000066136	Q13952	20.43126799168169
MO000026479	ENSG00000060138	P16989,P16989-2	1396.6339100420623
MO000026504	ENSG00000196781	Q04724	32.678356461418886
MO000026701	ENSG00000136807	P50750	72.04923594098537
MO000026703	ENSG00000129315	O60563	3.418064652486667
MO000026710	ENSG00000196235	O00267	69.40253686435683
MO000026711	ENSG00000213246	P63272	135.9773629576088
MO000026821	ENSG00000162613	Q96AE4,Q96AE4-2	961.0165217959136
MO000026822	ENSG00000165119	P61978,P61978-2,P61978-3	10232.055950613914
MO000026823	ENSG00000169714	P62633-2,P62633-4	425.7064582872289
MO000027184	ENSG00000167986	Q16531	696.0924745439763
MO000027193	ENSG00000214114	Q99417	337.4734639779894
MO000027413	ENSG00000123349	Q99471	1426.569929502226
MO000027425	ENSG00000136717	O00499,O00499-10	131.2145800411243
MO000028047	ENSG00000009954	Q9UIG0	37.50606465217718
MO000028048	ENSG00000071794	Q14527	3.1349290672704786
MO000028049	ENSG00000071794	Q14527	3.1349290672704786
MO000028051	ENSG00000080603	Q6ZRS2-2	0.5409942870895527
MO000028072	ENSG00000198815	Q9UPW0-2	2.7248792448222847
MO000028103	ENSG00000141568	Q01167	4.327768347823164
MO000028292	ENSG00000175387	Q15796-2	174.31321561585594
MO000028387	ENSG00000225830	Q03468	3.3609699062198954
MO000028431	ENSG00000100603	Q13573	95.16294329669631
MO000028505	ENSG00000171634	Q12830-2	0.7560031094326821
MO000028508	ENSG00000141027	O75376	1.9628238976487689
MO000028540	ENSG00000096401	Q99459	185.52068087906582
MO000028666	ENSG00000156983	P55201-3	0.12912969100068525
MO000028675	ENSG00000105722	P50548	1.2196291861693387
MO000028677	ENSG00000108799	Q92800-5	9.440695132833898
MO000028678	ENSG00000106462	Q15910	23.41345942881395
MO000028706	ENSG00000163565	Q16666	130.3972184825035
MO000028711	ENSG00000169057	P51608	20.96637929864837
MO000028715	ENSG00000102908	O94916	0.7298418562642115
MO000028716	ENSG00000277258	P35227	1.922323494839542
MO000028717	ENSG00000122779	O15164	4.047786581052261
MO000028718	ENSG00000197323	Q9UPN9-2	34.249666357800585
MO000028723	ENSG00000197905	Q15561	68.78755542969247
MO000028724	ENSG00000007866	Q99594	15.653959665177874
MO000028745	ENSG00000172466	P17028	2.196522771365883
MO000028757	ENSG00000065029	P36508-2	0.9420425566268745
MO000028759	ENSG00000163848	Q9UQR1	2.5828677618098093
MO000028791	ENSG00000138073	Q9HCU5	26.412314790103487
MO000028808	ENSG00000107949	Q9P287,Q9P287-4	306.76455289677506
MO000028809	ENSG00000107949	Q9P287,Q9P287-4	306.76455289677506
MO000028810	ENSG00000107949	Q9P287,Q9P287-4	306.76455289677506
MO000030835	ENSG00000166913	P31946-2	11450.554072560783
MO000030840	ENSG00000092201	Q9Y5B9	350.29094720482044
MO000030859	ENSG00000050748	P45984-2	25.2930196772052
MO000030879	ENSG00000175793	P31947	5277.0312035068
MO000030895	ENSG00000183765	O96017	0.3711320743404486
MO000030900	ENSG00000169967	Q9Y2U5	1.2990773985240511
MO000030911	ENSG00000033800	O75925	2.469548292043112
MO000030916	ENSG00000213923	P49674	6.144996262206817
MO000030927	ENSG00000253729	P78527	437.216668420702
MO000030929	ENSG00000196419	P12956	2404.751365523678
MO000030959	ENSG00000148400	P46531	1.7968147396697658
MO000030962	ENSG00000134250	Q04721	20.051574853636964
MO000030964	ENSG00000168214	Q06330-4	87.80225612466245
MO000030976	ENSG00000164105	O75446	23.08689165784493
MO000030983	ENSG00000169375	Q96ST3	8.360403558138366
MO000030984	ENSG00000162521	Q09028-2,Q09028-3	1357.18407647412
MO000030985	ENSG00000102054	Q16576,Q16576-2	2234.862872808711
MO000030998	ENSG00000107643	P45983-3	24.878764667950193
MO000031000	ENSG00000050748	P45984-2	25.2930196772052
MO000031006	ENSG00000149311	Q13315	0.2983385350848443
MO000031022	ENSG00000082898	O14980	529.9066087891682
MO000031054	ENSG00000172354	P62879	1265.1032916845525
MO000031061	ENSG00000115053	P19338	3680.761038830081
MO000031070	ENSG00000140464	P29590,P29590-11,P29590-14,P29590-2,P29590-3	161.8802121253423
MO000031088	ENSG00000149480	O94776	236.91560207169323
MO000031092	ENSG00000071655	O95983-2	40.599518629703354
MO000031104	ENSG00000134250	Q04721	20.051574853636964
MO000031105	ENSG00000134250	Q04721	20.051574853636964
MO000031118	ENSG00000162736	Q92542-2	27.95343900016764
MO000031136	ENSG00000142192	P05067	46.849521504288965
MO000031151	ENSG00000141551	P48730-2	8.91856071782075
MO000031163	ENSG00000142192	P05067	46.849521504288965
MO000031189	ENSG00000163932	Q05655	12.103211754174126
MO000031191	ENSG00000163932	Q05655	12.103211754174126
MO000031199	ENSG00000253729	P78527	437.216668420702
MO000031200	ENSG00000253729	P78527	437.216668420702
MO000031220	ENSG00000079246	P13010	1698.1082080243405
MO000031225	ENSG00000148400	P46531	1.7968147396697658
MO000031266	ENSG00000113580	P04150	47.34567717900376
MO000031305	ENSG00000134250	Q04721	20.051574853636964
MO000031324	ENSG00000172531	P62136,P62136-2	2623.245510720759
MO000031326	ENSG00000172531	P62136,P62136-2	2623.245510720759
MO000031369	ENSG00000196367	Q9Y4A5-2	0.49056571086065903
MO000031387	ENSG00000160789	P02545,P02545-2,P02545-3	9367.947382468454
MO000031934	ENSG00000064012	Q14790	41.871167986078945
MO000031935	ENSG00000157764	P15056	9.7570357868696
