attr	ADAM9	ANXA1	ATF3	AURKA	BACE1	BGN	BIRC6	BUB1	CABLES2	CCNG2	CD55	CDC20	CHEK2	CKAP5	COL13A1	CTNNB1	CXXC5	DNAJB2	EGFR	ERBB2	ERBB3	EVL	FBLN1	FDPS	FGF13	FN1	FOS	FOXM1	FYN	GSK3B	GSN	HDAC3	HIPK2	HMGA2	HMGB2	HMGCR	HUWE1	ICAM1	IGF1R	IL4R	IL7R	ITGB8	JUN	KAT2A	LATS2	LIMK2	LRP1	LTBP3	MAD2L2	MAPK1	MAPK13	MAPK14	MAPK6	MAPKAPK2	MAPT	MEX3B	MOCOS	MVD	MVK	NDC80	NUF2	PAG1	PIAS1	PIAS3	PKIA	PLK1	PMVK	PPM1D	PRPF4	PTPRA	RASGRF1	RELA	RFWD2	RHOA	RHOD	ROCK1	RPS6KA1	RPS6KA5	RRM2B	S100A2	SELPLG	SERPINA1	SH3YL1	SHC1	SKIL	SMAD2	SMAD4	SNAI1	SNAP29	SNRPA	SREBF2	SRPK1	STAT3	STX6	TACC1	TAF12	TAF1B	TBL1X	TCF3	TGFA	TGFB1	TNIK	TNK2	TOP2A	TP53	TP53:SMAD2	TP63	TPR	TPX2	TRIM33	TRIOBP	UBE2I	VDR	VIM	WNT5A	ZBTB17
attractor468	1	1	1	1	-1	-1	1	1	-1	1	-1	-1	1	-1	1	-1	1	1	-1	-1	1	1	1	1	-1	1	1	1	1	-1	-1	1	1	1	-1	1	1	1	1	1	1	1	-1	-1	1	-1	1	1	1	1	1	1	0	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	0	1	1	1	1	1	1	1	0	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	-1	1	1	-1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1
attractor469	1	1	1	-1	-1	-1	1	1	0	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	0	0	-1	-1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	0	1	0	0	0	1	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	-1	1	-1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	0	1	1	-1	1	0	1	1	-1	1	0	1	1	0	1	1	1	0
attractor470	1	1	1	-1	1	-1	1	1	1	-1	-1	-1	1	-1	-1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	0	1	1	-1	1	1	1	1	1	1	-1	-1	1	1	-1	1	1	1	0	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	0	1	1	-1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	-1	-1	-1	1	1	1	1	1	1	1
attractor471	-1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	-1	-1	1	-1	-1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	0	1	-1	1	-1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	-1	-1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	-1	1	-1	1	1	1	1	1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1
attractor472	1	1	1	1	-1	1	1	1	1	1	-1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	0	0	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	-1	1	1	1	-1	1	1	1	1	1	1	1	0	0	1	-1	1	-1	1	1	1	1	1	-1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	-1	1	-1	1	-1	1	1	1	1	1
attractor473	1	1	1	-1	1	1	1	1	1	1	-1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	-1	1	1	-1	-1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	0	1	1	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	-1	0	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	-1	0	1	-1	1	-1	1	1	1	1	1	-1	1	1	0
attractor474	-1	1	1	1	1	1	-1	1	1	-1	1	1	-1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	-1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	-1	1	1	-1	-1	0	-1	1	0	1	1	1	1	1	1	1	1	0	1	-1	-1	1	1	1	0	-1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	0	1	1	-1	1	1	1	-1	1	1	1	1	0
attractor475	1	1	1	1	-1	1	1	1	1	-1	1	1	0	1	1	1	-1	-1	1	1	1	-1	-1	1	1	1	1	1	-1	-1	-1	0	0	1	1	1	-1	1	1	1	1	1	1	1	0	1	-1	1	1	0	-1	1	1	1	-1	1	-1	1	1	1	1	1	1	-1	-1	1	1	0	1	1	-1	1	1	1	-1	1	1	1	-1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1
attractor476	1	1	1	1	1	1	-1	1	1	-1	-1	1	-1	1	1	1	1	-1	1	1	1	-1	-1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	0	1	-1	-1	-1	1	1	1	1	0	1	-1	-1	1	1	1	0	1	1	1	-1	1	-1	1	0	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	-1	1	0	1	1	1	1	1	1	0
attractor477	1	1	1	1	1	1	1	1	-1	1	-1	-1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	-1	1	-1	1	-1	1	1	1	-1	-1	1	1	1	-1	1	1	1	1	-1	-1	1	-1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	-1	1	1	-1	1	-1	1	1	1	1	1	1	1
attractor478	-1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	-1	-1	0	1	1	1	1	-1	-1	1	1	1	1	-1	1	1	-1	1	1	1	1	0	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	-1	1	1	1	1	1
attractor479	-1	1	1	1	1	-1	-1	1	1	-1	-1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	0	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	-1	1	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	-1	1	1	1	-1	0	-1	-1	1	-1	1	1	1	0	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	-1	1	1	1	-1	0	0	1	1	-1	1	0	1	-1	1	1	1	1	0
attractor480	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	-1	1	-1	1	-1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	1	0	1	-1	1	-1	1	1	1	1	1	-1	1	1	0
attractor481	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	0	0	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	0	0	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1
attractor482	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	-1	-1	0	1	1	0	1	1	1	-1	1	1	0	0	1	1	-1	1	1	1	-1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	0
attractor483	1	1	1	-1	-1	1	1	-1	0	1	0	-1	0	-1	0	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	0	1	0	0	-1	-1	1	1	1	1	1	1	0	0	-1	0	-1	1	1	-1	0	1	0	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	-1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	-1	1	1	0	1	1	1	1	1	0
attractor484	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	-1	-1	1	1	1	1	1	-1	1	-1	1	1	-1	1	1	1	-1	-1	-1	1	0	1	1	0	1	-1	-1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	0	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	0
attractor485	1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	-1	-1	1	-1	1	1	-1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	0	-1	1	1	1	1	1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	0
attractor486	1	1	1	1	1	1	1	1	1	-1	-1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	-1	0	0	1	1	1	1	1	-1	1	1	-1	1	1	1	1	-1	-1	-1	1	1	1	0	1	1	1	-1	1	1	1	-1	1	1	-1	-1	1	1	0	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1
attractor487	1	1	-1	1	-1	1	1	1	1	1	-1	1	1	1	1	-1	-1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	-1	1	0	-1	1	0	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	0	1	-1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	0	1	1	-1	1	0	1	-1	1	1	1	1	0
attractor488	1	1	1	1	1	1	-1	1	1	1	-1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	-1	-1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	-1	-1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1
attractor489	-1	1	1	1	-1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	-1	-1	-1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	-1	1	0	1	1	1	1	-1	-1	1	1	1	1	1	0	1	-1	-1	1	1	-1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	-1	1	0	1	1	1	1	1	1	0
attractor490	1	-1	1	-1	1	-1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	-1	1	1	-1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	-1	1	1	-1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	-1	0	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	-1	-1	1	1	1	1	1	1	1	0
attractor491	1	1	1	1	-1	1	1	1	1	-1	-1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	-1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	0	-1	1	0	1	-1	-1	1	1	1	0	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	0
attractor492	-1	1	1	1	1	1	-1	1	1	-1	1	1	0	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	-1	1	1	1	1	-1	1	1	0	1	-1	1	1	0	1	0	0	1	1	1	-1	1	1	0	1	1	1	1	1	1	1	0	0	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	-1	1	1	1	1	1	0	1	1	-1	1	1	1	-1	1	1	1	1	0
attractor493	1	1	1	-1	-1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	1	1	-1	-1	1	1	1	1	1	1	-1	-1	-1	1	-1	1	1	-1	0	1	1	1	1	1	-1	1	1	1	0	0	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	0	1	1	1	-1	-1	0	1	1	1	1	1	1	0
attractor494	1	1	1	-1	1	1	1	-1	1	1	-1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	-1	1	1	-1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	0	1	1	1	-1	-1	0	1	1	1	1	1	1	0
attractor495	-1	1	1	1	-1	1	-1	1	1	1	-1	1	-1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	0	1	1	-1	1	1	1	1	0	-1	-1	1	-1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	0	1	1	1	-1	1	1	1	-1	1	1	1	1	0
attractor496	1	1	1	1	1	-1	-1	1	1	-1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	-1	0	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	-1	0	0	1	1	1	-1	1	1	0	0	0	1	1	1	1	1	1	1	-1	1	1	-1	1	-1	1	0	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	0	1	-1	1	-1	1	1	1	1	1	1	1	1	0
attractor497	1	1	-1	1	-1	1	1	1	1	1	-1	1	-1	1	1	1	-1	-1	1	1	1	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	-1	1	1	-1	1	1	-1	1	0	1	-1	-1	-1	1	1	0	0	0	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	0	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	0	1	1	1	-1	1	0	1	1	1	1	1	1	0
attractor498	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	-1	1	-1	-1	1	0	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	-1	1	1	-1	1	-1	1	-1	1	1	1	1	1
attractor499	-1	1	1	1	1	1	-1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	-1	1	-1	1	1	-1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	-1	1	0	1	1	1	1	-1	-1	1	1	1	-1	1	1	1	-1	-1	1	1	-1	1	-1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1
attractor500	1	1	1	1	-1	1	1	-1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	-1	0	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1
attractor501	1	1	1	1	-1	-1	1	1	1	1	-1	-1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	-1	1	1	-1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	-1	1	1	-1	1	-1	1	1	-1	1	-1	1	1	1	1	1	1	1
attractor502	1	-1	1	1	1	-1	1	-1	1	1	-1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	-1	1	1	-1	-1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	-1	1	1	1	-1	1	1	-1	1	-1	1	1	-1	-1	-1	1	1	1	1	1	1	1
attractor503	-1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	0	0	-1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	-1	1	0	1	1	1	1	-1	-1	-1	1	1	-1	-1	1	1	1	1	1	1	1	0	-1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	-1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1
attractor504	1	1	1	1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	-1	-1	0	1	1	0	1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	1	1	0	-1	1	1	-1	1	-1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1
attractor505	1	-1	1	1	1	-1	-1	1	1	-1	-1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	-1	1	-1	1	1	1	-1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1
attractor506	-1	1	1	1	-1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	-1	1	-1	1	0	1	1	1	1	-1	1	1	1	1	-1	1	1	1	-1	1	-1	1	0	1	0	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	0	-1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	0	0	1	1	-1	1	1	1	-1	1	1	1	1	0
attractor507	1	1	-1	1	1	1	-1	1	1	-1	-1	1	-1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	-1	-1	-1	-1	-1	0	0	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	-1	-1	1	1	1	0	1	-1	-1	-1	1	1	1	-1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	0	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	-1	1	1	1	1	1
attractor508	1	1	-1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	0	-1	1	1	1	0	1	-1	0	-1	0	1	1	1	1	-1	1	-1	1	1	1	0	1	1	1	1	-1	1	0	-1	0	0	1	-1	1	-1	1	1	1	0	0	1	-1	1	1	1	-1	0	1	1	1	1	1	-1	1	0	0	1	1	1	1	1	1	-1	1	1	1	0	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	0	1	1	-1	1	1	1	1	1	1	1	1	0
attractor509	1	1	1	-1	-1	1	1	-1	-1	1	-1	-1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	-1	1	-1	-1	1	1	1	-1	1	1	1	1	1	1	1	-1	-1	1	-1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	-1	1	1	-1	0	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	-1	-1	1	1	0	0	1	1	-1	-1	1	1	1	1	1	1	1	0
attractor510	1	1	1	1	-1	1	1	1	1	-1	1	-1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	-1	1	-1	-1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	-1	-1	0	1	1	1	1	1	-1	-1	1	1	1	-1	1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1
attractor511	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	-1	1	-1	1	0	0	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	0	1	1	-1	-1	-1	1	1	0	0	1	1	-1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	-1	-1	1	1	0	0	1	1	-1	1	0	1	1	1	1	1	1	0
attractor512	1	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	-1	1	1	1	1	-1	0	0	1	1	1	-1	1	-1	1	1	-1	1	1	1	-1	1	-1	-1	0	1	1	0	1	-1	1	-1	1	1	1	1	1	1	-1	1	1	1	0	0	-1	1	1	-1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	0	0	1	1	-1	1	0	1	1	1	1	1	1	0
attractor513	1	1	1	1	1	1	1	1	1	-1	-1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	0	0	1	-1	1	1	1	-1	1	1	-1	-1	-1	-1	-1	1	1	-1	0	1	1	0	1	1	-1	1	1	1	0	0	0	1	1	-1	1	1	1	0	1	1	1	-1	1	1	1	0	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	0	0	1	1	-1	1	0	1	1	1	1	1	1	0
attractor514	-1	1	1	1	1	1	1	1	1	-1	-1	1	-1	1	1	-1	1	1	-1	-1	-1	-1	1	1	1	1	1	1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	0	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	-1	1	0	-1	1	-1	1	1	1	1	1	1	1	1	0
attractor515	1	1	1	1	1	1	1	1	-1	-1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	-1	-1	1	0	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	1	0	1	-1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	0	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	-1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1
attractor516	1	1	1	1	1	1	1	1	1	-1	-1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	-1	-1	0	1	1	-1	1	1	1	-1	1	1	1	1	1	-1	-1	1	1	-1	0	1	0	1	1	1	1	1	1	1	0	1	0	1	1	-1	1	1	1	0	-1	1	1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	0	1	1	-1	1	0	1	1	1	1	1	1	0
attractor517	1	1	1	1	1	1	-1	1	1	-1	1	-1	1	1	1	1	1	-1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	-1	0	-1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1
attractor518	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	0	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	-1	1	0	1	1	0	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	-1	0	1	-1	1	-1	1	-1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1
