perturb0011	1	1	1	1	-1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	-1	1	-1	1	-1	-1	0	0	-1	1	1	1	1	-1	1	1	-1	1	1	1	-1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	-1	1	1	-1	1	-1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1
perturb0012	1	1	1	1	-1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	-1	-1	-1	1	1	-1	1	1	1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	1	-1	-1	1	1	-1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	-1	1	1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	0	1	1	1	-1	-1	1	1	1	1	1	1	1	0
perturb0013	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	-1	-1	-1	1	1	-1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	0	1	1	-1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	-1	1	1
perturb0014	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	-1	-1	-1	-1	-1	1	1	1	1	-1	1	1	-1	1	1	1	-1	1	1	1	0	1	1	0	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	-1	1	-1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	-1	-1	1	1	1	1	1	1	1	-1
perturb0015	1	1	1	1	-1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	-1	-1	-1	1	1	-1	1	1	-1	1	-1	-1	0	0	-1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	-1	1	1	1	-1	-1	1	1	1	1	1	-1	1	-1
perturb0016	1	1	1	1	-1	-1	1	1	1	-1	1	1	1	1	1	-1	1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	-1	1	0	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	-1	1	1	-1	1	-1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	-1	-1	-1	1	1	1	1	1	1	0	1	1	1	-1	1	1	1	1	1	1	1	1	0
perturb0017	1	1	1	1	-1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	1	-1	1	1	1	-1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	-1	1	-1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	0	1	1	1	-1	-1	1	1	1	1	1	1	1	0
perturb0018	1	1	1	1	-1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	-1	-1	-1	1	1	-1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	0	1	1	1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	0	1	1	1	-1	-1	1	1	1	1	1	-1	1	0
perturb0019	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	-1	-1	-1	1	1	-1	1	1	1	1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	-1	1	1	1	-1	1	1	1	-1	1	1	1	-1	-1	1	1	1	1	1	1	1	-1
perturb0020	1	1	1	1	-1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	-1	-1	-1	1	1	-1	1	1	-1	1	-1	-1	0	0	-1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	-1	1	1	-1	1	-1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	-1	-1	1	1	1	1	1	1	1	-1
perturb0021	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	-1	-1	-1	1	1	-1	1	1	-1	1	-1	-1	0	0	-1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	-1	1	-1	-1	1	-1	-1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	0	1	1	1	-1	-1	1	1	1	1	1	1	1	0
perturb0022	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	-1	-1	-1	1	1	-1	1	1	1	1	-1	-1	1	1	-1	1	1	1	1	1	1	1	-1	-1	1	1	-1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	-1	1	-1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1
perturb0023	1	1	1	1	-1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	-1	-1	-1	1	1	-1	1	1	-1	1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	-1	-1	1	1	-1	1	1	1	-1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	-1	1	1	-1	1	-1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	-1	1	1
perturb0024	1	1	1	1	-1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	1	1	1	-1	-1	1	1	-1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	0	-1	1	1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	-1	-1	1	1	1	1	1	1	1	-1
perturb0025	1	1	1	1	-1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	-1	-1	-1	1	1	-1	1	1	-1	1	-1	-1	0	0	-1	1	1	1	1	-1	1	1	-1	-1	1	1	-1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	-1	1	1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	-1	-1	1	1	1	1	1	-1	1	-1
perturb0026	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	1	1	-1	1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	-1	1	-1	-1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	-1	-1	1	1	1	1	1	1	1	-1
perturb0027	1	1	1	1	-1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	-1	-1	-1	1	1	-1	1	1	1	1	-1	-1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	0	1	1	1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	-1	1	1	1	0	1	1	1	-1	-1	1	1	1	1	1	1	1	0
perturb0028	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	-1	1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	-1	-1	1	1	-1	1	1	1	0	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	-1	1	-1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	0	1	1	1	-1	-1	1	1	1	1	1	1	1	0
perturb0029	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	-1	1	-1	-1	0	0	-1	1	1	1	1	1	1	1	-1	-1	1	1	-1	1	1	1	0	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	0	-1	-1	1	-1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	0	1	1	1	-1	-1	1	1	1	1	1	1	1	0
perturb0030	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	-1	1	-1	-1	0	0	-1	1	1	1	1	1	1	1	-1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	0	-1	-1	1	-1	-1	1	-1	-1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	0	1	1	1	-1	-1	1	1	1	1	1	1	1	0
perturb0031	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	-1	1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	-1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	-1	1	-1	-1	1	-1	-1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	0	1	1	1	-1	-1	1	1	1	1	1	1	1	0
perturb0032	1	1	1	1	-1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	-1	1	1
perturb0033	1	1	1	1	-1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	-1	-1	-1	1	1	-1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	0	1	1	1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	-1	1	1
perturb0034	1	1	1	1	-1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	-1	-1	-1	-1	1	-1	-1	1	1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	1	-1	1	1	1	-1	-1	-1	1	-1	1	1	0	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	-1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1
perturb0035	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	-1	-1	-1	1	1	-1	1	1	-1	1	-1	-1	0	0	-1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	-1	1	-1	-1	1	-1	-1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	-1	1	1
perturb0036	1	1	1	1	-1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	-1	-1	-1	1	1	-1	1	1	-1	1	1	-1	-1	-1	-1	1	1	1	1	-1	1	1	1	-1	1	1	-1	1	1	1	0	1	1	-1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1
perturb0037	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	1	1	-1	1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	-1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	-1	1	1	1	-1	-1	1	1	1	1	1	1	1	-1
perturb0038	1	1	1	1	-1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	-1	-1	-1	1	1	-1	1	1	-1	1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	-1	-1	1	1	-1	1	1	1	-1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	-1	1	1	-1	1	-1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	0	1	1	1	-1	-1	1	1	1	1	1	1	1	0
perturb0039	1	1	1	1	-1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	-1	-1	-1	1	1	-1	-1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	-1	1	1	-1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	0	-1	1	1	-1	1	-1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1
perturb0040	1	1	1	1	-1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	-1	-1	-1	1	1	-1	1	1	1	1	-1	-1	-1	-1	-1	1	1	1	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	-1	1	1	1	-1	1	1	1	-1	-1	1	1	1	1	1	1	1	-1
perturb0041	1	1	1	1	-1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	-1	-1	0	0	-1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	-1	1	1	1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	-1	1	1	1	-1	-1	1	1	1	1	1	1	1	-1
perturb0042	1	1	1	1	-1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	1	1	1	-1	-1	1	1	-1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	0	-1	1	1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	-1	1	1
perturb0043	1	1	1	1	-1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	-1	-1	1	1	-1	1	1	1	1	1	1	1	-1	-1	1	1	-1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	0	-1	1	1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1
perturb0044	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	1	1	-1	1	1	-1	1	1	1	1	-1	-1	1	1	-1	1	1	1	1	1	1	1	-1	-1	1	1	-1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	-1	1	-1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1
perturb0045	1	1	1	1	-1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	-1	-1	-1	1	1	-1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	0	1	1	1	-1	-1	1	1	1	1	1	1	1	0
perturb0046	1	1	1	1	-1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	-1	-1	-1	1	1	-1	1	1	-1	1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	-1	-1	1	1	-1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	-1	-1	1	1	1	1	1	-1	1	-1
perturb0047	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	-1	-1	-1	-1	1	-1	1	1	1	1	-1	-1	1	1	-1	1	1	1	1	1	1	1	-1	-1	1	1	-1	-1	-1	1	-1	1	1	0	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	0	-1	1	-1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	-1	-1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	-1
perturb0048	1	1	1	1	-1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	1	1	-1	1	-1	-1	-1	-1	-1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1
perturb0049	1	1	1	1	-1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	-1	-1	-1	1	1	-1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	0	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	-1	1	-1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	0	1	1	1	-1	-1	1	1	1	1	1	-1	1	0
perturb0050	1	1	1	1	-1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	-1	-1	-1	1	1	-1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	-1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	-1	1	-1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	0	1	1	1	-1	-1	1	1	1	1	1	1	1	0
perturb0051	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	-1	-1	-1	1	1	-1	1	1	-1	1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	-1	-1	1	1	-1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	-1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	-1	-1	1	1	1	1	1	-1	1	-1
perturb0052	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	-1	-1	-1	1	1	-1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	-1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	-1	1	1
perturb0053	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	-1	-1	-1	1	1	-1	1	1	-1	1	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	0	1	1	-1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	0	1	1	-1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1
