name a20 apoptosis bclxl bid caspase ceramide creb ctla4 cytoskeletonsignaling disc erk fas fasl fast flip fyn gap gpcr grb2 gzmb iap ifng ifngt il2 il2ra il2rat il2rb il2rbt jak lck mcl1 mek nfat nfkb p2 p27 pdgfr pi3k plcg1 proliferation rantes ras s1p sfas smad socs sphk1 stat3 tbet tcr tnf tpl2 tradd zap70 il15 stimuli cd45 stimuli2 pdgf tax
A1.1 0.00331 0.1643 -0.21941 0.28882 0.25817 1.0 0.41374 0.01757 0.06704 0.2987 1.0 0.24991 0.26604 0.00331 0.09885 0.10534 0.01 -0.2228 0.09292 0.42221 -0.10378 0.16274 0.23766 -0.19502 -0.03966 -0.03065 0.32648 0.65203 0.06014 0.07449 0.0039 0.06555 -0.00152 0.01219 0.05978 0.00994 -0.15755 -0.00378 -0.00832 0.0007 0.00331 0.12615 -0.49512 -0.21301 -0.20052 0.03036 -0.0709 0.03125 1.0 0.03382 0.00331 0.00034 0.03063 0.0 0.1 0.1 0.0 0.0 0.0 0.0
A1.2 0.01168 0.19094 -0.25332 0.33686 0.30004 1.0 0.42511 0.05662 0.08517 0.30353 1.0 0.26645 0.28169 0.01168 0.11361 0.13383 0.00717 -0.2228 0.09379 0.53568 -0.11551 0.2027 0.3509 -0.17936 -0.03398 -0.02164 0.32956 0.65203 0.07163 0.09463 0.02618 0.16636 0.03896 0.04305 0.07446 0.01184 -0.15755 0.09679 -0.00792 0.00084 0.01168 0.12771 -0.49512 -0.22435 -0.20052 0.03073 -0.0709 0.03722 1.0 0.10896 0.01168 0.02679 0.03287 0.0 0.1 0.1 0.0 0.0 0.0 0.0
A1.3 0.04232 0.22107 -0.27765 0.46511 0.34738 1.0 0.45591 0.13177 0.13921 0.31495 1.0 0.3021 0.32616 0.04232 0.15794 0.21874 0.00038 -0.2228 0.10325 0.57214 -0.14097 0.31092 0.38456 -0.1349 -0.01631 0.00807 0.33829 0.65203 0.1061 0.17903 0.04225 0.17061 0.14017 0.15595 0.11422 0.01754 -0.15755 0.0998 -0.00367 0.00124 0.04232 0.13589 -0.49512 -0.23081 -0.20052 0.03234 -0.0709 0.05513 1.0 0.06114 0.04232 0.03874 0.03585 0.0155 0.1 0.1 0.0 0.0 0.0 0.0
A1.4 0.15527 0.29404 -0.28031 0.49969 0.46205 1.0 0.54716 0.09273 0.23169 0.33618 1.0 0.3994 0.44417 0.15527 0.28248 0.20693 -0.00029 -0.2228 0.11905 0.59853 -0.14452 0.28018 0.39788 -0.11689 -0.00464 0.03197 0.39379 0.75203 0.24112 0.17068 0.06438 0.17567 0.14161 0.20367 0.26101 0.03987 -0.15755 0.10338 0.00344 0.00282 0.15527 0.14564 -0.49512 -0.23484 -0.20052 0.06931 -0.0709 0.12529 1.0 -0.01401 0.15527 0.08107 0.01972 0.0155 0.1 0.1 0.0 0.0 0.0 0.0
A1.5 0.16257 0.40991 -0.2887 0.50182 0.48698 1.0 0.52384 0.01757 0.19808 0.49794 1.0 0.54262 0.46509 0.16257 0.22582 0.15413 -0.00031 -0.2228 0.1417 0.57092 -0.14014 0.19823 0.41783 -0.09596 0.00888 0.05964 0.4979 0.75203 0.25134 0.10899 0.06972 0.18276 0.14363 0.23057 0.2309 0.07338 -0.15755 0.10839 0.01364 0.00519 0.16257 0.15927 -0.49512 -0.29286 -0.20052 0.06827 -0.0709 0.2306 1.0 0.03382 0.16257 0.18492 0.0173 0.0 0.1 0.1 0.0 0.0 0.0 0.0
A1.6 0.15384 0.40953 -0.29065 0.49536 0.48638 1.0 0.42423 0.01757 0.2617 0.53645 1.0 0.54092 0.46445 0.15384 0.08138 0.25409 0.03355 -0.2228 0.24864 0.53463 -0.14393 0.19959 0.42213 -0.0966 0.00671 0.05417 0.49777 0.75203 0.24809 0.20403 0.06467 0.2367 0.15898 0.19842 0.2314 0.17284 -0.15755 0.14653 0.16176 -0.05849 0.15384 0.26308 -0.49512 -0.29528 -0.20052 0.06742 -0.0709 0.22891 1.0 0.03382 0.15384 0.19058 0.01977 0.0155 0.1 0.1 0.0 0.0 0.0 0.0
A1.7 0.15384 0.40953 -0.29065 0.49536 0.48638 1.0 0.42423 0.09273 0.25052 0.53645 1.0 0.54092 0.46445 0.15384 0.08138 0.23653 0.03355 -0.2228 0.24864 0.53463 -0.14393 0.19959 0.42213 -0.0966 0.00671 0.05417 0.49777 0.75203 0.24809 0.19161 0.06467 0.2367 0.15898 0.19842 0.2314 0.17284 -0.15755 0.14653 0.16176 -0.05849 0.15384 0.26308 -0.49512 -0.29528 -0.20052 0.06742 -0.0709 0.22891 1.0 -0.01401 0.15384 0.19058 0.01977 0.0155 0.1 0.1 0.0 0.0 0.0 0.0
A1.8 0.15384 0.40953 -0.29065 0.49536 0.48638 1.0 0.42423 0.05662 0.27928 0.53645 1.0 0.54092 0.46445 0.15384 0.08138 0.28171 0.03355 -0.2228 0.24864 0.53463 -0.14393 0.19959 0.42213 -0.0966 0.00671 0.05417 0.49777 0.75203 0.24809 0.22355 0.06467 0.2367 0.15898 0.19842 0.2314 0.17284 -0.15755 0.14653 0.16176 -0.05849 0.15384 0.26308 -0.49512 -0.29528 -0.20052 0.06742 -0.0709 0.22891 1.0 0.10896 0.15384 0.19058 0.01977 0.0155 0.1 0.1 0.0 0.0 0.0 0.0
A1.9 0.15384 0.40953 -0.29065 0.49536 0.48638 1.0 0.42423 0.13177 0.2681 0.53645 1.0 0.54092 0.46445 0.15384 0.08138 0.26413 0.03355 -0.2228 0.24864 0.53463 -0.14393 0.19959 0.42213 -0.0966 0.00671 0.05417 0.49777 0.75203 0.24809 0.21113 0.06467 0.2367 0.15898 0.19842 0.2314 0.17284 -0.15755 0.14653 0.16176 -0.05849 0.15384 0.26308 -0.49512 -0.29528 -0.20052 0.06742 -0.0709 0.22891 1.0 0.06114 0.15384 0.19058 0.01977 0.0155 0.1 0.1 0.0 0.0 0.0 0.0
A1.10 0.15239 0.41013 -0.29166 0.4977 0.48732 1.0 0.42393 0.05662 0.17919 0.53555 1.0 0.53952 0.46184 0.15239 0.08054 0.28156 0.01894 -0.2228 0.2485 0.53427 -0.14582 0.19853 0.41995 -0.09921 0.00578 0.05271 0.49726 0.75203 0.24699 0.22345 0.06094 0.21245 0.15207 0.19306 0.23101 0.17266 -0.15755 0.12938 0.06169 0.0415 0.15239 0.2164 -0.49512 -0.29603 -0.20052 0.0676 -0.0709 0.22834 1.0 0.10896 0.15239 0.18606 0.02055 0.0155 0.1 0.1 0.0 0.0 0.0 0.0
A2.1 0.00868 0.13452 -0.17993 0.22863 0.21139 1.0 0.1272 0.01758 0.04046 0.29735 0.21433 0.14523 0.07855 0.00868 0.01218 0.06359 0.13608 -0.2228 1.0 0.31868 -0.07786 0.17025 0.25377 -0.17838 -0.03545 -0.02588 0.17975 0.36335 0.04338 0.04496 0.00532 0.2729 0.05749 0.032 0.06254 0.00717 -0.15755 0.14284 0.39987 0.00051 0.00868 0.5252 -0.49512 -0.19593 -0.20052 0.02207 -0.0709 0.02254 1.0 0.03382 0.00868 0.03638 0.02204 0.0 0.1 0.1 0.0 0.0 0.0 0.0
