ID	Hits	Hit names
MO000007830	[]	[]
MO000019469	[]	[]
MO000019780	[]	[]
MO000023577	[]	[]
MO000026496	[]	[]
MO000028099	[]	[]
MO000038600	[]	[]
MO000042938	[]	[]
MO000042939	[]	[]
MO000042940	[]	[]
MO000057832	[]	[]
MO000058322	[]	[]
MO000058921	[]	[]
MO000058923	[]	[]
MO000088314	[]	[]
MO000100895	[]	[]
MO000102071	[]	[]
