ID	UniProt ID	Average Intensity	Gene symbol ID
ENSG00000147065	P26038	6445.229017424876	MSN
ENSG00000147155	Q15125	240.5779178637394	EBP
ENSG00000147164	Q9UMY4-2	598.0674706047436	SNX12
ENSG00000147526	O75410	28.09803202029397	TACC1
ENSG00000147853	Q9UIJ7	65.0921686509149	AK3
ENSG00000148180	P06396-2,P06396-3	992.53896906624	GSN
ENSG00000148331	Q9NWX5	2.613122730416492	ASB6
ENSG00000148660	Q13555-10,Q13555-6,Q13555-7,Q13555-9	112.3702998952472	CAMK2G
ENSG00000148834	P78417	2511.1203151704267	GSTO1
ENSG00000149084	Q53GQ0	648.5132150439063	HSD17B12
ENSG00000149269	Q13153	308.8924104418735	PAK1
ENSG00000149292	Q9H892	0.8552513237946129	TTC12
ENSG00000149541	O94766	10.943175325971229	B3GAT3
ENSG00000149554	O14757	7.038974248064063	CHEK1
ENSG00000149782	Q01970	1743.3788051005465	PLCB3
ENSG00000150093	P05556	2402.156615157733	ITGB1
ENSG00000150687	O95084	236.3082122705395	PRSS23
ENSG00000150782	Q14116	65.95523202916087	IL18
ENSG00000150961	O94855	95.99975199912765	SEC24D
ENSG00000150995	Q14643-4	6.438219000730989	ITPR1
ENSG00000151224	Q00266	220.49341871538195	MAT1A
ENSG00000151247	P06730	774.0667477290965	EIF4E
ENSG00000151689	P49441	1199.4811837108687	INPP1
ENSG00000151726	P33121	24.357737885669895	ACSL1
ENSG00000152061	Q5R372-4	2.4463682866439904	RABGAP1L
ENSG00000152642	Q8N335	8.876437901120825	GPD1L
ENSG00000152910	Q9C0A0-2	18.615432939944398	CNTNAP4
ENSG00000152952	O00469,O00469-2	92.49416705114331	PLOD2
ENSG00000153071	P98082	1.3365988747132214	DAB2
ENSG00000153132	O14967	212.65767035785126	CLGN
ENSG00000153310	Q9NUQ9	246.31098351388624	FAM49B
ENSG00000153560	Q9NZI7	5.0674925442588155	UBP1
ENSG00000153574	P49247	37.3900483002743	RPIA
ENSG00000154146	Q92686	136.33906763821312	NRGN
ENSG00000154639	P78310	1.9807977819611486	CXADR
ENSG00000154719	Q9NYK5	113.32566131820602	MRPL39
ENSG00000154832	Q9P0U4	3.783619302036421	CXXC1
ENSG00000154845	Q8TF05-2	122.98352004461428	PPP4R1
ENSG00000155313	Q9UHP3	0.4350613604083756	USP25
ENSG00000155363	Q9HCE1	17.18975528145738	MOV10
ENSG00000155959	P61758	406.8358515563323	VBP1
ENSG00000156136	P27707	126.57686802311908	DCK
ENSG00000156508	P68104	150527.258512342	EEF1A1
ENSG00000156587	O14933	47.59633300642071	UBE2L6
ENSG00000157326	Q9BTZ2	37.53603710778493	DHRS4
ENSG00000157895	Q96C57	33.058047237731174	C12orf43
ENSG00000158552	Q8WV99	2.1243314350125893	ZFAND2B
ENSG00000158716	Q9BVJ7	40.89795950549139	DUSP23
ENSG00000158825	P32320	1271.7672008072295	CDA
ENSG00000159176	P21291	1088.0965801580387	CSRP1
ENSG00000159228	P16152	1594.391776959816	CBR1
ENSG00000159335	P20962	561.7150777429682	PTMS
ENSG00000159459	Q8IWV7	0.891444804065761	UBR1
ENSG00000159692	Q13363-2	379.36564624431696	CTBP1
ENSG00000159842	Q12979-2	31.59270654448334	ABR
ENSG00000160049	O00273,O00273-2	125.912674805042	DFFA
ENSG00000160783	Q6P1K2	45.75294227248791	PMF1
ENSG00000160789	P02545,P02545-2,P02545-3	9367.947382468454	LMNA
ENSG00000160799	Q8WUD4	45.03837000491072	CCDC12
ENSG00000161634	P81605	24.112922970915573	DCD
ENSG00000161654	Q3MHD2	155.11519776399385	LSM12
ENSG00000161800	Q9H0H5	35.17364891056228	RACGAP1
ENSG00000161904	Q8NC56	82.89273384989505	LEMD2
ENSG00000162231	Q9UBU9	74.92742063509925	NXF1
ENSG00000162645	P32456	16.7156476292922	GBP2
ENSG00000162735	P40855	83.1628440107408	PEX19
ENSG00000162961	Q9C005	139.85807380864085	LOC84661
ENSG00000163191	P31949	16675.32994323141	S100A11
ENSG00000163281	Q8TDQ7	64.42756954881114	GNPDA2
ENSG00000163344	Q15126	197.7126640504334	PMVK
ENSG00000163346	Q96AQ6-2	5.625314019813331	PBXIP1
ENSG00000163348	Q9BRQ0	8.932681531888788	PYGO2
ENSG00000163468	P49368	3714.0322459666786	CCT3
ENSG00000163565	Q16666	130.3972184825035	IFI16
ENSG00000163602	Q8N488	18.417956470034397	RYBP
ENSG00000163902	P04843	1827.0800124877678	RPN1
ENSG00000163932	Q05655	12.103211754174126	PRKCD
ENSG00000164081	Q9Y6I9	75.14935500346552	TEX264
ENSG00000164144	P53367,P53367-2	225.7804796854109	ARFIP1
ENSG00000164172	O96007,O96033	45.68914384152913	MOCS2
ENSG00000164237	Q96DG6	77.89809677534862	LOC134147
ENSG00000164466	Q9H9B4	814.9751717683465	SFXN1
ENSG00000164695	Q96CF2	137.97506072995355	CHMP4C
ENSG00000164733	P07858	1525.2980137020068	CTSB
ENSG00000164885	Q00535	91.02114260040892	CDK5
ENSG00000164889	P04920	1.1428414520484058	SLC4A2
ENSG00000164904	P49419-2	557.6815240721296	ALDH7A1
ENSG00000164919	P09669	734.2149982112767	COX6C
ENSG00000165118	Q5T6V5	54.288586813062096	C9orf64
ENSG00000165175	Q9NPA3	32.0906989004922	MID1IP1
ENSG00000165209	Q96SI9	158.36381769784396	STRBP
ENSG00000165280	P55072	4538.69606111611	VCP
ENSG00000165283	Q9UJZ1	958.4202165741301	STOML2
ENSG00000165434	Q6PCE3	1.035841252811387	PGM2L1
ENSG00000165630	Q99633	3.014683710188011	PRPF18
ENSG00000165704	P00492	1664.2364553131804	HPRT1
ENSG00000165775	Q9BWH2	17.38739029493519	FUNDC2
ENSG00000165983	Q96BW5	12.414418464912584	PTER
ENSG00000166106	Q8TE58	9.862813323822857	ADAMTS15
ENSG00000166133	Q8IZ73	1.1703991410498595	RPUSD2
ENSG00000166135	Q9NWT6	5.29338515096861	HIF1AN
ENSG00000166189	Q86YV9	9.657060419979224	HPS6
ENSG00000166347	P00167	116.76664230179506	CYB5A
ENSG00000166411	P50213	364.8123386904615	IDH3A
ENSG00000166851	P53350	12.212017799911926	PLK1
ENSG00000166866	Q9UBC5	25.28672711437492	MYO1A
ENSG00000166888	P42226	3.906497797843423	STAT6
ENSG00000166902	Q9NX20	85.19111787833587	MRPL16
ENSG00000166920	Q9C002	159.53239995034664	C15orf48
ENSG00000166946	O95273	152.7423954657627	CCNDBP1
ENSG00000166949	P84022	194.30466370574482	SMAD3
ENSG00000166974	Q15555	57.084708935642155	MAPRE2
ENSG00000166986	P56192	531.8839916086312	MARS
ENSG00000167085	P35232	2365.8535848955876	PHB
ENSG00000167114	Q6P1M0	23.119573376831745	SLC27A4
ENSG00000167193	P46108,P46108-2	381.52866039996866	CRK
ENSG00000167397	Q9BQB6-3	326.54958548265705	VKORC1
ENSG00000167468	P36969-2	46.62115021986645	GPX4
ENSG00000167578	P61018	486.3442031052174	RAB4B
ENSG00000167642	O43291	105.78673751738778	SPINT2
ENSG00000167693	Q6DKJ4	117.31762865627006	NXN
ENSG00000167771	Q8IZ40	3.334528150791664	RCOR2
ENSG00000167775	Q9NPF0	23.244531215396748	CD320
ENSG00000167986	Q16531	696.0924745439763	DDB1
ENSG00000168002	P62487	33.63066595292367	POLR2G
ENSG00000168118	P20338	477.94355877219624	RAB4A
ENSG00000168291	P11177-2	1486.8710474526727	PDHB
ENSG00000168439	P31948	3011.6243207285843	STIP1
ENSG00000168522	P49354	21.548861678775435	FNTA
ENSG00000168734	Q9Y2B9	23.26097176512249	PKIG
ENSG00000168763	Q8NE01	3.8589885162374515	CNNM3
ENSG00000168765	Q03013	109.2030157498859	GSTM4
ENSG00000168883	Q53GS9	119.22476679491349	USP39
ENSG00000169019	Q9NX08	31.53286801931251	COMMD8
ENSG00000169057	P51608	20.96637929864837	MECP2
ENSG00000169252	P07550	1.5489331709760097	ADRB2
ENSG00000169398	Q05397-5	75.03996596021061	PTK2
ENSG00000169567	P49773	10645.331996834362	HINT1
ENSG00000169696	Q9BZE9	42.43463315727823	ASPSCR1
ENSG00000169738	Q7Z4W1	22.06908739438739	DCXR
ENSG00000169750	P60763	3214.329112297085	RAC3
ENSG00000169891	Q8NFH8-4	3.9509988790141115	REPS2
ENSG00000169925	Q15059	24.22559855675923	BRD3
ENSG00000170035	Q969T4	83.49619892015431	UBE2E3
ENSG00000170275	O75718	300.8174472200268	CRTAP
ENSG00000170365	Q15797	56.89095010855051	SMAD1
ENSG00000170448	Q6ZNB6	12.755566664012767	NFXL1
ENSG00000170906	O95167	55.855672863822065	NDUFA3
ENSG00000171202	Q9H061	31.530492846050624	TMEM126A
ENSG00000171467	Q5VUA4	0.29607485330314154	ZNF318
ENSG00000171530	O75347	1791.8161255535836	TBCA
ENSG00000171723	Q9NQX3-2	13.816127232756688	GPHN
ENSG00000171763	Q9BVQ7	32.88684070416709	SPATA5L1
ENSG00000171940	O75362	1.8666883803550776	ZNF217
ENSG00000172239	Q9H074	214.27253638062456	PAIP1
ENSG00000172466	P17028	2.196522771365883	ZNF24
ENSG00000172531	P62136,P62136-2	2623.245510720759	PPP1CA
ENSG00000172731	Q8TCA0	25.043647126392216	LRRC20
ENSG00000172830	Q8TE77	4.053295516059382	SSH3
ENSG00000172890	Q6IA69	2.6136848451243724	NADSYN1
ENSG00000172893	Q9UBM7	73.34245901829735	DHCR7
ENSG00000173083	Q9Y251-2	0.9429694603927028	HPSE
ENSG00000173402	Q14118	71.47547419399918	DAG1
ENSG00000173801	P14923	69.02919528858862	JUP
ENSG00000173914	Q9BQ04	110.30304072774115	RBM4B
ENSG00000174547	Q9Y3B7	159.26933179794395	MRPL11
ENSG00000174791	Q13671	16.54411062729966	RIN1
ENSG00000174915	Q9BVG9	25.289468835231503	PTDSS2
ENSG00000175130	P49006	81.71869005392742	MARCKSL1
ENSG00000175183	Q16527	21.27898050258085	CSRP2
ENSG00000175866	Q9UQB8-2,Q9UQB8-4	47.13794388051615	BAIAP2
ENSG00000176014	Q9BUF5	41552.96512677212	TUBB6
ENSG00000176102	Q12996	70.02963495808056	CSTF3
ENSG00000176108	Q96FZ7	26.73818984103458	CHMP6
ENSG00000176393	Q9H4A4	381.3165253172539	RNPEP
ENSG00000176788	P80723	670.5151919266655	BASP1
ENSG00000176974	P34896-2	115.28226331936902	SHMT1
ENSG00000177542	Q9H936	218.99291615303628	SLC25A22
ENSG00000177674	Q6RW13	105.68541574430017	AGTRAP
ENSG00000177830	Q9BWS9	59.46387369717097	CHID1
ENSG00000178028	Q9NPF5	3.614349932960959	DMAP1
ENSG00000178105	Q13206	8.655860843274315	DDX10
ENSG00000178537	O43772	4.861012647856263	SLC25A20
ENSG00000179387	Q8IZ81	4.332065825791821	ELMOD2
ENSG00000179820	Q96S97	498.6860944120359	MYADM
ENSG00000181610	Q9Y3D9	142.2739862478619	MRPS23
ENSG00000182154	Q8IXM3	176.74192372366605	MRPL41
ENSG00000182473	Q9UPT5-2,Q9UPT5-5	30.7756608747705	EXOC7
ENSG00000182534	P84157,P84157-2	23.906624933469853	MXRA7
ENSG00000182551	Q9BV57	158.81450431538178	ADI1
ENSG00000182580	P54753	53.41995014901097	EPHB3
ENSG00000182718	P07355	35730.405210617355	ANXA2
ENSG00000182809	P52943	124.92661688447419	CRIP2
ENSG00000183010	P32322	671.2369586160381	PYCR1
ENSG00000183020	O94973,O94973-2	219.26109185032306	AP2A2
ENSG00000183048	Q9UBX3	163.76411072414498	SLC25A10
ENSG00000183431	Q12874	316.3570566069406	SF3A3
ENSG00000183570	P57721,P57721-4	4022.4799298590588	PCBP3
ENSG00000183617	Q6P161	40.32331854429959	MRPL54
ENSG00000183963	P53814-5	3.7750647910244997	SMTN
ENSG00000184007	Q12974	17.932436029202297	PTP4A2
ENSG00000184047	Q9NR28-2	187.57582532680067	DIABLO
ENSG00000184117	Q9BPW8	17.003717319092196	NIPSNAP1
ENSG00000184363	Q9Y446	1.9254982264550573	PKP3
ENSG00000184371	P09603	8.60473156924766	CSF1
ENSG00000184428	Q969P6-2	71.67436134622997	TOP1MT
ENSG00000184640	Q9UHD8	1143.8821269689101	SEPT9
ENSG00000184900	P55854	3338.3444972907173	SUMO3
ENSG00000185015	Q8N1Q1	34.64659704662353	CA13
ENSG00000185022	Q9ULX9	11.7772474677834	MAFF
ENSG00000185100	Q8N142	41.556779868712994	ADSSL1
ENSG00000185104	Q9UNN5	76.65127573859763	FAF1
ENSG00000185236	Q15907	1287.8996751744075	RAB11B
ENSG00000185418	A2RTX5	134.60596701101719	TARSL2
ENSG00000185591	P08047	48.24358190391311	SP1
ENSG00000185651	P68036	1534.621322556579	UBE2L3
ENSG00000185745	P09914	67.1859533398783	IFIT1
ENSG00000186340	P35442	30.730327579500347	THBS2
ENSG00000186350	P19793	8.112546510434683	RXRA
ENSG00000186687	Q5U5X0	47.275321320724615	LOC90624
ENSG00000187193	P80297	15695.32039403214	MT1X
ENSG00000187244	P50895	1.637734869105278	BCAM
ENSG00000187555	Q93009	88.5387156081083	USP7
ENSG00000187630	Q6PKH6	7.908707216744176	DHRS4L2
ENSG00000188015	P33764	15.317745335531537	S100A3
ENSG00000189221	P21397	9.260288927541573	MAOA
ENSG00000196072	Q6QNY1	10.728864023492587	BLOC1S2
ENSG00000196116	Q8NHU6	2.340496888734248	TDRD7
ENSG00000196154	P26447	11932.196087044435	S100A4
ENSG00000196367	Q9Y4A5-2	0.49056571086065903	TRRAP
ENSG00000196411	P54760	47.78267147634974	EPHB4
ENSG00000196531	E9PAV3	433.4238218560862	NACA
ENSG00000196591	Q92769	294.65620154875535	HDAC2
ENSG00000196754	P29034	1535.8618363731357	S100A2
ENSG00000196878	Q13751	13.037438580532758	LAMB3
ENSG00000196954	P49662	8.660365498453514	CASP4
ENSG00000197223	Q13901	26.905060989594503	C1D
ENSG00000197448	Q9Y2Q3	665.0627787910546	GSTK1
ENSG00000197535	Q9Y4I1-2	0.5542068528671502	MYO5A
ENSG00000197822	Q16625-4	1.002275132019874	OCLN
ENSG00000197959	Q9UQ16-2	106.02243830108449	DNM3
ENSG00000197965	O95297-2	27.605661120014283	MPZL1
ENSG00000197971	P02686-2	72.35395666323069	MBP
ENSG00000198176	Q14186	6.413812399564506	TFDP1
ENSG00000198265	P42694	0.17903633989540949	HELZ
ENSG00000198561	O60716-11,O60716-3	148.91287057714408	CTNND1
ENSG00000198586	Q9UKI8	2.253652889055135	TLK1
ENSG00000198648	Q9UEW8	84.0946602295117	STK39
ENSG00000198734	P12259	6.764791304496385	F5
ENSG00000198898	P47755	1394.6624353887407	CAPZA2
ENSG00000198931	P07741	988.6716411889024	APRT
ENSG00000198951	P17050	4.687460518843599	NAGA
ENSG00000204209	Q9UER7	9.376331832101156	DAXX
ENSG00000204267	Q03519	85.15586703626374	TAP2
ENSG00000204386	Q99519	65.51890872884019	NEU1
ENSG00000204392	Q9Y333	817.9107208562339	LSM2
ENSG00000204439	O95873	5.13091728256727	C6orf47
ENSG00000204569	Q96QC0	20.24122509840383	PPP1R10
ENSG00000204619	O60927	191.3349424801836	PPP1R11
ENSG00000204822	Q96EL3	204.0329757139284	MRPL53
ENSG00000213339	Q9BXR0	42.56146558366585	QTRT1
ENSG00000213551	Q8WXX5	301.7507969263097	DNAJC9
ENSG00000213672	Q9NZQ3-3	22.51400797646916	NCKIPSD
ENSG00000213689	Q9NSU2-2	4.185476649195699	TREX1
ENSG00000213722	O95865	743.2152081325819	DDAH2
ENSG00000213983	O75843	6.4990909447063565	AP1G2
ENSG00000214114	Q99417	337.4734639779894	MYCBP
ENSG00000221914	P63151	248.72598287028467	PPP2R2A
ENSG00000223496	Q5RKV6	167.1032552185232	EXOSC6
ENSG00000225830	Q03468	3.3609699062198954	ERCC6
ENSG00000232119	Q9ULC4	968.9312115527698	MCTS1
ENSG00000240857	Q9HBH5	35.929960951015545	RDH14
ENSG00000242247	Q9NP61	32.969972548665325	ARFGAP3
ENSG00000243279	O60831	268.61581181933866	PRAF2
ENSG00000243989	Q03154	37.638860207241635	ACY1
ENSG00000244509	Q9NRW3	43.0615969368913	APOBEC3C
ENSG00000244687	Q13404-1	3471.3893682477838	UBE2V1
ENSG00000254087	P07948,P07948-2	5.424586666762556	LYN
ENSG00000254772	P26641	7225.096996085069	EEF1G
ENSG00000257365	P49356	18.91323318964289	FNTB
ENSG00000258947	Q13509	98787.30024615745	TUBB3
ENSG00000262664	Q8WZ82	145.08251945481865	OVCA2
ENSG00000270647	Q92804-2	678.37138153805	TAF15
ENSG00000273749	Q7L576	121.16297146253265	CYFIP1
ENSG00000276043	Q96T88	45.32909065959869	UHRF1
ENSG00000277258	P35227	1.922323494839542	PCGF2
