ID	UniProt ID	Average Intensity
ENSG00000147457	Q8WUX9	11.897605463886155
ENSG00000147813	Q6XQN6	2.8751548281072914
ENSG00000147872	Q99541	12.167621758279433
ENSG00000148153	Q9NRY2	22.45555131147265
ENSG00000148335	Q9BV86	246.03733645735713
ENSG00000148337	Q9ULV3-5	3.15386835035559
ENSG00000148481	Q9H8M7	7.567455267730841
ENSG00000148584	Q9NQ94-6	1.2007560006673148
ENSG00000148671	Q15847	1735.1639521890927
ENSG00000148700	Q9UEY8,Q9UEY8-2	35.64963535357856
ENSG00000148702	Q14520-2	12.454695410893416
ENSG00000148798	Q16352	2645.964627974966
ENSG00000149218	O94919	67.84482090662115
ENSG00000149313	Q9NRN7	113.17198730573047
ENSG00000149639	O94964,O94964-2	2.067297318036909
ENSG00000149823	Q9UID3	20.976603234309366
ENSG00000150527	O15320-3	6.473942496576946
ENSG00000151092	Q96IV0-2	5.032562635961451
ENSG00000151131	Q8N5I9	5.237755988200431
ENSG00000151233	Q4G148	3.774823687247507
ENSG00000151552	P09417	440.2520236466538
ENSG00000151576	Q9H974	3.3809200666895136
ENSG00000151632	P52895	67.07255841704429
ENSG00000151651	P78325	41.86383688420128
ENSG00000152253	Q9HBM1	94.20465086704678
ENSG00000152932	Q96E17	509.4128039227821
ENSG00000153046	Q9Y232-2	10.283743255778198
ENSG00000153113	P20810-5	894.5466504792444
ENSG00000153130	Q9UIL1-3	57.21231019993158
ENSG00000153165	A6NKT7	35.23912399315683
ENSG00000153317	Q9ULH1	22.79111367128703
ENSG00000153339	Q9Y2L5	9.532460492381386
ENSG00000153395	Q8NF37	70.3390754697109
ENSG00000153406	Q9HBL8	12.288001902652718
ENSG00000153914	Q8WXA9-2	59.27762403311232
ENSG00000154027	Q9Y6K8-3	11.230763410623524
ENSG00000154310	Q9UKE5-5,Q9UKE5-8	28.781072964256843
ENSG00000154917	Q9NRW1	159.11063471993737
ENSG00000155008	Q6UXV4	46.44358447792839
ENSG00000155252	Q9BTU6	16.636131249185198
ENSG00000155324	Q96HH9-4	0.48107660088598436
ENSG00000155506	Q6PKG0,Q6PKG0-3	130.5915164583236
ENSG00000155868	O43513	9.89543087825599
ENSG00000155961	Q96DA2	375.68281208913356
ENSG00000156030	Q6PJG2	4.347651325770298
ENSG00000156049	O95837	97.17246236376715
ENSG00000156239	Q9Y5N5	5.316386500368056
ENSG00000156269	Q9BSU3	298.844148912691
ENSG00000156510	Q2TB90	41.744090450642624
ENSG00000156515	P19367	604.0749080068422
ENSG00000156642	Q9Y639	65.21360742896891
ENSG00000156650	Q8WYB5-3	1.457101041407279
ENSG00000156675	Q6WKZ4	15.192408570904181
ENSG00000156973	O43924	26.52756334744825
ENSG00000157510	Q8TED9	1.6730173812143951
ENSG00000157617	Q9Y426-3	2.7404713027856076
ENSG00000157978	Q5SW96	14.507144397154022
ENSG00000157985	Q9UPQ3-2	0.6749624059527515
ENSG00000158467	Q96HN2	77.24496219657982
ENSG00000158639	Q96GU1-2	13.491878729691326
ENSG00000158669	Q86UL3	3.5504998349838854
ENSG00000158864	O75306	107.59704344714157
ENSG00000158985	Q9NRR3	68.79406981146464
ENSG00000159212	Q96NY7-2	1129.6325222684545
ENSG00000159216	Q01196	15.419665774371245
ENSG00000159217	Q9NZI8	25.009049874529673
ENSG00000159259	Q13112	27.257031237069526
ENSG00000159322	Q9BRR6-2	69.13962368682425
ENSG00000159593	Q13564	92.78402932261926
ENSG00000159733	Q9HCC9-5	0.5015119791072034
ENSG00000159921	Q9Y223	44.43765427024867
ENSG00000160007	Q9NRY4	14.859360255413339
ENSG00000160360	Q86YR5-4	0.29856225748293
ENSG00000160439	Q8NBN7	2.8246074322074173
ENSG00000160883	P52790	96.65497424934742
ENSG00000160949	Q96HA7	2.9919473698481567
ENSG00000161267	Q02338	14.594708064471082
ENSG00000161813	Q71RC2	67.40694157206099
ENSG00000161920	Q9P086	20.01300125042654
ENSG00000162458	Q8WUP2	5.0726848282265244
ENSG00000162482	O95154	51.22071933571243
ENSG00000162511	Q13571	6.826664986470529
ENSG00000162522	Q9P206-2	2.4797122116902113
ENSG00000162813	O95861	298.19314872150596
ENSG00000162909	P17655	2336.0497430437144
ENSG00000162923	Q9H7D7-2	25.575342347690455
ENSG00000163001	Q96G28	5.318400978068407
ENSG00000163114	P29803	109.6817451229299
ENSG00000163125	Q5VT52,Q5VT52-3	13.566771642162585
ENSG00000163170	Q53S33	39.35892039533846
ENSG00000163214	Q6P158	2.501034608652603
ENSG00000163382	Q8NCW5	505.46065111769593
ENSG00000163554	P02549-2	0.2701900678179583
ENSG00000163694	A0AV96	13.867611225433938
ENSG00000163714	O15042,O15042-2	44.91629171086753
ENSG00000163938	Q9BVP2-2	161.5626982502641
ENSG00000164168	Q9NVA4	5.382733164392694
ENSG00000164182	Q8N183	353.5791154778044
ENSG00000164294	Q8TED1	32.020096171629
ENSG00000164402	Q92599-2	527.8642244457495
ENSG00000164440	Q8N3L3	6.151699121390969
ENSG00000164708	P15259	5995.2242882592345
ENSG00000164818	Q86Y56	17.80962335675933
ENSG00000164897	Q9BVT8	75.60757029058041
ENSG00000164951	Q9P0J1	36.022571867616264
ENSG00000165059	P22612	36.15210321677995
ENSG00000165092	P00352	14.830777490126412
ENSG00000165140	P09467	46.52902020430463
ENSG00000165512	P17026	19.045444281847654
ENSG00000165661	Q6ZRP7	21.744052107346548
ENSG00000166025	Q8IY63-2	4.28339906112595
ENSG00000166033	Q92743	73.91969206212681
ENSG00000166165	P12277	947.2045535559552
ENSG00000166479	Q96JJ7	200.996904267989
ENSG00000166501	P05771	46.915942144567715
ENSG00000166582	Q7Z7K6,Q7Z7K6-3	90.4030377522522
ENSG00000166741	P40261	439.56987495814343
ENSG00000166803	Q15004	51.14810804445478
ENSG00000166908	Q8TBX8	24.989312124549024
ENSG00000166963	P78559	16.270060592040128
ENSG00000167244	P01344	12.42460074989855
ENSG00000167536	Q6UX07	4.032376779958468
ENSG00000167965	Q9BVC4	54.325033995542796
ENSG00000168214	Q06330-4	87.80225612466245
ENSG00000168280	O60282	141.3003064903981
ENSG00000168386	Q4L180-2	0.07492133038603051
ENSG00000168497	O95810	140.05264174449655
ENSG00000168530	P05976	393.3672061370531
ENSG00000168781	Q6PFW1-7	0.5774257876609772
ENSG00000169045	P31943	6486.996355239618
ENSG00000169067	Q562R1	58013.118667821065
ENSG00000169093	O95671	23.07775732522035
ENSG00000169100	P12236	8531.957030853104
ENSG00000169213	P20337	436.44673468902283
ENSG00000169583	O95833	650.8007084627386
ENSG00000169627	Q9H3K6	1615.776870210338
ENSG00000169641	Q86V48	24.584032379463455
ENSG00000169762	Q6NXT6	2.202213189381968
ENSG00000170310	Q9UNK0	15.206755040954544
ENSG00000170471	Q86X10	1.7908517957153187
ENSG00000170473	Q9BRP8-2	39.05415581391621
ENSG00000170484	Q7RTS7	1106.1324252351606
ENSG00000170786	Q8N3Y7	13.264749757835393
ENSG00000170921	Q9HCD6	1.7570396015535468
ENSG00000170950	P07205	3919.1599118466593
ENSG00000170955	Q969G5	649.497978980558
ENSG00000171346	P19012	1647.588702897068
ENSG00000171403	P35527	706.3951255963191
ENSG00000171428	P18440	0.7978159636520497
ENSG00000171431	P35900	37.77186696162544
ENSG00000171453	O15160	163.3542565853931
ENSG00000171703	Q15560	59.93282008249167
ENSG00000171793	P17812	574.6289713335066
ENSG00000171989	Q9BYZ2	2407.0586879229363
ENSG00000172137	P22676	226.79624438485064
ENSG00000172164	Q13884	35.387345899877324
ENSG00000172409	Q92989	8.094052372408592
ENSG00000172780	Q86YS6	416.95715526727815
ENSG00000172867	P35908	1555.598704926149
ENSG00000173020	P25098	6.764518364895434
ENSG00000173110	P17066	3387.4092943043315
ENSG00000173193	Q460N5	0.1235557008504495
ENSG00000173267	O76070	2.213707932477959
ENSG00000173546	Q6UVK1	4.1794588432874065
ENSG00000173599	P11498	311.1102806398684
ENSG00000173852	Q2PZI1	10.900812919921666
ENSG00000173898	O15020	51.05292182022721
ENSG00000174197	Q8IWI9	0.2434686214221906
ENSG00000174238	Q00169	88.27055797356705
ENSG00000174292	Q13470-2	2.0611974691484587
ENSG00000174444	P36578	5401.353105641723
ENSG00000174775	P01112	298.9472738609477
ENSG00000175287	Q5SRE7-2	36.154667762467554
ENSG00000175390	O00303	2424.927803071357
ENSG00000175470	Q66LE6	48.86778211385791
ENSG00000175662	Q6ZVM7	16.159094336951288
ENSG00000175931	Q9C0C9	34.79596841688696
ENSG00000176438	Q6ZMZ3-2	0.5060185206550206
ENSG00000176623	Q96DB5	17.7972508864098
ENSG00000176731	Q8N0T1	14.000736551753304
ENSG00000177106	Q9H6S3	354.14627668239086
ENSG00000177688	Q6EEV6	2727.1702187590045
ENSG00000177868	Q8N300	92.33453367348476
ENSG00000178104	Q5VU43-3	1.5519671042351133
ENSG00000178202	Q7Z4H8	99.10098507723814
ENSG00000178209	Q15149,Q15149-2,Q15149-3,Q15149-4,Q15149-8,Q15149-9	1961.555394674153
ENSG00000178363	P27482	5958.772166940864
ENSG00000178462	A6NHL2-2	8287.637230879576
ENSG00000178772	P22792	4.199780525159368
ENSG00000178773	Q9UBL6-2	33.036462958955724
ENSG00000178996	Q96RF0-2	6.402265913681513
ENSG00000179163	P04066	26.003653219061576
ENSG00000179172	O60812	3287.367624213479
ENSG00000179222	Q9Y5V3	12.001763571682137
ENSG00000179750	Q9UH17	4.86792528881594
ENSG00000180210	P00734	48.56230978062208
ENSG00000180448	Q92619	4.870095351495553
ENSG00000180543	Q86VY4	8.868979267537416
ENSG00000180822	Q5JS54	14.42832201900102
ENSG00000181085	Q8TD08-2	115.63317409360909
ENSG00000181381	Q5H9U9	0.5413483187227822
ENSG00000181938	Q9BRX5	19.645359518949103
ENSG00000182054	P48735	91.99108469065274
ENSG00000182196	Q66PJ3	28.60335769081933
ENSG00000182208	Q70IA6	9.538927165326907
ENSG00000182253	O15061	0.42723301614065556
ENSG00000182446	Q8TAT6	349.9746858196062
ENSG00000182504	Q8IW35	4.4275116166383075
ENSG00000182712	P56277	77.42666117530203
ENSG00000182866	P06239	6.69872677195853
ENSG00000182871	P39060-2	1.3514909242743536
ENSG00000182890	P49448	726.8260021078729
ENSG00000182902	Q9H1K4	17.683371669441435
