name clusters
is_000001 1
is_000002 2
is_000003 3
is_000004 1
is_000005 1
is_000006 3
is_000007 2
is_000008 3
is_000009 0
is_000010 3
is_000011 1
is_000012 3
is_000013 0
is_000014 1
is_000015 1
is_000016 3
is_000017 3
is_000018 1
is_000019 3
is_000020 0
is_000021 3
is_000022 3
is_000023 2
is_000024 2
is_000025 1
is_000026 1
is_000027 3
is_000028 0
is_000029 1
is_000030 3
is_000031 3
is_000032 3
is_000033 3
is_000034 1
is_000035 1
is_000036 0
is_000037 1
is_000038 1
is_000039 3
is_000040 3
is_000041 1
is_000042 3
is_000043 2
is_000044 2
is_000045 2
is_000046 3
is_000047 3
is_000048 2
is_000049 1
is_000050 3
is_000051 1
is_000052 0
is_000053 1
is_000054 1
is_000055 2
is_000056 1
is_000057 2
is_000058 1
is_000059 1
is_000060 3
is_000061 3
is_000062 1
is_000063 2
is_000064 0
is_000065 3
is_000066 3
is_000067 1
is_000068 0
is_000069 2
is_000070 3
is_000071 2
is_000072 1
is_000073 1
is_000074 2
is_000075 3
is_000076 0
is_000077 3
is_000078 3
is_000079 1
is_000080 1
is_000081 1
is_000082 1
is_000083 2
is_000084 3
is_000085 1
is_000086 1
is_000087 2
is_000088 3
is_000089 2
is_000090 3
is_000091 1
is_000092 3
is_000093 3
is_000094 0
is_000095 1
is_000096 3
is_000097 3
is_000098 3
is_000099 1
is_000100 1
is_000101 3
is_000102 2
is_000103 1
is_000104 1
is_000105 3
is_000106 3
is_000107 3
is_000108 3
is_000109 3
is_000110 1
is_000111 2
is_000112 2
is_000113 1
is_000114 1
is_000115 2
is_000116 1
is_000117 0
is_000118 3
is_000119 1
is_000120 1
is_000121 3
is_000122 2
is_000123 1
is_000124 3
is_000125 1
is_000126 0
is_000127 0
is_000128 3
is_000129 3
is_000130 1
is_000131 1
is_000132 3
is_000133 3
is_000134 1
is_000135 2
is_000136 1
is_000137 2
is_000138 1
is_000139 1
is_000140 1
is_000141 3
is_000142 2
is_000143 1
is_000144 2
is_000145 1
is_000146 3
is_000147 2
is_000148 0
is_000149 1
is_000150 2
is_000151 1
is_000152 3
is_000153 3
is_000154 3
is_000155 1
is_000156 3
is_000157 0
is_000158 3
is_000159 2
is_000160 2
is_000161 0
is_000162 0
is_000163 0
is_000164 1
is_000165 3
is_000166 3
is_000167 3
is_000168 3
is_000169 1
is_000170 2
is_000171 0
is_000172 3
is_000173 0
is_000174 3
is_000175 3
is_000176 1
is_000177 2
is_000178 2
is_000179 2
is_000180 3
is_000181 2
is_000182 2
is_000183 1
is_000184 2
is_000185 3
is_000186 1
is_000187 1
is_000188 3
is_000189 1
is_000190 3
is_000191 3
is_000192 1
is_000193 2
is_000194 2
is_000195 3
is_000196 3
is_000197 1
is_000198 1
is_000199 3
is_000200 3
is_000201 2
is_000202 2
is_000203 3
is_000204 1
is_000205 1
is_000206 3
is_000207 1
is_000208 2
is_000209 3
is_000210 0
is_000211 2
is_000212 2
is_000213 1
is_000214 1
is_000215 3
is_000216 2
is_000217 3
is_000218 3
is_000219 3
is_000220 1
is_000221 3
is_000222 3
is_000223 3
is_000224 1
is_000225 1
is_000226 3
is_000227 3
is_000228 1
is_000229 0
is_000230 1
is_000231 3
is_000232 2
is_000233 2
is_000234 3
is_000235 1
is_000236 3
is_000237 1
is_000238 3
is_000239 0
is_000240 3
is_000241 3
