name PC1 PC2
MCF10A_1 7.84481252234517 -0.508996205792027
MCF10A_2 7.86929240575517 2.47427472410816
MCF10A_3 7.68167136252029 -0.538721521792603
MCF10A_4 8.35906779396178 2.53755188602474
MDAMB231_1 -7.01712689420334 -10.5619764508773
MDAMB231_2 -9.46767410015142 9.05403415602908
MDAMB231_3 -5.64519230483592 -11.2033280000759
MDAMB231_4 -9.62485078539173 8.74716141237576
