name a20 apoptosis bclxl bid caspase ceramide creb ctla4 cytoskeletonsignaling disc erk fas fasl fast flip fyn gap gpcr grb2 gzmb iap ifng ifngt il2 il2ra il2rat il2rb il2rbt jak lck mcl1 mek nfat nfkb p2 p27 pdgfr pi3k plcg1 proliferation rantes ras s1p sfas smad socs sphk1 stat3 tbet tcr tnf tpl2 tradd zap70 il15 stimuli cd45 stimuli2 pdgf tax
A3.1 -0.0031035731446924807 0.11242828984604414 -0.14904303833170013 0.14034577008993135 0.17666401366076567 1.0 0.06465254571170694 0.017571967944652725 0.18902889175257664 0.2897158342649236 0.046736697429728795 0.1091768247202625 0.02391689756779047 -0.0031035731446924807 -0.012591831894997853 0.29703024710761067 0.013368474071505548 -0.22280291569247693 0.2846049894151541 0.29490143620025566 -0.05376088625826439 0.16682907304058162 0.2477666948319534 -0.1894717705861302 -0.036249440693159406 -0.023780708549203892 1.0 0.3017771485600063 0.15946732127862573 0.21003210194730743 0.1323452948687488 0.07282838749794707 0.000550122617497878 -0.01143709736707598 0.06128518989944512 0.02636641582522448 -0.15754545255428506 0.0013667906318726337 0.07794158920601202 0.001864387142560053 -0.0031035731446924807 0.14015829708862035 -0.4951175904277265 -0.18798584836112128 -0.20052262412322924 0.059070951302979534 -0.07089545364942829 0.08286165078044681 1.0 0.033817268076789066 -0.0031035731446924807 -0.0008227121462855273 0.016600604201378162 2.4980018054066023e-17 0.09999999999999998 0.09999999999999998 0.0 0.0 0.0 0.0
A3.2 0.04018065023167208 0.3443327029706204 -0.2015630755730723 0.3416712108761861 0.3839318025248093 1.0 0.1771130056722711 0.017571967944652715 0.3526685020593659 0.35854219018358524 0.3257314133248817 0.3154636064990358 0.28841003538745 0.04018065023167208 0.03638564935297421 0.39703024710761065 0.058652070471562984 -0.22280291569247693 0.39158031135948274 0.4443472139503819 -0.09712600871552882 0.20179422157726332 0.4290184368454528 -0.097463586212518 0.004849304887988621 0.04959924097895092 1.0 0.4042863527913889 0.2846364278676796 0.3050998044995133 0.1925407049590391 0.27656552545962176 0.1703234532640349 0.14807126738995896 0.232213385436227 0.17888175086108657 -0.15754545255428506 0.17472002434545725 0.22608048408095985 -0.05806182821221503 0.04018065023167208 0.3398005121790677 -0.4951175904277265 -0.29550164915757476 -0.20052262412322924 0.07855163458908725 -0.07089545364942829 0.24790142642552052 1.0 0.033817268076789066 0.04018065023167208 0.05536457826246052 0.023022637900061493 0.015500715431841445 0.09999999999999998 0.09999999999999998 0.0 0.0 0.0 0.0
A3.3 0.011356832369644056 0.25022570797977384 -0.2145736626832801 0.3566878167802172 0.393191766532673 1.0 0.16150260666573316 0.09272145255973954 0.341485770136155 0.32638758068400014 0.22448941201284295 0.25099089311641526 0.2212259632759504 0.011356832369644056 0.03950655353712919 0.37945827916295793 0.06641838059266707 -0.22280291569247693 0.39158031135948274 0.45623835009114755 -0.12302497910545598 0.2776477320892422 0.39845499200312 -0.1383442148041567 -0.010562759519360537 0.024492159185185557 1.0 0.36708766622848693 0.2800601718804092 0.29267454680705673 0.18559419072230104 0.27508279061073554 0.06990145952806215 0.04185150197452459 0.26007841346485705 0.17812511014425764 -0.15754545255428506 0.17367157247910814 0.22608048408095985 0.04188466920960577 0.011356832369644056 0.3369469876319301 -0.4951175904277265 -0.2552493655146504 -0.20052262412322924 0.08520755386341584 -0.07089545364942829 0.2455235340620024 1.0 -0.01400757107981275 0.011356832369644056 0.04453039313526707 0.035179077188449585 0.015500715431841445 0.09999999999999998 0.09999999999999998 0.0 0.0 0.0 0.0
A3.4 -0.0010593226392282785 0.14175631120510582 -0.1811248105608266 0.19457489089752675 0.22274855317582434 1.0 0.08507466257396108 0.056620785599436556 0.27024047000401863 0.29275020522488726 0.07209390182192289 0.12675127509176745 0.041932682725494504 -0.0010593226392282785 0.0020984600532159155 0.4246419308686253 0.029862325010382426 -0.22280291569247693 0.39158031135948274 0.41147242834293596 -0.07224043414015988 0.20584906729797117 0.35978212175560015 -0.1780439803802045 -0.029723137772858836 -0.010925338374862602 1.0 0.31109398036965674 0.2582605949158091 0.3246242133269052 0.14380689383989892 0.103100505778499 0.00916571852030865 -0.0039037508069436006 0.07561930873350274 0.04270095077926653 -0.15754545255428506 0.022772410748932145 0.12608048408095987 0.003019413185913228 -0.0010593226392282785 0.1984170158826765 -0.4951175904277265 -0.20261186013329013 -0.20052262412322924 0.08646455995221758 -0.07089545364942829 0.1341961415961438 1.0 0.1089667526918759 -0.0010593226392282785 0.004902610064153391 0.021833350441010205 0.015500715431841394 0.09999999999999998 0.09999999999999998 0.0 0.0 0.0 0.0
A3.5 0.004169301336564202 0.17551483310246652 -0.20269163991895997 0.32029055733804723 0.2757949526346204 1.0 0.1365151569552697 0.13177027021452337 0.3590577380808077 0.2956212868645507 0.13196204938191206 0.1580230042512868 0.08312355075149891 0.004169301336564202 0.04125476515953521 0.4070699629239726 0.06909002210995276 -0.22280291569247693 0.39158031135948274 0.4544134163611163 -0.11473412398858347 0.30930309470862827 0.3863660475136242 -0.15240731335353988 -0.015197811920762583 0.01760987132756863 1.0 0.33309094237480025 0.28036787170303457 0.31219895563444866 0.17052925754106366 0.17457272393561704 0.029507068412392812 0.01536445352367862 0.11362347431549484 0.07817598540451563 -0.15754545255428506 0.07331090087427458 0.22608048408095985 0.00552787694054736 0.004169301336564202 0.3359653638579823 -0.4951175904277265 -0.21858471547494904 -0.20052262412322924 0.08806180153626798 -0.07089545364942829 0.24568341957988254 1.0 0.06114191353527407 0.004169301336564202 0.018567813019664627 0.0337857038012498 0.015500715431841445 0.09999999999999998 0.09999999999999998 0.0 0.0 0.0 0.0
A3.6 0.15302792466520784 0.32432431199178247 -0.17731384698147282 0.2722228095082653 0.35249164932088034 1.0 0.1779393425566926 0.05662078559943653 0.3702404700040186 0.36040244812553834 0.3260274483150729 0.33142748469149325 0.2982309762776606 0.15302792466520784 0.14316106358728076 0.4246419308686253 0.0568009455828545 -0.22280291569247693 0.39158031135948274 0.4452367202525202 -0.0625246418232994 0.20431549390316067 0.43285249472915754 -0.08771955746888184 0.011240016638324286 0.06273419040304526 1.0 0.5043951229921857 0.3244845957812409 0.32462421332690516 0.3009032683559847 0.2769189400592616 0.17042403682242452 0.1954152550285855 0.23313958283374683 0.18547026916476206 -0.15754545255428506 0.17496992620543286 0.22608048408095985 -0.05759594961516501 0.15302792466520784 0.3404806588931931 -0.4951175904277265 -0.25125080190159904 -0.20052262412322924 0.08859239570780399 -0.07089545364942829 0.2686071418499677 1.0 0.10896675269187589 0.15302792466520784 0.09688538639087046 -0.004532199828075404 0.015500715431841445 0.09999999999999998 0.09999999999999998 0.0 0.0 0.0 0.0
A3.7 0.15146167518175324 0.3713401121649744 -0.23846792365472536 0.38406802100058696 0.42636985182171516 1.0 0.17789258422559376 0.017571967944652718 0.3526685020593659 0.5314408234799534 0.3260017728473237 0.4434534311581108 0.297379194361845 0.15146167518175324 0.003853033530161959 0.39703024710761065 0.05696149585209494 -0.22280291569247693 0.39158031135948274 0.44518906476751047 -0.10472670220355866 0.20418434876075955 0.432780918893599 -0.08856466870249992 0.010685742586685101 0.06159498057481507 1.0 0.5043856892229517 0.3237622079933655 0.3050998044995133 0.16572469466497025 0.2768882879895542 0.17041531309044994 0.18964340851224454 0.23309140624911467 0.18535082916508394 -0.15754545255428506 0.1749482519190854 0.22608048408095985 -0.05760439529853672 0.15146167518175324 0.3404216689575372 -0.4951175904277265 -0.27615080314417756 -0.20052262412322924 0.08854165592281472 -0.07089545364942829 0.26823177814455745 1.0 0.033817268076789066 0.15146167518175324 0.19630487293521232 0.0083667885841497 0.015500715431841445 0.09999999999999998 0.09999999999999998 0.0 0.0 0.0 0.0
A3.8 0.15146167518175324 0.3713401121649744 -0.23846792365472536 0.38406802100058696 0.42636985182171516 1.0 0.17789258422559376 0.09272145255973954 0.341485770136155 0.5314408234799534 0.3260017728473237 0.4434534311581108 0.297379194361845 0.15146167518175324 0.003853033530161959 0.37945827916295793 0.05696149585209494 -0.22280291569247693 0.39158031135948274 0.44518906476751047 -0.10472670220355866 0.20418434876075955 0.432780918893599 -0.08856466870249992 0.010685742586685101 0.06159498057481507 1.0 0.5043856892229517 0.3237622079933655 0.29267454680705673 0.16572469466497025 0.2768882879895542 0.17041531309044994 0.18964340851224454 0.23309140624911467 0.18535082916508394 -0.15754545255428506 0.1749482519190854 0.22608048408095985 -0.05760439529853672 0.15146167518175324 0.3404216689575372 -0.4951175904277265 -0.27615080314417756 -0.20052262412322924 0.08854165592281472 -0.07089545364942829 0.26823177814455745 1.0 -0.01400757107981275 0.15146167518175324 0.19630487293521232 0.0083667885841497 0.015500715431841445 0.09999999999999998 0.09999999999999998 0.0 0.0 0.0 0.0
A3.9 0.15615839291089087 0.34668395871117913 -0.23237920060180245 0.367961301568032 0.3876264444769268 1.0 0.17803279859436244 0.017571967944652715 0.3526685020593659 0.5308522139299837 0.32607876596103613 0.4388003619560714 0.29993343573119946 0.15615839291089087 0.006457588615671926 0.39703024710761065 0.05648005320587212 -0.22280291569247693 0.39158031135948274 0.44533196943480674 0.004512365358023143 0.2045776141516902 0.4329955535986041 -0.08603043073086292 0.012347846097418777 0.06501113301666943 1.0 0.5044139782992973 0.32592843474489397 0.3050998044995133 0.16811546145052916 0.27698020445672633 0.17044147297561651 0.2069514645719775 0.23323587353964625 0.18570899430415172 -0.15754545255428506 0.17501324667632545 0.22608048408095985 -0.05757906919867477 0.15615839291089087 0.3405985622810864 -0.4951175904277265 -0.2619300746750798 -0.20052262412322924 0.0886938094910994 -0.07089545364942829 0.2693573825828661 1.0 0.033817268076789066 0.15615839291089087 0.1980456606372958 -0.02511973351968702 0.015500715431841445 0.09999999999999998 0.09999999999999998 0.0 0.0 0.0 0.0
A3.10 0.15829579038245103 0.31734792617275587 -0.200936793496554 0.2385368091024892 0.34152931660797503 1.0 0.17809660780210412 0.09272145255973954 0.341485770136155 0.5290970569464957 0.3261138042358627 0.4317916619348783 0.30109582814212577 0.15829579038245103 0.007977518350975056 0.37945827916295793 0.05626095673167823 -0.22280291569247693 0.39158031135948274 0.44539700295229034 0.053577328618144154 0.2047565826357898 0.43309323025329016 -0.08487714153076803 0.013104241530611151 0.0665657667018886 1.0 0.5044268521835161 0.32691424821050175 0.29267454680705673 0.1695027707892864 0.27702203409943815 0.17045337790063775 0.21482807061755457 0.233301618180758 0.1858719892522822 -0.15754545255428506 0.17504282470034163 0.22608048408095985 -0.05756754371536253 0.15829579038245103 0.34067906346601906 -0.4951175904277265 -0.2460454057788989 -0.20052262412322924 0.08876305202831274 -0.07089545364942829 0.2698696262856316 1.0 -0.01400757107981275 0.15829579038245103 0.1988378639263871 -0.04016451682531116 0.015500715431841445 0.09999999999999998 0.09999999999999998 0.0 0.0 0.0 0.0
