"SUID","interaction","name","selected","shared interaction","shared name","Strength"
"37891","pos_interaction","PTTG1_interaction_MAD2L1","false","pos_interaction","PTTG1_interaction_MAD2L1","0.9968045600944195"
"37893","pos_interaction","BUB1_interaction_CDC27","false","pos_interaction","BUB1_interaction_CDC27","0.9733753803962565"
"37894","neg_interaction","BUB1_interaction_MOCOS","false","neg_interaction","BUB1_interaction_MOCOS","-0.9839197106066212"
"37895","pos_interaction","BUB1_interaction_NDC80","false","pos_interaction","BUB1_interaction_NDC80","0.9963998585294739"
"37896","pos_interaction","BUB1_interaction_AURKA","false","pos_interaction","BUB1_interaction_AURKA","0.9965565898899836"
"37897","pos_interaction","BUB1_interaction_TPX2","false","pos_interaction","BUB1_interaction_TPX2","0.9986678012354201"
"37898","pos_interaction","BUB1_interaction_SRPK1","false","pos_interaction","BUB1_interaction_SRPK1","0.9862745875233923"
"37899","pos_interaction","BUB1_interaction_SNRNP70","false","pos_interaction","BUB1_interaction_SNRNP70","0.9763000693412403"
"37900","pos_interaction","BUB1_interaction_TAF1B","false","pos_interaction","BUB1_interaction_TAF1B","0.9763851053951347"
"37901","pos_interaction","BUB1_interaction_CDC20","false","pos_interaction","BUB1_interaction_CDC20","0.9984840403764191"
"37902","neg_interaction","BUB1_interaction_LRP1","false","neg_interaction","BUB1_interaction_LRP1","-0.9987986759070704"
"37903","pos_interaction","BUB1_interaction_SNRPD2","false","pos_interaction","BUB1_interaction_SNRPD2","0.9784179774714719"
"37904","pos_interaction","BUB1_interaction_CDC16","false","pos_interaction","BUB1_interaction_CDC16","0.9828007845821582"
"37905","pos_interaction","BUB1_interaction_TOP2A","false","pos_interaction","BUB1_interaction_TOP2A","0.9973763091463137"
"37906","pos_interaction","BUB1_interaction_HMGA2","false","pos_interaction","BUB1_interaction_HMGA2","0.9978115516578353"
"37907","pos_interaction","BUB1_interaction_HMGB2","false","pos_interaction","BUB1_interaction_HMGB2","0.9993554397369265"
"37908","pos_interaction","BUB1_interaction_MAD2L1","false","pos_interaction","BUB1_interaction_MAD2L1","0.9877411759888015"
"37909","pos_interaction","BUB1_interaction_PTTG1","false","pos_interaction","BUB1_interaction_PTTG1","0.9970391732623332"
"37911","neg_interaction","SOCS5_interaction_CDC27","false","neg_interaction","SOCS5_interaction_CDC27","-0.9632353603086571"
"37912","pos_interaction","SOCS5_interaction_MOCOS","false","pos_interaction","SOCS5_interaction_MOCOS","0.9669094143732332"
"37913","neg_interaction","SOCS5_interaction_NDC80","false","neg_interaction","SOCS5_interaction_NDC80","-0.9995623585227235"
"37914","neg_interaction","SOCS5_interaction_AURKA","false","neg_interaction","SOCS5_interaction_AURKA","-0.9870954426200043"
"37915","neg_interaction","SOCS5_interaction_TPX2","false","neg_interaction","SOCS5_interaction_TPX2","-0.9930187737357329"
"37916","neg_interaction","SOCS5_interaction_SRPK1","false","neg_interaction","SOCS5_interaction_SRPK1","-0.9749611440682017"
"37917","neg_interaction","SOCS5_interaction_SNRNP70","false","neg_interaction","SOCS5_interaction_SNRNP70","-0.9698296078455884"
"37918","neg_interaction","SOCS5_interaction_TAF1B","false","neg_interaction","SOCS5_interaction_TAF1B","-0.958063433282475"
"37919","neg_interaction","SOCS5_interaction_CDC20","false","neg_interaction","SOCS5_interaction_CDC20","-0.9988959736350166"
"37920","pos_interaction","SOCS5_interaction_LRP1","false","pos_interaction","SOCS5_interaction_LRP1","0.9949777745288514"
"37921","neg_interaction","SOCS5_interaction_SNRPD2","false","neg_interaction","SOCS5_interaction_SNRPD2","-0.9722498850194903"
"37922","neg_interaction","SOCS5_interaction_CDC16","false","neg_interaction","SOCS5_interaction_CDC16","-0.9814117422337155"
"37923","neg_interaction","SOCS5_interaction_TOP2A","false","neg_interaction","SOCS5_interaction_TOP2A","-0.9926638695308734"
"37924","neg_interaction","SOCS5_interaction_HMGA2","false","neg_interaction","SOCS5_interaction_HMGA2","-0.9993437143622418"
"37925","neg_interaction","SOCS5_interaction_HMGB2","false","neg_interaction","SOCS5_interaction_HMGB2","-0.9945410722618061"
"37926","neg_interaction","SOCS5_interaction_MAD2L1","false","neg_interaction","SOCS5_interaction_MAD2L1","-0.9857372575716163"
"37927","neg_interaction","SOCS5_interaction_PTTG1","false","neg_interaction","SOCS5_interaction_PTTG1","-0.9935403683593877"
"37928","neg_interaction","SOCS5_interaction_BUB1","false","neg_interaction","SOCS5_interaction_BUB1","-0.9957765268798979"
"37931","pos_interaction","GRB2_interaction_ARID3A","false","pos_interaction","GRB2_interaction_ARID3A","0.9535256627743278"
"37932","pos_interaction","GRB2_interaction_TGFA","false","pos_interaction","GRB2_interaction_TGFA","0.9790603268618586"
"37934","pos_interaction","PTPN11_interaction_ARID3A","false","pos_interaction","PTPN11_interaction_ARID3A","0.959931663964548"
"37935","pos_interaction","PTPN11_interaction_GRB2","false","pos_interaction","PTPN11_interaction_GRB2","0.9805511451541618"
"37937","pos_interaction","PRPF40A_interaction_CDC27","false","pos_interaction","PRPF40A_interaction_CDC27","0.9906593116656778"
"37938","neg_interaction","PRPF40A_interaction_MOCOS","false","neg_interaction","PRPF40A_interaction_MOCOS","-0.998121387930512"
"37939","pos_interaction","PRPF40A_interaction_NDC80","false","pos_interaction","PRPF40A_interaction_NDC80","0.9846525808791281"
"37940","pos_interaction","PRPF40A_interaction_AURKA","false","pos_interaction","PRPF40A_interaction_AURKA","0.9992816998643129"
"37941","pos_interaction","PRPF40A_interaction_TPX2","false","pos_interaction","PRPF40A_interaction_TPX2","0.9969186052290999"
"37942","pos_interaction","PRPF40A_interaction_SRPK1","false","pos_interaction","PRPF40A_interaction_SRPK1","0.9981586920486796"
"37943","pos_interaction","PRPF40A_interaction_SNRNP70","false","pos_interaction","PRPF40A_interaction_SNRNP70","0.9529357538613437"
"37944","pos_interaction","PRPF40A_interaction_FZR1","false","pos_interaction","PRPF40A_interaction_FZR1","0.9751372121822752"
"37945","pos_interaction","PRPF40A_interaction_TAF1B","false","pos_interaction","PRPF40A_interaction_TAF1B","0.9953062525798623"
"37946","pos_interaction","PRPF40A_interaction_CDC20","false","pos_interaction","PRPF40A_interaction_CDC20","0.9888132677788403"
"37947","neg_interaction","PRPF40A_interaction_LRP1","false","neg_interaction","PRPF40A_interaction_LRP1","-0.9953260863035933"
"37948","pos_interaction","PRPF40A_interaction_SNRPD2","false","pos_interaction","PRPF40A_interaction_SNRPD2","0.9907612026877417"
"37949","pos_interaction","PRPF40A_interaction_CDC16","false","pos_interaction","PRPF40A_interaction_CDC16","0.9574694146937818"
"37950","pos_interaction","PRPF40A_interaction_TOP2A","false","pos_interaction","PRPF40A_interaction_TOP2A","0.996746113516948"
"37951","pos_interaction","PRPF40A_interaction_HMGA2","false","pos_interaction","PRPF40A_interaction_HMGA2","0.9870481044699128"
"37952","pos_interaction","PRPF40A_interaction_TGFA","false","pos_interaction","PRPF40A_interaction_TGFA","0.9635147668476195"
"37953","pos_interaction","PRPF40A_interaction_HMGB2","false","pos_interaction","PRPF40A_interaction_HMGB2","0.9956382761869881"
"37954","pos_interaction","PRPF40A_interaction_MAD2L1","false","pos_interaction","PRPF40A_interaction_MAD2L1","0.9917507997525388"
"37955","pos_interaction","PRPF40A_interaction_PTTG1","false","pos_interaction","PRPF40A_interaction_PTTG1","0.9956610139765014"
"37956","pos_interaction","PRPF40A_interaction_BUB1","false","pos_interaction","PRPF40A_interaction_BUB1","0.9927044641631776"
"37957","neg_interaction","PRPF40A_interaction_SOCS5","false","neg_interaction","PRPF40A_interaction_SOCS5","-0.9807221390934645"
"37959","neg_interaction","COL13A1_interaction_MOCOS","false","neg_interaction","COL13A1_interaction_MOCOS","-0.9684614348548907"
"37960","pos_interaction","COL13A1_interaction_NDC80","false","pos_interaction","COL13A1_interaction_NDC80","0.9795209317825359"
"37961","pos_interaction","COL13A1_interaction_AURKA","false","pos_interaction","COL13A1_interaction_AURKA","0.9829141493117082"
"37962","pos_interaction","COL13A1_interaction_TPX2","false","pos_interaction","COL13A1_interaction_TPX2","0.9841388225068858"
"37963","pos_interaction","COL13A1_interaction_SRPK1","false","pos_interaction","COL13A1_interaction_SRPK1","0.9631542977835504"
"37964","pos_interaction","COL13A1_interaction_SNRNP70","false","pos_interaction","COL13A1_interaction_SNRNP70","0.9954431363403397"
"37965","pos_interaction","COL13A1_interaction_TAF1B","false","pos_interaction","COL13A1_interaction_TAF1B","0.9567929335223562"
"37966","pos_interaction","COL13A1_interaction_CDC20","false","pos_interaction","COL13A1_interaction_CDC20","0.9838205064679589"
"37967","neg_interaction","COL13A1_interaction_LRP1","false","neg_interaction","COL13A1_interaction_LRP1","-0.9832545200097175"
"37968","pos_interaction","COL13A1_interaction_CDC16","false","pos_interaction","COL13A1_interaction_CDC16","0.9948406212691523"
"37969","pos_interaction","COL13A1_interaction_TOP2A","false","pos_interaction","COL13A1_interaction_TOP2A","0.9794511298241716"
"37970","pos_interaction","COL13A1_interaction_HMGA2","false","pos_interaction","COL13A1_interaction_HMGA2","0.98260032059807"
"37971","pos_interaction","COL13A1_interaction_HMGB2","false","pos_interaction","COL13A1_interaction_HMGB2","0.9860647060010744"
"37972","pos_interaction","COL13A1_interaction_MAD2L1","false","pos_interaction","COL13A1_interaction_MAD2L1","0.9581162400292137"
"37973","pos_interaction","COL13A1_interaction_PTTG1","false","pos_interaction","COL13A1_interaction_PTTG1","0.9778752701890209"
"37974","pos_interaction","COL13A1_interaction_BUB1","false","pos_interaction","COL13A1_interaction_BUB1","0.9907623051794429"
"37975","neg_interaction","COL13A1_interaction_SOCS5","false","neg_interaction","COL13A1_interaction_SOCS5","-0.9816860921187206"
"37976","pos_interaction","COL13A1_interaction_PRPF40A","false","pos_interaction","COL13A1_interaction_PRPF40A","0.9773715715516477"
"37978","pos_interaction","JUN_interaction_CDC27","false","pos_interaction","JUN_interaction_CDC27","0.9619070095038362"
"37979","neg_interaction","JUN_interaction_MOCOS","false","neg_interaction","JUN_interaction_MOCOS","-0.9754069446098212"
"37980","pos_interaction","JUN_interaction_NDC80","false","pos_interaction","JUN_interaction_NDC80","0.9958609455548343"
"37981","pos_interaction","JUN_interaction_AURKA","false","pos_interaction","JUN_interaction_AURKA","0.991836087979166"
"37982","pos_interaction","JUN_interaction_TPX2","false","pos_interaction","JUN_interaction_TPX2","0.9952482841787169"
"37983","pos_interaction","JUN_interaction_SRPK1","false","pos_interaction","JUN_interaction_SRPK1","0.9776018244930568"
"37984","pos_interaction","JUN_interaction_SNRNP70","false","pos_interaction","JUN_interaction_SNRNP70","0.9836191259781025"
"37985","pos_interaction","JUN_interaction_TAF1B","false","pos_interaction","JUN_interaction_TAF1B","0.9659274568759569"
"37986","pos_interaction","JUN_interaction_CDC20","false","pos_interaction","JUN_interaction_CDC20","0.9975424277535916"
"37987","neg_interaction","JUN_interaction_LRP1","false","neg_interaction","JUN_interaction_LRP1","-0.9958041095934732"
"37988","pos_interaction","JUN_interaction_SNRPD2","false","pos_interaction","JUN_interaction_SNRPD2","0.9684239980484816"
"37989","pos_interaction","JUN_interaction_CDC16","false","pos_interaction","JUN_interaction_CDC16","0.9899044756568846"
"37990","pos_interaction","JUN_interaction_TOP2A","false","pos_interaction","JUN_interaction_TOP2A","0.9932157831743947"
"37991","pos_interaction","JUN_interaction_HMGA2","false","pos_interaction","JUN_interaction_HMGA2","0.997152173287973"
"37992","pos_interaction","JUN_interaction_HMGB2","false","pos_interaction","JUN_interaction_HMGB2","0.9966965380983366"
"37993","pos_interaction","JUN_interaction_MAD2L1","false","pos_interaction","JUN_interaction_MAD2L1","0.980792798732348"
"37994","pos_interaction","JUN_interaction_PTTG1","false","pos_interaction","JUN_interaction_PTTG1","0.992971904472548"
"37995","pos_interaction","JUN_interaction_BUB1","false","pos_interaction","JUN_interaction_BUB1","0.9989333624269552"
"37996","neg_interaction","JUN_interaction_SOCS5","false","neg_interaction","JUN_interaction_SOCS5","-0.9966015324428165"
"37997","pos_interaction","JUN_interaction_PRPF40A","false","pos_interaction","JUN_interaction_PRPF40A","0.9863594231930984"
"37998","pos_interaction","JUN_interaction_COL13A1","false","pos_interaction","JUN_interaction_COL13A1","0.993766584016718"
"38000","neg_interaction","MYC_interaction_CDC27","false","neg_interaction","MYC_interaction_CDC27","-0.9838373410449419"
"38001","pos_interaction","MYC_interaction_MOCOS","false","pos_interaction","MYC_interaction_MOCOS","0.9916136921288702"
"38002","neg_interaction","MYC_interaction_NDC80","false","neg_interaction","MYC_interaction_NDC80","-0.9938316800279516"
"38003","neg_interaction","MYC_interaction_AURKA","false","neg_interaction","MYC_interaction_AURKA","-0.9995004304135011"
"38004","neg_interaction","MYC_interaction_TPX2","false","neg_interaction","MYC_interaction_TPX2","-0.9998988548186827"
"38005","neg_interaction","MYC_interaction_SRPK1","false","neg_interaction","MYC_interaction_SRPK1","-0.9937189310085413"
