name a20 apoptosis bclxl bid caspase ceramide creb ctla4 cytoskeletonsignaling disc erk fas fasl fast flip fyn gap gpcr grb2 gzmb iap ifng ifngt il2 il2ra il2rat il2rb il2rbt jak lck mcl1 mek nfat nfkb p2 p27 pdgfr pi3k plcg1 proliferation rantes ras s1p sfas smad socs sphk1 stat3 tbet tcr tnf tpl2 tradd zap70 il15 stimuli cd45 stimuli2 pdgf tax
is_000609 0.108047090502754 0.21054004265949 0.511597188303514 -0.0272691840296502 0.595497167503322 -0.00316912615641075 0.689093909008059 0.486437565673454 0.709587209423382 0.655476319578565 0.807365228727605 0.505788123429907 0.315389151973387 0.608047090502754 0.111081201593156 0.592802148132955 0.128290875973702 0.18330492715172 0.6906275315323 0.184215160422642 0.0819671292631984 0.153630859870542 0.190958931878227 0.178313206539196 0.468603260901461 0.155194991708072 0.647585369902028 0.193854661108147 0.757816160425571 0.00322925344291335 0.12491630559289 0.742803434704124 0.563278357716426 0.716703317774413 0.0249205433308662 0.627060491645772 0.629616157013888 0.282989418716954 0.783958346425359 -0.131854027664826 0.608047090502754 0.841095770319549 0.733219708606881 0.646394655632963 0.0916524635758602 0.0346783438894596 0.657404039253472 0.718762682108976 0.183740499893955 -0.0469816506557879 0.608047090502754 0.660650869471094 0.079265396005644 0.352941176470588 0.5 0.5 0 0 0 0
is_000783 0.618830660697737 0.249057477311627 0.38509563191066 0.493246365358211 0.704440924449065 -0.119595631124596 0.692459786547225 0.617408017233222 0.213987896726176 0.402383125684974 0.607484915439275 0.0609902867121768 0.700677060146757 0.118830660697737 0.679934917638762 0.605249171467703 0.709718364814463 0.190697086197319 0.492817401610542 0.775586137002144 0.483342473274746 0.432962913435285 0.140210612733823 0.0451470477082226 0.449570182093455 0.126136130621425 0.140589592093194 0.219952652946632 0.0533633786404264 0.0952196611292708 0.587818726257678 0.192842374955592 0.0555854376869509 0.788233430248851 0.698469828485173 0.591111536161235 0.63484320280264 0.248585634454202 0.735429833825619 0.355436097235329 0.118830660697737 0.668025582550668 0.762788344789278 0.558007423381211 0.59534854309866 0.431799166040732 0.65871080070066 0.515404680511459 0.606843067892963 0.406713302127724 0.618830660697737 0.158410547069821 0.367120176510796 -0.117647058823529 0.5 0.5 0 0 0 0
is_001664 0.0587153355992612 0.269259448300204 0.348313258928999 0.635153119403553 0.761580727166491 -0.0680778812916989 0.619874113067074 0.0327426128899419 0.0222316309653797 0.515049430056447 0.201516835152595 0.257809590740066 0.694105405046837 0.558715335599261 0.630233134733559 0.0628805480498272 0.0107300349415937 0.687426117953961 0.0813225409819683 0.709644438740661 0.411867924372236 0.497993344060206 0.175470662694545 0.14871819127088 0.16184371076138 0.618873652429567 0.251262088348484 0.564187213280285 0.601328686747083 0.515051497224877 0.059306567793037 0.51517197394668 0.527401854345964 0.389473475245093 0.709018449156689 0.61907477369474 0.632530278976715 0.122544818054246 0.132147247638056 -0.134677405322735 0.558715335599261 0.0525572594535212 0.749704471815844 0.123601234774776 0.34371305897698 0.511826179173055 0.658132569744179 0.673588639582436 0.145798465740605 0.113423738195878 0.558715335599261 0.629867758290108 0.528452978838235 0.166378066161541 0.5 0.5 0 0 0 0
is_002983 0.116973219366597 0.695807706297872 0.561796826174509 0.309131429897199 0.553827827727238 -0.10795225223903 0.183889442135646 0.617408017233222 0.213535698270412 -0.0751979675705576 0.724965543475602 0.105472853132938 0.22613951534272 0.116973219366597 0.625783432113315 0.603970161089653 0.63577610656279 0.189957824045855 0.650779966596407 0.0836679759219701 0.0196113677392518 0.227092457461017 0.589575500382172 0.106938236275055 0.579815100449922 0.646059953625218 0.132500420201933 0.168576065509711 0.537168526042831 0.481714466431091 0.641598595253539 0.565453116539741 0.0354227643799594 0.775912558317872 0.0368367880713483 0.615800614204316 0.634320465522265 0.158415418209095 0.774828067303152 0.364165004488083 0.116973219366597 0.226736246721118 0.75983129618342 -0.071694645858997 0.0949789120229274 0.505691385872352 0.658580116380566 0.655067196555511 0.13024215984914 0.406713302127724 0.616973219366597 0.64639047358441 0.0889033098996833 0.519319242632129 0.5 0.5 0 0 0 0
is_006892 0.0482589583761428 0.249358771033494 -0.0248821969060338 0.485432891180131 0.705293111784509 0.0423076132964982 0.648571767530401 0.486437565673454 0.541254578113904 0.0579301574071271 0.178815512631801 0.679528246739091 0.63426535074409 0.0482589583761428 0.710786891464208 0.116685567757327 0.645363019347186 0.680417515122964 0.243922715862554 0.243991542923262 -0.0649643372588395 0.708800528630733 0.617467995224196 0.591051362127698 0.62757489557425 0.6622984495648 0.798637378555184 0.561113808785537 0.642033724529929 -0.00067987685296212 0.722736757239236 0.176675905228136 0.164545370512522 0.320113715414089 0.11497490999899 0.121151993955755 0.627574448388275 0.735869267697776 0.671921216004328 0.0428336982401929 0.0482589583761428 0.612023288656712 0.721670060491857 0.0402235838616329 0.340208757561482 0.470347846473977 0.656893612097069 0.685339171843086 0.155667830345106 -0.0469816506557879 0.548258958376143 0.20691320520359 0.608809119482781 0.470588235294118 0.5 0.5 0 0 0 0
is_008680 0.613542763407046 0.184392915736273 0.0124574432769635 0.0903845463812271 0.521541924479513 0.0579998384129801 0.150443486750615 0.617408017233222 0.0474521897025438 0.148308930754812 0.307350208660265 0.739479095448378 0.627967187704783 0.613542763407046 0.626845096016184 0.134215060483277 0.0958651004873462 0.179421183369537 0.668842114155528 0.200722905006812 0.561837189687539 0.55470074134042 0.129386999833407 0.498386202078112 0.613924835252397 0.64038534172441 0.323785959574928 0.68325518729891 0.69419797340561 0.0117153463243173 0.11067762590888 0.742936105292172 0.0631907808394615 0.753157487762536 0.0899783017024441 0.53542564198579 0.626869935449115 0.282597763016654 0.778026524108393 -0.164251839458617 0.113542763407046 0.841555354717887 0.717684733478147 0.152616345982732 0.589710591684768 -0.0108475141845423 0.656717483862279 0.200397693408311 0.762220156612437 0.406713302127724 0.113542763407046 0.0596600338557005 0.252422748106942 0.470588235294118 0.5 0.5 0 0 0 0
is_008691 0.118391460862041 0.747129522105065 0.359898878057848 0.481096060222109 0.698987843647528 -0.101055967649739 0.529213313797524 0.617408017233222 0.211059489380187 0.49655316666901 0.0843794619019985 0.131819538258845 0.0964147297597922 0.618391460862041 0.599156971343864 0.596966384698001 0.589720593902611 0.689519964706852 -0.0154653851591597 0.625044078408215 -0.0144879172571568 0.0758278023000059 0.53614309081356 0.0779746417511358 0.562232368949491 0.583665926100993 0.0882046489616605 0.0260782225531954 0.230964383072154 0.0893628464372923 0.570845292188209 -0.0266432593938928 0.132652209104496 0.785320108122875 0.640538752531292 0.0117863518184059 0.63401085221445 0.593238713846341 0.108211996946885 0.504167104648123 0.618391460862042 -0.092294957898918 0.758079858827409 -0.00319306923612139 0.344759982353426 -0.0421824507107644 0.658502713053613 0.0666736743699619 0.0559997442909433 0.406713302127724 0.118391460862041 0.600753344386303 -0.00759546227180967 -0.117647058823529 0.5 0.5 0 0 0 0
is_008751 0.139570163538506 0.538208464540368 0.0112498883189507 0.400552620663103 0.10806985750088 0.018727598436782 0.701472601394136 0.617408017233222 0.540178548972022 0.0418460741472124 0.543363031731702 0.589442749435536 0.7021806715731 0.139570163538506 0.752593275326032 0.113642097745411 -0.00890224077302715 0.181914658923581 0.572216609134518 0.299839806433784 0.516928547776127 0.572745955435485 0.645027879907201 0.552123036801318 0.512626230640879 0.19753713721557 0.19367111863607 0.212213542231883 0.192910065012246 0.550945333238163 0.636069151067683 0.0554245759785291 0.0336122995913229 0.92580372877153 0.721144109928508 0.598232748180134 0.628633088922102 0.150318773532573 0.254181832297396 0.357953825889745 0.139570163538506 0.191996363165548 0.727658635694325 0.472922770280895 0.59095732946179 -0.100258668267399 0.657158272230525 0.555688338982104 0.640677629956279 0.406713302127724 0.639570163538506 0.649957783165277 0.504106519240558 0.166378066161541 0.5 0.5 0 0 0 0
is_009224 0.0525342402284475 0.243805516534006 0.353707908883092 0.602670927979927 0.689586136127539 -0.0752625760165142 0.162976921764707 0.0327426128899419 0.199831774076769 0.0773324854771487 0.362292965198831 0.230361058535579 0.60917066250082 0.552534240228447 0.108360682379734 0.565209610184887 0.120624706607808 0.6878822890476 0.554239838411146 0.690613811713227 0.414127629479981 0.563038350751357 0.120004952501816 -0.0164381030506288 0.422393522221894 0.0360536178328834 0.26599237066617 0.6776376197958 0.255118611634825 0.537495651124575 0.121945482363917 0.690758050089514 0.166980599891793 0.34847272696831 0.0913307497508126 0.513018967133179 0.632852840650409 0.746759944563487 0.250433593382055 -0.172173795324679 0.552534240228448 0.660805269415615 0.7515291561904 0.130182339895257 0.3439411445238 -0.027855470959304 0.658213210162602 0.073646399551325 0.655760746483763 0.113423738195878 0.0525342402284475 0.607129801179013 0.426536906433261 0.0487310073380112 0.5 0.5 0 0 0 0
is_010249 0.0503230888096787 0.0320642571580051 0.00713036898863001 0.356351364941704 0.0906914146805389 -0.0736240883130714 0.0403810855885029 0.486437565673454 0.211238645741902 0.0621666669456407 0.111300620757484 0.236620765345288 0.692827380844827 0.550323088809679 0.537018024511938 0.597473115411048 0.568457365002987 0.187778258082302 0.695298498810394 0.117463581264802 0.462843879576619 0.111703926160979 0.26985363997341 0.594663388086489 0.627837954321292 0.662030504931176 0.677127160851812 0.138824849895536 0.579114506561971 0.00653212607995359 0.699410315823773 0.0312812900383176 0.641762202356619 0.333805607746873 0.646358237626762 0.617941161059162 0.632779279649393 0.633979842218964 0.285685254611204 -0.135078197913663 0.0503230888096787 0.108361567345329 0.751113032329208 0.190878188902619 0.093889129041151 0.459467205803882 0.658194819912348 0.667175958127586 0.734316959463006 -0.0469816506557879 0.550323088809679 0.19418067579618 0.520666559073208 0.352941176470588 0.5 0.5 0 0 0 0
