attr	ADAM9	ANXA1	ATF3	AURKA	BACE1	BGN	BIRC6	BUB1	CABLES2	CCNG2	CD55	CDC20	CHEK2	CKAP5	COL13A1	CTNNB1	CXXC5	DNAJB2	EGFR	ERBB2	ERBB3	EVL	FBLN1	FDPS	FGF13	FN1	FOS	FOXM1	FYN	GSK3B	GSN	HDAC3	HIPK2	HMGA2	HMGB2	HMGCR	HUWE1	ICAM1	IGF1R	IL4R	IL7R	ITGB8	JUN	KAT2A	LATS2	LIMK2	LRP1	LTBP3	MAD2L2	MAPK1	MAPK13	MAPK14	MAPK6	MAPKAPK2	MAPT	MEX3B	MOCOS	MVD	MVK	NDC80	NUF2	PAG1	PIAS1	PIAS3	PKIA	PLK1	PMVK	PPM1D	PRPF4	PTPRA	RASGRF1	RELA	RFWD2	RHOA	RHOD	ROCK1	RPS6KA1	RPS6KA5	RRM2B	S100A2	SELPLG	SERPINA1	SH3YL1	SHC1	SKIL	SMAD2	SMAD4	SNAI1	SNAP29	SNRPA	SREBF2	SRPK1	STAT3	STX6	TACC1	TAF12	TAF1B	TBL1X	TCF3	TGFA	TGFB1	TNIK	TNK2	TOP2A	TP53	TP53:SMAD2	TP63	TPR	TPX2	TRIM33	TRIOBP	UBE2I	VDR	VIM	WNT5A	ZBTB17
attractor156	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	-1	1	1	-1	1	0	-1	1	0	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	0	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	-1	1	-1	1	1	1	1	0	1	1	1	-1	1	0	-1	1	1	1	1	1	0
attractor158	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	-1	1	1	-1	-1	1	-1	-1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	-1	1	1	-1	-1	0	1	1	0	1	1	1	1	1	1	-1	-1	1	1	-1	1	1	1	1	1	1	1	-1	-1	1	-1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1
attractor170	1	1	1	1	1	1	-1	1	1	1	1	1	0	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	0	0	1	1	1	-1	1	-1	1	1	1	-1	1	0	1	-1	-1	1	0	1	1	0	1	1	-1	1	1	1	-1	1	1	1	-1	-1	1	1	0	0	-1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	-1	1	1	-1	1	-1	-1	1	1	1	1	1	1
attractor174	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	-1	1	0	0	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	1	1	0	1	0	1	1	1	1	1	1	1	0	0	0	1	-1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	0	1	1	1	1	1	1	0
attractor177	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	-1	0	1	1	0	1	1	-1	1	1	1	1	0	1	1	1	1	-1	1	-1	1	1	1	-1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	-1	1	-1	1	1	1	1	1	0	0	1	1	-1	1	1	-1	1	1	1	1	1	0
attractor180	-1	1	1	1	-1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	-1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	0	1	1	0	1	-1	-1	1	1	1	1	-1	1	1	-1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1
attractor183	1	-1	1	1	-1	1	-1	1	1	-1	1	-1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	0	1	-1	1	-1	1	1	0	1	1	1	-1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	0	0	1	1	-1	1	1	1	1	1	1	1	1	0
attractor184	1	1	1	1	-1	1	1	1	1	-1	-1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	0	0	-1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	-1	-1	1	1	1	0	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1
attractor186	1	-1	1	1	1	1	-1	1	1	1	-1	1	-1	-1	1	-1	1	1	1	1	1	1	-1	1	-1	-1	1	1	-1	-1	1	1	1	1	1	1	-1	1	-1	1	1	-1	-1	1	1	1	-1	-1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	0	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	-1	1	1	1	1	0	0	1	1	-1	1	1	1	1	1	1	1	1	0
attractor187	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	0	1	0	0	1	1	-1	-1	1	1	1	0	0	1	-1	1	1	1	-1	0	-1	1	1	-1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	0	1	1	1	1	1	1	0
attractor188	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	-1	-1	0	1	1	1	1	-1	1	1	1	1	-1	-1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1
attractor191	1	1	1	1	-1	1	1	1	1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	-1	0	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	-1	-1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	0	0	1	1	-1	1	1	1	-1	1	1	1	1	0
attractor192	1	1	1	1	1	1	-1	1	1	1	-1	1	0	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	-1	0	-1	0	0	1	1	1	-1	1	1	1	1	1	1	1	0	-1	1	1	-1	1	1	0	0	0	1	-1	1	1	1	-1	1	1	0	1	1	-1	1	0	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1
attractor193	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	0	-1	0	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	-1	1	-1	0	-1	0	0	0	1	-1	1	1	1	1	1	1	0	1	1	1	1	-1	1	-1	1	1	-1	1	-1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	-1	1	1	1	1	1	0	1	1	-1	1	0	1	1	0	1	1	1	0
attractor196	-1	1	-1	1	1	1	1	1	1	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	0	-1	-1	1	1	0	0	-1	1	1	-1	1	1	1	1	-1	-1	1	-1	-1	1	1	1	0	1	0	0	0	-1	-1	-1	1	1	-1	1	1	0	-1	1	-1	1	1	0	1	1	-1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	-1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	-1	1	-1	1	-1	1	1	0	1	1	1	1
attractor197	1	1	1	1	-1	1	1	1	1	-1	-1	1	1	1	1	-1	1	1	1	1	1	0	1	1	1	-1	0	1	-1	0	-1	0	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	-1	-1	1	-1	0	0	0	-1	1	-1	1	1	0	0	1	0	-1	1	1	1	-1	0	1	1	1	1	1	-1	1	0	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	-1	1	-1	1	1	1	1	-1	1	0	1	1	1	1	1	1	0
attractor198	-1	1	1	1	1	1	1	1	1	-1	1	-1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	-1	0	0	-1	1	1	-1	1	1	1	1	1	-1	1	1	-1	1	-1	1	0	1	0	0	0	1	-1	1	1	1	-1	-1	1	1	1	1	-1	1	0	0	-1	1	-1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1
attractor200	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	-1	1	1	0	1	-1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	0	1	1	1	-1	1	1	1	1	0	1	-1	1	1	1	1	0	-1	1	-1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	-1	-1	1	-1	1	1	1	1	0	1	1	1	-1	1	1	1	1	1	1	1	1	0
attractor203	1	1	1	1	-1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	-1	1	1	-1	1	1	1	-1	-1	-1	1	1	-1	-1	1	1	1	1	1	1	-1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1
attractor207	1	1	1	1	-1	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	-1	1	1	1	0	1	1	-1	-1	-1	1	1	1	0	1	1	-1	1	1	1	-1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	-1	1	-1	1	1	1	1	0	1	1	1	-1	1	1	1	-1	1	1	1	1	0
attractor208	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	-1	1	1	1	-1	1	-1	1	-1	-1	1	0	1	1	0	1	1	1	-1	1	1	0	0	0	1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	0	0	1	1	-1	1	1	1	1	1	1	1	1	0
attractor214	1	1	-1	1	1	1	1	1	1	1	-1	1	0	-1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	0	-1	0	0	1	1	-1	-1	1	1	1	1	1	0	1	1	1	1	1	-1	1	1	0	0	1	1	-1	1	-1	-1	0	0	0	1	-1	1	1	-1	0	0	1	1	0	-1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	-1	1	1	1	1	-1	1	-1	1	1	1	1	0	0	-1	1	-1	1	1	1	1	1	1	1	1	0
attractor220	1	1	1	1	1	1	-1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	-1	-1	-1	0	0	1	1	1	-1	1	-1	1	1	-1	1	1	1	-1	1	1	-1	0	1	1	0	1	-1	-1	1	1	1	1	0	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	0	1	1	-1	1	0	1	-1	1	1	1	1	0
attractor222	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	-1	1	1	1	1	1	1	1	0	-1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1
attractor223	1	1	1	1	1	-1	-1	1	1	1	1	-1	-1	1	1	-1	1	1	1	1	1	-1	1	1	-1	1	1	1	-1	0	1	0	1	1	1	1	-1	1	1	1	1	-1	1	1	-1	1	-1	1	-1	0	1	0	0	1	1	1	-1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	0	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1
attractor225	-1	1	1	1	-1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	-1	-1	1	1	0	1	1	0	1	-1	1	-1	1	1	-1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1
attractor233	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	-1	0	-1	1	0	1	-1	1	-1	1	1	-1	1	1	1	-1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1
attractor234	1	-1	-1	1	1	1	1	-1	1	-1	1	-1	-1	-1	1	-1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	-1	-1	1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	-1	1	1	-1	1	-1	1	1	1	1	-1	1	1
attractor235	-1	1	1	1	1	1	-1	1	1	1	1	-1	-1	-1	1	1	1	1	1	1	1	-1	-1	1	-1	1	1	-1	1	-1	1	0	1	1	1	1	-1	1	1	1	1	-1	-1	1	-1	-1	1	-1	-1	0	1	1	0	1	1	-1	-1	1	1	1	1	0	1	-1	1	1	1	1	0	-1	1	-1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	-1	1	1	-1	1	1	1	1	0	0	1	1	-1	1	0	1	1	1	1	1	1	0
attractor236	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	-1	-1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	-1	-1	-1	1	-1	1	1	1	0	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	-1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	-1	1	1	1	1	1	1	1	1	0
attractor237	1	1	1	1	-1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	-1	1	-1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	-1	0	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	-1	1	1	-1	0	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1
attractor240	1	-1	1	-1	1	-1	1	-1	1	1	-1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	-1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	-1	0	-1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	-1	1	1	1	1	-1	0	0	1	1	-1	1	0	1	1	1	1	1	1	0
attractor243	-1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	-1	1	-1	1	1	1	-1	-1	1	1	1	1	-1	-1	-1	-1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	-1	1	1	0	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	0	-1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1
attractor255	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	-1	1	1	-1	1	1	1	1	-1	1	1	1	1	-1	-1	1	0	1	1	1	1	-1	-1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1
attractor259	-1	1	-1	1	1	1	-1	1	1	1	1	-1	-1	1	1	1	1	1	-1	-1	-1	1	1	1	1	1	-1	-1	-1	1	-1	1	1	1	1	1	-1	-1	1	1	1	-1	1	1	-1	1	1	1	-1	1	-1	1	0	1	1	-1	-1	1	1	1	0	1	1	-1	1	1	1	1	1	1	1	-1	1	1	-1	1	0	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	0	1	1	1	-1	1	0	1	-1	1	1	1	1	0
attractor266	1	1	1	1	-1	1	-1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	-1	1	1	0	0	-1	1	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	0	0	1	-1	1	1	1	1	-1	-1	1	1	-1	1	1	1	1	0	-1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	-1	1	-1	1	1	1	1	1	1	1
attractor268	1	1	1	1	-1	1	-1	1	1	1	-1	1	-1	1	1	1	1	-1	1	1	1	-1	-1	1	1	1	1	1	-1	1	-1	0	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	-1	1	1	-1	0	0	0	1	-1	1	1	1	0	1	0	0	-1	-1	1	1	1	1	1	1	1	1	1	-1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	0	0	1	1	-1	1	1	1	1	0	1	1	1	0
attractor270	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	-1	-1	-1	-1	0	0	1	1	1	-1	1	1	1	-1	-1	1	1	1	1	-1	1	1	1	-1	0	1	1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	0	1	1	-1	1	0	1	1	1	1	1	1	0
attractor271	1	1	1	1	1	1	1	1	1	-1	-1	-1	-1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	-1	1	-1	0	1	0	0	1	1	-1	1	1	1	1	-1	-1	1	1	1	1	-1	-1	-1	0	-1	0	0	1	-1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	0	0	1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	-1	1	-1	1	-1	1	1	1	-1	1	1	1
attractor273	1	1	1	1	-1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	-1	0	1	1	0	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	0	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1
attractor275	1	-1	1	1	1	-1	1	1	1	-1	-1	1	1	-1	-1	-1	1	1	1	1	1	1	1	1	-1	-1	1	-1	1	1	1	0	1	-1	-1	1	1	1	1	1	1	-1	-1	-1	1	-1	1	1	1	0	1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	-1	0	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	-1	1	-1	1	1	-1	1	-1	1	1	1	1	1	1	1
attractor276	1	-1	-1	1	1	-1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	-1	-1	1	-1	1	1	-1	1	1	-1	0	1	-1	1	-1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	0	1	1	1	1	1	1	-1	1	1	1	0	0	1	-1	1	1	1	-1	0	-1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	-1	0	0	-1	1	-1	1	0	1	1	1	1	1	1	0
attractor279	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	0	1	1	1	1	1	-1	1	1	1	1	0	0	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	-1	1	0	1	1	1	1	1	1	0
attractor281	1	1	1	-1	1	1	1	1	1	-1	-1	-1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	-1	0	1	1	1	1	1	1	1	1	1	-1	-1	1	1	-1	1	1	-1	1	1	1	1	1	1	-1	1	1	1	-1	-1	1	1	1	1	1	1	-1	0	-1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1
attractor282	1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	0	1	-1	1	1	0	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	0	1	0	0	0	1	-1	1	1	1	-1	-1	1	0	-1	1	-1	1	1	0	1	1	1	1	1	-1	1	0	1	1	1	1	1	1	1	1	1	1	-1	0	-1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	0	1	1	1	1
attractor286	1	1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	0	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	-1	-1	0	-1	1	0	1	1	-1	1	1	1	1	0	0	1	1	-1	1	1	-1	1	1	1	-1	-1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	0	1	1	-1	1	1	1	1	1	1	1	1	0
attractor287	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	-1	-1	-1	-1	1	1	-1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	-1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	0	0	-1	1	-1	1	1	1	1	1	-1	1	-1	0
attractor294	1	1	1	1	-1	1	1	1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	1	0	1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	-1	-1	1	0	1	1	0	1	1	-1	1	1	1	-1	-1	1	1	1	-1	1	1	-1	0	-1	1	1	1	1	-1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	-1	1	-1	1	1	1	1	1	1	1
attractor296	1	-1	1	1	-1	1	1	1	1	-1	1	1	-1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	1	-1	1	-1	0	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	-1	1	0	1	1	1	1	-1	1	-1	1	1	-1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	-1	1	1	-1	1	1	1	1	1	1	1	1	1
attractor301	1	1	-1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	1	1	1	1	1	-1	1	1	1	-1	-1	-1	1	-1	1	1	-1	1	1	-1	1	1	1	1	-1	1	1	1	-1	-1	-1	1	1	1	1	0	1	1	-1	-1	1	1	1	0	1	1	1	-1	1	1	-1	1	1	1	-1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	1	1	-1	1	1	1	1	1	1	1	1	1	-1	1	-1	1	0	1	1	1	1	1	1	0
attractor302	-1	1	1	1	1	1	1	1	1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	1	1	1	1	-1	0	1	1	0	1	1	1	-1	1	1	0	0	1	1	-1	1	1	1	-1	0	1	1	1	-1	1	-1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	-1	1	-1	1	1	1	1	0	0	1	1	-1	1	1	1	1	1	1	1	1	0
