name clusters
leukemia1 4
leukemia2 4
apop 7
attr_1 4
attr_2 0
attr_3 7
attr_4 0
attr_5 7
attr_6 0
attr_7 7
attr_8 4
attr_9 0
attr_10 7
attr_11 0
attr_12 4
attr_13 4
attr_14 0
attr_15 7
attr_16 0
attr_17 0
attr_18 7
attr_19 0
attr_20 6
attr_21 6
attr_22 6
attr_23 0
attr_24 6
attr_25 4
attr_26 6
attr_27 6
attr_28 0
attr_29 6
attr_30 6
attr_31 0
attr_32 0
attr_33 4
attr_34 0
attr_35 6
attr_36 4
attr_37 6
attr_38 0
attr_39 4
attr_40 4
attr_41 6
attr_42 0
attr_43 0
attr_44 6
attr_45 6
attr_46 0
attr_47 6
attr_48 0
attr_49 0
attr_50 7
attr_51 0
attr_52 7
attr_53 0
attr_54 7
attr_55 6
attr_56 7
attr_57 4
attr_58 0
attr_59 0
attr_60 6
attr_61 6
attr_62 4
attr_63 0
attr_64 6
attr_65 0
attr_66 4
attr_67 0
attr_68 0
attr_69 4
attr_70 5
attr_71 5
attr_72 6
attr_73 4
attr_74 0
attr_75 0
attr_76 5
attr_77 4
attr_78 5
attr_79 4
attr_80 5
attr_81 5
attr_82 0
attr_83 5
attr_84 0
attr_85 5
attr_86 6
attr_87 6
attr_88 0
attr_89 5
attr_90 0
attr_91 6
attr_92 5
attr_93 0
attr_94 0
attr_95 5
attr_96 6
attr_97 5
attr_98 6
attr_99 6
attr_100 0
attr_101 5
attr_102 5
attr_103 5
attr_104 5
attr_105 5
attr_106 5
attr_107 5
attr_108 5
attr_109 5
attr_110 5
attr_111 0
attr_112 0
attr_113 5
attr_114 5
attr_115 5
attr_116 5
attr_117 6
attr_118 5
attr_119 5
attr_120 0
attr_121 6
attr_122 6
attr_123 5
attr_124 6
attr_125 6
attr_126 5
attr_127 5
attr_128 6
attr_129 6
attr_130 0
attr_131 0
attr_132 6
attr_133 0
attr_134 6
attr_135 0
attr_136 0
attr_137 1
attr_138 6
attr_139 1
attr_140 6
attr_141 0
attr_142 5
attr_143 5
attr_144 5
attr_145 5
attr_146 4
attr_147 4
attr_148 4
attr_149 4
attr_150 7
attr_151 2
attr_152 6
attr_153 0
attr_154 2
attr_155 2
attr_156 7
attr_157 0
attr_158 5
attr_159 2
attr_160 4
attr_161 5
attr_162 4
attr_163 4
attr_164 0
attr_165 2
attr_166 0
attr_167 7
attr_168 2
attr_169 4
attr_170 7
attr_171 2
attr_172 5
attr_173 6
attr_174 0
attr_175 2
attr_176 0
attr_177 2
attr_178 5
attr_179 6
attr_180 7
attr_181 0
attr_182 5
attr_183 6
attr_184 7
attr_185 2
attr_186 2
attr_187 0
attr_188 2
attr_189 0
attr_190 2
attr_191 7
attr_192 2
attr_193 2
attr_194 2
attr_196 7
attr_197 7
attr_198 2
attr_199 2
attr_200 0
attr_201 6
attr_202 7
attr_203 4
attr_204 5
attr_205 2
attr_206 2
attr_207 0
attr_208 4
attr_209 7
attr_210 2
attr_211 2
attr_212 7
attr_213 2
attr_214 5
attr_215 2
attr_216 0
attr_217 4
attr_218 5
attr_219 7
attr_220 2
attr_221 0
attr_222 6
attr_223 2
attr_224 5
attr_225 4
attr_226 4
attr_227 2
attr_228 5
attr_229 0
attr_230 0
attr_231 7
attr_232 0
attr_233 0
attr_234 0
attr_235 0
attr_236 2
attr_237 2
attr_238 2
attr_239 2
attr_240 0
attr_241 7
attr_242 2
attr_243 2
attr_244 2
attr_245 7
attr_246 0
attr_247 7
attr_248 0
attr_249 0
attr_250 6
attr_251 2
attr_252 6
attr_253 0
attr_254 5
attr_255 7
attr_256 0
attr_257 2
attr_258 5
attr_259 7
attr_260 0
attr_261 0
attr_262 5
attr_263 2
attr_264 5
attr_265 2
attr_266 6
attr_267 2
attr_268 2
attr_269 2
attr_270 6
attr_271 5
attr_272 0
attr_273 0
attr_274 4
attr_275 2
attr_276 2
attr_277 2
attr_278 6
attr_279 2
attr_280 2
attr_281 0
attr_282 2
attr_283 6
attr_285 2
attr_286 0
attr_287 5
attr_288 4
attr_289 2
attr_290 2
attr_291 2
attr_292 2
attr_293 2
attr_294 0
attr_295 2
attr_296 7
attr_297 0
attr_298 2
attr_299 2
attr_300 2
attr_301 7
attr_302 5
attr_303 5
attr_304 0
attr_305 2
attr_306 6
attr_307 6
attr_308 5
attr_309 6
attr_310 5
attr_311 6
attr_312 6
attr_313 2
attr_314 5
attr_315 6
attr_316 2
attr_317 2
attr_318 5
attr_319 2
attr_320 2
attr_321 0
attr_322 2
attr_323 2
attr_324 5
attr_325 7
attr_326 2
attr_327 0
attr_328 0
attr_329 0
attr_330 2
attr_331 5
attr_332 4
attr_333 0
attr_334 5
attr_335 4
attr_336 0
attr_337 4
attr_338 2
attr_339 0
attr_340 2
attr_341 0
attr_342 2
attr_343 4
attr_344 5
attr_345 4
attr_346 0
attr_347 5
attr_348 2
attr_349 2
attr_350 2
attr_351 2
attr_352 6
attr_353 6
attr_354 2
attr_355 2
attr_356 2
attr_357 2
attr_358 0
attr_359 0
attr_360 2
attr_361 6
attr_362 5
attr_363 2
attr_364 5
attr_365 0
attr_366 6
attr_367 2
attr_368 5
attr_369 2
attr_370 2
attr_371 2
attr_372 5
attr_373 5
attr_374 6
attr_375 0
attr_376 2
attr_377 5
attr_378 2
attr_379 0
attr_380 2
attr_381 5
attr_382 6
attr_383 0
attr_384 5
attr_385 2
attr_386 5
attr_387 7
attr_388 5
attr_389 0
attr_390 2
attr_391 5
attr_392 2
attr_393 7
attr_394 5
attr_395 2
attr_396 5
attr_397 2
attr_398 6
attr_399 6
attr_400 2
attr_401 6
attr_402 2
attr_403 5
attr_404 2
attr_405 6
attr_406 7
attr_407 0
attr_408 7
attr_409 0
attr_410 2
attr_411 4
attr_412 5
attr_413 2
attr_414 2
attr_415 2
attr_416 0
attr_417 2
attr_418 0
attr_419 7
attr_420 5
attr_421 2
attr_422 2
attr_423 2
attr_424 2
attr_425 2
attr_426 2
attr_427 5
attr_428 2
attr_429 7
attr_430 0
attr_431 2
attr_432 5
attr_433 2
attr_434 6
attr_435 5
attr_436 2
attr_437 5
attr_438 0
attr_439 6
attr_440 7
attr_441 0
attr_442 6
attr_443 2
attr_444 0
attr_445 2
attr_446 5
attr_447 0
attr_448 2
attr_449 2
attr_450 2
attr_451 5
attr_452 5
attr_453 2
attr_454 7
attr_455 2
attr_456 2
attr_457 2
attr_458 2
attr_459 5
attr_460 7
attr_461 2
attr_462 7
attr_463 2
attr_464 6
attr_465 7
attr_466 2
attr_467 2
attr_468 2
attr_469 2
attr_470 2
attr_471 7
attr_472 2
attr_473 7
attr_474 5
attr_475 7
attr_476 0
attr_477 2
attr_478 2
attr_479 6
attr_480 2
attr_481 5
attr_482 7
attr_483 2
attr_484 5
attr_485 2
attr_486 2
attr_487 0
attr_488 2
attr_489 5
attr_490 0
attr_491 5
attr_492 6
attr_493 2
attr_494 4
attr_495 2
attr_496 2
attr_497 2
attr_498 2
attr_499 6
attr_500 5
attr_501 2
attr_502 7
attr_503 2
attr_504 5
attr_505 7
attr_506 6
attr_508 7
attr_509 2
attr_510 2
attr_511 5
attr_512 3
attr_513 0
attr_514 5
attr_515 2
attr_516 2
attr_517 2
attr_518 6
attr_519 6
attr_520 7
attr_521 2
attr_522 2
attr_523 6
attr_524 2
attr_525 2
attr_526 2
attr_527 5
attr_528 0
attr_529 5
attr_530 2
attr_531 0
attr_532 3
attr_533 3
attr_534 7
attr_535 6
attr_536 2
attr_537 5
attr_538 6
attr_539 2
attr_540 5
attr_541 5
attr_542 2
attr_543 5
attr_544 2
attr_545 7
attr_546 2
attr_547 2
attr_548 2
attr_549 5
attr_550 7
attr_551 2
attr_552 2
attr_553 2
attr_554 5
attr_555 7
attr_556 2
attr_557 2
attr_558 2
attr_559 2
attr_560 3
attr_561 0
attr_562 5
attr_563 2
attr_564 2
attr_565 2
attr_566 3
attr_567 3
attr_568 6
attr_569 0
attr_570 0
attr_571 2
attr_572 5
attr_573 2
attr_574 6
attr_575 2
attr_576 0
attr_577 2
attr_578 2
attr_579 6
attr_580 2
attr_581 2
attr_582 5
attr_583 6
attr_584 3
attr_585 0
attr_586 2
attr_587 6
attr_588 3
attr_589 3
attr_590 1
attr_591 1
attr_592 1
attr_593 1
attr_594 1
attr_595 1
attr_596 1
attr_597 1
attr_598 1
attr_599 1
attr_600 1
attr_601 1
attr_602 1
attr_603 1
attr_604 1
attr_605 1
attr_606 1
attr_607 1
attr_608 1
attr_609 1
attr_610 1
attr_611 1
attr_612 1
attr_613 1
attr_614 1
attr_615 1
attr_616 1
attr_617 1
attr_618 1
attr_619 1
attr_620 1
attr_621 1
attr_622 1
attr_623 1
attr_624 1
attr_625 1
attr_626 1
attr_627 1
attr_628 1
attr_629 1
attr_630 1
attr_631 1
attr_632 1
attr_633 1
attr_634 1
attr_635 1
attr_636 1
attr_637 1
attr_638 1
attr_639 1
attr_640 1
attr_641 1
attr_642 1
attr_643 1
attr_644 1
attr_645 1
attr_646 1
attr_647 1
attr_648 1
attr_649 1
attr_650 1
attr_651 1
attr_652 1
attr_653 1
attr_654 1
attr_655 1
attr_656 1
attr_657 1
attr_658 1
attr_659 1
attr_660 1
attr_661 1
attr_662 1
attr_663 1
attr_664 1
attr_665 1
attr_666 1
attr_667 1
attr_668 1
attr_669 1
attr_670 1
attr_671 1
attr_672 1
attr_673 1
attr_674 1
attr_675 1
attr_676 1
attr_677 1
attr_678 1
attr_679 1
attr_680 1
attr_681 1
attr_682 1
attr_683 1
attr_684 1
attr_685 1
attr_686 1
attr_687 1
attr_688 1
attr_689 1
attr_690 1
attr_691 1
attr_692 1
attr_693 4
attr_694 4
attr_695 4
attr_696 4
attr_697 3
attr_698 3
attr_699 3
attr_700 3
attr_701 3
attr_702 3
attr_703 3
