name clusters
leukemia1 8
leukemia2 8
apop 2
attr_1 8
attr_2 2
attr_3 7
attr_4 2
attr_5 2
attr_6 5
attr_7 2
attr_8 8
attr_9 5
attr_10 7
attr_11 2
attr_12 8
attr_13 8
attr_14 5
attr_15 7
attr_16 2
attr_17 5
attr_18 2
attr_19 2
attr_20 0
attr_21 0
attr_22 0
attr_23 5
attr_24 0
attr_25 8
attr_26 0
attr_27 0
attr_28 5
attr_29 0
attr_30 0
attr_31 2
attr_32 5
attr_33 8
attr_34 5
attr_35 0
attr_36 8
attr_37 0
attr_38 2
attr_39 8
attr_40 8
attr_41 0
attr_42 5
attr_43 5
attr_44 0
attr_45 0
attr_46 2
attr_47 0
attr_48 2
attr_49 5
attr_50 7
attr_51 5
attr_52 7
attr_53 2
attr_54 7
attr_55 0
attr_56 7
attr_57 8
attr_58 5
attr_59 5
attr_60 0
attr_61 0
attr_62 8
attr_63 5
attr_64 0
attr_65 5
attr_66 8
attr_67 5
attr_68 5
attr_69 8
attr_70 6
attr_71 2
attr_72 0
attr_73 8
attr_74 5
attr_75 5
attr_76 2
attr_77 8
attr_78 2
attr_79 8
attr_80 2
attr_81 6
attr_82 5
attr_83 2
attr_84 5
attr_85 6
attr_86 0
attr_87 0
attr_88 5
attr_89 2
attr_90 5
attr_91 0
attr_92 2
attr_93 5
attr_94 5
attr_95 2
attr_96 0
attr_97 2
attr_98 0
attr_99 0
attr_100 5
attr_101 6
attr_102 6
attr_103 2
attr_104 6
attr_105 6
attr_106 6
attr_107 6
attr_108 2
attr_109 6
attr_110 2
attr_111 5
attr_112 5
attr_113 6
attr_114 6
attr_115 6
attr_116 2
attr_117 0
attr_118 6
attr_119 6
attr_120 5
attr_121 0
attr_122 0
attr_123 6
attr_124 0
attr_125 0
attr_126 2
attr_127 6
attr_128 0
attr_129 0
attr_130 5
attr_131 5
attr_132 0
attr_133 5
attr_134 0
attr_135 5
attr_136 5
attr_137 3
attr_138 0
attr_139 3
attr_140 0
attr_141 5
attr_142 2
attr_143 6
attr_144 6
attr_145 2
attr_146 8
attr_147 8
attr_148 8
attr_149 8
attr_150 7
attr_151 4
attr_152 0
attr_153 5
attr_154 4
attr_155 4
attr_156 7
attr_157 2
attr_158 2
attr_159 4
attr_160 8
attr_161 2
attr_162 8
attr_163 8
attr_164 5
attr_165 4
attr_166 2
attr_167 7
attr_168 4
attr_169 8
attr_170 7
attr_171 4
attr_172 2
attr_173 0
attr_174 2
attr_175 4
attr_176 2
attr_177 4
attr_178 6
attr_179 0
attr_180 2
attr_181 2
attr_182 2
attr_183 0
attr_184 7
attr_185 4
attr_186 4
attr_187 5
attr_188 4
attr_189 2
attr_190 4
attr_191 7
attr_192 4
attr_193 4
attr_194 4
attr_196 7
attr_197 2
attr_198 4
attr_199 4
attr_200 2
attr_201 0
attr_202 2
attr_203 8
attr_204 2
attr_205 4
attr_206 4
attr_207 2
attr_208 8
attr_209 7
attr_210 4
attr_211 4
attr_212 7
attr_213 4
attr_214 2
attr_215 4
attr_216 5
attr_217 8
attr_218 2
attr_219 7
attr_220 4
attr_221 5
attr_222 0
attr_223 4
attr_224 2
attr_225 8
attr_226 8
attr_227 4
attr_228 2
attr_229 5
attr_230 5
attr_231 7
attr_232 2
attr_233 2
attr_234 2
attr_235 5
attr_236 4
attr_237 4
attr_238 4
attr_239 4
attr_240 5
attr_241 7
attr_242 4
attr_243 4
attr_244 4
attr_245 7
attr_246 5
attr_247 7
attr_248 2
attr_249 5
attr_250 0
attr_251 4
attr_252 0
attr_253 2
attr_254 2
attr_255 7
attr_256 5
attr_257 4
attr_258 6
attr_259 7
attr_260 5
attr_261 5
attr_262 2
attr_263 4
attr_264 2
attr_265 4
attr_266 0
attr_267 4
attr_268 4
attr_269 4
attr_270 0
attr_271 6
attr_272 2
attr_273 5
attr_274 8
attr_275 4
attr_276 4
attr_277 4
attr_278 0
attr_279 4
attr_280 4
attr_281 5
attr_282 4
attr_283 0
attr_285 4
attr_286 5
attr_287 6
attr_288 8
attr_289 4
attr_290 4
attr_291 4
attr_292 4
attr_293 4
attr_294 2
attr_295 4
attr_296 7
attr_297 5
attr_298 4
attr_299 4
attr_300 4
attr_301 7
attr_302 2
attr_303 2
attr_304 5
attr_305 4
attr_306 0
attr_307 0
attr_308 6
attr_309 0
attr_310 6
attr_311 0
attr_312 0
attr_313 4
attr_314 6
attr_315 0
attr_316 4
attr_317 4
attr_318 6
attr_319 4
attr_320 4
attr_321 5
attr_322 4
attr_323 4
attr_324 2
attr_325 7
attr_326 4
attr_327 5
attr_328 5
attr_329 2
attr_330 4
attr_331 2
attr_332 8
attr_333 5
attr_334 6
attr_335 8
attr_336 5
attr_337 8
attr_338 4
attr_339 5
attr_340 4
attr_341 5
attr_342 4
attr_343 8
attr_344 6
attr_345 8
attr_346 2
attr_347 6
attr_348 4
attr_349 4
attr_350 4
attr_351 4
attr_352 0
attr_353 0
attr_354 4
attr_355 4
attr_356 4
attr_357 4
attr_358 5
attr_359 5
attr_360 4
attr_361 0
attr_362 6
attr_363 4
attr_364 6
attr_365 5
attr_366 0
attr_367 4
attr_368 2
attr_369 4
attr_370 4
attr_371 4
attr_372 6
attr_373 6
attr_374 0
attr_375 5
attr_376 4
attr_377 2
attr_378 4
attr_379 5
attr_380 4
attr_381 6
attr_382 0
attr_383 5
attr_384 2
attr_385 4
attr_386 2
attr_387 7
attr_388 6
attr_389 5
attr_390 4
attr_391 6
attr_392 4
attr_393 7
attr_394 6
attr_395 4
attr_396 6
attr_397 4
attr_398 0
attr_399 0
attr_400 4
attr_401 0
attr_402 4
attr_403 6
attr_404 4
attr_405 0
attr_406 7
attr_407 5
attr_408 7
attr_409 5
attr_410 4
attr_411 8
attr_412 6
attr_413 4
attr_414 4
attr_415 4
attr_416 2
attr_417 4
attr_418 5
attr_419 7
attr_420 2
attr_421 4
attr_422 4
attr_423 4
attr_424 4
attr_425 4
attr_426 4
attr_427 2
attr_428 4
attr_429 7
attr_430 2
attr_431 4
attr_432 6
attr_433 4
attr_434 0
attr_435 6
attr_436 4
attr_437 6
attr_438 5
attr_439 0
attr_440 7
attr_441 5
attr_442 0
attr_443 4
attr_444 5
attr_445 4
attr_446 2
attr_447 5
attr_448 4
attr_449 4
attr_450 4
attr_451 6
attr_452 6
attr_453 4
attr_454 7
attr_455 4
attr_456 4
attr_457 4
attr_458 4
attr_459 6
attr_460 7
attr_461 4
attr_462 7
attr_463 4
attr_464 0
attr_465 7
attr_466 4
attr_467 4
attr_468 4
attr_469 4
attr_470 4
attr_471 7
attr_472 4
attr_473 7
attr_474 2
attr_475 7
attr_476 5
attr_477 4
attr_478 4
attr_479 0
attr_480 4
attr_481 6
attr_482 7
attr_483 4
attr_484 2
attr_485 4
attr_486 4
attr_487 5
attr_488 4
attr_489 6
attr_490 5
attr_491 2
attr_492 0
attr_493 4
attr_494 8
attr_495 4
attr_496 4
attr_497 4
attr_498 4
attr_499 0
attr_500 2
attr_501 4
attr_502 7
attr_503 4
attr_504 6
attr_505 7
attr_506 0
attr_508 7
attr_509 4
attr_510 4
attr_511 2
attr_512 1
attr_513 5
attr_514 2
attr_515 4
attr_516 4
attr_517 4
attr_518 0
attr_519 0
attr_520 7
attr_521 4
attr_522 4
attr_523 0
attr_524 4
attr_525 4
attr_526 4
attr_527 2
attr_528 5
attr_529 6
attr_530 4
attr_531 5
attr_532 1
attr_533 1
attr_534 7
attr_535 0
attr_536 4
attr_537 6
attr_538 0
attr_539 4
attr_540 6
attr_541 2
attr_542 4
attr_543 2
attr_544 4
attr_545 7
attr_546 4
attr_547 4
attr_548 4
attr_549 2
attr_550 7
attr_551 4
attr_552 4
attr_553 4
attr_554 6
attr_555 7
attr_556 4
attr_557 4
attr_558 4
attr_559 4
attr_560 1
attr_561 5
attr_562 2
attr_563 4
attr_564 4
attr_565 4
attr_566 1
attr_567 1
attr_568 0
attr_569 5
attr_570 5
attr_571 4
attr_572 6
attr_573 4
attr_574 0
attr_575 4
attr_576 5
attr_577 4
attr_578 4
attr_579 0
attr_580 4
attr_581 4
attr_582 6
attr_583 0
attr_584 1
attr_585 5
attr_586 4
attr_587 0
attr_588 1
attr_589 1
attr_590 3
attr_591 3
attr_592 3
attr_593 3
attr_594 3
attr_595 3
attr_596 3
attr_597 3
attr_598 3
attr_599 3
attr_600 3
attr_601 3
attr_602 3
attr_603 3
attr_604 3
attr_605 3
attr_606 3
attr_607 3
attr_608 3
attr_609 3
attr_610 3
attr_611 3
attr_612 3
attr_613 3
attr_614 3
attr_615 3
attr_616 3
attr_617 3
attr_618 3
attr_619 3
attr_620 3
attr_621 3
attr_622 3
attr_623 3
attr_624 3
attr_625 3
attr_626 3
attr_627 3
attr_628 3
attr_629 3
attr_630 3
attr_631 3
attr_632 3
attr_633 3
attr_634 3
attr_635 3
attr_636 3
attr_637 3
attr_638 3
attr_639 3
attr_640 3
attr_641 3
attr_642 3
attr_643 3
attr_644 3
attr_645 3
attr_646 3
attr_647 3
attr_648 3
attr_649 3
attr_650 3
attr_651 3
attr_652 3
attr_653 3
attr_654 3
attr_655 3
attr_656 3
attr_657 3
attr_658 3
attr_659 3
attr_660 3
attr_661 3
attr_662 3
attr_663 3
attr_664 3
attr_665 3
attr_666 3
attr_667 3
attr_668 3
attr_669 3
attr_670 3
attr_671 3
attr_672 3
attr_673 3
attr_674 3
attr_675 3
attr_676 3
attr_677 3
attr_678 3
attr_679 3
attr_680 3
attr_681 3
attr_682 3
attr_683 3
attr_684 3
attr_685 3
attr_686 3
attr_687 3
attr_688 3
attr_689 3
attr_690 3
attr_691 3
attr_692 3
attr_693 8
attr_694 8
attr_695 8
attr_696 8
attr_697 1
attr_698 1
attr_699 1
attr_700 1
attr_701 1
attr_702 1
attr_703 1
attr_704 1
attr_705 1
attr_706 1
attr_707 1
attr_708 1
attr_709 1
attr_710 1
attr_711 1
attr_712 1
attr_713 1
attr_714 1
attr_715 1
attr_716 1
attr_717 1
attr_718 1
attr_719 1
attr_720 1
attr_721 1
attr_722 1
attr_723 1
attr_724 1
attr_725 1
attr_726 1
attr_727 1
attr_728 1
attr_729 1
attr_730 1
attr_731 1
attr_732 1
attr_733 1
attr_734 1
attr_735 1
attr_736 1
attr_737 1
attr_738 1
attr_739 1
attr_740 1
attr_741 1
attr_742 1
attr_743 1
attr_744 1
attr_745 1
attr_746 1
attr_747 1
attr_748 1
attr_749 1
attr_750 1
attr_751 1
attr_752 1
attr_753 1
attr_754 1
attr_755 1
attr_756 1
attr_757 1
attr_758 1
attr_759 1
attr_760 1
attr_761 1
attr_762 1
attr_763 1
attr_764 1
attr_765 1
attr_766 1
attr_767 1
attr_768 1
attr_769 1
attr_770 1
attr_771 1
attr_772 1
attr_773 1
attr_774 1
attr_775 1
attr_776 1
attr_777 1
attr_778 1
attr_779 1
attr_780 1
attr_781 1
attr_782 1
attr_783 1
attr_784 1
attr_785 1
attr_786 1
attr_787 1
attr_788 1
attr_789 1
attr_790 1
attr_791 1
attr_792 1
attr_793 1
attr_794 1
attr_795 1
attr_796 1
attr_797 1
attr_798 1
attr_799 1
attr_800 1
attr_801 1
attr_802 1
attr_803 1
attr_804 1
attr_805 1
attr_806 1
attr_807 1
attr_808 1
attr_809 1
attr_810 1
attr_811 1
attr_812 1
attr_813 1
attr_814 1
attr_815 1
attr_816 1
attr_817 1
attr_818 1
attr_819 1
attr_820 1
attr_821 1
attr_822 1
attr_823 1
attr_824 1
attr_825 1
attr_826 1
attr_827 1
attr_828 1
attr_829 1
attr_830 1
attr_831 1
attr_832 1
attr_833 1
attr_834 1
attr_835 1
attr_836 1
attr_837 1
attr_838 1
attr_839 1
attr_840 1
attr_841 1
attr_842 1
attr_843 1
attr_844 1
attr_845 1
attr_846 1
attr_847 1
attr_848 1
attr_849 1
attr_850 1
attr_851 1
attr_852 1
attr_853 1
attr_854 1
attr_855 1
attr_856 1
attr_857 1
attr_858 1
attr_859 1
attr_860 1
attr_861 1
attr_862 1
attr_863 1
attr_864 1
attr_865 1
attr_866 1
attr_867 1
attr_868 1
attr_869 1
attr_870 1
attr_871 1
attr_872 1
attr_873 1
attr_874 1
attr_875 1
attr_876 1
attr_877 1
