ID	UniProt ID	Average Intensity
MO000019973	P63165	278.7445194417527
MO000019975	P63279	1292.2845609219717
MO000019985	Q09472	2.2722006353915436
MO000019986	Q9UBE0	183.06259786382122
MO000019987	Q9UBT2	151.46253980376412
MO000020073	P51668	1421.7002999904118
MO000020094	Q9Y3I1	7.071201797752183
MO000020146	Q12933-3	17.636307388539308
MO000020163	P10586-2	4.961795453173329
MO000020169	Q13158	53.68935110375887
MO000020220	Q14790	41.871167986078945
MO000020223	Q14790	41.871167986078945
MO000020269	Q9UER7	9.376331832101156
MO000020276	P55196,P55196-3	33.190367138234805
MO000020309	O95831	223.40708650875064
MO000020319	P04792	6423.695725195557
MO000020321	P21796	6045.798077540646
MO000020322	P45880-2	4392.959042488266
MO000020323	Q9Y277	1059.0006030160332
MO000020324	P01137	11.54220153541095
MO000020339	Q9NR28-2	187.57582532680067
MO000020360	P01112	298.9472738609477
MO000020395	O00273,O00273-2	125.912674805042
MO000020396	P09874	431.77095907181086
MO000020397	P42574	41.57532160681977
MO000020414	Q9HAU4	13.038783615717435
MO000020487	Q07817-3	222.6670607040499
MO000020491	O15144	882.9931425609914
MO000020492	P61160	2428.33962695816
MO000020493	P61158	2053.649709550006
MO000020494	O15143	1075.4445838051984
MO000020495	O15145	1781.6182923038555
MO000020496	P59998	1121.7745361874945
MO000020497	O15511	918.0505477225437
MO000020519	Q07812-8	439.7488107830744
MO000020527	Q15052	2.445285724614951
MO000020530	Q14155-1	41.09328632743282
MO000020561	P38936	4.440371940796426
MO000020586	O96013	97.51679977294273
MO000020587	P55957	96.3890441600036
MO000020600	Q14155-1	41.09328632743282
MO000020609	P09874	431.77095907181086
MO000020610	P09874	431.77095907181086
MO000020613	P42574	41.57532160681977
MO000020615	P42574	41.57532160681977
MO000020635	Q99717	59.52751748700976
MO000020656	Q16611	8.488519042290477
MO000020665	Q9Y2X7-3	6.767385125148084
MO000020672	Q9Y6W5	80.64282208909938
MO000020697	Q9UQB8-2,Q9UQB8-4	47.13794388051615
MO000020701	O43524	0.36812263616642615
MO000020715	O43516	15.76245413644662
MO000020730	P07737	143025.45620669005
MO000020731	P35080-2	55.567805336462115
MO000020784	Q12913	24.865759200800838
MO000020808	P62993	187.9603652582619
MO000020868	P19174-2	15.734852453789923
MO000020905	O14786	62.0307132123977
MO000020942	O60462-4	3.485722765443068
MO000020951	P29353,P29353-6	40.76409565041987
MO000020952	P24666,P24666-2	550.0664685004424
MO000020953	P29353,P29353-6	40.76409565041987
MO000020954	P29353,P29353-6	40.76409565041987
MO000020967	Q14974	4024.6286621940662
MO000020975	P63167	1824.636676175504
MO000021036	Q14790	41.871167986078945
MO000021041	P49023-2	760.8995705839809
MO000021133	Q16543	1229.420259934702
MO000021138	O14727-4	1.3584079912634195
MO000021148	P62942	14321.920159889218
MO000021169	P52735,P52735-3	6.424097243986979
MO000021172	P04049	11.984172105543447
MO000021185	O15198-2	99.05459722881189
MO000021242	O43318	9.80472830566038
MO000021251	O95999	76.31489597976093
MO000021274	Q03135	3034.498095041723
MO000021284	Q9ULZ3,Q9ULZ3-2	4.274252151689604
MO000021287	P01137	11.54220153541095
MO000021293	Q04917	4344.7830492385565
MO000021305	P61812	13.664254524036819
MO000021316	O75688,O75688-2	68.24269646748863
MO000021373	Q06124,Q06124-2	181.97356175760711
MO000021383	P18031	560.9291721775753
MO000021389	P10599	40855.46574419827
MO000021414	P27695	1289.3340280530172
MO000021423	P45985	75.88203796148865
MO000021425	P35754	809.7236747980769
MO000021478	P12931	15.571021849348522
MO000021519	Q9UHX1-2	667.1725542209424
MO000021523	Q9HB71	1419.9989304637813
MO000021529	O00264	772.0945542142337
MO000021531	O60907-2	90.712992443022
MO000021560	Q99523	20.683634816101613
MO000021564	P30533	66.78232195689104
MO000021568	Q99523	20.683634816101613
MO000021575	P42892-3	146.34927281370966
MO000021576	P42892-3	146.34927281370966
MO000021608	P11142	29998.363617036994
MO000021643	Q9BYT8	33.35969880172585
MO000021654	P25685	486.33642241198294
MO000021700	P05067	46.849521504288965
MO000021736	P24941	218.76822164939668
MO000021739	P20248	15.26482101015249
MO000021743	P06493	1423.1717661354924
MO000021754	P63104	24958.410440240186
MO000021758	P05067	46.849521504288965
MO000021819	O15530-3	3.7802543555671293
MO000021820	P16035	25.05209622039125
MO000021870	Q9UMX0,Q9UMX0-2	990.0864801475448
MO000021884	Q13287	15.95288721392999
MO000021887	Q9Y265	1113.637413242282
MO000021966	Q99714	1071.809964214809
MO000021988	Q99933-4	13.365471189790597
MO000022013	P21333-2	6628.051348296796
MO000022057	P07948,P07948-2	5.424586666762556
MO000022058	P07948,P07948-2	5.424586666762556
MO000022059	P07948,P07948-2	5.424586666762556
MO000022078	P08648	133.48982999709932
MO000022086	P05556	2402.156615157733
MO000022087	P05556	2402.156615157733
MO000022088	P05556	2402.156615157733
MO000022093	Q92905	118.24119585634475
MO000022137	P61088	2173.247244601037
MO000022138	Q13404-1	3471.3893682477838
MO000022171	P62258	18796.94432552887
MO000022181	Q9Y496	3.3608356138296487
MO000022188	P30086	6926.460480876827
MO000022211	P52564	15.325587029775981
MO000022227	O14733	1.814476068441582
MO000022234	P61244-2	44.6888128849475
MO000022242	P31323	54.491219907406986
MO000022253	Q16644	77.56598367265876
MO000022266	Q9H0E2	99.0874295475559
MO000022279	Q13501	848.3888062748842
MO000022288	P30153	2585.9227225731406
MO000022289	P30154	395.08498630304626
MO000022315	P41743	37.94211666188193
MO000022324	O95782-2	466.6827921881271
MO000022337	P04899	578.7246160533255
MO000022351	Q96Q15	0.59035712969345
MO000022364	P11233	249.4118561707515
MO000022365	P84077	3536.0054168426996
MO000022370	Q13526	877.0476919798152
MO000022383	P61586	6213.495058418708
MO000022387	P20338	477.94355877219624
MO000022388	P61018	486.3442031052174
MO000022391	P61204	3302.984097242036
MO000022393	P17252	199.71339432628253
MO000022403	P53350	12.212017799911926
MO000022414	P84085	1563.5841579398718
MO000022415	P62330	625.5323759318417
MO000022419	Q96IZ0	155.513104418587
MO000022425	P67775	1064.454265828917
MO000022448	P14635	107.93875597287689
MO000022454	P27348	9207.799302881986
MO000022466	Q92888,Q92888-3	132.34111555988034
MO000022536	P11021	14995.658327726145
MO000022540	O75569	85.29725214477469
MO000022544	Q13217	28.283237886114623
MO000022555	P63096	356.82164649618966
MO000022565	Q12906	2125.2882793521935
MO000022578	Q12906	2125.2882793521935
MO000022580	Q12905	4416.129531490001
MO000022591	Q12906	2125.2882793521935
MO000022592	Q12906	2125.2882793521935
MO000022601	P35637-2	1915.412066060337
MO000023076	O14745	188.75759530343902
MO000023098	P15311	6320.2755543605235
MO000023100	P26038	6445.229017424876
MO000023116	Q9Y230	818.1134065208421
MO000023130	Q15599	133.45747262681869
MO000023151	P05771	46.915942144567715
MO000023153	P05771	46.915942144567715
MO000023154	P05771	46.915942144567715
MO000023155	O94907	98.94921192755857
MO000023169	P09471-2	281.219164823672
MO000023177	P52566	612.7553192954067
MO000023187	P61024	789.7371978768102
MO000023189	P33552	97.1224696920547
MO000023220	Q14573	128.62211082616324
MO000023276	Q14643-4	6.438219000730989
MO000023277	Q14571	6.075134839533872
MO000023337	P11802	153.7545649763163
MO000023341	Q00534	121.0110212688563
MO000023365	Q96EB6	3.0902875554831306
MO000023386	P12004	3501.914004634347
MO000023389	Q01105,Q01105-2	3539.9290099381997
MO000023473	P35813	81.54126664409199
MO000023474	O75688,O75688-2	68.24269646748863
MO000023476	Q16513	42.8710121201712
MO000023479	P51946	14.04557602796482
MO000023481	P51948	19.774003948680345
MO000023485	Q92934	23.39320402529428
MO000023529	P54760	47.78267147634974
MO000023533	P29353,P29353-6	40.76409565041987
MO000023536	O14757	7.038974248064063
MO000023575	Q13547	263.6052229299427
MO000023577	Q92769	294.65620154875535
MO000023578	O15379	36.892530054008304
MO000023613	Q12888	12.420876962101735
MO000024664	P24468	23.906984606293424
MO000024698	Q03701	16.79925527331622
MO000024708	P39880-3,Q13948	6.261700812747712
MO000024719	P51610	239.5688181930388
MO000024738	Q12800	7.72639295610869
MO000024746	P16220	84.7909078556718
MO000024750	P08651-2,P08651-4	40.458042413153244
MO000024751	P08651-2,P08651-4	40.458042413153244
MO000024752	P08651-2,P08651-4	40.458042413153244
MO000024757	P67809	3548.225004600082
MO000024764	Q01658	180.7598150406542
MO000024966	P56270	9.727617481720273
MO000024981	Q00059	408.1786194905791
MO000025003	P14859-2	7.57610634811021
MO000025097	Q16656	17.927061449338346
MO000025119	P22392,P22392-2	16874.80237322279
MO000025168	Q15545	7.245973317270144
MO000025170	Q15542-2	0.20574525669163035
MO000025187	P19532	4.687089870448351
MO000025206	P82094	6.234427251809931
MO000025228	Q9NZI7	5.0674925442588155
MO000025262	P67809	3548.225004600082
MO000025267	P25490	95.88127883954388
MO000025284	Q9NRY4	14.859360255413339
MO000025334	Q08945	435.2903610205961
MO000025375	Q01196	15.419665774371245
MO000025538	P51531-2	23.75431334650439
MO000025593	P28702	12.514950778821706
MO000025651	Q06547-2	2.3242342883340408
MO000025656	P41212	3.8428446756685455
MO000025684	P15407	38.48191501483579
MO000025771	P61244-2	44.6888128849475
MO000025789	Q9NZI7	5.0674925442588155
MO000025858	P22670	9.122738547185486
MO000025876	Q12986	3.3261467561761826
MO000025932	P35869	18.434249308101695
MO000025939	P23511-2	25.60174875365753
MO000026033	P04150	47.34567717900376
MO000026044	Q13469	11.601509619400403
MO000026074	P15408-3	24.716234136002186
MO000026173	Q16594	11.76382155357095
MO000026178	Q12962	106.10557179945242
MO000026187	P53999	2718.5812429244893
MO000026208	P13984	130.86031031918276
MO000026238	Q13761	2.586746797381724
MO000026253	Q01196	15.419665774371245
MO000026266	Q13951-2	80.70121540427499
MO000026333	Q03164-2	18.805520383976514
MO000026358	P17096,P17096-2	7540.4307910267835
MO000026459	Q13952	20.43126799168169
MO000026479	P16989,P16989-2	1396.6339100420623
MO000026504	Q04724	32.678356461418886
MO000026701	P50750	72.04923594098537
MO000026703	O60563	3.418064652486667
MO000026710	O00267	69.40253686435683
MO000026711	P63272	135.9773629576088
MO000026821	Q96AE4,Q96AE4-2	961.0165217959136
MO000026822	P61978,P61978-2,P61978-3	10232.055950613914
MO000026823	P62633-2,P62633-4	425.7064582872289
MO000027184	Q16531	696.0924745439763
MO000027193	Q99417	337.4734639779894
MO000027413	Q99471	1426.569929502226
MO000027425	O00499,O00499-10	131.2145800411243
MO000028047	Q9UIG0	37.50606465217718
MO000028048	Q14527	3.1349290672704786
MO000028049	Q14527	3.1349290672704786
MO000028051	Q6ZRS2-2	0.5409942870895527
MO000028072	Q9UPW0-2	2.7248792448222847
MO000028103	Q01167	4.327768347823164
MO000028292	Q15796-2	174.31321561585594
MO000028387	Q03468	3.3609699062198954
MO000028431	Q13573	95.16294329669631
MO000028505	Q12830-2	0.7560031094326821
MO000028508	O75376	1.9628238976487689
MO000028540	Q99459	185.52068087906582
MO000028666	P55201-3	0.12912969100068525
MO000028675	P50548	1.2196291861693387
MO000028677	Q92800-5	9.440695132833898
MO000028678	Q15910	23.41345942881395
MO000028706	Q16666	130.3972184825035
MO000028711	P51608	20.96637929864837
MO000028715	O94916	0.7298418562642115
MO000028716	P35227	1.922323494839542
MO000028717	O15164	4.047786581052261
MO000028718	Q9UPN9-2	34.249666357800585
MO000028723	Q15561	68.78755542969247
MO000028724	Q99594	15.653959665177874
MO000028745	P17028	2.196522771365883
MO000028757	P36508-2	0.9420425566268745
MO000028759	Q9UQR1	2.5828677618098093
MO000028791	Q9HCU5	26.412314790103487
MO000028808	Q9P287,Q9P287-4	306.76455289677506
MO000028809	Q9P287,Q9P287-4	306.76455289677506
MO000028810	Q9P287,Q9P287-4	306.76455289677506
MO000030835	P31946-2	11450.554072560783
MO000030840	Q9Y5B9	350.29094720482044
MO000030859	P45984-2	25.2930196772052
MO000030879	P31947	5277.0312035068
MO000030895	O96017	0.3711320743404486
MO000030900	Q9Y2U5	1.2990773985240511
MO000030911	O75925	2.469548292043112
MO000030916	P49674	6.144996262206817
MO000030927	P78527	437.216668420702
MO000030929	P12956	2404.751365523678
MO000030959	P46531	1.7968147396697658
MO000030962	Q04721	20.051574853636964
MO000030964	Q06330-4	87.80225612466245
MO000030976	O75446	23.08689165784493
MO000030983	Q96ST3	8.360403558138366
MO000030984	Q09028-2,Q09028-3	1357.18407647412
MO000030985	Q16576,Q16576-2	2234.862872808711
MO000030998	P45983-3	24.878764667950193
MO000031000	P45984-2	25.2930196772052
MO000031006	Q13315	0.2983385350848443
MO000031022	O14980	529.9066087891682
MO000031054	P62879	1265.1032916845525
MO000031061	P19338	3680.761038830081
MO000031070	P29590,P29590-11,P29590-14,P29590-2,P29590-3	161.8802121253423
MO000031088	O94776	236.91560207169323
MO000031092	O95983-2	40.599518629703354
MO000031104	Q04721	20.051574853636964
MO000031105	Q04721	20.051574853636964
MO000031118	Q92542-2	27.95343900016764
MO000031136	P05067	46.849521504288965
MO000031151	P48730-2	8.91856071782075
MO000031163	P05067	46.849521504288965
MO000031189	Q05655	12.103211754174126
MO000031191	Q05655	12.103211754174126
MO000031199	P78527	437.216668420702
MO000031200	P78527	437.216668420702
MO000031220	P13010	1698.1082080243405
MO000031225	P46531	1.7968147396697658
MO000031266	P04150	47.34567717900376
MO000031305	Q04721	20.051574853636964
MO000031324	P62136,P62136-2	2623.245510720759
MO000031326	P62136,P62136-2	2623.245510720759
MO000031369	Q9Y4A5-2	0.49056571086065903
MO000031387	P02545,P02545-2,P02545-3	9367.947382468454
MO000031934	Q14790	41.871167986078945
MO000031935	P15056	9.7570357868696
MO000031956	P42226	3.906497797843423
MO000031961	Q96RU3-2	48.9005423411017
MO000031963	Q9UNF0,Q9UNF0-2	248.26231752988798
MO000031972	O60749	114.61926745539014
MO000031977	P50479	94.32303019868307
MO000031983	P08581	11.022475854809791
MO000031991	Q9UQ13	8.111283320305287
MO000031997	P42574	41.57532160681977
MO000031998	P42574	41.57532160681977
MO000032000	P55210	20.43525743176168
MO000032001	P55210	20.43525743176168
MO000032002	P55210	20.43525743176168
MO000032015	Q15382	2901.8162495324273
MO000032020	P48729	82.1299140582809
MO000032078	O15392-5	11.287183988998308
MO000032094	P61604	14881.991821663876
MO000032133	P42575	3.2343103752383033
MO000032135	P55212	56.994405818509364
MO000032141	O14727-4	1.3584079912634195
MO000032172	Q9UNN5	76.65127573859763
MO000032197	P55212	56.994405818509364
MO000032198	P55212	56.994405818509364
MO000032199	P55212	56.994405818509364
MO000032200	P55212	56.994405818509364
MO000032215	P42575	3.2343103752383033
MO000032249	P18206-2	1989.8838738190348
MO000032279	P46109	146.04870665147024
MO000032310	O15357	14.177299739277052
MO000032339	Q9UJU6,Q9UJU6-2,Q9UJU6-3	682.353559525857
MO000032352	P51812	93.288720963636
MO000032374	Q8N122	3.386497641259246
MO000032379	P42345	6.863849618357277
MO000032396	O00291	1.9646688404136508
MO000032407	P20700	1159.8402571615243
MO000032417	Q13813,Q13813-2,Q13813-3	783.4458527217188
MO000032419	P06396-2,P06396-3	992.53896906624
MO000032420	P09012	333.2695982603265
MO000032422	P11387	470.7261321322731
MO000032450	P46108,P46108-2	381.52866039996866
MO000032481	O14965	48.20868280640476
MO000032484	Q96GD4	18.028392419532487
MO000032542	P01116-2	194.389901361462
MO000032543	Q12802-4	1.0579567689890799
MO000032546	Q07960	471.104248181413
MO000032552	P09603	8.60473156924766
MO000032557	P16615	1159.79864758702
MO000032560	Q9BQ95	1.7436034021956677
MO000032561	P07947	39.27018123078702
MO000032562	P35568	19.058475537260406
MO000032563	P62834	853.6802256436114
MO000032564	P61224	931.6430504068992
MO000032565	P10114	82.66025747471346
MO000032566	P61225	215.64214181962114
MO000032568	P62070	231.38347152665938
MO000032569	P01116-2	194.389901361462
MO000032570	P62745	995.403158124258
MO000032571	P08134	5583.408784282845
MO000032574	P17081	1366.856467087358
MO000032577	P18085	3000.4971124731564
MO000032578	P47224	193.1277722352599
MO000032579	P18754-2	603.0789119008481
MO000032584	P61769	3241.0705140261252
MO000032585	Q05086-3	12.481949028291986
MO000032587	P62837	1498.3582602933775
MO000032588	P68036	1534.621322556579
MO000032594	P04040	260.17541494286206
MO000032597	Q12904	740.090130316363
MO000032606	P08631-2	4.876699167309716
MO000032628	P00441	10270.285008653247
MO000032629	P30530-2	182.58762877741006
MO000032639	Q92686	136.33906763821312
MO000032647	Q92783-2	220.31847041927642
MO000032648	Q9Y4H2	3.2823575292642992
MO000032652	Q13115	0.6620929113377626
MO000032654	Q9UHA4	154.62044438310272
MO000032659	P27816,P27816-5	1542.1973941306746
MO000032660	Q99650	4.198521359056945
MO000032667	Q14247,Q14247-3	517.0131171202711
MO000032671	P00734	48.56230978062208
MO000032687	P25098	6.764518364895434
MO000032688	P49407-2	11.095688075492612
MO000032701	Q13443	101.55769740850572
MO000032708	Q05209	107.61422737727756
MO000032709	P48147	127.82642202477632
MO000032714	P30260	37.92796262236561
MO000032715	Q07157	58.164799594065
MO000032718	P10301	250.99376794133167
MO000032722	Q14644	1.5974286613351074
MO000032724	Q13541	315.1126907790451
MO000032732	P63092,P63092-2,P63092-3	315.4802927429398
MO000032733	Q14344	121.96339222143223
MO000032735	P08754	395.0483756644401
MO000032736	P29992	334.10246692546536
MO000032737	O95837	97.17246236376715
MO000032739	P50148	127.93308434617708
MO000032746	P09493-3,P09493-4	1697.9011999479208
MO000032747	O14908	177.57644178866184
MO000032757	O43665-3	295.509996956941
MO000032763	P42338	0.05133291256459613
MO000032766	P31751	56.243657406021796
MO000032767	Q9Y243	44.861544918678845
MO000032768	Q13418	373.39732976720853
MO000032770	Q08722,Q08722-3	199.4801677794825
MO000032944	P06753,P06753-2	5143.20851261698
MO000032945	P67936,P67936-2	5133.287997247873
MO000032948	P68366	55157.48358874966
MO000032956	Q9BQE3	82886.58010789024
MO000033237	P19256-2	160.78835408151286
MO000033243	P42858	1.9732336818458427
MO000033257	Q13363-2	379.36564624431696
MO000033308	P08047	48.24358190391311
MO000033313	P17612	206.6057858634363
MO000033360	Q13464	26.623311994149287
MO000033389	P19105	7012.343190499555
MO000033404	P51452	455.2686652938472
MO000033435	P61981	6613.047792994925
MO000033485	P45983-3	24.878764667950193
MO000033578	Q00169	88.27055797356705
MO000033619	P13498	33.32601681047207
MO000033674	Q9BYK8	1.3914357575871033
MO000033692	Q15648	8.42772112268899
MO000033699	O60244	3.2370746569228874
MO000033700	Q9Y2W1	191.0985223962142
MO000033701	Q9NVC6	2.7531462622322627
MO000033749	P16949	7223.214129949097
MO000033783	P63244	10809.45639773929
MO000033800	P31948	3011.6243207285843
MO000034049	Q05193,Q05193-3	90.20215709485232
MO000034171	Q13257	130.4872428917696
MO000034175	Q9NWT6	5.29338515096861
MO000034187	P17987	2893.954045514719
MO000034213	Q9GZT9	22.093821460192693
MO000034271	Q13617	74.37042375962744
MO000034306	Q96RT1-6	35.08609110295027
MO000034371	Q7KZF4	1230.6848885289132
MO000034393	Q16512	63.47378408830593
MO000034532	P19388	211.83243049808604
MO000034614	O14818	2323.0393932040824
MO000034631	P62753	4258.773016562585
MO000034650	O00170	228.31304643662838
MO000034669	Q02790	1395.2054514012461
MO000034767	P62873	1764.099850854746
MO000034781	Q9UIQ6	28.750920653328052
MO000034818	P60484	0.9715779131974662
MO000034850	Q8NI08	2.6997368946465796
MO000034887	Q15438-2	3.121776405574765
MO000034898	P46934-4	29.17017842719309
MO000034900	Q96PU5-7	42.818105138714394
MO000034911	P51532-2,P51532-5	28.638317465090573
MO000034913	Q92922	44.090984355439225
MO000034914	Q96GM5	9.416312721111344
MO000034946	Q13322-3	2.269877515522539
MO000035009	P78362-2	61.799533161043385
MO000035011	Q96SB4	318.9419498812291
MO000035017	Q07955	3109.5925261884263
MO000035067	Q99653	135.42052426726633
MO000035080	P16298	69.4531025629592
MO000035082	P48454-2	23.857040330381842
MO000035083	Q08209-2	284.9143916591871
MO000035093	P14859-2	7.57610634811021
MO000035098	P46060	910.3063846185297
MO000035119	P49792	77.41080783509562
MO000035150	Q9ULC3	52.28368841133374
MO000035151	P19447	4.211246976713561
MO000035154	P32780	5.357608486808896
MO000035159	Q9P035	96.79431631676904
MO000035161	P61201-2	197.77211612354154
MO000035175	Q01518	3298.550046702512
MO000035189	P51149	1308.181804105041
MO000035191	P24386	3.2346705987858524
MO000035206	P54725	573.7783738390737
MO000035215	P54727	1590.7704828764477
MO000035273	Q13425	100.99576466607121
MO000035289	O43294-2	51.037209343379935
MO000035317	P84095	1296.9400212580222
MO000035319	Q86UP2,Q86UP2-2	432.7281242338943
MO000035336	P52565	4191.456495862039
MO000035388	Q9H8V3	3.3326699358759706
MO000035431	P61587	9.757351126359058
MO000035438	Q12824,Q12824-2	33.476888324350305
MO000035542	O75116	47.77646474678508
MO000035550	P35241	4087.8582000365295
MO000035608	P28838-2	1258.140902362224
MO000035645	P18084	40.16744531496851
MO000035672	P35609	2668.9237939975965
MO000035713	Q9NP97	1923.7874857622314
MO000036044	Q00535	91.02114260040892
MO000036082	O94973,O94973-2	219.26109185032306
MO000036096	O15056	11.406748034827313
MO000036098	P01033	215.23236773782327
MO000036101	P42566	48.910115787569126
MO000036112	Q9Y6I3	154.96884571577436
MO000036137	P09496-2	1550.8346198589406
MO000036138	P09497,P09497-2	915.0221475318332
MO000036139	Q00610-2	3172.156246716471
MO000036145	Q96CW1,Q96CW1-2	353.90767118700074
MO000036147	P53680	161.5118933072467
MO000036161	Q99962	130.53971770327735
MO000036165	Q13627-2	0.37463487862624595
MO000036190	Q9NZQ3-3	22.51400797646916
MO000036276	Q13017-2	17.43907683750956
MO000036288	Q9H0H5	35.17364891056228
MO000036353	O14964	251.98471592208222
MO000036359	O60271,O60271-2,O60271-9	88.32353681933046
MO000036371	Q13136	11.60910663108034
MO000036373	Q13136	11.60910663108034
MO000036374	Q13136	11.60910663108034
MO000036389	Q5VWQ8-4	2.1841232537403874
MO000036403	P53041	246.33576883999413
MO000036449	P49023-2	760.8995705839809
MO000036494	P15531	14768.474051238785
MO000036523	P48426	38.958415679449445
MO000036525	P78356	25.86099731273042
MO000036527	Q99755-3	8.53501643185848
MO000036570	Q9NYL2,Q9NYL2-2	9.310650597944544
