ID	Hits	Hit names
MO000004677	["MO000148186","MO000339611","MO000518114"]	["A-Raf(h):KLHL12(h)","ABP-280(h):KLHL12(h)","TIF1g(h):Smad3(h)"]
MO000004681	["MO000339611"]	["TIF1g(h):Smad3(h)"]
MO000004682	[]	[]
MO000004689	["MO000339611"]	["TIF1g(h):Smad3(h)"]
MO000004690	[]	[]
MO000005077	[]	[]
MO000005078	[]	[]
MO000005412	["MO000172355","MO000339611","MO000348826","MO000429938","MO000520287"]	["MRP(h):NMT2(h)","PAG(h)","PAG(h){pY163}{pY417}","PDGFRbeta(h):KLHL12(h)","TIF1g(h):Smad3(h)"]
MO000007225	["MO000172355","MO000424204","MO000424351","MO000424972","MO000425143","MO000425680","MO000427481","MO000429820","MO000431763","MO000432959","MO000433377","MO000440084","MO000440730","MO000441062","MO000441674","MO000449399","MO000452539","MO000454959","MO000456260","MO000457272","MO000461949","MO000463769","MO000467199","MO000467861","MO000472270","MO000473303","MO000473697","MO000520287"]	["ACBD7(h):PAG(h)","C1QL4(h):PAG(h)","CCR1(h):PAG(h)","Csk(h):PAG(h)","EDG5(h):PAG(h)","FAM11A(h):PAG(h)","FKBP11(h):PAG(h)","GJB7(h):PAG(h)","GPR141(h):PAG(h)","HOXB5(h):PAG(h)","JKAP-isoform2(h):PAG(h)","Nicastrin-isoform2(h):PAG(h)","PAG(h)","PCDHGC3(h):PAG(h)","PDGFRbeta(h):KLHL12(h)","SLC25A41(h):PAG(h)","SRB7(h):PAG(h)","Skd3-isoform2(h):PAG(h)","TIGD5(h):PAG(h)","ZNF517(h):PAG(h)","cytochrome P450 2S1-isoform2(h):PAG(h)","hGSTK1-isoform4(h):PAG(h)","kiaa0774-isoform2(h):PAG(h)","phosphoenolpyruvate carboxykinase (GTP), mitochondrial(h):PAG(h)","pms1(h):PAG(h)","rps27(h):PAG(h)","serhl2(h):PAG(h)","trkC-B(h):PAG(h)"]
MO000007228	[]	[]
MO000007821	["MO000339611"]	["TIF1g(h):Smad3(h)"]
MO000007822	[]	[]
MO000007906	[]	[]
MO000008120	[]	[]
MO000008179	[]	[]
MO000008180	[]	[]
MO000008230	["MO000148186"]	["A-Raf(h):KLHL12(h)"]
MO000008280	[]	[]
MO000008563	[]	[]
MO000008564	[]	[]
MO000009086	[]	[]
MO000009092	[]	[]
MO000009253	["MO000448305","MO000518114"]	["ABP-280(h):KLHL12(h)","ZNRF1(h):NMT2(h)"]
MO000009339	["MO000339611"]	["TIF1g(h):Smad3(h)"]
MO000009386	["MO000172355","MO000272952","MO000339611","MO000348826"]	["PAG(h)","PAG(h){pY163}{pY417}","TIF1g(h):COUP-TF1(h)","TIF1g(h):Smad3(h)"]
MO000009403	[]	[]
MO000009415	[]	[]
MO000011271	[]	[]
MO000011769	[]	[]
MO000011894	[]	[]
MO000012555	[]	[]
MO000012556	[]	[]
MO000013122	[]	[]
MO000013123	[]	[]
MO000016568	[]	[]
MO000016574	[]	[]
MO000016577	[]	[]
MO000016584	[]	[]
MO000016585	[]	[]
MO000016586	[]	[]
MO000016587	[]	[]
MO000016588	[]	[]
MO000016599	[]	[]
MO000016632	[]	[]
MO000016634	[]	[]
MO000016635	[]	[]
MO000016661	[]	[]
MO000016672	[]	[]
MO000016677	["MO000172355"]	["PAG(h)"]
MO000016681	[]	[]
MO000016708	[]	[]
MO000016709	[]	[]
MO000016710	[]	[]
MO000016713	[]	[]
MO000016714	[]	[]
MO000016715	[]	[]
MO000016717	[]	[]
MO000016719	[]	[]
MO000016720	[]	[]
MO000016724	[]	[]
MO000016725	[]	[]
MO000016726	[]	[]
MO000016727	[]	[]
MO000016729	[]	[]
MO000016731	[]	[]
MO000016738	[]	[]
MO000016752	[]	[]
MO000016780	[]	[]
MO000016791	[]	[]
MO000016797	[]	[]
MO000016802	[]	[]
MO000016803	[]	[]
MO000016805	[]	[]
MO000016806	[]	[]
MO000016807	[]	[]
MO000016814	[]	[]
MO000016815	[]	[]
MO000016816	[]	[]
MO000016817	[]	[]
MO000016818	[]	[]
MO000016819	[]	[]
MO000016821	[]	[]
MO000016822	[]	[]
MO000016825	[]	[]
MO000016826	[]	[]
MO000016833	[]	[]
MO000016838	[]	[]
MO000016839	[]	[]
MO000016840	[]	[]
MO000016841	[]	[]
MO000016862	[]	[]
MO000016869	[]	[]
MO000016885	[]	[]
MO000016886	[]	[]
MO000016894	[]	[]
MO000016903	[]	[]
MO000016907	[]	[]
MO000016910	[]	[]
MO000016914	[]	[]
MO000016916	[]	[]
MO000016917	[]	[]
MO000016918	[]	[]
MO000016924	[]	[]
MO000016936	[]	[]
MO000016939	[]	[]
MO000016941	[]	[]
MO000016953	[]	[]
MO000016957	[]	[]
MO000016958	[]	[]
MO000016959	[]	[]
MO000016960	[]	[]
MO000016961	[]	[]
MO000016966	[]	[]
MO000016967	[]	[]
MO000016969	[]	[]
MO000016974	[]	[]
MO000016978	[]	[]
MO000016979	[]	[]
MO000016989	["MO000339611"]	["TIF1g(h):Smad3(h)"]
MO000017007	[]	[]
MO000017037	[]	[]
MO000017039	[]	[]
MO000017049	[]	[]
MO000017054	[]	[]
MO000017055	[]	[]
MO000017058	[]	[]
MO000017059	[]	[]
MO000017065	[]	[]
MO000017102	[]	[]
MO000017103	[]	[]
MO000017134	[]	[]
MO000017140	[]	[]
MO000017142	[]	[]
MO000017143	[]	[]
MO000017148	[]	[]
MO000017166	[]	[]
MO000017173	[]	[]
MO000017174	[]	[]
MO000017177	[]	[]
MO000017179	[]	[]
MO000017189	[]	[]
MO000017192	[]	[]
MO000017199	[]	[]
MO000017203	[]	[]
MO000017204	[]	[]
MO000017213	[]	[]
MO000017218	[]	[]
MO000017222	[]	[]
MO000017225	[]	[]
MO000017230	[]	[]
MO000017234	[]	[]
MO000017242	[]	[]
MO000017245	[]	[]
MO000017251	[]	[]
MO000017258	[]	[]
MO000017259	[]	[]
MO000017260	[]	[]
MO000017261	[]	[]
MO000017263	[]	[]
MO000017290	[]	[]
MO000017293	[]	[]
MO000017327	[]	[]
MO000017332	[]	[]
MO000017333	[]	[]
MO000017334	[]	[]
MO000017354	[]	[]
MO000017366	[]	[]
MO000017368	[]	[]
MO000017369	[]	[]
MO000017395	[]	[]
MO000017396	[]	[]
MO000017397	[]	[]
MO000017401	[]	[]
MO000017411	[]	[]
MO000017419	[]	[]
MO000017420	[]	[]
MO000017421	["MO000339611","MO000424351","MO000480318"]	["PAG(h){p}","TIF1g(h):Smad3(h)","rps27(h):PAG(h)"]
MO000017425	[]	[]
MO000017458	[]	[]
MO000017462	[]	[]
MO000017465	[]	[]
MO000017467	[]	[]
MO000017501	[]	[]
MO000017507	[]	[]
MO000017508	[]	[]
MO000017522	[]	[]
MO000017523	[]	[]
MO000017524	[]	[]
MO000017532	[]	[]
MO000017534	[]	[]
MO000017540	[]	[]
MO000017547	[]	[]
MO000017548	[]	[]
MO000017549	[]	[]
MO000017561	[]	[]
MO000017574	[]	[]
MO000017598	[]	[]
MO000017615	[]	[]
MO000017616	[]	[]
MO000017642	[]	[]
MO000017649	[]	[]
MO000017655	[]	[]
MO000017658	[]	[]
MO000017666	[]	[]
MO000017671	[]	[]
MO000017700	[]	[]
MO000017735	[]	[]
MO000017754	[]	[]
MO000017755	[]	[]
MO000017774	["MO000520287"]	["PDGFRbeta(h):KLHL12(h)"]
MO000017779	[]	[]
MO000017833	[]	[]
MO000017834	[]	[]
MO000017835	[]	[]
MO000017856	[]	[]
MO000017859	[]	[]
MO000017876	[]	[]
MO000017896	[]	[]
MO000018003	["MO000148186","MO000518114"]	["A-Raf(h):KLHL12(h)","ABP-280(h):KLHL12(h)"]
MO000018057	[]	[]
MO000018076	[]	[]
MO000018093	[]	[]
MO000018111	[]	[]
MO000018134	[]	[]
MO000018137	[]	[]
MO000018193	[]	[]
MO000018222	[]	[]
MO000018231	[]	[]
MO000018267	[]	[]
MO000018269	[]	[]
MO000018272	[]	[]
MO000018274	[]	[]
MO000018279	[]	[]
MO000018280	[]	[]
MO000018281	[]	[]
MO000018287	[]	[]
MO000018296	[]	[]
MO000018331	[]	[]
MO000018441	[]	[]
MO000018446	[]	[]
MO000018454	[]	[]
MO000018455	[]	[]
MO000018457	[]	[]
MO000018459	[]	[]
MO000018517	[]	[]
MO000018761	[]	[]
MO000018778	[]	[]
MO000018782	[]	[]
MO000018783	[]	[]
MO000018812	[]	[]
MO000018813	[]	[]
MO000018832	[]	[]
MO000018836	[]	[]
MO000018838	[]	[]
MO000018839	[]	[]
MO000018840	[]	[]
MO000018848	["MO000148190","MO000339611","MO000424351","MO000448305","MO000520287"]	["Hec1(h):KLHL12(h)","PDGFRbeta(h):KLHL12(h)","TIF1g(h):Smad3(h)","ZNRF1(h):NMT2(h)","rps27(h):PAG(h)"]
MO000018877	[]	[]
MO000018882	[]	[]
MO000018883	[]	[]
MO000018901	["MO000424351"]	["rps27(h):PAG(h)"]
MO000018902	["MO000339608"]	["Smad4(h):TIF1g(h)"]
MO000018932	[]	[]
MO000018936	[]	[]
MO000018938	[]	[]
MO000018939	[]	[]
MO000018945	[]	[]
MO000018946	[]	[]
MO000018952	[]	[]
MO000018953	[]	[]
MO000018956	[]	[]
MO000018962	["MO000172355","MO000520287"]	["PAG(h)","PDGFRbeta(h):KLHL12(h)"]
MO000018963	[]	[]
MO000018964	[]	[]
MO000018965	[]	[]
MO000018971	[]	[]
MO000019000	[]	[]
MO000019005	[]	[]
MO000019006	[]	[]
MO000019013	[]	[]
MO000019070	[]	[]
MO000019071	[]	[]
MO000019082	[]	[]
MO000019089	[]	[]
MO000019107	[]	[]
MO000019118	[]	[]
MO000019134	[]	[]
MO000019148	[]	[]
MO000019149	[]	[]
MO000019157	[]	[]
MO000019292	[]	[]
MO000019309	["MO000448305"]	["ZNRF1(h):NMT2(h)"]
MO000019310	[]	[]
MO000019311	["MO000339611"]	["TIF1g(h):Smad3(h)"]
MO000019315	["MO000520287","MO000522347"]	["PDGFRbeta(h):KLHL12(h)","Ubc9(h):KLHL12(h)"]
MO000019325	[]	[]
MO000019328	[]	[]
MO000019330	[]	[]
MO000019332	[]	[]
MO000019341	[]	[]
MO000019342	[]	[]
MO000019343	[]	[]
MO000019344	[]	[]
MO000019363	[]	[]
MO000019387	[]	[]
MO000019468	[]	[]
MO000019469	[]	[]
MO000019475	[]	[]
MO000019480	[]	[]
MO000019481	["MO000148190","MO000518114"]	["ABP-280(h):KLHL12(h)","Hec1(h):KLHL12(h)"]
MO000019490	[]	[]
MO000019494	[]	[]
MO000019496	[]	[]
MO000019498	[]	[]
MO000019499	[]	[]
MO000019507	[]	[]
MO000019544	[]	[]
MO000019548	["MO000148190"]	["Hec1(h):KLHL12(h)"]
MO000019562	[]	[]
MO000019568	[]	[]
MO000019585	[]	[]
MO000019594	[]	[]
MO000019595	[]	[]
MO000019596	[]	[]
MO000019597	[]	[]
MO000019625	[]	[]
MO000019638	[]	[]
MO000019642	[]	[]
MO000019645	[]	[]
MO000019655	[]	[]
MO000019675	[]	[]
MO000019707	[]	[]
MO000019708	[]	[]
MO000019709	[]	[]
MO000019710	[]	[]
MO000019714	[]	[]
MO000019717	[]	[]
MO000019718	[]	[]
MO000019720	[]	[]
MO000019723	[]	[]
MO000019726	[]	[]
MO000019730	[]	[]
MO000019732	[]	[]
MO000019733	[]	[]
MO000019734	[]	[]
MO000019747	[]	[]
MO000019749	[]	[]
MO000019754	[]	[]
MO000019779	[]	[]
MO000019795	[]	[]
MO000019796	[]	[]
MO000019798	[]	[]
MO000019842	[]	[]
MO000019867	["MO000339611","MO000448305"]	["TIF1g(h):Smad3(h)","ZNRF1(h):NMT2(h)"]
MO000019876	[]	[]
MO000019966	[]	[]
MO000019969	[]	[]
MO000019971	[]	[]
MO000019972	[]	[]
MO000019973	["MO000339608"]	["Smad4(h):TIF1g(h)"]
MO000019975	["MO000148190","MO000331158","MO000331302","MO000339608","MO000339611","MO000424351","MO000448305","MO000522347"]	["DRIL1(h){sumo2(n)}","Hec1(h):KLHL12(h)","Smad4(h):TIF1g(h)","TIF1g(h):Smad3(h)","TIF1g-alpha(h){sumo2(n)}","Ubc9(h):KLHL12(h)","ZNRF1(h):NMT2(h)","rps27(h):PAG(h)"]
MO000019978	[]	[]
MO000019984	[]	[]
MO000019985	["MO000448305"]	["ZNRF1(h):NMT2(h)"]
MO000019999	[]	[]
MO000020001	[]	[]
MO000020003	["MO000339611","MO000522347"]	["TIF1g(h):Smad3(h)","Ubc9(h):KLHL12(h)"]
MO000020010	[]	[]
MO000020012	[]	[]
MO000020022	[]	[]
MO000020026	[]	[]
MO000020058	[]	[]
MO000020069	[]	[]
MO000020070	[]	[]
MO000020072	[]	[]
MO000020106	[]	[]
MO000020107	[]	[]
MO000020112	[]	[]
MO000020133	[]	[]
MO000020143	[]	[]
MO000020159	[]	[]
MO000020160	[]	[]
MO000020162	[]	[]
MO000020164	[]	[]
MO000020165	[]	[]
MO000020167	[]	[]
MO000020198	[]	[]
MO000020201	[]	[]
MO000020207	[]	[]
MO000020234	[]	[]
MO000020235	[]	[]
MO000020247	[]	[]
MO000020256	[]	[]
MO000020258	[]	[]
MO000020259	[]	[]
MO000020261	[]	[]
MO000020262	[]	[]
MO000020272	[]	[]
MO000020279	[]	[]
MO000020289	[]	[]
MO000020293	[]	[]
MO000020300	[]	[]
MO000020305	[]	[]
MO000020308	[]	[]
MO000020327	[]	[]
MO000020336	[]	[]
MO000020338	[]	[]
MO000020361	[]	[]
MO000020397	[]	[]
MO000020398	["MO000520287"]	["PDGFRbeta(h):KLHL12(h)"]
MO000020402	["MO000339608"]	["Smad4(h):TIF1g(h)"]
MO000020403	[]	[]
MO000020405	[]	[]
MO000020412	[]	[]
MO000020422	[]	[]
MO000020426	[]	[]
MO000020430	[]	[]
MO000020433	[]	[]
MO000020463	[]	[]
MO000020470	[]	[]
MO000020473	[]	[]
MO000020509	[]	[]
MO000020511	[]	[]
MO000020529	[]	[]
MO000020531	[]	[]
MO000020561	[]	[]
MO000020613	[]	[]
MO000020615	[]	[]
MO000020628	["MO000172355","MO000339608","MO000339611","MO000348826","MO000424351","MO000520287"]	["PAG(h)","PAG(h){pY163}{pY417}","PDGFRbeta(h):KLHL12(h)","Smad4(h):TIF1g(h)","TIF1g(h):Smad3(h)","rps27(h):PAG(h)"]
MO000020629	[]	[]
MO000020657	[]	[]
MO000020659	[]	[]
MO000020775	[]	[]
MO000020777	[]	[]
MO000020781	[]	[]
MO000020799	[]	[]
MO000020834	[]	[]
MO000020881	[]	[]
MO000020883	[]	[]
MO000020891	[]	[]
MO000020944	[]	[]
MO000020951	[]	[]
MO000020953	[]	[]
MO000020954	[]	[]
MO000020956	[]	[]
MO000021004	[]	[]
MO000021006	[]	[]
MO000021010	[]	[]
MO000021024	[]	[]
MO000021026	[]	[]
MO000021031	[]	[]
MO000021077	[]	[]
MO000021133	[]	[]
MO000021134	[]	[]
MO000021136	[]	[]
MO000021137	[]	[]
MO000021172	["MO000172355","MO000272952","MO000339611","MO000348826"]	["PAG(h)","PAG(h){pY163}{pY417}","TIF1g(h):COUP-TF1(h)","TIF1g(h):Smad3(h)"]
MO000021173	[]	[]
MO000021174	["MO000172355","MO000272952","MO000339611","MO000348826"]	["PAG(h)","PAG(h){pY163}{pY417}","TIF1g(h):COUP-TF1(h)","TIF1g(h):Smad3(h)"]
MO000021176	[]	[]
MO000021196	[]	[]
MO000021197	[]	[]
MO000021198	[]	[]
MO000021210	[]	[]
MO000021222	[]	[]
MO000021239	[]	[]
MO000021242	[]	[]
MO000021282	[]	[]
MO000021283	[]	[]
MO000021298	[]	[]
MO000021299	[]	[]
MO000021304	[]	[]
MO000021307	[]	[]
MO000021309	[]	[]
MO000021310	[]	[]
MO000021326	[]	[]
MO000021350	[]	[]
MO000021355	[]	[]
MO000021356	[]	[]
MO000021373	["MO000172355","MO000172362","MO000348826","MO000424204","MO000424351","MO000424972","MO000425143","MO000425680","MO000427481","MO000429820","MO000431763","MO000432959","MO000433377","MO000440084","MO000440730","MO000441062","MO000441674","MO000449399","MO000452539","MO000454959","MO000456260","MO000457272","MO000461949","MO000463769","MO000467199","MO000467861","MO000472270","MO000473303","MO000473697","MO000480318","MO000520287"]	["ACBD7(h):PAG(h)","C1QL4(h):PAG(h)","CCR1(h):PAG(h)","Csk(h):PAG(h)","EDG5(h):PAG(h)","FAM11A(h):PAG(h)","FKBP11(h):PAG(h)","GJB7(h):PAG(h)","GPR141(h):PAG(h)","HOXB5(h):PAG(h)","JKAP-isoform2(h):PAG(h)","Nicastrin-isoform2(h):PAG(h)","PAG(h)","PAG(h){pY163}{pY417}","PAG(h){pY}","PAG(h){p}","PCDHGC3(h):PAG(h)","PDGFRbeta(h):KLHL12(h)","SLC25A41(h):PAG(h)","SRB7(h):PAG(h)","Skd3-isoform2(h):PAG(h)","TIGD5(h):PAG(h)","ZNF517(h):PAG(h)","cytochrome P450 2S1-isoform2(h):PAG(h)","hGSTK1-isoform4(h):PAG(h)","kiaa0774-isoform2(h):PAG(h)","phosphoenolpyruvate carboxykinase (GTP), mitochondrial(h):PAG(h)","pms1(h):PAG(h)","rps27(h):PAG(h)","serhl2(h):PAG(h)","trkC-B(h):PAG(h)"]
MO000021375	[]	[]
MO000021383	["MO000172355","MO000339611","MO000348826","MO000424204","MO000424351","MO000424972","MO000425143","MO000425680","MO000427481","MO000429820","MO000431763","MO000432959","MO000433377","MO000440084","MO000440730","MO000441062","MO000441674","MO000449399","MO000452539","MO000454959","MO000456260","MO000457272","MO000461949","MO000463769","MO000467199","MO000467861","MO000472270","MO000473303","MO000473697","MO000480318","MO000520287"]	["ACBD7(h):PAG(h)","C1QL4(h):PAG(h)","CCR1(h):PAG(h)","Csk(h):PAG(h)","EDG5(h):PAG(h)","FAM11A(h):PAG(h)","FKBP11(h):PAG(h)","GJB7(h):PAG(h)","GPR141(h):PAG(h)","HOXB5(h):PAG(h)","JKAP-isoform2(h):PAG(h)","Nicastrin-isoform2(h):PAG(h)","PAG(h)","PAG(h){pY163}{pY417}","PAG(h){p}","PCDHGC3(h):PAG(h)","PDGFRbeta(h):KLHL12(h)","SLC25A41(h):PAG(h)","SRB7(h):PAG(h)","Skd3-isoform2(h):PAG(h)","TIF1g(h):Smad3(h)","TIGD5(h):PAG(h)","ZNF517(h):PAG(h)","cytochrome P450 2S1-isoform2(h):PAG(h)","hGSTK1-isoform4(h):PAG(h)","kiaa0774-isoform2(h):PAG(h)","phosphoenolpyruvate carboxykinase (GTP), mitochondrial(h):PAG(h)","pms1(h):PAG(h)","rps27(h):PAG(h)","serhl2(h):PAG(h)","trkC-B(h):PAG(h)"]
MO000021410	[]	[]
MO000021421	[]	[]
MO000021423	[]	[]
MO000021432	[]	[]
MO000021473	[]	[]
MO000021494	[]	[]
MO000021495	[]	[]
MO000021504	[]	[]
MO000021531	[]	[]
MO000021532	[]	[]
MO000021533	[]	[]
MO000021534	[]	[]
MO000021539	[]	[]
MO000021545	[]	[]
MO000021546	[]	[]
MO000021547	[]	[]
MO000021550	[]	[]
MO000021551	[]	[]
MO000021574	[]	[]
MO000021599	[]	[]
MO000021600	[]	[]
MO000021607	[]	[]
MO000021624	[]	[]
MO000021627	[]	[]
MO000021634	[]	[]
MO000021636	[]	[]
MO000021638	[]	[]
MO000021639	[]	[]
MO000021640	[]	[]
MO000021655	[]	[]
MO000021656	[]	[]
MO000021660	[]	[]
MO000021743	["MO000172355","MO000339611","MO000348826","MO000480318","MO000518114","MO000520287"]	["ABP-280(h):KLHL12(h)","PAG(h)","PAG(h){pY163}{pY417}","PAG(h){p}","PDGFRbeta(h):KLHL12(h)","TIF1g(h):Smad3(h)"]
MO000021744	[]	[]
MO000021748	["MO000518114","MO000520287"]	["ABP-280(h):KLHL12(h)","PDGFRbeta(h):KLHL12(h)"]
MO000021751	[]	[]
MO000021754	[]	[]
MO000021759	[]	[]
MO000021781	[]	[]
MO000021802	[]	[]
MO000021819	["MO000339608","MO000339611","MO000448305","MO000518114"]	["ABP-280(h):KLHL12(h)","Smad4(h):TIF1g(h)","TIF1g(h):Smad3(h)","ZNRF1(h):NMT2(h)"]
MO000021822	[]	[]
MO000021827	[]	[]
MO000021828	[]	[]
MO000021833	[]	[]
MO000021834	[]	[]
MO000021835	[]	[]
MO000021836	[]	[]
MO000021837	[]	[]
MO000021838	[]	[]
MO000021841	[]	[]
MO000021857	[]	[]
MO000021878	[]	[]
MO000021879	[]	[]
MO000021891	[]	[]
MO000021893	[]	[]
MO000021894	[]	[]
MO000021895	[]	[]
MO000021898	[]	[]
MO000021905	[]	[]
MO000021914	[]	[]
MO000021923	[]	[]
MO000021924	[]	[]
MO000021930	[]	[]
MO000021944	[]	[]
MO000022022	[]	[]
MO000022026	[]	[]
MO000022033	[]	[]
MO000022065	[]	[]
MO000022072	[]	[]
MO000022073	[]	[]
MO000022074	[]	[]
MO000022081	[]	[]
MO000022083	[]	[]
MO000022093	[]	[]
MO000022094	[]	[]
MO000022095	[]	[]
MO000022097	[]	[]
MO000022098	[]	[]
MO000022117	[]	[]
MO000022118	[]	[]
MO000022119	[]	[]
MO000022120	[]	[]
MO000022121	[]	[]
MO000022122	[]	[]
MO000022124	[]	[]
MO000022129	[]	[]
MO000022134	[]	[]
MO000022135	[]	[]
MO000022143	[]	[]
MO000022147	[]	[]
MO000022150	[]	[]
MO000022175	[]	[]
MO000022183	[]	[]
MO000022189	[]	[]
MO000022191	[]	[]
MO000022192	[]	[]
MO000022205	[]	[]
MO000022208	[]	[]
MO000022209	[]	[]
MO000022210	["MO000339611"]	["TIF1g(h):Smad3(h)"]
MO000022211	[]	[]
MO000022213	[]	[]
MO000022215	[]	[]
MO000022217	[]	[]
MO000022219	[]	[]
MO000022222	["MO000172355","MO000272952","MO000339611","MO000348826","MO000480318"]	["PAG(h)","PAG(h){pY163}{pY417}","PAG(h){p}","TIF1g(h):COUP-TF1(h)","TIF1g(h):Smad3(h)"]
MO000022225	[]	[]
MO000022227	["MO000339611"]	["TIF1g(h):Smad3(h)"]
MO000022228	[]	[]
MO000022229	["MO000339611","MO000518114"]	["ABP-280(h):KLHL12(h)","TIF1g(h):Smad3(h)"]
MO000022235	[]	[]
MO000022236	[]	[]
MO000022237	[]	[]
MO000022249	[]	[]
MO000022252	[]	[]
MO000022253	[]	[]
MO000022256	[]	[]
MO000022259	[]	[]
MO000022263	[]	[]
MO000022264	[]	[]
MO000022265	["MO000518114"]	["ABP-280(h):KLHL12(h)"]
MO000022318	[]	[]
MO000022323	[]	[]
MO000022334	[]	[]
MO000022335	[]	[]
MO000022336	[]	[]
MO000022338	[]	[]
MO000022366	[]	[]
MO000022371	[]	[]
MO000022381	[]	[]
MO000022382	[]	[]
MO000022383	[]	[]
MO000022384	[]	[]
MO000022386	[]	[]
MO000022393	["MO000148186","MO000172355","MO000272952","MO000339611","MO000348826","MO000448305","MO000520287"]	["A-Raf(h):KLHL12(h)","PAG(h)","PAG(h){pY163}{pY417}","PDGFRbeta(h):KLHL12(h)","TIF1g(h):COUP-TF1(h)","TIF1g(h):Smad3(h)","ZNRF1(h):NMT2(h)"]
MO000022395	[]	[]
MO000022399	[]	[]
MO000022400	[]	[]
MO000022401	[]	[]
MO000022402	[]	[]
MO000022403	["MO000109205","MO000172355","MO000339611","MO000348826","MO000448305","MO000480318","MO000518114"]	["ABP-280(h):KLHL12(h)","KLHL12(h):CUL3(h)","PAG(h)","PAG(h){pY163}{pY417}","PAG(h){p}","TIF1g(h):Smad3(h)","ZNRF1(h):NMT2(h)"]
MO000022404	[]	[]
MO000022406	[]	[]
MO000022407	[]	[]
MO000022425	["MO000339611"]	["TIF1g(h):Smad3(h)"]
MO000022436	[]	[]
MO000022437	[]	[]
MO000022439	[]	[]
MO000022477	[]	[]
MO000022478	[]	[]
MO000022480	[]	[]
MO000022482	[]	[]
MO000022502	[]	[]
MO000022508	[]	[]
MO000022534	[]	[]
MO000022535	[]	[]
MO000022541	[]	[]
MO000022543	[]	[]
MO000022552	[]	[]
MO000022559	[]	[]
MO000022567	[]	[]
MO000022571	[]	[]
MO000022576	[]	[]
MO000022582	[]	[]
MO000022583	[]	[]
MO000022586	[]	[]
MO000022595	[]	[]
MO000022596	[]	[]
MO000022597	[]	[]
MO000022606	[]	[]
MO000022608	[]	[]
MO000022609	[]	[]
MO000022611	[]	[]
MO000022613	[]	[]
MO000023106	[]	[]
MO000023124	[]	[]
