name clusters
is_000001 5
is_000002 3
is_000003 3
is_000004 0
is_000005 2
is_000006 2
is_000007 0
is_000008 0
is_000009 4
is_000010 5
is_000011 5
is_000012 5
is_000013 4
is_000014 2
is_000015 0
is_000016 5
is_000017 0
is_000018 5
is_000019 2
is_000020 4
is_000021 3
is_000022 3
is_000023 0
is_000024 0
is_000025 0
is_000026 5
is_000027 3
is_000028 4
is_000029 0
is_000030 5
is_000031 5
is_000032 3
is_000033 3
is_000034 0
is_000035 0
is_000036 1
is_000037 0
is_000038 0
is_000039 5
is_000040 5
is_000041 0
is_000042 3
is_000043 3
is_000044 2
is_000045 3
is_000046 0
is_000047 0
is_000048 3
is_000049 2
is_000050 3
is_000051 2
is_000052 1
is_000053 0
is_000054 5
is_000055 3
is_000056 0
is_000057 3
is_000058 2
is_000059 0
is_000060 5
is_000061 2
is_000062 2
is_000063 3
is_000064 1
is_000065 0
is_000066 3
is_000067 2
is_000068 4
is_000069 3
is_000070 0
is_000071 0
is_000072 2
is_000073 0
is_000074 3
is_000075 2
is_000076 1
is_000077 0
is_000078 3
is_000079 2
is_000080 0
is_000081 0
is_000082 2
is_000083 0
is_000084 2
is_000085 3
is_000086 0
is_000087 3
is_000088 2
is_000089 3
is_000090 0
is_000091 5
is_000092 0
is_000093 3
is_000094 1
is_000095 0
is_000096 0
is_000097 0
is_000098 2
is_000099 0
is_000100 2
is_000101 5
is_000102 3
is_000103 5
is_000104 0
is_000105 0
is_000106 0
is_000107 0
is_000108 5
is_000109 5
is_000110 2
is_000111 3
is_000112 3
is_000113 5
is_000114 0
is_000115 0
is_000116 0
is_000117 1
is_000118 3
is_000119 2
is_000120 2
is_000121 5
is_000122 3
is_000123 0
is_000124 2
is_000125 0
is_000126 4
is_000127 1
is_000128 3
is_000129 0
is_000130 0
is_000131 0
is_000132 5
is_000133 3
is_000134 2
is_000135 0
is_000136 0
is_000137 0
is_000138 0
is_000139 5
is_000140 5
is_000141 3
is_000142 2
is_000143 0
is_000144 3
is_000145 5
is_000146 3
is_000147 3
is_000148 1
is_000149 5
is_000150 3
is_000151 5
is_000152 3
is_000153 2
is_000154 2
is_000155 0
is_000156 3
is_000157 4
is_000158 3
is_000159 3
is_000160 2
is_000161 1
is_000162 1
is_000163 4
is_000164 0
is_000165 0
is_000166 3
is_000167 3
