name clusters
is_000001 0
is_000002 6
is_000003 4
is_000004 9
is_000005 8
is_000006 8
is_000007 9
is_000008 5
is_000009 10
is_000010 0
is_000011 0
is_000012 5
is_000013 10
is_000014 8
is_000015 3
is_000016 0
is_000017 1
is_000018 0
is_000019 8
is_000020 10
is_000021 1
is_000022 1
is_000023 9
is_000024 3
is_000025 11
is_000026 5
is_000027 1
is_000028 10
is_000029 5
is_000030 2
is_000031 0
is_000032 11
is_000033 1
is_000034 4
is_000035 11
is_000036 7
is_000037 3
is_000038 3
is_000039 0
is_000040 2
is_000041 8
is_000042 1
is_000043 6
is_000044 4
is_000045 6
is_000046 5
is_000047 9
is_000048 9
is_000049 8
is_000050 1
is_000051 8
is_000052 11
is_000053 8
is_000054 3
is_000055 6
is_000056 2
is_000057 4
is_000058 8
is_000059 9
is_000060 0
is_000061 1
is_000062 8
is_000063 6
is_000064 7
is_000065 2
is_000066 1
is_000067 8
is_000068 10
is_000069 9
is_000070 4
is_000071 4
is_000072 8
is_000073 9
is_000074 6
is_000075 8
is_000076 7
is_000077 1
is_000078 1
is_000079 8
is_000080 3
is_000081 5
is_000082 0
is_000083 9
is_000084 9
is_000085 4
is_000086 9
is_000087 6
is_000088 9
is_000089 6
is_000090 9
is_000091 0
is_000092 1
is_000093 1
is_000094 7
is_000095 3
is_000096 9
is_000097 1
is_000098 4
is_000099 3
is_000100 2
is_000101 11
is_000102 6
is_000103 5
is_000104 2
is_000105 5
is_000106 1
is_000107 5
is_000108 0
is_000109 5
is_000110 2
is_000111 9
is_000112 3
is_000113 5
is_000114 11
is_000115 3
is_000116 5
is_000117 7
is_000118 11
is_000119 8
is_000120 3
is_000121 0
is_000122 6
is_000123 9
is_000124 5
is_000125 3
is_000126 10
is_000127 7
is_000128 1
is_000129 4
is_000130 5
is_000131 3
is_000132 0
is_000133 1
is_000134 8
is_000135 4
is_000136 8
is_000137 3
is_000138 9
is_000139 0
is_000140 0
is_000141 1
is_000142 4
is_000143 9
is_000144 6
is_000145 11
is_000146 1
is_000147 6
is_000148 7
is_000149 0
is_000150 6
is_000151 5
is_000152 4
is_000153 5
is_000154 1
is_000155 3
is_000156 4
is_000157 10
is_000158 1
is_000159 4
is_000160 3
is_000161 7
is_000162 7
is_000163 10
is_000164 3
is_000165 5
is_000166 1
is_000167 1
is_000168 1
is_000169 8
is_000170 6
is_000171 7
is_000172 1
is_000173 7
