name clusters
leukemia1 2
leukemia2 2
apoptosis 4
attr_1 2
attr_2 4
attr_3 5
attr_4 4
attr_5 4
attr_6 4
attr_7 4
attr_8 2
attr_9 4
attr_10 5
attr_11 4
attr_12 2
attr_13 2
attr_14 4
attr_15 5
attr_16 4
attr_17 4
attr_18 4
attr_19 4
attr_20 1
attr_21 1
attr_22 1
attr_23 4
attr_24 1
attr_25 2
attr_26 6
attr_27 1
attr_28 4
attr_29 1
attr_30 6
attr_31 4
attr_32 4
attr_33 2
attr_34 4
attr_35 1
attr_36 2
attr_37 1
attr_38 4
attr_39 2
attr_40 2
attr_41 1
attr_42 4
attr_43 4
attr_44 1
attr_45 6
attr_46 4
attr_47 6
attr_48 4
attr_49 4
attr_50 5
attr_51 4
attr_52 5
attr_53 4
attr_54 5
attr_55 1
attr_56 5
attr_57 2
attr_58 4
attr_59 4
attr_60 6
attr_61 1
attr_62 2
attr_63 4
attr_64 6
attr_65 4
attr_66 2
attr_67 4
attr_68 4
attr_69 2
attr_70 0
attr_71 0
attr_72 6
attr_73 2
attr_74 4
attr_75 4
attr_76 0
attr_77 2
attr_78 0
attr_79 2
attr_80 0
attr_81 0
attr_82 4
attr_83 0
attr_84 4
attr_85 0
attr_86 6
attr_87 6
attr_88 4
attr_89 0
attr_90 4
attr_91 6
attr_92 0
attr_93 4
attr_94 4
attr_95 0
attr_96 6
attr_97 0
attr_98 6
attr_99 6
attr_100 4
attr_101 0
attr_102 0
attr_103 0
attr_104 0
attr_105 0
attr_106 0
attr_107 0
attr_108 0
attr_109 0
attr_110 0
attr_111 4
attr_112 4
attr_113 0
attr_114 0
attr_115 0
attr_116 0
attr_117 1
attr_118 0
attr_119 0
attr_120 4
attr_121 6
attr_122 6
attr_123 0
attr_124 6
attr_125 1
attr_126 0
attr_127 0
attr_128 6
attr_129 1
attr_130 4
attr_131 4
attr_132 1
attr_133 4
attr_134 6
attr_135 4
attr_136 4
attr_137 3
attr_138 1
attr_139 3
attr_140 1
attr_141 4
attr_142 0
attr_143 0
attr_144 0
attr_145 0
attr_146 2
attr_147 2
attr_148 2
attr_149 2
attr_150 5
attr_151 6
attr_152 1
attr_153 4
attr_154 1
attr_155 1
attr_156 5
attr_157 5
attr_158 5
attr_159 6
attr_160 2
