name clusters
leukemia1 3
leukemia2 3
apoptosis 5
attr_1 3
attr_2 5
attr_3 6
attr_4 5
attr_5 5
attr_6 5
attr_7 5
attr_8 3
attr_9 5
attr_10 6
attr_11 5
attr_12 3
attr_13 3
attr_14 5
attr_15 6
attr_16 5
attr_17 5
attr_18 5
attr_19 5
attr_20 1
attr_21 1
attr_22 1
attr_23 5
attr_24 1
attr_25 3
attr_26 4
attr_27 1
attr_28 5
attr_29 1
attr_30 4
attr_31 5
attr_32 5
attr_33 3
attr_34 5
attr_35 1
attr_36 3
attr_37 1
attr_38 5
attr_39 3
attr_40 3
attr_41 1
attr_42 5
attr_43 5
attr_44 1
attr_45 4
attr_46 5
attr_47 4
attr_48 5
attr_49 5
attr_50 6
attr_51 5
attr_52 6
attr_53 5
attr_54 6
attr_55 1
attr_56 6
attr_57 3
attr_58 5
attr_59 5
attr_60 4
attr_61 1
attr_62 3
attr_63 5
attr_64 4
attr_65 5
attr_66 3
attr_67 5
attr_68 5
attr_69 3
attr_70 0
attr_71 0
attr_72 4
attr_73 3
attr_74 5
attr_75 5
attr_76 0
attr_77 3
attr_78 0
attr_79 3
attr_80 0
attr_81 0
attr_82 5
attr_83 0
attr_84 5
attr_85 0
attr_86 4
attr_87 4
attr_88 5
attr_89 0
attr_90 5
attr_91 4
attr_92 0
attr_93 5
attr_94 5
attr_95 0
attr_96 4
attr_97 0
attr_98 4
attr_99 4
attr_100 5
attr_101 0
attr_102 0
attr_103 0
attr_104 0
attr_105 0
attr_106 0
attr_107 0
attr_108 0
attr_109 0
attr_110 0
attr_111 5
attr_112 5
attr_113 0
attr_114 0
attr_115 0
attr_116 0
attr_117 1
attr_118 0
attr_119 0
attr_120 5
attr_121 4
attr_122 4
attr_123 0
attr_124 4
attr_125 1
attr_126 0
attr_127 0
attr_128 4
attr_129 1
attr_130 5
attr_131 5
attr_132 1
attr_133 5
attr_134 4
attr_135 5
attr_136 5
attr_137 2
attr_138 1
attr_139 2
attr_140 1
attr_141 5
attr_142 0
attr_143 0
attr_144 0
attr_145 0
attr_146 3
attr_147 3
attr_148 3
attr_149 3
attr_150 6
attr_151 4
attr_152 1
attr_153 5
attr_154 1
attr_155 1
attr_156 6
attr_157 6
attr_158 6
attr_159 4
attr_160 3
attr_161 6
attr_162 3
attr_163 3
attr_164 5
attr_165 1
attr_166 5
attr_167 6
attr_168 1
attr_169 3
attr_170 6
attr_171 1
attr_172 6
attr_173 4
attr_174 6
attr_175 1
attr_176 5
attr_177 4
attr_178 0
attr_179 1
attr_180 5
attr_181 5
attr_182 6
attr_183 1
attr_184 6
attr_185 1
attr_186 1
attr_187 5
attr_188 1
attr_189 6
attr_190 1
attr_191 6
attr_192 1
attr_193 1
attr_194 4
attr_196 6
attr_197 5
attr_198 1
attr_199 1
attr_200 6
attr_201 4
attr_202 5
attr_203 3
attr_204 6
attr_205 1
attr_206 1
attr_207 6
attr_208 3
attr_209 6
attr_210 1
attr_211 4
attr_212 6
attr_213 4
attr_214 6
attr_215 4
attr_216 5
attr_217 3
attr_218 6
attr_219 6
attr_220 4
attr_221 5
attr_222 4
attr_223 4
attr_224 6
attr_225 3
attr_226 3
attr_227 1
attr_228 6
attr_229 5
attr_230 5
attr_231 6
attr_232 5
attr_233 6
attr_234 6
attr_235 5
attr_236 1
attr_237 4
attr_238 4
attr_239 4
attr_240 5
attr_241 6
attr_242 4
attr_243 1
attr_244 1
attr_245 6
attr_246 5
attr_247 6
attr_248 6
attr_249 5
attr_250 4
attr_251 4
attr_252 4
attr_253 6
attr_254 6
attr_255 6
attr_256 5
attr_257 4
attr_258 0
attr_259 6
attr_260 5
attr_261 5
attr_262 6
attr_263 4
attr_264 6
attr_265 4
attr_266 1
attr_267 1
attr_268 4
attr_269 4
attr_270 1
attr_271 0
attr_272 6
attr_273 5
attr_274 3
attr_275 4
attr_276 1
attr_277 1
attr_278 4
attr_279 4
attr_280 1
attr_281 5
attr_282 4
attr_283 1
attr_285 1
attr_286 5
attr_287 0
attr_288 3
attr_289 1
attr_290 1
attr_291 1
attr_292 4
attr_293 4
attr_294 5
attr_295 4
attr_296 4
attr_297 5
attr_298 4
attr_299 1
attr_300 4
attr_301 4
attr_302 6
attr_303 6
attr_304 5
attr_305 4
attr_306 1
attr_307 4
attr_308 0
attr_309 4
attr_310 0
attr_311 4
attr_312 1
attr_313 4
attr_314 0
attr_315 4
attr_316 4
attr_317 4
attr_318 0
