name PC1 PC2
MCF10A_1 -3.84727427597042 -2.01355420462176
MCF10A_2 -3.55746132178984 1.82585884842238
MCF10A_3 -4.11706735684232 -1.50551246733774
MCF10A_4 -3.83146872800831 1.75632298651019
MDAMB231_1 3.95081750439928 -1.09882049399892
MDAMB231_2 3.74729064505495 1.19780267929784
MDAMB231_3 3.94847693285982 -1.1030389807682
MDAMB231_4 3.70668660029685 0.940941632496209
