name clusters
is_000001 6
is_000002 4
is_000003 10
is_000004 7
is_000005 12
is_000006 7
is_000007 1
is_000008 1
is_000009 10
is_000010 13
is_000011 12
is_000012 8
is_000013 10
is_000014 6
is_000015 2
is_000016 8
is_000017 9
is_000018 6
is_000019 3
is_000020 6
is_000021 2
is_000022 3
is_000023 8
is_000024 2
is_000025 7
is_000026 13
is_000027 0
is_000028 8
is_000029 3
is_000030 11
is_000031 7
is_000032 0
is_000033 1
is_000034 2
is_000035 13
is_000036 10
is_000037 2
is_000038 1
is_000039 0
is_000040 8
is_000041 6
is_000042 1
is_000043 7
is_000044 3
is_000045 8
is_000046 1
is_000047 7
is_000048 2
is_000049 12
is_000050 8
is_000051 1
is_000052 10
is_000053 8
is_000054 12
is_000055 11
is_000056 2
is_000057 4
is_000058 12
is_000059 2
is_000060 8
is_000061 11
is_000062 6
is_000063 1
is_000064 2
is_000065 8
is_000066 4
is_000067 6
is_000068 9
is_000069 6
is_000070 9
is_000071 2
is_000072 5
is_000073 2
is_000074 1
is_000075 9
is_000076 5
is_000077 9
is_000078 11
is_000079 12
is_000080 5
is_000081 10
is_000082 6
is_000083 2
is_000084 1
is_000085 11
is_000086 6
is_000087 4
is_000088 2
is_000089 4
is_000090 1
is_000091 12
is_000092 6
is_000093 1
is_000094 10
is_000095 6
is_000096 0
is_000097 9
is_000098 9
is_000099 5
is_000100 12
is_000101 3
is_000102 1
is_000103 6
is_000104 2
is_000105 8
is_000106 1
is_000107 10
is_000108 9
is_000109 6
is_000110 12
is_000111 2
is_000112 4
is_000113 12
is_000114 7
is_000115 10
is_000116 9
is_000117 10
is_000118 0
is_000119 9
is_000120 6
is_000121 9
is_000122 8
is_000123 6
is_000124 9
is_000125 6
is_000126 12
is_000127 10
is_000128 9
is_000129 0
is_000130 11
is_000131 5
is_000132 13
is_000133 0
is_000134 1
is_000135 9
is_000136 5
is_000137 11
is_000138 9
is_000139 6
is_000140 2
is_000141 9
is_000142 4
is_000143 6
is_000144 4
is_000145 5
is_000146 3
is_000147 0
is_000148 8
is_000149 6
is_000150 4
is_000151 3
is_000152 1
is_000153 7
is_000154 1
is_000155 6
is_000156 1
is_000157 11
is_000158 11
is_000159 0
is_000160 1
is_000161 0
is_000162 10
is_000163 0
is_000164 7
is_000165 8
is_000166 2
is_000167 9
is_000168 11
is_000169 5
is_000170 4
is_000171 3
is_000172 11
is_000173 10
is_000174 3
is_000175 8
is_000176 5
is_000177 1
is_000178 4
is_000179 5
is_000180 3
is_000181 9
