Percent_Accuracy Percent_Attractors
0.0 0.019218673562093787
14.28571428571429 1.76025578307359
28.57142857142857 7.015689426235236
42.85714285714286 15.210706548326227
57.14285714285714 24.024215528688238
71.42857142857143 24.720455657278638
85.71428571428572 18.933014186875393
100.0 8.316444195960585
