ID	Yes density per 1000bp	No density per 1000bp	Yes-No ratio	Model cutoff	P-value
V$TCFE2A_03	1.2272727272727273	0.9353462422054479	1.3121052631578949	0.8953	0.010560075597202874
V$ZBTB42_02	1.9545454545454544	1.489990154250082	1.3117841409691628	0.898	0.0016969221009508779
V$AML3_Q3	1.8295454545454546	1.3948145717098785	1.3116764705882353	0.898	0.002319510184448371
V$ZNF37A_01	1.5795454545454546	1.2044634066294717	1.3114100817438692	0.7646	0.0043583559022844255
V$SNA_05	1.8977272727272727	1.4473252379389563	1.3111961451247165	0.8294	0.0019817700869859517
V$KLF17_03	19.545454545454547	14.909747292418773	1.3109178956636585	0.7359	4.406323529471302E-21
V$BHLHE40_05	0.6022727272727272	0.45946832950443056	1.3108035714285713	0.9248	0.05760424934641102
V$TWIST_03	1.875	1.4309156547423696	1.3103497706422018	0.7742	0.002139981205018842
V$BTEB2_05	8.647727272727272	6.599934361667214	1.3102747389358527	0.8583	2.8541670802262284E-10
V$ZBTB12_05	0.7954545454545455	0.6071545782737119	1.3101351351351351	0.8255	0.03394079866127002
V$HINFP_03	1.784090909090909	1.361995405316705	1.3099096385542168	0.6792	0.002706073750888151
V$TCFAP2C_04	2.6136363636363638	1.9954053167049557	1.309827302631579	0.8808	3.6131734386979033E-4
V$TEF1_02	1.6590909090909092	1.2668198227765015	1.3096502590673575	0.8468	0.003708945947742552
V$ZBTB11_03	3.8295454545454546	2.924187725631769	1.3096099887766552	0.7501	2.044034949604505E-5
V$ZNF814_04	2.3636363636363638	1.8050541516245489	1.3094545454545454	0.7483	6.669323681620503E-4
V$ZNF557_02	0.5113636363636364	0.390548080078766	1.3093487394957983	0.8378	0.07570876732402114
V$SOX10_Q3	1.375	1.0502133245815555	1.3092578125000003	0.976	0.007607225893664409
V$EGR1_22	27.988636363636363	21.378404988513292	1.309201335584894	0.7445	3.9599409879328717E-29
V$EGR3_04	9.579545454545455	7.321956022317033	1.308331465710444	0.7269	4.248425550198508E-11
V$EGR3_05	9.579545454545455	7.321956022317033	1.308331465710444	0.7269	4.248425550198508E-11
V$KLF4_03	5.159090909090909	3.9448638004594687	1.3077995008319467	0.8126	1.0353283908353936E-6
V$BTEB3_05	13.272727272727273	10.150968165408598	1.3075331393469125	0.7642	1.1721992344069723E-14
V$ZFP206_04	2.2386363636363638	1.7131604857236626	1.306728927203065	0.7366	9.751744401294792E-4
V$SOX14_09	0.45454545454545453	0.3478831637676403	1.3066037735849056	0.9977	0.09119580703259021
V$ZNF117_01	1.8181818181818181	1.3915326550705611	1.3066037735849056	0.7931	0.002689441903293343
V$TCF4_06	0.9431818181818181	0.7220216606498194	1.3063068181818183	0.8828	0.024012629518981067
V$GLIS1_01	1.6590909090909092	1.2701017394158187	1.3062661498708013	0.6972	0.003990904682759675
V$FOXO3_05	2.147727272727273	1.644240236297998	1.3062125748502995	0.7732	0.0012292441375104386
V$HIC2_01	4.431818181818182	3.3935018050541514	1.3059719535783365	0.9116	6.103497983056555E-6
V$ZNF658_04	11.704545454545455	8.962914341975715	1.305886122299524	0.6418	4.963194682055541E-13
V$ZNF519_01	6.238636363636363	4.778470626846079	1.3055717719780218	0.7539	1.03855548720217E-7
V$ZNF563_01	1.3068181818181819	1.0009845749917952	1.305532786885246	0.8021	0.009643497431627457
V$ESRRA_12	1.5681818181818181	1.2011814899901543	1.3055327868852458	0.7944	0.005060917655473671
V$ZNF256_02	1.1136363636363638	0.8532983262225139	1.305096153846154	0.8283	0.015772732863066578
V$ZNF331_03	0.5568181818181819	0.42664916311125695	1.305096153846154	0.7815	0.06873624937116103
V$LBP1_02	2.8181818181818183	2.1595011486708238	1.305015197568389	0.7936	2.6277587879587687E-4
V$ZFP668_03	1.4431818181818183	1.1060059074499509	1.3048590504451039	0.6985	0.006967120989921512
V$HSF_Q6	0.8863636363636365	0.6793567443386938	1.3047101449275365	0.7715	0.028402865103962838
V$GCM2DLX2_01	0.5909090909090909	0.45290449622579587	1.3047101449275362	0.8333	0.06269299704023804
V$HMX2_04	0.625	0.47915982934033474	1.3043664383561644	0.947	0.05723406427285143
V$ZNF515_01	6.761363636363637	5.185428290121431	1.3039161392405063	0.8153	3.668739634502494E-8
V$ZNF417_01	1.125	0.8631440761404661	1.303374524714829	0.795	0.01572979147243002
V$ATOH1_04	1.590909090909091	1.2208729898260584	1.3030913978494625	0.9032	0.005036185322507901
V$ZFP668_01	1.625	1.2471283229405974	1.3029934210526315	0.7609	0.004648562251282331
V$EGR1_08	9.920454545454545	7.614046603216278	1.3029148706896552	0.7492	3.7609193039264964E-11
V$TCF12_10	2.522727272727273	1.9363308171972433	1.3028389830508476	0.8832	5.61977852759999E-4
V$PTF1_04	1.2954545454545454	0.9944207417131605	1.3027227722772277	0.7875	0.010411120182528367
V$RUNX2_06	2.193181818181818	1.6836232359698065	1.3026559454191031	0.8562	0.001218166915894364
V$SP1SP3_Q4	14.0	10.748276993764359	1.3025343511450382	0.8042	5.333157174437434E-15
V$TGIF1_04	0.9659090909090909	0.7417131604857237	1.3022676991150444	0.742	0.0238744641059807
V$ZNF780B_03	0.9659090909090909	0.7417131604857237	1.3022676991150444	0.7446	0.0238744641059807
V$MAZ_Q6_01	26.443181818181817	20.308500164095832	1.3020745798319326	0.7556	1.1944582518614639E-26
V$MATH1_01	1.6022727272727273	1.2307187397440105	1.3019	0.9138	0.005023177443805455
V$MATH1_02	1.6022727272727273	1.2307187397440105	1.3019	0.9138	0.005023177443805455
V$ZNF17_02	0.5340909090909091	0.4102395799146702	1.3018999999999998	0.8034	0.07514948194883672
V$ZNF230_01	0.5340909090909091	0.4102395799146702	1.3018999999999998	0.8091	0.07514948194883672
V$SP8_01	12.454545454545455	9.56678700361011	1.301852487135506	0.7699	1.712644195511745E-13
V$ZBTB41_06	2.1704545454545454	1.6672136527732198	1.3018454724409447	0.872	0.0013138649585824138
V$NR1D2_01	1.1022727272727273	0.8467344929438793	1.3017926356589147	0.7164	0.01704841667448931
V$GFI1B_Q6	0.6363636363636364	0.48900557925828686	1.3013422818791947	0.9745	0.05702916983467976
V$LKLF_03	11.227272727272728	8.628158844765343	1.3012362114872575	0.8379	2.6854623410790985E-12
V$AP2REP_02	8.886363636363637	6.8329504430587455	1.300516330451489	0.78	4.717424970698524E-10
V$ESRRA_14	0.9090909090909091	0.699048244174598	1.300469483568075	0.8276	0.028227474125446732
V$EGR1_07	6.909090909090909	5.3134230390548085	1.300308832612724	0.7044	3.569264976260212E-8
V$WT1_03	26.772727272727273	20.590744995077127	1.3002311125278927	0.6996	1.053265341650587E-26
V$ZNF415_03	2.090909090909091	1.608139153265507	1.300204081632653	0.811	0.0016530418029833435
V$E12_Q6	2.193181818181818	1.6869051526091237	1.3001215953307392	0.9088	0.001307241252537656
V$ZFP276_01	1.1818181818181819	0.9090909090909091	1.3	0.6821	0.014392145710115923
V$ZNF845_05	1.3522727272727273	1.0403675746636036	1.2998028391167191	0.7828	0.00953963663044116
V$ZNF148_02	51.17045454545455	39.373153921890385	1.299628032008002	0.6548	4.249876087022739E-49
V$ZNF324_02	1.6931818181818183	1.3029209058089923	1.2995277078085645	0.7858	0.004257375005506036
V$KLF15_07	16.681818181818183	12.845421726288151	1.2986586612161475	0.778	3.376237238249533E-17
V$SMAD5_Q5	1.3636363636363638	1.0502133245815555	1.2984375000000004	0.9762	0.009511346728961943
V$FIGLA_02	0.9886363636363636	0.7614046603216278	1.2984375000000001	0.9743	0.02372295239956627
V$NFKB_Q6_01	0.5113636363636364	0.39382999671808333	1.2984375000000001	0.8691	0.08221308080020362
V$NR2F1_10	0.5454545454545455	0.42008532983262226	1.2984375000000001	0.7894	0.07484069036003695
V$TRP53_01	0.9204545454545455	0.70889399409255	1.2984375000000001	0.7768	0.028133573398474
V$ZNF383_02	0.5113636363636364	0.39382999671808333	1.2984375000000001	0.8577	0.08221308080020362
V$ZNF293_03	1.6363636363636362	1.2602559894978667	1.2984375	0.8365	0.004981751932440596
V$NFKB1_04	5.465909090909091	4.210699048244174	1.2981001558846454	0.8325	9.782169813842125E-7
