name clusters
is_000001 4
is_000002 2
is_000003 2
is_000004 1
is_000005 1
is_000006 1
is_000007 0
is_000008 0
is_000009 3
is_000010 0
is_000011 1
is_000012 0
is_000013 3
is_000014 4
is_000015 4
is_000016 0
is_000017 4
is_000018 4
is_000019 1
is_000020 3
is_000021 2
is_000022 2
is_000023 4
is_000024 1
is_000025 1
is_000026 4
is_000027 2
is_000028 3
is_000029 1
is_000030 1
is_000031 0
is_000032 2
is_000033 2
is_000034 1
is_000035 0
is_000036 3
is_000037 1
is_000038 4
is_000039 0
is_000040 0
is_000041 4
is_000042 2
is_000043 2
is_000044 2
is_000045 2
is_000046 0
is_000047 0
is_000048 2
is_000049 1
is_000050 2
is_000051 1
is_000052 3
is_000053 1
is_000054 1
is_000055 2
is_000056 1
is_000057 2
is_000058 1
is_000059 1
is_000060 0
is_000061 2
is_000062 4
is_000063 2
is_000064 3
is_000065 4
is_000066 2
is_000067 4
is_000068 3
is_000069 4
is_000070 0
is_000071 0
is_000072 1
is_000073 4
is_000074 2
is_000075 4
is_000076 3
is_000077 4
is_000078 2
is_000079 1
is_000080 1
is_000081 0
is_000082 4
is_000083 2
is_000084 1
is_000085 2
is_000086 4
is_000087 2
is_000088 1
is_000089 2
is_000090 1
is_000091 1
is_000092 4
is_000093 2
is_000094 3
is_000095 4
is_000096 4
is_000097 4
is_000098 2
is_000099 1
is_000100 1
is_000101 0
is_000102 2
is_000103 0
is_000104 1
is_000105 1
is_000106 1
is_000107 0
is_000108 0
is_000109 4
is_000110 4
is_000111 2
is_000112 2
is_000113 0
is_000114 1
is_000115 2
is_000116 4
is_000117 3
is_000118 2
is_000119 4
is_000120 4
is_000121 0
is_000122 4
is_000123 4
is_000124 4
is_000125 4
is_000126 3
is_000127 3
is_000128 2
is_000129 0
is_000130 1
is_000131 4
is_000132 0
is_000133 2
is_000134 1
is_000135 4
is_000136 1
is_000137 4
is_000138 4
is_000139 4
is_000140 0
is_000141 2
is_000142 0
is_000143 4
is_000144 2
is_000145 4
is_000146 2
is_000147 2
is_000148 2
is_000149 4
is_000150 2
is_000151 4
is_000152 2
is_000153 0
is_000154 2
is_000155 4
is_000156 2
is_000157 3
is_000158 2
is_000159 2
is_000160 1
is_000161 2
is_000162 3
is_000163 2
is_000164 1
is_000165 1
is_000166 2
is_000167 2
is_000168 2
is_000169 4
is_000170 2
is_000171 3
is_000172 2
is_000173 3
is_000174 1
is_000175 0
is_000176 1
is_000177 1
is_000178 2
is_000179 0
is_000180 0
is_000181 4
