name clusters
leukemia1 6
leukemia2 6
apop 12
attr_1 6
attr_2 12
attr_3 8
attr_4 11
attr_5 12
attr_6 5
attr_7 12
attr_8 6
attr_9 5
attr_10 8
attr_11 11
attr_12 6
attr_13 6
attr_14 5
attr_15 8
attr_16 11
attr_17 5
attr_18 12
attr_19 11
attr_20 7
attr_21 7
attr_22 7
attr_23 5
attr_24 7
attr_25 6
attr_26 7
attr_27 7
attr_28 5
attr_29 7
attr_30 7
attr_31 12
attr_32 12
attr_33 6
attr_34 5
attr_35 7
attr_36 6
attr_37 7
attr_38 12
attr_39 6
attr_40 6
attr_41 7
attr_42 5
attr_43 12
attr_44 7
attr_45 7
attr_46 11
attr_47 7
attr_48 11
attr_49 5
attr_50 8
attr_51 12
attr_52 8
attr_53 11
attr_54 8
attr_55 7
attr_56 8
attr_57 6
attr_58 5
attr_59 11
attr_60 7
attr_61 7
attr_62 6
attr_63 5
attr_64 7
attr_65 5
attr_66 6
attr_67 12
attr_68 5
attr_69 6
attr_70 9
attr_71 2
attr_72 7
attr_73 6
attr_74 5
attr_75 5
attr_76 13
attr_77 6
attr_78 13
attr_79 6
attr_80 13
attr_81 9
attr_82 12
attr_83 2
attr_84 12
attr_85 9
attr_86 7
attr_87 7
attr_88 5
attr_89 13
attr_90 5
attr_91 7
attr_92 2
attr_93 5
attr_94 12
attr_95 2
attr_96 7
attr_97 13
attr_98 7
attr_99 7
attr_100 5
attr_101 9
attr_102 9
attr_103 13
attr_104 9
attr_105 9
attr_106 9
attr_107 9
attr_108 2
attr_109 9
attr_110 2
attr_111 12
attr_112 5
attr_113 9
attr_114 9
attr_115 9
attr_116 2
attr_117 7
attr_118 9
attr_119 9
attr_120 5
attr_121 7
attr_122 7
attr_123 9
attr_124 7
attr_125 7
attr_126 13
attr_127 9
attr_128 7
attr_129 7
attr_130 5
attr_131 5
attr_132 7
attr_133 5
attr_134 7
attr_135 5
attr_136 5
attr_137 4
attr_138 7
attr_139 4
attr_140 7
attr_141 5
attr_142 2
attr_143 9
attr_144 9
attr_145 13
attr_146 6
attr_147 6
attr_148 6
attr_149 6
attr_150 8
attr_151 10
attr_152 7
attr_153 5
attr_154 3
attr_155 3
attr_156 8
attr_157 11
attr_158 2
attr_159 3
attr_160 6
attr_161 11
attr_162 6
attr_163 6
attr_164 12
attr_165 10
attr_166 11
attr_167 8
attr_168 3
attr_169 6
attr_170 8
attr_171 3
attr_172 2
attr_173 7
attr_174 11
attr_175 10
attr_176 11
attr_177 3
attr_178 9
attr_179 7
attr_180 12
attr_181 11
attr_182 2
attr_183 7
attr_184 8
attr_185 3
attr_186 3
attr_187 12
attr_188 10
attr_189 11
attr_190 10
attr_191 8
attr_192 3
attr_193 10
attr_194 10
attr_196 8
