name clusters
leukemia1 13
leukemia2 13
apop 0
attr_1 13
attr_2 0
attr_3 7
attr_4 0
attr_5 0
attr_6 8
attr_7 0
attr_8 13
attr_9 8
attr_10 7
attr_11 0
attr_12 13
attr_13 13
attr_14 8
attr_15 7
attr_16 0
attr_17 8
attr_18 0
attr_19 0
attr_20 11
attr_21 11
attr_22 11
attr_23 8
attr_24 11
attr_25 13
attr_26 11
attr_27 11
attr_28 8
attr_29 11
attr_30 11
attr_31 0
attr_32 5
attr_33 13
attr_34 8
attr_35 11
attr_36 13
attr_37 11
attr_38 0
attr_39 13
attr_40 13
attr_41 11
attr_42 8
attr_43 5
attr_44 11
attr_45 11
attr_46 0
attr_47 11
attr_48 0
attr_49 8
attr_50 7
attr_51 5
attr_52 7
attr_53 0
attr_54 7
attr_55 11
attr_56 7
attr_57 13
attr_58 8
attr_59 0
attr_60 11
attr_61 11
attr_62 13
attr_63 8
attr_64 11
attr_65 8
attr_66 13
attr_67 5
attr_68 8
attr_69 13
attr_70 3
attr_71 10
attr_72 11
attr_73 13
attr_74 8
attr_75 8
attr_76 10
attr_77 13
attr_78 10
attr_79 13
attr_80 10
attr_81 3
attr_82 5
attr_83 10
attr_84 5
attr_85 3
attr_86 11
attr_87 11
attr_88 8
attr_89 10
attr_90 8
attr_91 11
attr_92 10
attr_93 8
attr_94 5
attr_95 10
attr_96 11
attr_97 10
attr_98 11
attr_99 11
attr_100 8
attr_101 3
attr_102 3
attr_103 10
attr_104 3
attr_105 3
attr_106 3
attr_107 3
attr_108 10
attr_109 3
attr_110 10
attr_111 5
attr_112 8
attr_113 3
attr_114 3
attr_115 3
attr_116 10
attr_117 11
attr_118 3
attr_119 3
attr_120 8
attr_121 11
attr_122 11
attr_123 3
attr_124 11
attr_125 11
attr_126 10
attr_127 3
attr_128 11
attr_129 11
attr_130 8
attr_131 8
attr_132 11
attr_133 8
attr_134 11
attr_135 8
attr_136 8
attr_137 6
attr_138 11
attr_139 6
attr_140 11
attr_141 8
attr_142 10
attr_143 3
attr_144 3
attr_145 10
attr_146 13
attr_147 13
attr_148 13
attr_149 13
attr_150 7
attr_151 2
attr_152 11
attr_153 8
attr_154 4
attr_155 4
attr_156 7
attr_157 10
attr_158 12
attr_159 4
attr_160 13
attr_161 10
attr_162 13
attr_163 13
attr_164 5
attr_165 2
attr_166 0
attr_167 7
attr_168 4
attr_169 13
attr_170 7
attr_171 4
attr_172 12
attr_173 11
attr_174 0
attr_175 2
attr_176 0
attr_177 4
attr_178 3
attr_179 11
attr_180 0
attr_181 0
attr_182 12
attr_183 11
attr_184 7
attr_185 4
attr_186 4
attr_187 5
attr_188 2
attr_189 0
attr_190 2
attr_191 7
attr_192 4
attr_193 2
attr_194 2
attr_196 7
attr_197 0
attr_198 4
attr_199 4
attr_200 10
attr_201 11
attr_202 0
attr_203 13
attr_204 10
attr_205 2
attr_206 4
attr_207 0
attr_208 13
attr_209 7
attr_210 2
attr_211 2
attr_212 7
attr_213 4
attr_214 12
attr_215 2
attr_216 8
attr_217 13
attr_218 12
attr_219 7
attr_220 4
attr_221 8
attr_222 11
attr_223 4
attr_224 12
attr_225 13
attr_226 13
attr_227 4
attr_228 10
attr_229 8
attr_230 8
attr_231 7
attr_232 0
attr_233 0
attr_234 0
attr_235 8
attr_236 4
attr_237 4
attr_238 4
attr_239 2
attr_240 8
attr_241 7
attr_242 4
attr_243 4
attr_244 4
attr_245 7
attr_246 8
attr_247 7
attr_248 0
attr_249 5
attr_250 11
attr_251 2
attr_252 11
attr_253 0
attr_254 12
attr_255 7
attr_256 5
attr_257 2
attr_258 3
attr_259 7
attr_260 8
attr_261 8
attr_262 12
attr_263 4
attr_264 12
attr_265 4
attr_266 11
attr_267 2
attr_268 4
attr_269 2
attr_270 11
attr_271 3
attr_272 10
attr_273 5
attr_274 13
attr_275 2
attr_276 4
attr_277 4
attr_278 11
attr_279 2
attr_280 4
attr_281 8
attr_282 4
attr_283 11
attr_285 2
attr_286 8
attr_287 3
attr_288 13
attr_289 4
attr_290 4
attr_291 4
attr_292 2
attr_293 2
attr_294 0
attr_295 4
attr_296 14
attr_297 5
attr_298 2
attr_299 2
attr_300 2
attr_301 14
attr_302 12
attr_303 12
attr_304 8
attr_305 2
attr_306 11
attr_307 11
attr_308 3
attr_309 11
attr_310 3
attr_311 11
attr_312 11
attr_313 4
attr_314 3
attr_315 11
attr_316 4
attr_317 4
attr_318 3
attr_319 4
attr_320 4
attr_321 8
attr_322 4
attr_323 4
attr_324 12
attr_325 14
attr_326 2
attr_327 8
attr_328 8
attr_329 0
attr_330 4
attr_331 12
attr_332 13
attr_333 5
attr_334 3
attr_335 13
attr_336 8
attr_337 13
attr_338 4
attr_339 8
attr_340 4
attr_341 8
attr_342 4
attr_343 13
attr_344 3
attr_345 13
attr_346 0
attr_347 3
attr_348 4
attr_349 4
attr_350 4
attr_351 4
attr_352 11
attr_353 11
attr_354 4
attr_355 2
attr_356 4
attr_357 4
attr_358 8
attr_359 8
attr_360 4
attr_361 14
attr_362 3
attr_363 4
attr_364 3
attr_365 5
attr_366 11
attr_367 4
attr_368 12
attr_369 2
attr_370 4
attr_371 4
attr_372 3
attr_373 3
attr_374 11
attr_375 0
attr_376 4
attr_377 12
attr_378 4
attr_379 8
attr_380 2
attr_381 3
attr_382 11
attr_383 8
attr_384 12
attr_385 4
attr_386 12
attr_387 14
attr_388 3
attr_389 5
attr_390 2
attr_391 3
attr_392 4
attr_393 14
attr_394 3
attr_395 4
attr_396 3
attr_397 4
attr_398 11
attr_399 14
attr_400 4
attr_401 14
attr_402 4
attr_403 3
attr_404 4
attr_405 11
attr_406 7
attr_407 8
attr_408 14
attr_409 8
attr_410 4
attr_411 13
attr_412 3
attr_413 4
attr_414 4
attr_415 4
attr_416 0
attr_417 2
attr_418 5
attr_419 14
attr_420 12
attr_421 2
attr_422 4
attr_423 4
attr_424 4
attr_425 4
attr_426 4
attr_427 12
attr_428 4
attr_429 14
attr_430 0
attr_431 4
attr_432 3
attr_433 4
attr_434 11
attr_435 3
attr_436 4
attr_437 3
attr_438 8
attr_439 11
attr_440 14
attr_441 0
attr_442 14
attr_443 4
attr_444 8
attr_445 4
attr_446 12
attr_447 8
attr_448 4
attr_449 2
attr_450 2
attr_451 3
attr_452 3
attr_453 4
attr_454 14
attr_455 4
attr_456 4
attr_457 4
attr_458 2
attr_459 3
attr_460 7
attr_461 4
attr_462 14
