leuk_attr apop_attr Hamming_Distance Percent_accuracy
is_077678 is_025098 0.25 75.0
is_077678 is_025160 0.375 62.5
is_077678 is_025182 0.5 50.0
is_077678 is_025209 0.375 62.5
is_077678 is_025325 0.125 87.5
is_077678 is_025453 0.375 62.5
is_077678 is_025489 0.75 25.0
is_077678 is_025510 0.5 50.0
is_077678 is_025574 0.25 75.0
is_077678 is_025575 0.125 87.5
is_077678 is_025657 0.25 75.0
is_077678 is_025721 0.25 75.0
is_077678 is_025756 0.375 62.5
is_077678 is_025773 0.25 75.0
is_077678 is_025781 0.5 50.0
is_077678 is_025979 0.625 37.5
is_077678 is_026059 0.625 37.5
is_077678 is_026092 0.5 50.0
is_077678 is_026198 0.125 87.5
is_077678 is_026202 0.25 75.0
is_077678 is_026230 0.5 50.0
is_077678 is_026351 0.0 100.0
is_077678 is_026456 0.25 75.0
is_077678 is_026540 0.125 87.5
is_077678 is_026555 0.25 75.0
is_077678 is_026592 0.25 75.0
is_077678 is_026652 0.375 62.5
is_077678 is_026790 0.125 87.5
is_077678 is_026839 0.25 75.0
is_077678 is_027202 0.25 75.0
is_077678 is_027271 0.25 75.0
is_077678 is_027280 0.125 87.5
is_077678 is_027323 0.25 75.0
is_077678 is_027370 0.375 62.5
is_077678 is_027447 0.25 75.0
is_077678 is_027520 0.25 75.0
is_077678 is_027533 0.125 87.5
is_077678 is_027614 0.125 87.5
is_077678 is_027717 0.25 75.0
is_077678 is_027825 0.375 62.5
is_077678 is_027840 0.375 62.5
is_077678 is_027882 0.125 87.5
is_077678 is_027960 0.5 50.0
is_077678 is_028035 0.125 87.5
is_077678 is_028069 0.375 62.5
is_077678 is_028087 0.375 62.5
is_077678 is_028103 0.375 62.5
is_077678 is_028116 0.25 75.0
is_077678 is_028286 0.375 62.5
is_077678 is_028290 0.125 87.5
is_077678 is_028308 0.25 75.0
is_077678 is_028592 0.375 62.5
is_077678 is_028691 0.5 50.0
is_077678 is_028856 0.375 62.5
is_077678 is_028901 0.125 87.5
is_077678 is_028953 0.25 75.0
is_077678 is_029080 0.5 50.0
is_077678 is_029127 0.125 87.5
is_077678 is_029222 0.5 50.0
is_077678 is_029223 0.375 62.5
is_077678 is_029304 0.375 62.5
is_077678 is_029321 0.375 62.5
is_077678 is_029390 0.5 50.0
is_077678 is_029398 0.5 50.0
is_077678 is_029510 0.375 62.5
is_077678 is_029667 0.25 75.0
is_077678 is_029675 0.5 50.0
is_077678 is_029736 0.625 37.5
is_077678 is_029737 0.0 100.0
is_077678 is_029829 0.25 75.0
is_077678 is_029866 0.375 62.5
is_077678 is_029927 0.25 75.0
is_077678 is_030023 0.5 50.0
is_077678 is_030259 0.375 62.5
is_077678 is_030390 0.25 75.0
is_077678 is_030411 0.25 75.0
is_077678 is_030524 0.125 87.5
is_077678 is_030732 0.375 62.5
is_077678 is_030848 0.375 62.5
is_077678 is_031025 0.75 25.0
is_077678 is_031301 0.375 62.5
is_077678 is_031385 0.75 25.0
is_077678 is_031563 0.375 62.5
is_077678 is_031599 0.25 75.0
is_077678 is_031686 0.25 75.0
is_077678 is_031908 0.25 75.0
is_077678 is_031956 0.125 87.5
is_077678 is_032033 0.125 87.5
is_077678 is_032042 0.625 37.5
is_077678 is_032128 0.125 87.5
is_077678 is_032148 0.125 87.5
is_077678 is_032284 0.25 75.0
is_077678 is_032329 0.0 100.0
is_077678 is_032438 0.25 75.0
is_077678 is_032506 0.375 62.5
is_077678 is_032586 0.25 75.0
is_077678 is_032637 0.0 100.0
is_077678 is_032653 0.25 75.0
is_077678 is_032771 0.125 87.5
is_077678 is_032792 0.5 50.0
is_077678 is_032861 0.0 100.0
is_077678 is_032952 0.0 100.0
is_077678 is_033036 0.125 87.5
is_077678 is_033201 0.25 75.0
is_077678 is_033369 0.375 62.5
is_077678 is_033377 0.5 50.0
is_077678 is_033424 0.25 75.0
is_077678 is_033445 0.125 87.5
is_077678 is_033529 0.375 62.5
is_077678 is_033536 0.25 75.0
is_077678 is_033547 0.5 50.0
is_077678 is_033548 0.375 62.5
is_077678 is_033555 0.0 100.0
is_077678 is_033596 0.5 50.0
is_077678 is_033610 0.375 62.5
is_077678 is_033616 0.25 75.0
is_077678 is_033686 0.25 75.0
is_077678 is_033703 0.25 75.0
is_077678 is_033747 0.5 50.0
is_077678 is_033852 0.25 75.0
is_077678 is_033895 0.25 75.0
is_077678 is_033952 0.375 62.5
is_077678 is_034059 0.25 75.0
is_077678 is_034196 0.375 62.5
is_077678 is_034246 0.375 62.5
is_077678 is_034385 0.75 25.0
is_077678 is_034430 0.5 50.0
is_077678 is_034446 0.0 100.0
is_077678 is_034485 0.125 87.5
is_077678 is_034581 0.25 75.0
is_077678 is_034648 0.5 50.0
is_077678 is_034695 0.25 75.0
is_077678 is_035020 0.125 87.5
is_077678 is_035062 0.125 87.5
is_077678 is_035073 0.25 75.0
is_077678 is_035133 0.375 62.5
is_077678 is_035135 0.25 75.0
is_077678 is_035246 0.125 87.5
is_077678 is_035255 0.625 37.5
is_077678 is_035272 0.125 87.5
is_077678 is_035440 0.625 37.5
is_077678 is_035443 0.5 50.0
is_077678 is_035445 0.25 75.0
is_077678 is_035466 0.375 62.5
is_077678 is_035489 0.25 75.0
is_077678 is_035562 0.25 75.0
is_077678 is_035770 0.0 100.0
is_077678 is_035872 0.5 50.0
is_077678 is_035883 0.25 75.0
is_077678 is_036086 0.375 62.5
is_077678 is_036088 0.375 62.5
is_077678 is_036254 0.0 100.0
is_077678 is_036272 0.375 62.5
is_077678 is_036560 0.625 37.5
is_077678 is_036706 0.625 37.5
is_077678 is_036790 0.25 75.0
is_077678 is_036870 0.375 62.5
is_077678 is_036923 0.0 100.0
is_077678 is_036980 0.125 87.5
is_077678 is_037027 0.25 75.0
is_077678 is_037045 0.25 75.0
is_077678 is_037089 0.625 37.5
is_077678 is_037122 0.375 62.5
is_077678 is_037160 0.25 75.0
is_077678 is_037171 0.125 87.5
is_077678 is_037186 0.375 62.5
is_077678 is_037372 0.625 37.5
is_077678 is_037396 0.375 62.5
is_077678 is_037429 0.5 50.0
is_077678 is_037610 0.625 37.5
is_077678 is_037684 0.375 62.5
is_077678 is_037710 0.625 37.5
is_077678 is_037742 0.375 62.5
is_077678 is_037817 0.5 50.0
is_077678 is_037842 0.25 75.0
is_077678 is_037978 0.375 62.5
is_077678 is_038034 0.125 87.5
is_077678 is_038202 0.25 75.0
is_077678 is_038272 0.5 50.0
is_077678 is_038405 0.25 75.0
is_077678 is_038450 0.125 87.5
is_077678 is_038554 0.375 62.5
is_077678 is_038751 0.5 50.0
is_077678 is_038900 0.0 100.0
is_077678 is_038934 0.625 37.5
is_077678 is_039103 0.375 62.5
is_077678 is_039224 0.5 50.0
is_077678 is_039348 0.0 100.0
is_077678 is_039377 0.375 62.5
is_077678 is_039379 0.25 75.0
is_077678 is_039427 0.125 87.5
is_077678 is_039475 0.375 62.5
is_077678 is_039506 0.25 75.0
is_077678 is_039548 0.375 62.5
is_077678 is_039592 0.375 62.5
is_077678 is_039603 0.25 75.0
is_077678 is_039708 0.25 75.0
is_077678 is_039891 0.75 25.0
is_077678 is_039912 0.25 75.0
is_077678 is_039936 0.625 37.5
is_077678 is_039987 0.0 100.0
is_077678 is_040015 0.25 75.0
is_077678 is_040252 0.25 75.0
is_077678 is_040334 0.375 62.5
is_077678 is_040400 0.75 25.0
is_077678 is_040408 0.375 62.5
is_077678 is_040444 0.25 75.0
is_077678 is_040458 0.125 87.5
is_077678 is_040699 0.25 75.0
is_077678 is_040707 0.25 75.0
is_077678 is_040708 0.125 87.5
is_077678 is_040738 0.125 87.5
is_077678 is_040809 0.0 100.0
is_077678 is_040813 0.375 62.5
is_077678 is_040847 0.25 75.0
is_077678 is_040882 0.375 62.5
is_077678 is_040894 0.5 50.0
is_077678 is_041017 0.25 75.0
is_077678 is_041278 0.25 75.0
is_077678 is_041360 0.375 62.5
is_077678 is_041466 0.5 50.0
is_077678 is_041471 0.25 75.0
is_077678 is_041480 0.25 75.0
is_077678 is_041517 0.375 62.5
is_077678 is_041532 0.375 62.5
is_077678 is_041541 0.0 100.0
is_077678 is_041679 0.25 75.0
is_077678 is_041875 0.125 87.5
is_077678 is_041919 0.25 75.0
is_077678 is_042014 0.5 50.0
is_077678 is_042017 0.5 50.0
is_077678 is_042097 0.125 87.5
is_077678 is_042124 0.375 62.5
is_077678 is_042227 0.375 62.5
is_077678 is_042256 0.625 37.5
is_077678 is_042281 0.625 37.5
is_077678 is_042294 0.375 62.5
is_077678 is_042414 0.25 75.0
is_077678 is_042461 0.5 50.0
is_077678 is_042527 0.25 75.0
is_077678 is_042549 0.125 87.5
is_077678 is_042680 0.375 62.5
is_077678 is_042702 0.125 87.5
is_077678 is_042792 0.375 62.5
is_077678 is_042908 0.5 50.0
is_077678 is_042924 0.375 62.5
is_077678 is_043022 0.25 75.0
is_077678 is_043216 0.375 62.5
is_077678 is_043430 0.25 75.0
is_077678 is_043486 0.375 62.5
is_077678 is_043564 0.375 62.5
is_077678 is_043741 0.25 75.0
is_077678 is_043961 0.375 62.5
is_077678 is_044149 0.375 62.5
is_077678 is_044180 0.625 37.5
is_077678 is_044295 0.125 87.5
is_077678 is_044383 0.375 62.5
is_077678 is_044428 0.375 62.5
is_077678 is_044447 0.375 62.5
is_077678 is_044815 0.375 62.5
is_077678 is_044836 0.375 62.5
is_077678 is_044980 0.375 62.5
is_077678 is_045198 0.5 50.0
is_077678 is_045217 0.25 75.0
is_077678 is_045380 0.5 50.0
is_077678 is_045386 0.375 62.5
is_077678 is_045427 0.5 50.0
is_077678 is_045454 0.0 100.0
is_077678 is_045490 0.25 75.0
is_077678 is_045611 0.5 50.0
is_077678 is_045624 0.125 87.5
is_077678 is_045719 0.625 37.5
is_077678 is_045734 0.25 75.0
is_077678 is_045801 0.375 62.5
is_077678 is_045837 0.5 50.0
is_077678 is_045857 0.5 50.0
is_077678 is_045886 0.25 75.0
is_077678 is_045938 0.375 62.5
is_077678 is_046052 0.25 75.0
is_077678 is_046125 0.25 75.0
is_077678 is_046126 0.5 50.0
is_077678 is_046174 0.625 37.5
is_077678 is_046510 0.25 75.0
is_077678 is_046644 0.25 75.0
is_077678 is_046668 0.5 50.0
is_077678 is_046686 0.375 62.5
is_077678 is_046697 0.25 75.0
is_077678 is_046714 0.125 87.5
is_077678 is_046720 0.5 50.0
is_077678 is_046743 0.125 87.5
is_077678 is_046896 0.375 62.5
is_077678 is_046984 0.25 75.0
is_077678 is_047031 0.5 50.0
is_077678 is_047041 0.375 62.5
is_077678 is_047114 0.125 87.5
is_077678 is_047146 0.25 75.0
is_077678 is_047150 0.25 75.0
is_077678 is_047170 0.5 50.0
is_077678 is_047240 0.625 37.5
is_077678 is_047257 0.25 75.0
is_077678 is_047266 0.25 75.0
is_077678 is_047280 0.125 87.5
is_077678 is_047311 0.125 87.5
is_077678 is_047359 0.375 62.5
is_077678 is_047369 0.375 62.5
is_077678 is_047375 0.25 75.0
is_077678 is_047442 0.125 87.5
is_077678 is_047520 0.25 75.0
is_077678 is_047581 0.375 62.5
is_077678 is_047613 0.375 62.5
is_077678 is_047625 0.25 75.0
is_077678 is_047637 0.0 100.0
is_077678 is_047715 0.25 75.0
is_077678 is_047873 0.25 75.0
is_077678 is_048300 0.375 62.5
is_077678 is_048313 0.0 100.0
is_077678 is_048413 0.125 87.5
is_077678 is_048652 0.125 87.5
is_077678 is_048765 0.5 50.0
is_077678 is_048809 0.375 62.5
is_077678 is_048868 0.0 100.0
is_077678 is_048953 0.125 87.5
is_077678 is_048981 0.125 87.5
is_077678 is_048989 0.25 75.0
is_077678 is_049006 0.25 75.0
is_077678 is_049056 0.625 37.5
is_077678 is_049141 0.375 62.5
is_077678 is_049161 0.5 50.0
is_077678 is_049174 0.5 50.0
is_077678 is_049180 0.25 75.0
is_077678 is_049227 0.125 87.5
is_077678 is_049244 0.5 50.0
is_077678 is_049260 0.25 75.0
is_077678 is_049294 0.5 50.0
is_077678 is_049420 0.5 50.0
is_077678 is_049492 0.125 87.5
is_077678 is_049525 0.125 87.5
is_077678 is_049622 0.125 87.5
is_077678 is_049731 0.125 87.5
is_077678 is_049734 0.25 75.0
is_077678 is_049768 0.125 87.5
is_077678 is_049874 0.375 62.5
is_077678 is_049951 0.25 75.0
is_077678 is_049962 0.375 62.5
is_077678 is_049972 0.625 37.5
is_077678 is_050014 0.25 75.0
is_077678 is_050029 0.25 75.0
is_077678 is_050050 0.25 75.0
is_077678 is_050155 0.5 50.0
is_077678 is_050197 0.5 50.0
is_077678 is_050276 0.5 50.0
is_077678 is_050302 0.25 75.0
is_077678 is_050449 0.375 62.5
is_077678 is_050455 0.25 75.0
is_077678 is_050599 0.5 50.0
is_077678 is_050629 0.25 75.0
is_077678 is_050678 0.375 62.5
is_077678 is_050840 0.375 62.5
is_077678 is_050873 0.625 37.5
is_077678 is_050931 0.375 62.5
is_077678 is_050983 0.5 50.0
is_077678 is_051096 0.375 62.5
is_077678 is_051106 0.125 87.5
is_077678 is_051127 0.625 37.5
is_077678 is_051251 0.375 62.5
is_077678 is_051337 0.5 50.0
is_077678 is_051449 0.375 62.5
is_077678 is_051469 0.0 100.0
is_077678 is_051539 0.5 50.0
is_077678 is_051543 0.25 75.0
is_077678 is_051616 0.125 87.5
is_077678 is_051771 0.0 100.0
is_077678 is_051902 0.375 62.5
is_077678 is_052023 0.25 75.0
is_077678 is_052072 0.375 62.5
is_077678 is_052128 0.125 87.5
is_077678 is_052200 0.375 62.5
is_077678 is_052280 0.125 87.5
is_077678 is_052318 0.875 12.5
is_077678 is_052377 0.25 75.0
is_077678 is_052405 0.5 50.0
is_077678 is_052419 0.625 37.5
is_077678 is_052464 0.375 62.5
is_077678 is_052472 0.25 75.0
is_077678 is_052500 0.125 87.5
is_077678 is_052605 0.125 87.5
is_077678 is_052610 0.375 62.5
is_077678 is_052761 0.25 75.0
is_077678 is_052791 0.375 62.5
is_077678 is_052804 0.125 87.5
is_077678 is_052888 0.375 62.5
is_077678 is_053087 0.5 50.0
is_077678 is_053099 0.5 50.0
is_077678 is_053114 0.25 75.0
is_077678 is_053330 0.375 62.5
is_077678 is_053438 0.0 100.0
is_077678 is_053442 0.5 50.0
is_077678 is_053485 0.375 62.5
is_077678 is_053531 0.375 62.5
is_077678 is_053615 0.125 87.5
is_077678 is_053616 0.375 62.5
is_077678 is_053701 0.25 75.0
is_077678 is_053712 0.75 25.0
is_077678 is_053775 0.625 37.5
is_077678 is_053813 0.5 50.0
is_077678 is_053879 0.25 75.0
is_077678 is_053984 0.75 25.0
is_077678 is_054021 0.375 62.5
is_077678 is_054056 0.25 75.0
is_077678 is_054151 0.5 50.0
is_077678 is_054313 0.125 87.5
is_077678 is_054316 0.25 75.0
is_077678 is_054391 0.125 87.5
is_077678 is_054600 0.375 62.5
is_077678 is_054608 0.125 87.5
is_077678 is_054651 0.375 62.5
is_077678 is_054663 0.375 62.5
is_077678 is_054722 0.5 50.0
is_077678 is_054881 0.75 25.0
is_077678 is_054895 0.125 87.5
is_077678 is_054965 0.75 25.0
is_077678 is_054999 0.0 100.0
is_077678 is_055003 0.5 50.0
is_077678 is_055100 0.625 37.5
is_077678 is_055104 0.5 50.0
is_077678 is_055127 0.25 75.0
is_077678 is_055139 0.25 75.0
is_077678 is_055284 0.5 50.0
is_077678 is_055321 0.125 87.5
is_077678 is_055383 0.625 37.5
is_077678 is_055386 0.5 50.0
is_077678 is_055460 0.375 62.5
is_077678 is_055498 0.375 62.5
is_077678 is_055585 0.5 50.0
is_077678 is_055598 0.125 87.5
is_077678 is_055652 0.25 75.0
is_077678 is_055692 0.0 100.0
is_077678 is_055695 0.375 62.5
is_077678 is_055722 0.375 62.5
is_077678 is_055755 0.5 50.0
is_077678 is_055800 0.75 25.0
is_077678 is_055851 0.25 75.0
is_077678 is_055922 0.0 100.0
is_077678 is_055994 0.125 87.5
is_077678 is_056117 0.25 75.0
is_077678 is_056175 0.125 87.5
is_077678 is_056193 0.375 62.5
is_077678 is_056200 0.125 87.5
is_077678 is_056240 0.375 62.5
is_077678 is_056253 0.25 75.0
is_077678 is_056315 0.25 75.0
is_077678 is_056353 0.0 100.0
is_077678 is_056392 0.375 62.5
is_077678 is_056625 0.5 50.0
is_077678 is_056740 0.25 75.0
is_077678 is_056876 0.5 50.0
is_077678 is_057012 0.125 87.5
is_077678 is_057317 0.25 75.0
is_077678 is_057384 0.25 75.0
is_077678 is_057590 0.5 50.0
is_077678 is_057601 0.625 37.5
is_077678 is_057702 0.25 75.0
is_077678 is_057787 0.5 50.0
is_077678 is_057848 0.25 75.0
is_077678 is_057925 0.375 62.5
is_077678 is_058044 0.375 62.5
is_077678 is_058125 0.5 50.0
is_077678 is_058197 0.375 62.5
is_077678 is_058244 0.375 62.5
is_077678 is_058626 0.5 50.0
is_077678 is_058688 0.375 62.5
is_077678 is_058743 0.375 62.5
is_077678 is_058783 0.0 100.0
is_077678 is_058830 0.5 50.0
is_077678 is_058870 0.5 50.0
is_077678 is_058883 0.5 50.0
is_077678 is_059073 0.375 62.5
is_077678 is_059079 0.25 75.0
is_077678 is_059159 0.25 75.0
is_077678 is_059266 0.25 75.0
is_077678 is_059388 0.5 50.0
is_077678 is_059474 0.125 87.5
is_077678 is_059565 0.375 62.5
is_077678 is_059608 0.625 37.5
is_077678 is_059710 0.375 62.5
is_077678 is_059720 0.25 75.0
is_077678 is_059736 0.25 75.0
is_077678 is_059746 0.25 75.0
is_077678 is_059760 0.25 75.0
is_077678 is_060079 0.375 62.5
is_077678 is_060091 0.375 62.5
is_077678 is_060123 0.5 50.0
is_077678 is_060225 0.375 62.5
is_077678 is_060283 0.0 100.0
is_077678 is_060302 0.125 87.5
is_077678 is_060388 0.5 50.0
is_077678 is_060445 0.125 87.5
is_077678 is_060551 0.375 62.5
is_077678 is_060638 0.125 87.5
is_077678 is_060660 0.75 25.0
is_077678 is_060673 0.125 87.5
is_077678 is_060676 0.5 50.0
is_077678 is_060694 0.25 75.0
is_077678 is_060702 0.25 75.0
is_077678 is_060754 0.25 75.0
is_077678 is_060916 0.375 62.5
is_077678 is_061044 0.25 75.0
is_077678 is_061101 0.5 50.0
is_077678 is_061144 0.25 75.0
is_077678 is_061237 0.125 87.5
is_077678 is_061257 0.625 37.5
is_077678 is_061283 0.625 37.5
is_077678 is_061456 0.375 62.5
is_077678 is_061464 0.5 50.0
is_077678 is_061765 0.625 37.5
is_077678 is_061787 0.25 75.0
is_077678 is_061838 0.375 62.5
is_077678 is_061856 0.375 62.5
is_077678 is_061875 0.625 37.5
is_077678 is_061938 0.375 62.5
is_077678 is_061995 0.375 62.5
is_077678 is_062034 0.75 25.0
is_077678 is_062242 0.75 25.0
is_077678 is_062287 0.125 87.5
is_077678 is_062335 0.125 87.5
is_077678 is_062387 0.375 62.5
is_077678 is_062471 0.5 50.0
is_077678 is_062492 0.375 62.5
is_077678 is_062526 0.25 75.0
is_077678 is_062546 0.25 75.0
is_077678 is_062658 0.125 87.5
is_077678 is_062758 0.25 75.0
is_077678 is_062770 0.125 87.5
is_077678 is_062818 0.25 75.0
is_077678 is_062861 0.375 62.5
is_077678 is_062871 0.0 100.0
is_077678 is_062924 0.375 62.5
is_077678 is_062957 0.25 75.0
is_077678 is_062965 0.5 50.0
is_077678 is_063128 0.25 75.0
is_077678 is_063208 0.375 62.5
is_077678 is_063219 0.625 37.5
is_077678 is_063274 0.25 75.0
is_077678 is_063680 0.25 75.0
is_077678 is_063814 0.375 62.5
is_077678 is_063918 0.375 62.5
is_077678 is_064008 0.25 75.0
is_077678 is_064009 0.125 87.5
is_077678 is_064011 0.125 87.5
is_077678 is_064022 0.25 75.0
is_077678 is_064024 0.125 87.5
is_077678 is_064092 0.375 62.5
is_077678 is_064122 0.0 100.0
is_077678 is_064212 0.125 87.5
is_077678 is_064218 0.125 87.5
is_077678 is_064229 0.375 62.5
is_077678 is_064250 0.25 75.0
is_077678 is_064258 0.375 62.5
is_077678 is_064272 0.25 75.0
is_077678 is_064372 0.5 50.0
is_077678 is_064443 0.375 62.5
is_077678 is_064481 0.375 62.5
is_077678 is_064576 0.75 25.0
is_077678 is_064646 0.25 75.0
is_077678 is_064824 0.125 87.5
is_077678 is_065021 0.25 75.0
is_077678 is_065040 0.25 75.0
is_077678 is_065138 0.5 50.0
is_077678 is_065218 0.375 62.5
is_077678 is_065230 0.0 100.0
is_077678 is_065320 0.375 62.5
is_077678 is_065430 0.625 37.5
is_077678 is_065521 0.375 62.5
is_077678 is_065530 0.125 87.5
is_077678 is_065616 0.5 50.0
is_077678 is_065647 0.375 62.5
is_077678 is_065672 0.125 87.5
is_077678 is_065734 0.25 75.0
is_077678 is_065809 0.625 37.5
is_077678 is_065842 0.125 87.5
is_077678 is_065846 0.125 87.5
is_077678 is_065911 0.25 75.0
is_077678 is_065969 0.25 75.0
is_077678 is_066010 0.25 75.0
is_077678 is_066109 0.625 37.5
is_077678 is_066118 0.25 75.0
is_077678 is_066148 0.0 100.0
is_077678 is_066188 0.0 100.0
is_077678 is_066361 0.375 62.5
is_077678 is_066441 0.75 25.0
is_077678 is_066638 0.5 50.0
is_077678 is_066674 0.125 87.5
is_077678 is_066727 0.5 50.0
is_077678 is_066851 0.375 62.5
is_077678 is_067017 0.125 87.5
is_077678 is_067092 0.375 62.5
is_077678 is_067160 0.375 62.5
is_077678 is_067204 0.375 62.5
is_077678 is_067333 0.5 50.0
is_077678 is_067404 0.375 62.5
is_077678 is_067572 0.375 62.5
is_077678 is_067661 0.25 75.0
is_077678 is_067717 0.375 62.5
is_077678 is_067727 0.75 25.0
is_077678 is_067739 0.25 75.0
is_077678 is_067848 0.25 75.0
is_077678 is_067872 0.125 87.5
is_077678 is_067884 0.25 75.0
is_077678 is_067917 0.5 50.0
is_077678 is_068057 0.375 62.5
is_077678 is_068155 0.25 75.0
is_077678 is_068210 0.0 100.0
is_077678 is_068262 0.75 25.0
is_077678 is_068282 0.125 87.5
is_077678 is_068362 0.375 62.5
is_077678 is_068458 0.5 50.0
is_077678 is_068480 0.25 75.0
is_077678 is_068508 0.375 62.5
is_077678 is_068583 0.25 75.0
is_077678 is_068742 0.375 62.5
is_077678 is_068908 0.25 75.0
is_077678 is_068974 0.25 75.0
is_077678 is_068998 0.125 87.5
is_077678 is_069102 0.5 50.0
is_077678 is_069125 0.375 62.5
is_077678 is_069162 0.25 75.0
is_077678 is_069218 0.5 50.0
is_077678 is_069238 0.5 50.0
is_077678 is_069351 0.5 50.0
is_077678 is_069465 0.375 62.5
is_077678 is_069642 0.125 87.5
is_077678 is_069690 0.375 62.5
is_077678 is_069770 0.125 87.5
is_077678 is_069771 0.125 87.5
is_077678 is_069775 0.375 62.5
is_077678 is_069913 0.625 37.5
is_077678 is_069928 0.25 75.0
is_077678 is_069992 0.5 50.0
is_077678 is_070043 0.5 50.0
is_077678 is_070140 0.125 87.5
is_077678 is_070166 0.25 75.0
is_077678 is_070247 0.25 75.0
is_077678 is_070583 0.25 75.0
is_077678 is_070655 0.625 37.5
is_077678 is_070659 0.0 100.0
is_077678 is_070672 0.25 75.0
is_077678 is_070737 0.375 62.5
is_077678 is_070754 0.375 62.5
is_077678 is_070900 0.5 50.0
is_077678 is_070982 0.25 75.0
is_077678 is_071022 0.375 62.5
is_077678 is_071182 0.375 62.5
is_077678 is_071185 0.375 62.5
is_077678 is_071193 0.375 62.5
is_077678 is_071305 0.0 100.0
is_077678 is_071377 0.25 75.0
is_077678 is_071402 0.25 75.0
is_077678 is_071464 0.375 62.5
is_077678 is_071508 0.25 75.0
is_077678 is_071699 0.375 62.5
is_077678 is_071827 0.25 75.0
is_077678 is_071910 0.75 25.0
is_077678 is_071956 0.25 75.0
is_077678 is_072054 0.75 25.0
is_077678 is_072062 0.25 75.0
is_077678 is_072307 0.375 62.5
is_077678 is_072353 0.125 87.5
is_077678 is_072482 0.375 62.5
is_077678 is_072524 0.375 62.5
is_077678 is_072769 0.25 75.0
is_077678 is_072778 0.625 37.5
is_077678 is_072886 0.125 87.5
is_077678 is_072961 0.125 87.5
is_077678 is_073005 0.375 62.5
is_077678 is_073057 0.5 50.0
is_077678 is_073082 0.375 62.5
is_077678 is_073185 0.125 87.5
is_077678 is_073188 0.25 75.0
is_077678 is_073308 0.75 25.0
is_077678 is_073327 0.25 75.0
is_077678 is_073449 0.25 75.0
is_077678 is_073457 0.125 87.5
is_077678 is_073521 0.25 75.0
is_077678 is_073736 0.375 62.5
is_077678 is_073874 0.125 87.5
is_077678 is_073892 0.0 100.0
is_077678 is_073927 0.25 75.0
is_077678 is_074073 0.5 50.0
is_077678 is_074153 0.0 100.0
is_077678 is_074182 0.25 75.0
is_077678 is_074190 0.125 87.5
is_077678 is_074208 0.25 75.0
is_077678 is_074261 0.125 87.5
is_077678 is_074352 0.625 37.5
is_077678 is_074385 0.75 25.0
is_077678 is_074391 0.5 50.0
is_077678 is_074529 0.375 62.5
is_077678 is_074605 0.375 62.5
is_077678 is_074690 0.375 62.5
is_077678 is_074866 0.0 100.0
is_077678 is_074867 0.25 75.0
is_077678 is_074911 0.125 87.5
is_077678 is_075003 0.125 87.5
is_077678 is_075004 0.375 62.5
is_077678 is_075037 0.375 62.5
is_077678 is_075122 0.375 62.5
is_077678 is_075206 0.625 37.5
is_077678 is_075244 0.375 62.5
is_077678 is_075307 0.25 75.0
is_077678 is_075378 0.0 100.0
is_077678 is_075403 0.375 62.5
is_077678 is_075493 0.5 50.0
is_077678 is_075530 0.25 75.0
is_077678 is_075563 0.0 100.0
is_077678 is_075577 0.125 87.5
is_077678 is_075612 0.25 75.0
is_077678 is_075669 0.375 62.5
is_077678 is_075738 0.25 75.0
is_077678 is_075750 0.125 87.5
is_077678 is_075835 0.375 62.5
is_077678 is_075855 0.5 50.0
is_077678 is_075864 0.375 62.5
is_077678 is_075880 0.25 75.0
is_077678 is_075923 0.125 87.5
is_077678 is_076065 0.25 75.0
is_077678 is_076110 0.25 75.0
is_077678 is_076177 0.5 50.0
is_077678 is_076197 0.25 75.0
is_077678 is_076300 0.5 50.0
is_077678 is_076373 0.5 50.0
is_077678 is_076424 0.5 50.0
is_077678 is_076476 0.375 62.5
is_077678 is_076524 0.5 50.0
is_077678 is_076645 0.25 75.0
is_077678 is_076692 0.25 75.0
is_077678 is_076835 0.25 75.0
is_077678 is_076841 0.5 50.0
is_077678 is_076865 0.375 62.5
is_077678 is_076991 0.625 37.5
is_077678 is_077003 0.25 75.0
is_077678 is_077644 0.25 75.0
is_077678 is_077665 0.375 62.5
is_077678 is_077681 0.375 62.5
is_077678 is_077707 0.125 87.5
is_077678 is_077745 0.375 62.5
is_077678 is_077755 0.25 75.0
is_077678 is_077758 0.25 75.0
is_077678 is_077960 0.375 62.5
is_077678 is_077999 0.25 75.0
is_077678 is_078072 0.125 87.5
is_077678 is_078086 0.375 62.5
is_077678 is_078091 0.5 50.0
is_077678 is_078109 0.375 62.5
is_077678 is_078143 0.375 62.5
is_077678 is_078399 0.25 75.0
is_077678 is_078497 0.375 62.5
is_077678 is_078664 0.25 75.0
is_077678 is_078738 0.125 87.5
is_077678 is_078754 0.25 75.0
is_077678 is_078822 0.125 87.5
is_077678 is_078879 0.5 50.0
is_077678 is_078927 0.375 62.5
is_077678 is_078979 0.125 87.5
is_077678 is_078980 0.25 75.0
is_077678 is_078998 0.125 87.5
is_077678 is_079028 0.375 62.5
is_077678 is_079142 0.5 50.0
is_077678 is_079162 0.125 87.5
is_077678 is_079208 0.5 50.0
is_077678 is_079412 0.5 50.0
is_077678 is_079568 0.25 75.0
is_077678 is_079612 0.5 50.0
is_077678 is_079676 0.25 75.0
is_077678 is_079745 0.375 62.5
is_077678 is_079773 0.125 87.5
is_077678 is_079787 0.0 100.0
