name clusters
leukemia1 5
leukemia2 5
apop 5
attr_1 5
attr_2 5
attr_3 0
attr_4 5
attr_5 5
attr_6 5
attr_7 5
attr_8 5
attr_9 5
attr_10 0
attr_11 5
attr_12 5
attr_13 5
attr_14 5
attr_15 0
attr_16 5
attr_17 5
attr_18 5
attr_19 5
attr_20 0
attr_21 0
attr_22 0
attr_23 5
attr_24 0
attr_25 5
attr_26 0
attr_27 0
attr_28 5
attr_29 0
attr_30 0
attr_31 5
attr_32 5
attr_33 5
attr_34 5
attr_35 0
attr_36 5
attr_37 0
attr_38 5
attr_39 5
attr_40 5
attr_41 0
attr_42 5
attr_43 5
attr_44 0
attr_45 0
attr_46 5
attr_47 0
attr_48 5
attr_49 5
attr_50 0
attr_51 5
attr_52 0
attr_53 5
attr_54 0
attr_55 0
attr_56 0
attr_57 5
attr_58 5
attr_59 5
attr_60 0
attr_61 0
attr_62 5
attr_63 5
attr_64 0
attr_65 5
attr_66 5
attr_67 5
attr_68 5
attr_69 5
attr_70 1
attr_71 0
attr_72 7
attr_73 5
attr_74 5
attr_75 5
attr_76 0
attr_77 5
attr_78 0
attr_79 5
attr_80 0
attr_81 1
attr_82 5
attr_83 0
attr_84 5
attr_85 1
attr_86 7
attr_87 7
attr_88 5
attr_89 0
attr_90 5
attr_91 7
attr_92 0
attr_93 5
attr_94 5
attr_95 0
attr_96 2
attr_97 0
attr_98 7
attr_99 2
attr_100 5
attr_101 1
attr_102 1
attr_103 0
attr_104 1
attr_105 1
attr_106 1
attr_107 1
attr_108 0
attr_109 1
attr_110 0
attr_111 5
attr_112 5
attr_113 1
attr_114 1
attr_115 1
attr_116 0
attr_117 2
attr_118 1
attr_119 1
attr_120 5
attr_121 2
attr_122 7
attr_123 1
attr_124 2
attr_125 2
attr_126 0
attr_127 0
attr_128 2
attr_129 2
attr_130 5
attr_131 5
attr_132 2
attr_133 5
attr_134 2
attr_135 5
attr_136 5
attr_137 6
attr_138 2
attr_139 0
attr_140 2
attr_141 5
attr_142 0
attr_143 0
attr_144 0
attr_145 0
attr_146 5
attr_147 5
attr_148 5
attr_149 5
attr_150 2
attr_151 7
attr_152 2
attr_153 5
attr_154 2
attr_155 2
attr_156 2
attr_157 2
attr_158 1
attr_159 7
attr_160 5
attr_161 1
attr_162 5
attr_163 5
attr_164 5
attr_165 0
attr_166 5
attr_167 2
attr_168 2
attr_169 5
attr_170 2
attr_171 2
attr_172 1
attr_173 7
attr_174 1
attr_175 0
attr_176 5
attr_177 7
attr_178 1
attr_179 2
attr_180 5
attr_181 5
attr_182 1
attr_183 2
attr_184 0
attr_185 2
attr_186 2
attr_187 5
attr_188 0
attr_189 7
attr_190 0
attr_191 2
attr_192 2
attr_193 0
attr_194 7
attr_196 2
attr_197 5
attr_198 2
attr_199 2
attr_200 2
attr_201 7
attr_202 5
attr_203 5
attr_204 1
attr_205 0
attr_206 2
attr_207 1
attr_208 5
attr_209 0
attr_210 0
attr_211 2
attr_212 2
attr_213 7
attr_214 1
attr_215 7
attr_216 5
attr_217 5
attr_218 1
attr_219 2
attr_220 7
attr_221 5
attr_222 7
attr_223 7
attr_224 1
attr_225 5
attr_226 5
attr_227 2
attr_228 1
attr_229 5
attr_230 5
attr_231 2
attr_232 5
attr_233 7
attr_234 2
attr_235 5
attr_236 2
attr_237 7
attr_238 7
attr_239 7
attr_240 5
attr_241 2
attr_242 7
attr_243 2
attr_244 2
attr_245 2
attr_246 5
attr_247 0
attr_248 1
attr_249 5
attr_250 7
attr_251 2
attr_252 7
attr_253 1
attr_254 1
attr_255 2
attr_256 5
attr_257 7
attr_258 1
attr_259 2
attr_260 5
attr_261 5
attr_262 1
attr_263 7
attr_264 1
attr_265 7
attr_266 2
attr_267 0
attr_268 7
attr_269 7
attr_270 2
attr_271 1
attr_272 2
attr_273 5
attr_274 5
attr_275 7
attr_276 2
attr_277 2
attr_278 7
attr_279 2
attr_280 2
attr_281 5
attr_282 7
attr_283 2
attr_285 0
attr_286 5
attr_287 1
attr_288 5
attr_289 2
attr_290 2
attr_291 2
attr_292 2
attr_293 2
attr_294 5
attr_295 7
attr_296 2
attr_297 5
attr_298 2
attr_299 0
attr_300 7
attr_301 0
attr_302 1
attr_303 1
attr_304 5
attr_305 7
attr_306 2
attr_307 7
attr_308 1
attr_309 7
attr_310 1
attr_311 7
attr_312 2
attr_313 7
attr_314 1
attr_315 7
attr_316 7
attr_317 7
attr_318 1
attr_319 2
attr_320 2
attr_321 5
attr_322 7
attr_323 7
attr_324 1
attr_325 0
attr_326 7
attr_327 5
attr_328 5
attr_329 2
attr_330 7
attr_331 1
attr_332 5
attr_333 5
attr_334 1
attr_335 5
attr_336 5
attr_337 5
attr_338 7
attr_339 5
attr_340 7
attr_341 5
attr_342 7
attr_343 5
attr_344 1
attr_345 5
attr_346 5
attr_347 1
attr_348 7
attr_349 7
attr_350 7
attr_351 7
attr_352 7
attr_353 7
attr_354 7
attr_355 2
attr_356 7
attr_357 7
attr_358 5
attr_359 5
attr_360 7
attr_361 2
attr_362 1
attr_363 7
attr_364 1
attr_365 5
attr_366 7
attr_367 7
attr_368 1
attr_369 2
attr_370 7
attr_371 7
attr_372 1
attr_373 1
attr_374 7
attr_375 5
attr_376 7
attr_377 1
attr_378 2
attr_379 5
attr_380 2
attr_381 1
attr_382 7
attr_383 5
attr_384 1
attr_385 7
attr_386 1
attr_387 2
attr_388 1
attr_389 5
attr_390 0
attr_391 1
attr_392 7
attr_393 2
attr_394 1
attr_395 7
attr_396 1
attr_397 7
attr_398 7
attr_399 2
attr_400 7
attr_401 2
attr_402 7
attr_403 1
attr_404 2
attr_405 2
attr_406 2
attr_407 5
attr_408 0
attr_409 5
attr_410 7
attr_411 5
attr_412 1
attr_413 2
attr_414 7
attr_415 2
attr_416 5
attr_417 0
attr_418 5
attr_419 0
attr_420 1
attr_421 2
attr_422 7
attr_423 7
attr_424 7
attr_425 7
attr_426 7
attr_427 1
attr_428 7
attr_429 2
attr_430 5
attr_431 7
attr_432 1
attr_433 2
attr_434 7
attr_435 1
attr_436 7
attr_437 1
attr_438 5
attr_439 2
attr_440 2
attr_441 5
attr_442 2
attr_443 2
attr_444 5
attr_445 2
attr_446 1
attr_447 5
attr_448 7
attr_449 2
attr_450 2
attr_451 1
attr_452 1
attr_453 2
attr_454 0
attr_455 7
attr_456 7
attr_457 7
attr_458 2
attr_459 1
attr_460 2
attr_461 2
attr_462 0
attr_463 2
attr_464 7
attr_465 2
attr_466 7
attr_467 7
attr_468 7
attr_469 7
attr_470 2
attr_471 2
attr_472 7
attr_473 2
attr_474 1
attr_475 2
attr_476 5
attr_477 7
attr_478 2
attr_479 7
attr_480 7
attr_481 1
attr_482 2
attr_483 7
attr_484 1
attr_485 7
attr_486 7
attr_487 5
attr_488 2
attr_489 1
attr_490 5
attr_491 1
attr_492 7
attr_493 7
attr_494 5
attr_495 7
attr_496 2
attr_497 7
