ID	FDR	Hit names	Hits	Master molecule name	Maximal radius	Ranks sum	Reachable total	Reached from set	Score	Z-Score	Ensembl ID	Gene symbol ID	MDA_MB-231_MCF10A.baseMean	MDA_MB-231_MCF10A.bh.pval	MDA_MB-231_MCF10A.fc	MDA_MB-231_MCF10A.lfcSE	MDA_MB-231_MCF10A.raw.pval	MDA_MB-231_MCF10A.stat
MO000004575	0.028	["14-3-3epsilon(h)","14-3-3gamma(h)","3BP2(h)","BIGH3(h)","CHIP(h)","CHIP-isoform1(h)","CHIP-isoform2(h)","HEF1(h)","HEF1-isoform1(h)","HRS(h)","HRS-isoform1(h)","HRS-isoform2(h)","HYPA(h)","HYPA-isoform1(h)","HYPA-isoform2(h)","IGFBP-5(h)","LAR(h)","Merlin(h)","Merlin-isoform1(h)","Merlin-isoform2(h)","Merlin-isoform3(h)","N-WASP(h)","NHERF-1(h)","NHERF-1-isoform1(h)","Nck-2(h)","Nck-2-isoform1(h)","PAG(h)","PAIRBP1(h)","PAIRBP1-isoform1(h)","PAIRBP1-isoform2(h)","PAIRBP1-isoform3(h)","PRK1(h)","PRK1-isoform1(h)","PRK1-isoform2(h)","PRK1-p105(h)","PRK1-p50(h)","PRK1-p90(h)","PS1(h)","PS1-CTF(h)","PS1-NTF(h)","PS1-isoform1(h)","PS1-isoform2(h)","PTB1(h)","PTB1-isoform1(h)","PTB1-isoform2(h)","PTB1-xbb1(h)","PTB1p15(h)","PTB1p41(h)","PTPN14(h)","Pin1(h)","SVIL(h)","SVIL-SV4(h)","SVIL-isoform2(h)","Shb(h)","SnoN(h)","WAVE2(h)","WAVE2-isoform1(h)","ZNF198(h)","alpha-fodrin(h)","alpha-fodrin-isoform2(h)","alpha-fodrin-isoform3(h)","alpha-tubulin 4A(h)","atrophin-1(h)","atrophin-1-p130(h)","mark1(h)","mark1-isoform1(h)","mark1-isoform2(h)","neurofibromin1(h)","p66Shb(h)","p85beta(h)","pld2(h)","profilin1(h)","profilin2(h)","trip6-isoform1(h)","tub(h)","tub-isoform2(h)","vasp(h)"]	["MO000019078","MO000019676","MO000020672","MO000020680","MO000020730","MO000020731","MO000021019","MO000021097","MO000021858","MO000022171","MO000022370","MO000023076","MO000028475","MO000031009","MO000032417","MO000032580","MO000032948","MO000033435","MO000034101","MO000034393","MO000036353","MO000037495","MO000037533","MO000038175","MO000041788","MO000041789","MO000041928","MO000042534","MO000042957","MO000042958","MO000042959","MO000044513","MO000045065","MO000057733","MO000059733","MO000059736","MO000059765","MO000059784","MO000059785","MO000060120","MO000060989","MO000066303","MO000072666","MO000079827","MO000081591","MO000083031","MO000083032","MO000083628","MO000083915","MO000084622","MO000087350","MO000087526","MO000089178","MO000092265","MO000102145","MO000102172","MO000102547","MO000103759","MO000104614","MO000107621","MO000109174","MO000109175","MO000109176","MO000115894","MO000115895","MO000124783","MO000124940","MO000143974","MO000151979","MO000151980","MO000152296","MO000152297","MO000157087","MO000158292","MO000169768","MO000169769","MO000172355","MO000172481","MO000189976","MO000222479","MO000254666","MO000256041","MO000256808","MO000257001","MO000328354"]	EphA4(h)	9.879491	247	77514	85	0.31337696	1.7033268	ENSG00000116106	EPHA4	115.170742262596	6.1844299112696E-5	-2.10421528027892	0.248710958328117	1.59328534257961E-5	-4.31538007076045
MO000004888	0.009	["14-3-3epsilon(h)","14-3-3gamma(h)","3BP2(h)","ADAM12(h)","ADAM12-p32(h)","CHIP(h)","CHIP-isoform1(h)","CHIP-isoform2(h)","HEF1(h)","HEF1-isoform1(h)","HRS(h)","HRS-isoform1(h)","HRS-isoform2(h)","HYPA(h)","HYPA-isoform1(h)","HYPA-isoform2(h)","IGFBP-5(h)","LAR(h)","Merlin(h)","Merlin-isoform1(h)","Merlin-isoform2(h)","Merlin-isoform3(h)","N-WASP(h)","NHERF-1(h)","NHERF-1-isoform1(h)","Nck-2(h)","Nck-2-isoform1(h)","PAG(h)","PAIRBP1(h)","PAIRBP1-isoform1(h)","PAIRBP1-isoform2(h)","PAIRBP1-isoform3(h)","PRK1(h)","PRK1-isoform1(h)","PRK1-isoform2(h)","PRK1-p105(h)","PRK1-p50(h)","PRK1-p90(h)","PS1(h)","PS1-CTF(h)","PS1-isoform1(h)","PTB1(h)","PTB1-isoform1(h)","PTB1-isoform2(h)","PTB1-xbb1(h)","PTPN14(h)","Pin1(h)","SVIL(h)","SVIL-SV4(h)","SVIL-isoform2(h)","Shb(h)","SnoN(h)","WAVE2(h)","WAVE2-isoform1(h)","ZNF198(h)","alpha-fodrin(h)","alpha-fodrin-isoform2(h)","alpha-fodrin-isoform3(h)","alpha-tubulin 4A(h)","atrophin-1(h)","atrophin-1-p130(h)","mark1(h)","mark1-isoform1(h)","mark1-isoform2(h)","p66Shb(h)","p85beta(h)","pld2(h)","profilin1(h)","profilin2(h)","profilin2-IIb(h)","trip6(h)","trip6-isoform1(h)","tub(h)","tub-isoform2(h)","vasp(h)"]	["MO000019078","MO000019676","MO000020672","MO000020680","MO000020730","MO000020731","MO000021019","MO000021097","MO000021858","MO000022171","MO000022370","MO000023076","MO000028475","MO000031009","MO000032417","MO000032948","MO000033435","MO000034101","MO000034393","MO000036353","MO000037495","MO000038175","MO000041788","MO000041789","MO000041928","MO000042534","MO000042957","MO000042958","MO000042959","MO000044513","MO000045065","MO000057733","MO000059733","MO000059736","MO000059765","MO000060120","MO000060989","MO000066303","MO000072666","MO000079827","MO000081591","MO000081592","MO000083031","MO000083032","MO000083628","MO000083915","MO000084622","MO000084650","MO000087350","MO000087526","MO000089178","MO000092265","MO000102145","MO000102172","MO000102547","MO000103759","MO000104614","MO000107621","MO000109174","MO000109175","MO000109176","MO000115894","MO000115895","MO000124783","MO000124940","MO000125681","MO000126284","MO000151979","MO000151980","MO000152296","MO000152297","MO000157087","MO000158292","MO000169768","MO000169769","MO000172355","MO000189976","MO000222479","MO000254666","MO000256041","MO000256808","MO000257001","MO000328354"]	FAK1(h)	9.627592	50	81143	83	0.40959835	2.9234746	ENSG00000169398	PTK2	3349.49634658651	0.227594538027455	1.11878987572229	0.114818170280203	0.158422746016683	1.41039613498698
MO000005009	0.043	["14-3-3epsilon(h)","14-3-3gamma(h)","CHIP(h)","CHIP-isoform1(h)","CHIP-isoform2(h)","HEF1(h)","HEF1-isoform1(h)","HRS(h)","HRS-isoform1(h)","HRS-isoform2(h)","HYPA(h)","HYPA-isoform1(h)","HYPA-isoform2(h)","IGFBP-5(h)","Merlin(h)","Merlin-isoform1(h)","N-WASP(h)","NHERF-1(h)","NHERF-1-isoform1(h)","Nck-2(h)","Nck-2-isoform1(h)","PAG(h)","PAIRBP1(h)","PAIRBP1-isoform1(h)","PAIRBP1-isoform2(h)","PAIRBP1-isoform3(h)","PRK1(h)","PRK1-isoform1(h)","PRK1-isoform2(h)","PRK1-p105(h)","PRK1-p50(h)","PRK1-p90(h)","PS1(h)","PS1-CTF(h)","PS1-isoform1(h)","PTB1(h)","PTB1-isoform1(h)","PTB1-isoform2(h)","PTB1-xbb1(h)","Pin1(h)","SVIL(h)","SVIL-SV4(h)","SVIL-isoform2(h)","Shb(h)","SnoN(h)","WAVE2-isoform1(h)","ZNF198(h)","alpha-fodrin(h)","alpha-fodrin-isoform2(h)","alpha-fodrin-isoform3(h)","alpha-tubulin 4A(h)","atrophin-1(h)","atrophin-1-p130(h)","mark1(h)","p66Shb(h)","p85beta(h)","pld2(h)","profilin1(h)","profilin2(h)","profilin2-IIb(h)","trip6(h)","trip6-isoform1(h)","tub(h)","tub-isoform2(h)","vasp(h)"]	["MO000019078","MO000019676","MO000020680","MO000020730","MO000020731","MO000021097","MO000021858","MO000022171","MO000022370","MO000023076","MO000028475","MO000031009","MO000032417","MO000032948","MO000033435","MO000034101","MO000034393","MO000036353","MO000037495","MO000038175","MO000041788","MO000041789","MO000041928","MO000042534","MO000042957","MO000042958","MO000042959","MO000044513","MO000045065","MO000057733","MO000059733","MO000059736","MO000059765","MO000060120","MO000060989","MO000066303","MO000072666","MO000079827","MO000081591","MO000081592","MO000083031","MO000083032","MO000083628","MO000083915","MO000084622","MO000084650","MO000087350","MO000087526","MO000089178","MO000092265","MO000102145","MO000102172","MO000102547","MO000103759","MO000104614","MO000107621","MO000109174","MO000115894","MO000115895","MO000124783","MO000124940","MO000151979","MO000151980","MO000152296","MO000152297","MO000157087","MO000169768","MO000169769","MO000172355","MO000222479","MO000254666","MO000256808","MO000328354"]	fer(h)	9.641706	291	73724	73	0.26992917	1.551747	ENSG00000151422	FER	745.382391087209	0.00177372121486224	-1.3197285148503	0.117190852168546	6.37132719672895E-4	-3.41529370041775
MO000005412	0.007	["14-3-3epsilon(h)","14-3-3gamma(h)","3BP2(h)","ADAM12-p32(h)","CHIP(h)","CHIP-isoform1(h)","CHIP-isoform2(h)","HEF1(h)","HEF1-isoform1(h)","HRS(h)","HRS-isoform1(h)","HRS-isoform2(h)","HYPA(h)","HYPA-isoform1(h)","HYPA-isoform2(h)","IGFBP-5(h)","LAR(h)","Merlin(h)","Merlin-isoform1(h)","Merlin-isoform2(h)","Merlin-isoform3(h)","N-WASP(h)","NAP1(h)","NHERF-1(h)","NHERF-1-isoform1(h)","Nck-2(h)","Nck-2-isoform1(h)","PAG(h)","PAIRBP1(h)","PAIRBP1-isoform1(h)","PAIRBP1-isoform2(h)","PAIRBP1-isoform3(h)","PRK1(h)","PRK1-isoform1(h)","PRK1-isoform2(h)","PRK1-p105(h)","PRK1-p50(h)","PRK1-p90(h)","PS1(h)","PS1-CTF(h)","PS1-NTF(h)","PS1-isoform1(h)","PS1-isoform2(h)","PTB1(h)","PTB1-isoform1(h)","PTB1-isoform2(h)","PTB1-xbb1(h)","PTB1p15(h)","PTB1p41(h)","PTPN14(h)","Pin1(h)","SVIL(h)","SVIL-SV4(h)","SVIL-isoform2(h)","Shb(h)","SnoN(h)","WAVE2(h)","WAVE2-isoform1(h)","ZNF198(h)","alpha-fodrin(h)","alpha-fodrin-isoform2(h)","alpha-fodrin-isoform3(h)","alpha-tubulin 4A(h)","atrophin-1(h)","atrophin-1-p130(h)","mark1(h)","mark1-isoform1(h)","mark1-isoform2(h)","p66Shb(h)","p85beta(h)","pld2(h)","profilin1(h)","profilin2(h)","profilin2-IIb(h)","trip6(h)","trip6-isoform1(h)","tub(h)","tub-isoform2(h)","vasp(h)"]	["MO000019078","MO000019676","MO000020672","MO000020680","MO000020730","MO000020731","MO000021019","MO000021097","MO000021858","MO000022171","MO000022370","MO000023076","MO000028475","MO000031009","MO000032417","MO000032948","MO000033435","MO000034101","MO000034393","MO000036353","MO000037495","MO000037533","MO000038175","MO000041788","MO000041789","MO000041928","MO000042534","MO000042957","MO000042958","MO000042959","MO000044513","MO000045065","MO000057733","MO000059733","MO000059736","MO000059765","MO000059784","MO000059785","MO000060120","MO000060989","MO000066303","MO000072666","MO000079827","MO000079844","MO000081591","MO000081592","MO000083031","MO000083032","MO000083628","MO000083915","MO000084622","MO000084650","MO000087350","MO000087526","MO000089178","MO000092265","MO000102145","MO000102172","MO000102547","MO000103759","MO000104614","MO000107621","MO000109174","MO000109175","MO000109176","MO000115894","MO000115895","MO000121062","MO000124783","MO000124940","MO000126284","MO000151979","MO000151980","MO000152296","MO000152297","MO000157087","MO000158292","MO000169768","MO000169769","MO000172355","MO000172481","MO000189976","MO000222479","MO000254666","MO000256041","MO000256808","MO000257001","MO000328354"]	Fyn(h)	9.906254	156	88541	88	0.544873	1.909385	ENSG00000010810	FYN	366.874390101292	4.87895371342592E-28	5.641572405908	0.221002325793614	1.39793574629929E-29	11.2944391616972
MO000007225	0.018	["14-3-3epsilon(h)","14-3-3gamma(h)","3BP2(h)","ADAM12-p32(h)","CHIP(h)","CHIP-isoform1(h)","CHIP-isoform2(h)","HEF1(h)","HEF1-isoform1(h)","HRS(h)","HRS-isoform1(h)","HRS-isoform2(h)","HYPA(h)","HYPA-isoform1(h)","HYPA-isoform2(h)","IGFBP-5(h)","LAR(h)","Merlin(h)","Merlin-isoform1(h)","Merlin-isoform2(h)","Merlin-isoform3(h)","N-WASP(h)","NAP1(h)","NHERF-1(h)","NHERF-1-isoform1(h)","Nck-2(h)","Nck-2-isoform1(h)","PAG(h)","PAIRBP1(h)","PAIRBP1-isoform1(h)","PAIRBP1-isoform2(h)","PAIRBP1-isoform3(h)","PRK1(h)","PRK1-isoform1(h)","PRK1-isoform2(h)","PRK1-p105(h)","PRK1-p50(h)","PRK1-p90(h)","PS1(h)","PS1-CTF(h)","PS1-NTF(h)","PS1-isoform1(h)","PS1-isoform2(h)","PTB1(h)","PTB1-isoform1(h)","PTB1-isoform2(h)","PTB1-xbb1(h)","PTPN14(h)","Pin1(h)","SVIL(h)","SVIL-SV4(h)","SVIL-isoform2(h)","Shb(h)","SnoN(h)","WAVE2(h)","WAVE2-isoform1(h)","ZNF198(h)","alpha-fodrin(h)","alpha-fodrin-isoform2(h)","alpha-fodrin-isoform3(h)","alpha-tubulin 4A(h)","atrophin-1(h)","atrophin-1-p130(h)","mark1(h)","mark1-isoform1(h)","mark1-isoform2(h)","p66Shb(h)","p85beta(h)","pld2(h)","profilin1(h)","profilin2(h)","profilin2-IIb(h)","trip6(h)","trip6-isoform1(h)","tub(h)","tub-isoform2(h)","vasp(h)"]	["MO000019078","MO000019676","MO000020672","MO000020680","MO000020730","MO000020731","MO000021019","MO000021097","MO000021858","MO000022171","MO000022370","MO000023076","MO000028475","MO000031009","MO000032417","MO000032948","MO000033435","MO000034101","MO000034393","MO000036353","MO000037495","MO000037533","MO000038175","MO000041788","MO000041789","MO000041928","MO000042534","MO000042957","MO000042958","MO000042959","MO000044513","MO000045065","MO000057733","MO000059733","MO000059736","MO000059765","MO000060120","MO000060989","MO000066303","MO000072666","MO000079827","MO000079844","MO000081591","MO000081592","MO000083031","MO000083032","MO000083628","MO000083915","MO000084622","MO000084650","MO000087350","MO000087526","MO000089178","MO000092265","MO000102145","MO000102172","MO000102547","MO000103759","MO000104614","MO000107621","MO000109174","MO000109175","MO000109176","MO000115894","MO000115895","MO000121062","MO000124783","MO000124940","MO000126284","MO000151979","MO000151980","MO000152296","MO000152297","MO000157087","MO000158292","MO000169768","MO000169769","MO000172355","MO000172481","MO000189976","MO000222479","MO000254666","MO000256041","MO000256808","MO000257001","MO000328354"]	IGF-1R(h)	9.904883	81	84166	86	0.4001809	2.506223	ENSG00000140443	IGF1R	1147.98435234957	5.95567932260779E-15	-3.65121207625597	0.229575661747275	4.00580292763017E-16	-8.13838650922492
MO000007258	0.024	["14-3-3epsilon(h)","14-3-3gamma(h)","CHIP(h)","CHIP-isoform1(h)","CHIP-isoform2(h)","HEF1(h)","HEF1-isoform1(h)","HRS(h)","HYPA(h)","HYPA-isoform1(h)","HYPA-isoform2(h)","IGFBP-5(h)","Merlin(h)","Merlin-isoform1(h)","N-WASP(h)","NHERF-1(h)","NHERF-1-isoform1(h)","Nck-2(h)","PAG(h)","PAIRBP1(h)","PAIRBP1-isoform1(h)","PAIRBP1-isoform2(h)","PAIRBP1-isoform3(h)","PAPP-A(h)","PRK1(h)","PRK1-isoform1(h)","PRK1-isoform2(h)","PRK1-p105(h)","PRK1-p50(h)","PRK1-p90(h)","PS1(h)","PS1-CTF(h)","PS1-isoform1(h)","PTB1(h)","PTB1-isoform1(h)","PTB1-isoform2(h)","PTB1-xbb1(h)","Pin1(h)","SVIL(h)","SVIL-SV4(h)","SVIL-isoform2(h)","Shb(h)","SnoN(h)","WAVE2-isoform1(h)","ZNF198(h)","alpha-fodrin(h)","alpha-fodrin-isoform2(h)","alpha-fodrin-isoform3(h)","alpha-tubulin 4A(h)","atrophin-1(h)","atrophin-1-p130(h)","mark1(h)","p66Shb(h)","p85beta(h)","pld2(h)","profilin1(h)","profilin2(h)","trip6(h)","trip6-isoform1(h)","tub(h)","tub-isoform2(h)","vasp(h)"]	["MO000019078","MO000019676","MO000020680","MO000020730","MO000020731","MO000021097","MO000021858","MO000022171","MO000022370","MO000023076","MO000028475","MO000031009","MO000032417","MO000032948","MO000033435","MO000034101","MO000034393","MO000036353","MO000037495","MO000038175","MO000041788","MO000041789","MO000041928","MO000042534","MO000042957","MO000042958","MO000042959","MO000044513","MO000045065","MO000057733","MO000059733","MO000059736","MO000059765","MO000060120","MO000060989","MO000066303","MO000072666","MO000079827","MO000081591","MO000081592","MO000083031","MO000083032","MO000083628","MO000083915","MO000084622","MO000087350","MO000089178","MO000092265","MO000102172","MO000103759","MO000104614","MO000107621","MO000109174","MO000115894","MO000115895","MO000124783","MO000124940","MO000125138","MO000151979","MO000151980","MO000152296","MO000152297","MO000169768","MO000169769","MO000172355","MO000222479","MO000254666","MO000256808","MO000328354"]	IGF-2(h)	9.987349	315	69317	69	0.21979848	1.9296706	ENSG00000167244	IGF2	1195.86981529695	9.27296508030351E-21	-24.39470676087	0.476503304056585	3.98538604422595E-22	-9.67148852265102
MO000007566	0.027	["14-3-3epsilon(h)","14-3-3gamma(h)","3BP2(h)","CHIP(h)","CHIP-isoform1(h)","CHIP-isoform2(h)","HEF1(h)","HEF1-isoform1(h)","HRS(h)","HRS-isoform1(h)","HRS-isoform2(h)","HYPA(h)","HYPA-isoform1(h)","HYPA-isoform2(h)","IGFBP-5(h)","LAR(h)","Merlin(h)","Merlin-isoform1(h)","Merlin-isoform2(h)","Merlin-isoform3(h)","N-WASP(h)","NAP1(h)","NHERF-1(h)","NHERF-1-isoform1(h)","Nck-2(h)","Nck-2-isoform1(h)","PAG(h)","PAIRBP1(h)","PAIRBP1-isoform1(h)","PAIRBP1-isoform2(h)","PAIRBP1-isoform3(h)","PRK1(h)","PRK1-isoform1(h)","PRK1-isoform2(h)","PRK1-p105(h)","PRK1-p50(h)","PRK1-p90(h)","PS1(h)","PS1-CTF(h)","PS1-isoform1(h)","PTB1(h)","PTB1-isoform1(h)","PTB1-isoform2(h)","PTB1-xbb1(h)","PTPN14(h)","Pin1(h)","SVIL(h)","SVIL-SV4(h)","SVIL-isoform2(h)","Shb(h)","SnoN(h)","WAVE2(h)","WAVE2-isoform1(h)","ZNF198(h)","alpha-fodrin(h)","alpha-fodrin-isoform2(h)","alpha-fodrin-isoform3(h)","alpha-tubulin 4A(h)","atrophin-1(h)","atrophin-1-p130(h)","mark1(h)","mark1-isoform1(h)","mark1-isoform2(h)","p66Shb(h)","p85beta(h)","pld2(h)","profilin1(h)","profilin2(h)","profilin2-IIb(h)","trip6(h)","trip6-isoform1(h)","tub(h)","tub-isoform2(h)","vasp(h)"]	["MO000019078","MO000019676","MO000020672","MO000020680","MO000020730","MO000020731","MO000021019","MO000021097","MO000021858","MO000022171","MO000022370","MO000023076","MO000028475","MO000031009","MO000032417","MO000032948","MO000033435","MO000034101","MO000034393","MO000036353","MO000037495","MO000038175","MO000041788","MO000041789","MO000041928","MO000042534","MO000042957","MO000042958","MO000042959","MO000044513","MO000045065","MO000057733","MO000059733","MO000059736","MO000059765","MO000060120","MO000060989","MO000066303","MO000072666","MO000079827","MO000079844","MO000081591","MO000081592","MO000083031","MO000083032","MO000083628","MO000083915","MO000084622","MO000084650","MO000087350","MO000087526","MO000089178","MO000092265","MO000102145","MO000102172","MO000102547","MO000103759","MO000104614","MO000107621","MO000109174","MO000109175","MO000109176","MO000115894","MO000115895","MO000124783","MO000124940","MO000151979","MO000151980","MO000152296","MO000152297","MO000157087","MO000158292","MO000169768","MO000169769","MO000172355","MO000189976","MO000222479","MO000254666","MO000256041","MO000256808","MO000257001","MO000328354"]	InsR(h)	9.499574	146	82484	82	0.39429817	2.0260787	ENSG00000171105	INSR	498.12771862202	0.0596900112704772	1.70400610296145	0.361465012324255	0.0333983851001869	2.12726121871335
MO000009415	0.033	["14-3-3epsilon(h)","14-3-3gamma(h)","CHIP(h)","CHIP-isoform1(h)","CHIP-isoform2(h)","HEF1(h)","HEF1-isoform1(h)","HRS(h)","HRS-isoform1(h)","HRS-isoform2(h)","HYPA(h)","HYPA-isoform1(h)","HYPA-isoform2(h)","IGFBP-5(h)","Merlin(h)","Merlin-isoform1(h)","Merlin-isoform2(h)","Merlin-isoform3(h)","N-WASP(h)","NAP1(h)","NHERF-1(h)","NHERF-1-isoform1(h)","Nck-2(h)","Nck-2-isoform1(h)","PAG(h)","PAIRBP1(h)","PAIRBP1-isoform1(h)","PAIRBP1-isoform2(h)","PAIRBP1-isoform3(h)","PRK1(h)","PRK1-isoform1(h)","PRK1-isoform2(h)","PRK1-p105(h)","PRK1-p50(h)","PRK1-p90(h)","PS1(h)","PS1-CTF(h)","PS1-NTF(h)","PS1-isoform1(h)","PS1-isoform2(h)","PTB1(h)","PTB1-isoform1(h)","PTB1-isoform2(h)","PTB1-xbb1(h)","PTB1p15(h)","PTB1p41(h)","Pin1(h)","ROBO3(h)","SVIL(h)","SVIL-SV4(h)","SVIL-isoform2(h)","Shb(h)","SnoN(h)","WAVE2(h)","WAVE2-isoform1(h)","ZNF198(h)","alpha-fodrin(h)","alpha-fodrin-isoform2(h)","alpha-fodrin-isoform3(h)","alpha-tubulin 4A(h)","atrophin-1(h)","atrophin-1-p130(h)","mark1(h)","mark1-isoform1(h)","mark1-isoform2(h)","p66Shb(h)","p85beta(h)","pld2(h)","profilin1(h)","profilin2(h)","profilin2-IIb(h)","trip6-isoform1(h)","tub(h)","tub-isoform2(h)","vasp(h)"]	["MO000019078","MO000019676","MO000020672","MO000020680","MO000020730","MO000020731","MO000021097","MO000021858","MO000022171","MO000022370","MO000023076","MO000028475","MO000031009","MO000032417","MO000032948","MO000033435","MO000034101","MO000034393","MO000036353","MO000037495","MO000037533","MO000038175","MO000041788","MO000041789","MO000041928","MO000042534","MO000042957","MO000042958","MO000042959","MO000044513","MO000045065","MO000057733","MO000059733","MO000059736","MO000059765","MO000059784","MO000059785","MO000060120","MO000060989","MO000066303","MO000072666","MO000079827","MO000079844","MO000081591","MO000083031","MO000083032","MO000083628","MO000083915","MO000084622","MO000084650","MO000087350","MO000087526","MO000089178","MO000092265","MO000102145","MO000102172","MO000102547","MO000103759","MO000104614","MO000107621","MO000109174","MO000109175","MO000109176","MO000115894","MO000115895","MO000124783","MO000124940","MO000151979","MO000151980","MO000152296","MO000152297","MO000157087","MO000158292","MO000169768","MO000169769","MO000172355","MO000172481","MO000220193","MO000222479","MO000254666","MO000256041","MO000256808","MO000328354"]	MKK6-isoform1(h)	9.99004	251	73125	83	0.30664745	1.7428204	ENSG00000108984	MAP2K6	22.5782992247693	5.58060153998195E-6	-4.67861201959936	0.457927348809479	1.16670933045515E-6	-4.86120910217659
MO000010971	0.007	["14-3-3epsilon(h)","14-3-3gamma(h)","3BP2(h)","CHIP(h)","CHIP-isoform1(h)","CHIP-isoform2(h)","HEF1(h)","HEF1-isoform1(h)","HRS(h)","HRS-isoform1(h)","HRS-isoform2(h)","HYPA(h)","HYPA-isoform1(h)","HYPA-isoform2(h)","IGFBP-5(h)","LAR(h)","Merlin(h)","Merlin-isoform1(h)","Merlin-isoform2(h)","Merlin-isoform3(h)","N-WASP(h)","NHERF-1(h)","NHERF-1-isoform1(h)","Nck-2(h)","Nck-2-isoform1(h)","PAG(h)","PAIRBP1(h)","PAIRBP1-isoform1(h)","PAIRBP1-isoform2(h)","PAIRBP1-isoform3(h)","PRK1(h)","PRK1-isoform1(h)","PRK1-isoform2(h)","PRK1-p105(h)","PRK1-p50(h)","PRK1-p90(h)","PS1(h)","PS1-CTF(h)","PS1-isoform1(h)","PTB1(h)","PTB1-isoform1(h)","PTB1-isoform2(h)","PTB1-xbb1(h)","PTPN14(h)","Pin1(h)","SVIL(h)","SVIL-SV4(h)","SVIL-isoform2(h)","Shb(h)","SnoN(h)","WAVE2(h)","WAVE2-isoform1(h)","ZNF198(h)","alpha-fodrin(h)","alpha-fodrin-isoform2(h)","alpha-fodrin-isoform3(h)","alpha-tubulin 4A(h)","atrophin-1(h)","atrophin-1-p130(h)","mark1(h)","mark1-isoform1(h)","mark1-isoform2(h)","p66Shb(h)","p85beta(h)","pld2(h)","profilin1(h)","profilin2(h)","profilin2-IIb(h)","trip6(h)","trip6-isoform1(h)","tub(h)","tub-isoform2(h)","vasp(h)"]	["MO000019078","MO000019676","MO000020672","MO000020680","MO000020730","MO000020731","MO000021019","MO000021097","MO000021858","MO000022171","MO000022370","MO000023076","MO000028475","MO000031009","MO000032417","MO000032948","MO000033435","MO000034101","MO000034393","MO000036353","MO000037495","MO000038175","MO000041788","MO000041789","MO000041928","MO000042534","MO000042957","MO000042958","MO000042959","MO000044513","MO000045065","MO000057733","MO000059733","MO000059736","MO000059765","MO000060120","MO000060989","MO000066303","MO000072666","MO000079827","MO000081591","MO000081592","MO000083031","MO000083032","MO000083628","MO000083915","MO000084622","MO000084650","MO000087350","MO000087526","MO000089178","MO000092265","MO000102145","MO000102172","MO000102547","MO000103759","MO000104614","MO000107621","MO000109174","MO000109175","MO000109176","MO000115894","MO000115895","MO000124783","MO000124940","MO000151979","MO000151980","MO000152296","MO000152297","MO000157087","MO000158292","MO000169768","MO000169769","MO000172355","MO000189976","MO000222479","MO000254666","MO000256041","MO000256808","MO000257001","MO000328354"]	PDGFRbeta(h)	9.629463	66	80598	81	0.38305727	2.8937457	ENSG00000113721	PDGFRB	517.316081097656	2.32427845594864E-6	-6.09793495150911	0.516996816426891	4.53191970892778E-7	-5.04513892135405
