name clusters
leukemia1 4
leukemia2 4
apoptosis 1
attr_1 4
attr_2 1
attr_3 7
attr_4 1
attr_5 1
attr_6 10
attr_7 1
attr_8 4
attr_9 10
attr_10 7
attr_11 1
attr_12 4
attr_13 4
attr_14 10
attr_15 7
attr_16 1
attr_17 10
attr_18 1
attr_19 1
attr_20 3
attr_21 3
attr_22 3
attr_23 10
attr_24 3
attr_25 4
attr_26 5
attr_27 3
attr_28 10
attr_29 3
attr_30 5
attr_31 1
attr_32 1
attr_33 4
attr_34 10
attr_35 3
attr_36 4
attr_37 3
attr_38 1
attr_39 4
attr_40 4
attr_41 3
attr_42 10
attr_43 1
attr_44 3
attr_45 5
attr_46 1
attr_47 5
attr_48 1
attr_49 10
attr_50 7
attr_51 1
attr_52 0
attr_53 1
attr_54 0
attr_55 3
attr_56 7
attr_57 4
attr_58 10
attr_59 1
attr_60 5
attr_61 3
attr_62 4
attr_63 10
attr_64 5
attr_65 10
attr_66 4
attr_67 1
attr_68 10
attr_69 4
attr_70 9
attr_71 6
attr_72 5
attr_73 4
attr_74 1
attr_75 1
attr_76 6
attr_77 4
attr_78 6
attr_79 4
attr_80 6
attr_81 9
attr_82 1
attr_83 9
attr_84 1
attr_85 9
attr_86 5
attr_87 5
attr_88 1
attr_89 6
attr_90 1
attr_91 5
attr_92 6
attr_93 1
attr_94 1
attr_95 6
attr_96 5
attr_97 6
attr_98 5
attr_99 5
attr_100 1
attr_101 9
attr_102 9
attr_103 6
attr_104 9
attr_105 9
attr_106 9
attr_107 9
attr_108 6
attr_109 9
attr_110 9
attr_111 1
attr_112 1
attr_113 9
attr_114 9
attr_115 9
attr_116 9
attr_117 3
attr_118 9
attr_119 9
attr_120 1
attr_121 5
attr_122 5
attr_123 9
attr_124 5
attr_125 3
attr_126 6
attr_127 9
attr_128 5
attr_129 3
attr_130 10
attr_131 10
attr_132 3
attr_133 10
attr_134 5
attr_135 10
attr_136 10
attr_137 8
attr_138 3
attr_139 8
attr_140 3
attr_141 10
attr_142 9
attr_143 9
attr_144 9
attr_145 6
attr_146 4
attr_147 4
attr_148 4
attr_149 4
attr_150 0
attr_151 5
attr_152 3
attr_153 10
attr_154 3
attr_155 3
attr_156 7
attr_157 7
attr_158 0
attr_159 5
attr_160 4
attr_161 0
attr_162 4
attr_163 4
attr_164 1
attr_165 3
attr_166 1
attr_167 0
attr_168 3
attr_169 4
attr_170 7
attr_171 3
attr_172 0
attr_173 5
attr_174 0
attr_175 3
attr_176 1
attr_177 5
attr_178 9
attr_179 3
attr_180 1
attr_181 1
attr_182 0
attr_183 3
attr_184 0
attr_185 3
attr_186 3
attr_187 1
attr_188 3
attr_189 7
attr_190 3
attr_191 7
attr_192 3
attr_193 3
attr_194 5
attr_196 0
attr_197 1
attr_198 3
attr_199 3
attr_200 7
attr_201 5
attr_202 1
attr_203 4
attr_204 0
attr_205 3
attr_206 3
attr_207 0
attr_208 4
attr_209 0
attr_210 3
attr_211 5
attr_212 7
attr_213 5
attr_214 0
attr_215 5
attr_216 10
attr_217 4
attr_218 0
attr_219 0
attr_220 5
attr_221 10
attr_222 5
attr_223 5
attr_224 0
attr_225 4
attr_226 4
attr_227 3
attr_228 0
attr_229 1
attr_230 1
attr_231 0
attr_232 1
attr_233 7
attr_234 7
attr_235 10
attr_236 3
attr_237 5
attr_238 5
attr_239 5
attr_240 10
attr_241 0
attr_242 5
attr_243 3
attr_244 3
attr_245 0
attr_246 1
attr_247 0
attr_248 0
attr_249 1
attr_250 5
attr_251 5
attr_252 5
attr_253 0
attr_254 0
attr_255 7
attr_256 1
attr_257 5
attr_258 9
attr_259 0
attr_260 1
attr_261 1
attr_262 0
attr_263 5
attr_264 0
attr_265 5
attr_266 3
attr_267 3
attr_268 5
attr_269 5
attr_270 3
attr_271 9
attr_272 7
attr_273 1
attr_274 4
attr_275 5
attr_276 3
attr_277 3
attr_278 5
attr_279 5
attr_280 3
attr_281 1
attr_282 5
attr_283 3
attr_285 3
attr_286 1
attr_287 9
attr_288 4
attr_289 3
attr_290 3
attr_291 3
attr_292 5
attr_293 5
attr_294 1
attr_295 5
attr_296 5
attr_297 1
attr_298 5
attr_299 3
attr_300 5
attr_301 5
attr_302 0
attr_303 0
attr_304 10
attr_305 5
attr_306 3
attr_307 5
attr_308 9
attr_309 5
attr_310 9
attr_311 5
attr_312 3
attr_313 5
attr_314 9
attr_315 5
attr_316 5
attr_317 5
attr_318 9
attr_319 3
attr_320 3
attr_321 1
attr_322 5
attr_323 5
attr_324 0
attr_325 5
attr_326 5
attr_327 10
attr_328 1
attr_329 7
attr_330 5
attr_331 0
attr_332 4
attr_333 1
attr_334 9
attr_335 4
attr_336 1
attr_337 4
attr_338 5
attr_339 1
attr_340 5
attr_341 10
attr_342 5
attr_343 4
attr_344 9
attr_345 4
attr_346 1
attr_347 9
attr_348 5
attr_349 5
attr_350 5
attr_351 5
attr_352 5
attr_353 5
attr_354 5
attr_355 3
attr_356 5
attr_357 5
attr_358 1
attr_359 10
attr_360 5
attr_361 5
attr_362 9
attr_363 5
attr_364 9
attr_365 1
attr_366 5
attr_367 5
attr_368 0
attr_369 5
attr_370 5
attr_371 5
attr_372 9
attr_373 9
attr_374 5
attr_375 1
attr_376 5
attr_377 0
attr_378 3
attr_379 1
attr_380 5
attr_381 9
attr_382 5
attr_383 10
attr_384 9
attr_385 5
attr_386 9
attr_387 5
attr_388 9
attr_389 1
attr_390 3
attr_391 9
attr_392 5
attr_393 5
attr_394 9
attr_395 5
attr_396 9
attr_397 5
attr_398 5
attr_399 5
attr_400 5
attr_401 5
attr_402 5
attr_403 9
attr_404 3
attr_405 3
attr_406 7
attr_407 10
attr_408 5
attr_409 1
attr_410 5
attr_411 4
attr_412 9
attr_413 3
attr_414 5
attr_415 3
attr_416 1
attr_417 3
attr_418 1
attr_419 5
attr_420 6
attr_421 5
attr_422 5
attr_423 5
attr_424 5
attr_425 5
attr_426 5
attr_427 0
attr_428 5
attr_429 5
attr_430 1
attr_431 5
attr_432 9
attr_433 3
attr_434 3
attr_435 9
attr_436 5
attr_437 9
attr_438 1
attr_439 3
attr_440 5
attr_441 1
attr_442 5
attr_443 3
attr_444 10
attr_445 3
attr_446 9
attr_447 10
attr_448 5
attr_449 3
attr_450 5
attr_451 9
attr_452 9
attr_453 3
attr_454 5
attr_455 5
attr_456 3
attr_457 5
attr_458 5
attr_459 9
attr_460 0
attr_461 3
attr_462 5
attr_463 3
attr_464 3
attr_465 5
attr_466 5
attr_467 5
attr_468 3
attr_469 5
attr_470 3
attr_471 5
attr_472 5
attr_473 5
attr_474 9
attr_475 5
attr_476 10
attr_477 5
attr_478 3
attr_479 3
attr_480 5
attr_481 9
attr_482 5
attr_483 5
attr_484 6
attr_485 5
attr_486 5
attr_487 1
attr_488 3
attr_489 9
attr_490 1
attr_491 9
attr_492 3
attr_493 3
attr_494 4
attr_495 5
attr_496 3
attr_497 3
attr_498 5
attr_499 3
attr_500 6
attr_501 3
attr_502 5
attr_503 5
attr_504 9
attr_505 5
attr_506 3
attr_508 5
attr_509 3
attr_510 3
attr_511 9
attr_512 7
attr_513 1
attr_514 9
attr_515 3
attr_516 3
attr_517 3
attr_518 3
attr_519 3
attr_520 7
attr_521 3
attr_522 3
attr_523 3
attr_524 3
attr_525 3
attr_526 3
attr_527 9
attr_528 10
attr_529 9
attr_530 5
attr_531 10
attr_532 2
attr_533 7
attr_534 5
attr_535 3
attr_536 3
attr_537 9
attr_538 3
attr_539 3
attr_540 9
attr_541 6
attr_542 3
attr_543 6
attr_544 3
attr_545 0
attr_546 3
attr_547 3
attr_548 3
attr_549 6
attr_550 5
attr_551 3
attr_552 3
attr_553 3
attr_554 9
attr_555 5
attr_556 3
attr_557 3
attr_558 3
attr_559 3
attr_560 2
attr_561 10
attr_562 6
attr_563 3
attr_564 3
attr_565 3
attr_566 2
attr_567 2
attr_568 3
attr_569 10
attr_570 10
attr_571 3
attr_572 9
attr_573 3
attr_574 3
attr_575 3
attr_576 10
attr_577 3
attr_578 3
attr_579 3
attr_580 3
attr_581 3
attr_582 9
attr_583 3
attr_584 2
attr_585 10
attr_586 3
attr_587 3
attr_588 7
attr_589 7
attr_590 8
attr_591 8
attr_592 8
attr_593 8
attr_594 8
attr_595 8
attr_596 8
attr_597 8
attr_598 8
attr_599 8
attr_600 8
attr_601 8
attr_602 8
attr_603 8
attr_604 8
attr_605 8
attr_606 8
attr_607 8
attr_608 8
attr_609 8
attr_610 8
attr_611 8
attr_612 8
attr_613 8
attr_614 8
attr_615 8
attr_616 8
attr_617 8
attr_618 8
attr_619 8
attr_620 8
attr_621 8
attr_622 8
attr_623 8
attr_624 8
attr_625 8
attr_626 8
attr_627 8
attr_628 8
attr_629 8
attr_630 8
attr_631 8
attr_632 8
attr_633 8
attr_634 8
attr_635 8
attr_636 8
attr_637 8
attr_638 8
attr_639 8
attr_640 8
attr_641 8
attr_642 8
attr_643 8
attr_644 8
attr_645 8
attr_646 8
attr_647 8
attr_648 8
attr_649 8
attr_650 8
attr_651 8
attr_652 8
attr_653 8
attr_654 8
attr_655 8
attr_656 8
attr_657 8
attr_658 8
attr_659 8
attr_660 8
attr_661 8
attr_662 8
attr_663 8
attr_664 8
attr_665 8
attr_666 8
attr_667 8
attr_668 8
attr_669 8
attr_670 8
attr_671 8
attr_672 8
attr_673 8
attr_674 8
attr_675 8
attr_676 8
attr_677 8
attr_678 8
attr_679 8
attr_680 8
attr_681 8
attr_682 8
attr_683 8
attr_684 8
attr_685 8
attr_686 8
attr_687 8
attr_688 8
attr_689 8
attr_690 8
attr_691 8
attr_692 8
attr_693 4
attr_694 4
attr_695 4
attr_696 4
attr_697 2
attr_698 2
attr_699 2
attr_700 2
attr_701 2
attr_702 2
attr_703 2
