name a20 apoptosis bclxl bid caspase ceramide creb ctla4 cytoskeletonsignaling disc erk fas fasl fast flip fyn gap gpcr grb2 gzmb iap ifng ifngt il2 il2ra il2rat il2rb il2rbt jak lck mcl1 mek nfat nfkb p2 p27 pdgfr pi3k plcg1 proliferation rantes ras s1p sfas smad socs sphk1 stat3 tbet tcr tnf tpl2 tradd zap70 il15 stimuli cd45 stimuli2 pdgf tax
A1.1 0.003 0.164 -0.219 0.288 0.258 1.0 0.414 0.018 0.067 0.299 1.0 0.25 0.266 0.003 0.099 0.106 0.01 -0.223 0.093 0.422 -0.103 0.163 0.238 -0.195 -0.04 -0.031 0.326 0.652 0.06 0.075 0.004 0.066 -0.002 0.012 0.06 0.01 -0.158 -0.004 -0.008 0.001 0.003 0.126 -0.495 -0.213 -0.201 0.03 -0.071 0.031 1.0 0.034 0.003 0.0 0.03 0.0 0.1 0.1 0.0 0.0 0.0 0.0
A1.2 0.012 0.191 -0.253 0.336 0.3 1.0 0.425 0.057 0.085 0.303 1.0 0.266 0.282 0.012 0.114 0.134 0.007 -0.223 0.094 0.536 -0.115 0.203 0.351 -0.179 -0.034 -0.022 0.33 0.652 0.072 0.095 0.026 0.166 0.039 0.043 0.074 0.012 -0.158 0.097 -0.008 0.001 0.012 0.128 -0.495 -0.224 -0.201 0.031 -0.071 0.037 1.0 0.109 0.012 0.027 0.033 0.0 0.1 0.1 0.0 0.0 0.0 0.0
A1.3 0.042 0.221 -0.278 0.465 0.347 1.0 0.456 0.132 0.14 0.315 1.0 0.302 0.326 0.042 0.158 0.219 0.0 -0.223 0.103 0.572 -0.141 0.311 0.385 -0.135 -0.016 0.008 0.338 0.652 0.106 0.179 0.042 0.171 0.14 0.156 0.114 0.018 -0.158 0.1 -0.004 0.001 0.042 0.136 -0.495 -0.231 -0.201 0.032 -0.071 0.055 1.0 0.061 0.042 0.039 0.036 0.016 0.1 0.1 0.0 0.0 0.0 0.0
A1.4 0.155 0.294 -0.28 0.499 0.462 1.0 0.547 0.093 0.232 0.336 1.0 0.399 0.444 0.155 0.283 0.207 -0.0 -0.223 0.119 0.599 -0.144 0.28 0.398 -0.117 -0.005 0.032 0.394 0.752 0.241 0.171 0.065 0.176 0.142 0.204 0.261 0.04 -0.158 0.103 0.003 0.003 0.155 0.146 -0.495 -0.234 -0.201 0.069 -0.071 0.125 1.0 -0.014 0.155 0.081 0.02 0.015 0.1 0.1 0.0 0.0 0.0 0.0
A1.5 0.163 0.41 -0.289 0.502 0.487 1.0 0.524 0.018 0.198 0.498 1.0 0.543 0.465 0.163 0.226 0.154 -0.0 -0.223 0.142 0.571 -0.14 0.198 0.418 -0.096 0.009 0.06 0.498 0.752 0.251 0.109 0.07 0.183 0.144 0.231 0.231 0.073 -0.158 0.108 0.014 0.005 0.163 0.159 -0.495 -0.293 -0.201 0.068 -0.071 0.231 1.0 0.034 0.163 0.185 0.017 0.0 0.1 0.1 0.0 0.0 0.0 0.0
A1.6 0.154 0.41 -0.291 0.495 0.486 1.0 0.424 0.018 0.261 0.537 1.0 0.541 0.464 0.154 0.081 0.254 0.034 -0.223 0.249 0.535 -0.144 0.2 0.422 -0.097 0.007 0.054 0.498 0.752 0.248 0.204 0.065 0.237 0.159 0.198 0.231 0.173 -0.158 0.147 0.162 -0.059 0.154 0.263 -0.495 -0.295 -0.201 0.067 -0.071 0.229 1.0 0.034 0.154 0.191 0.02 0.016 0.1 0.1 0.0 0.0 0.0 0.0
A1.7 0.154 0.41 -0.291 0.495 0.486 1.0 0.424 0.093 0.251 0.537 1.0 0.541 0.465 0.154 0.081 0.237 0.034 -0.223 0.249 0.535 -0.144 0.2 0.422 -0.097 0.007 0.054 0.498 0.752 0.248 0.192 0.065 0.237 0.159 0.198 0.231 0.173 -0.158 0.147 0.162 -0.058 0.154 0.263 -0.495 -0.295 -0.201 0.067 -0.071 0.229 1.0 -0.014 0.154 0.191 0.02 0.015 0.1 0.1 0.0 0.0 0.0 0.0
A1.8 0.154 0.41 -0.291 0.495 0.486 1.0 0.424 0.057 0.28 0.536 1.0 0.541 0.464 0.154 0.081 0.282 0.034 -0.223 0.249 0.535 -0.144 0.2 0.422 -0.097 0.007 0.054 0.498 0.752 0.248 0.224 0.065 0.237 0.159 0.198 0.231 0.173 -0.158 0.147 0.162 -0.059 0.154 0.263 -0.495 -0.295 -0.201 0.067 -0.071 0.229 1.0 0.109 0.154 0.191 0.02 0.016 0.1 0.1 0.0 0.0 0.0 0.0
A1.9 0.154 0.41 -0.291 0.495 0.486 1.0 0.424 0.132 0.268 0.536 1.0 0.541 0.464 0.154 0.081 0.264 0.034 -0.223 0.249 0.535 -0.144 0.2 0.422 -0.097 0.007 0.054 0.498 0.752 0.248 0.211 0.065 0.237 0.159 0.198 0.231 0.173 -0.158 0.147 0.162 -0.059 0.154 0.263 -0.495 -0.295 -0.201 0.067 -0.071 0.229 1.0 0.061 0.154 0.191 0.02 0.016 0.1 0.1 0.0 0.0 0.0 0.0
A1.10 0.152 0.41 -0.292 0.498 0.487 1.0 0.424 0.057 0.179 0.536 1.0 0.54 0.462 0.152 0.081 0.282 0.019 -0.223 0.249 0.534 -0.146 0.199 0.42 -0.099 0.006 0.053 0.497 0.752 0.247 0.224 0.061 0.212 0.152 0.193 0.231 0.173 -0.158 0.129 0.062 0.041 0.152 0.216 -0.495 -0.296 -0.201 0.068 -0.071 0.228 1.0 0.109 0.152 0.186 0.021 0.016 0.1 0.1 0.0 0.0 0.0 0.0
