ID	Yes density per 1000bp	No density per 1000bp	Yes-No ratio	Model cutoff	P-value
V$STAT4_01	0.1818181818181818	0.10473397570171764	1.7359999999999998	1.0	0.06694393349751301
V$ZNF394_04	0.3636363636363636	0.20946795140343527	1.7359999999999998	0.8578	0.0131810876232104
V$NKX61_07	1.915151515151515	1.110180142438207	1.7250817610062892	0.913	8.446743976240607E-8
V$CEBPB_11	0.37575757575757573	0.21784666945957268	1.7248717948717949	0.9406	0.012656051387840922
V$NFIA_02	0.37575757575757573	0.21784666945957268	1.7248717948717949	0.8635	0.012656051387840922
V$HOXA10_04	1.0545454545454545	0.611646418098031	1.7241095890410958	0.9263	5.8784925564514386E-5
V$PBX2_02	0.30303030303030304	0.17595307917888564	1.722222222222222	0.8978	0.023743455473300045
V$ZNF549_02	0.30303030303030304	0.17595307917888564	1.722222222222222	0.8998	0.023743455473300045
V$ATOH1_03	0.8	0.4650188521156263	1.7203603603603603	0.9377	4.4079184356093687E-4
V$FOXJ3_08	0.26666666666666666	0.1550062840385421	1.7203603603603603	0.7768	0.032763142721148844
V$EHF_07	0.9575757575757575	0.5571847507331378	1.7185964912280702	0.8769	1.3386096776848915E-4
V$ZIC4_02	0.23030303030303031	0.13405948889819858	1.7179166666666668	0.7181	0.04551198601066423
V$STAT6_04	0.6181818181818182	0.36028487641390866	1.715813953488372	0.9049	0.0019072980881093544
V$CEBPB_09	0.3878787878787879	0.22622538751571009	1.714567901234568	0.9181	0.012144722079959444
V$ZNF208_07	1.9393939393939394	1.1311269375785504	1.714567901234568	0.827	9.371471357885835E-8
V$HNF1B_06	1.4424242424242424	0.8420611646418098	1.7129684908789387	0.7608	3.830949313877281E-6
V$PBX4_01	0.896969696969697	0.5236698785085881	1.7128533333333336	0.7019	2.2938369768846513E-4
V$FRA2_03	0.3515151515151515	0.20527859237536658	1.7123809523809521	0.8778	0.016583615707045737
V$TCF4_Q5_02	0.3515151515151515	0.20527859237536658	1.7123809523809521	0.9751	0.016583615707045737
V$LBP1_Q6	0.787878787878788	0.4608294930875576	1.70969696969697	0.9794	5.467634907801358E-4
V$ZBTB5_02	0.15757575757575756	0.09216589861751152	1.7096969696969695	0.9448	0.09045388823353682
V$ZNF808_05	0.15757575757575756	0.09216589861751152	1.7096969696969695	0.8521	0.09045388823353682
V$ZNF96_01	0.15757575757575756	0.09216589861751152	1.7096969696969695	0.865	0.09045388823353682
V$ESX1_03	1.0303030303030303	0.6032677000418936	1.7078703703703704	0.9565	8.995367090441056E-5
V$EVI1_04	0.6787878787878787	0.397989107666527	1.7055438596491226	0.7856	0.001314150051221456
V$HOXC4_01	2.533333333333333	1.4872224549643904	1.7033990610328638	0.7929	1.7829299469382323E-9
V$GBX1_03	1.006060606060606	0.5906996229576875	1.7031678486997635	0.9478	1.1537423284588017E-4
V$ZNF85_03	0.48484848484848486	0.28487641390867197	1.7019607843137257	0.8468	0.006064483686637894
V$CAAT_01	0.7272727272727272	0.427314620863008	1.7019607843137252	0.928	9.427854362069054E-4
V$FOXN2_02	0.3636363636363636	0.213657310431504	1.7019607843137252	0.8839	0.01589013931096431
V$PMX2B_01	3.1636363636363636	1.8600754084625053	1.7008108108108106	0.7786	2.2226248970778808E-11
V$ZNF180_03	2.7636363636363637	1.6254713028906578	1.7002061855670103	0.8028	3.8853639441904997E-10
V$LBX2_04	1.103030303030303	0.6493506493506493	1.6986666666666668	0.9483	6.042412082315614E-5
V$NFKB1_07	0.6545454545454545	0.3854210305823209	1.6982608695652173	0.8509	0.0016960982528315192
V$FOXJ1_03	0.20606060606060606	0.12149141181399246	1.6960919540229884	0.9322	0.060717908301067776
V$HMX1_02	0.20606060606060606	0.12149141181399246	1.6960919540229884	0.8814	0.060717908301067776
V$HOXD10_01	0.6181818181818182	0.3644742354419774	1.6960919540229884	0.9247	0.002279244608403493
V$NFYB_01	0.496969696969697	0.2932551319648094	1.6946666666666668	0.9158	0.005820069838247325
V$RARA_03	0.5818181818181818	0.34352744030163385	1.6936585365853658	0.8559	0.0030673292159405343
V$POU4F1_Q3	0.6666666666666666	0.3937997486384583	1.6929078014184398	0.9319	0.0016299968257558132
V$ZNF679_02	0.46060606060606063	0.27230833682446587	1.6914871794871795	0.898	0.007881526407081483
V$ZNF586_05	0.2545454545454546	0.1508169250104734	1.687777777777778	0.8586	0.04143676019903941
V$ZNF788_03	0.2545454545454546	0.1508169250104734	1.687777777777778	0.8199	0.04143676019903941
V$TBP_11	0.593939393939394	0.3519061583577713	1.6877777777777778	0.9135	0.0029450963759693745
V$ZNF658_03	0.7636363636363637	0.45245077503142017	1.6877777777777778	0.6618	8.379806781419661E-4
V$DLX1_04	0.9333333333333333	0.5529953917050692	1.6877777777777776	0.9909	2.433851332012602E-4
V$DLX2_03	0.9333333333333333	0.5529953917050692	1.6877777777777776	0.9728	2.433851332012602E-4
V$DLX3_04	0.9333333333333333	0.5529953917050692	1.6877777777777776	0.9867	2.433851332012602E-4
V$DLX3_05	0.9333333333333333	0.5529953917050692	1.6877777777777776	0.9867	2.433851332012602E-4
V$DLX4_02	0.9333333333333333	0.5529953917050692	1.6877777777777776	0.9847	2.433851332012602E-4
V$DLX4_03	0.9333333333333333	0.5529953917050692	1.6877777777777776	0.9847	2.433851332012602E-4
V$DLX6_01	0.9333333333333333	0.5529953917050692	1.6877777777777776	0.9912	2.433851332012602E-4
V$HNF1B_07	1.4424242424242424	0.854629241726016	1.6877777777777776	0.757	6.397570830716506E-6
V$ZFP784_01	0.33939393939393936	0.20108923334729786	1.6877777777777776	0.8487	0.020816743277340247
V$ZNF325_02	0.33939393939393936	0.20108923334729786	1.6877777777777776	0.862	0.020816743277340247
V$ISX_04	1.1151515151515152	0.6619187264348555	1.6847257383966245	0.9481	6.898227103212803E-5
V$BTEB4_02	0.6909090909090909	0.41055718475073316	1.6828571428571428	0.8177	0.0015041717875566725
V$FOXG1_06	0.30303030303030304	0.18014243820695433	1.682170542635659	0.9729	0.028600397905829078
V$FOXJ2_04	0.30303030303030304	0.18014243820695433	1.682170542635659	0.9712	0.028600397905829078
V$FOXJ2_06	0.30303030303030304	0.18014243820695433	1.682170542635659	0.9768	0.028600397905829078
V$FOXJ3_12	0.30303030303030304	0.18014243820695433	1.682170542635659	0.9709	0.028600397905829078
V$FOXO1_05	0.30303030303030304	0.18014243820695433	1.682170542635659	0.9563	0.028600397905829078
V$HNF3G_Q4	0.30303030303030304	0.18014243820695433	1.682170542635659	0.9627	0.028600397905829078
V$RAD21_10	0.6060606060606061	0.36028487641390866	1.682170542635659	0.9715	0.0028269019096549717
V$ETV2HOXB13_01	0.21818181818181817	0.12987012987012986	1.6800000000000002	0.8869	0.057775174459054585
V$TBX20_05	0.21818181818181817	0.12987012987012986	1.6800000000000002	0.8508	0.057775174459054585
V$ZNF76_01	0.43636363636363634	0.2597402597402597	1.6800000000000002	0.7613	0.010249328285843351
V$EMX1_04	1.8666666666666667	1.1143695014662756	1.6750877192982458	0.944	4.497423211126894E-7
V$BATF_05	0.26666666666666666	0.1591956430666108	1.6750877192982456	0.8926	0.0395085141168407
V$HESX1_02	0.4	0.2387934645999162	1.6750877192982456	0.7649	0.013941678736292184
V$GBX2_04	1.0303030303030303	0.6158357771260997	1.6730158730158728	0.941	1.5014643908728E-4
V$PPARG_01	0.4484848484848485	0.26811897779639715	1.6727083333333332	0.7422	0.009814400850165073
V$ZNF483_01	0.896969696969697	0.5362379555927943	1.6727083333333332	0.7658	3.845515531827625E-4
V$TFIII_Q6	1.090909090909091	0.6535400083787181	1.6692307692307695	0.9395	1.0428033859596761E-4
V$EOMES_03	0.1818181818181818	0.10892333472978634	1.669230769230769	0.8912	0.08135820998406697
V$FOXE3_01	0.3636363636363636	0.21784666945957268	1.669230769230769	0.7219	0.019026137814668397
V$FOXE3_02	0.3636363636363636	0.21784666945957268	1.669230769230769	0.7219	0.019026137814668397
V$FOXE3_03	0.3636363636363636	0.21784666945957268	1.669230769230769	0.7219	0.019026137814668397
V$TBX6_01	0.1818181818181818	0.10892333472978634	1.669230769230769	0.8699	0.08135820998406697
V$TBX6_02	0.1818181818181818	0.10892333472978634	1.669230769230769	0.8726	0.08135820998406697
V$ZXDL_01	0.1818181818181818	0.10892333472978634	1.669230769230769	0.7393	0.08135820998406697
V$ZNF501_01	0.9212121212121213	0.5529953917050692	1.6658585858585857	0.79	3.548243851618622E-4
V$TCF7_05	0.5090909090909091	0.3058232090490155	1.6646575342465755	0.8145	0.0066446945307506895
V$RXRG_03	1.0666666666666667	0.6409719312945119	1.6641394335511983	0.7838	1.332477723169459E-4
V$NR2F2_03	0.2787878787878788	0.1675743611227482	1.6636666666666668	0.9159	0.03765597621753744
V$PRDM14_03	0.32727272727272727	0.19689987431922915	1.6621276595744683	0.8644	0.026065993670531234
V$LBX2_01	1.503030303030303	0.9049015500628403	1.6609876543209876	0.8625	7.342928083541079E-6
V$RUNX2_01	0.5212121212121212	0.31420192710515293	1.6588444444444443	0.7716	0.006362686415168165
V$LHX3A_01	3.0424242424242425	1.834939254294093	1.6580517503805174	0.794	3.180339024773208E-10
V$BETACATENIN_Q6	0.9090909090909091	0.5488060326770005	1.6564885496183204	0.9192	4.360637274942096E-4
V$OG2_01	0.9575757575757575	0.5781315458734814	1.6563285024154588	0.9792	3.1410516456682725E-4
V$ZIC1_04	2.896969696969697	1.7511520737327189	1.6543221690590113	0.7732	9.520281248029562E-10
V$SHOX2_03	1.1151515151515152	0.6744868035190615	1.6533333333333335	0.9649	1.1341335436356923E-4
V$GLIS2_06	0.24242424242424243	0.1466275659824047	1.6533333333333333	0.711	0.05225461460136208
V$ZFP206_03	0.24242424242424243	0.1466275659824047	1.6533333333333333	0.8442	0.05225461460136208
V$ZNF226_05	0.24242424242424243	0.1466275659824047	1.6533333333333333	0.7544	0.05225461460136208
V$ZNF647_02	0.19393939393939394	0.11730205278592376	1.6533333333333333	0.8337	0.07712818756566857
V$ZNF93_03	0.19393939393939394	0.11730205278592376	1.6533333333333333	0.8522	0.07712818756566857
V$GFI1B_04	0.33939393939393936	0.20527859237536658	1.653333333333333	0.9413	0.02487276710832632
V$HESX1_01	1.0787878787878786	0.6535400083787181	1.6506837606837603	0.9541	1.5070374871061295E-4
V$HOXB9_01	0.7393939393939394	0.4482614160033515	1.6494704049844235	0.8948	0.0015083938797618632
V$HNF1_C	0.496969696969697	0.3016338500209468	1.6475925925925927	0.7974	0.008229182008587035
V$TCF17_02	0.4484848484848485	0.27230833682446587	1.6469743589743588	0.8876	0.011657540804690591
V$SALL3_02	0.5575757575757576	0.33933808127356513	1.643127572016461	0.8067	0.00557924573854414
V$TCF1_Q5_01	0.5575757575757576	0.33933808127356513	1.643127572016461	0.9584	0.00557924573854414
V$LHX9_03	1.0666666666666667	0.6493506493506493	1.6426666666666667	0.957	1.8449710765832135E-4
V$SHOX_02	1.0666666666666667	0.6493506493506493	1.6426666666666667	0.9794	1.8449710765832135E-4
V$ZNF93_02	0.2545454545454546	0.1550062840385421	1.6421621621621623	0.8939	0.04967763762191803
V$BCL6_05	0.7151515151515151	0.43569333891914536	1.6414102564102564	0.8391	0.0019352896557120137
V$ZNF607_01	0.46060606060606063	0.28068705488060325	1.640995024875622	0.8082	0.011141092331933089
V$RAX_03	1.2363636363636363	0.754084625052367	1.6395555555555557	0.9644	6.421948566329277E-5
V$ZNF257_04	1.9636363636363636	1.1981566820276497	1.638881118881119	0.8285	6.246616858621502E-7
