name clusters
is_000001 10
is_000002 7
is_000003 4
is_000004 3
is_000005 1
is_000006 2
is_000007 2
is_000008 2
is_000009 9
is_000010 3
is_000011 5
is_000012 4
is_000013 9
is_000014 10
is_000015 5
is_000016 10
is_000017 10
is_000018 10
is_000019 1
is_000020 0
is_000021 5
is_000022 0
is_000023 8
is_000024 1
is_000025 0
is_000026 10
is_000027 4
is_000028 9
is_000029 0
is_000030 1
is_000031 2
is_000032 0
is_000033 7
is_000034 1
is_000035 0
is_000036 5
is_000037 0
is_000038 5
is_000039 4
is_000040 8
is_000041 10
is_000042 7
is_000043 4
is_000044 7
is_000045 7
is_000046 2
is_000047 4
is_000048 7
is_000049 3
is_000050 7
is_000051 3
is_000052 0
is_000053 8
is_000054 8
is_000055 4
is_000056 8
is_000057 7
is_000058 1
is_000059 5
is_000060 5
is_000061 7
is_000062 10
is_000063 7
is_000064 5
is_000065 5
is_000066 6
is_000067 10
is_000068 9
is_000069 5
is_000070 10
is_000071 4
is_000072 3
is_000073 8
is_000074 7
is_000075 10
is_000076 5
is_000077 10
is_000078 5
is_000079 8
is_000080 3
is_000081 10
is_000082 10
is_000083 2
is_000084 2
is_000085 4
is_000086 10
is_000087 6
is_000088 1
is_000089 4
is_000090 5
is_000091 1
is_000092 10
is_000093 2
is_000094 5
is_000095 10
is_000096 10
is_000097 10
is_000098 6
is_000099 5
is_000100 8
is_000101 0
is_000102 7
is_000103 10
is_000104 8
is_000105 8
is_000106 2
is_000107 2
is_000108 10
is_000109 8
is_000110 8
is_000111 8
is_000112 7
is_000113 3
is_000114 0
is_000115 1
is_000116 10
is_000117 2
is_000118 0
is_000119 10
is_000120 8
is_000121 10
is_000122 6
is_000123 10
is_000124 10
is_000125 10
is_000126 9
is_000127 5
is_000128 6
is_000129 2
is_000130 8
is_000131 3
is_000132 9
is_000133 4
is_000134 3
is_000135 5
is_000136 1
is_000137 8
is_000138 10
is_000139 10
is_000140 8
is_000141 6
is_000142 2
is_000143 10
is_000144 7
is_000145 0
is_000146 7
is_000147 6
is_000148 9
is_000149 10
is_000150 7
is_000151 10
is_000152 4
is_000153 2
is_000154 4
is_000155 10
is_000156 2
is_000157 9
is_000158 4
is_000159 6
is_000160 2
is_000161 6
is_000162 5
is_000163 9
is_000164 3
is_000165 1
is_000166 7
is_000167 6
is_000168 7
is_000169 10
is_000170 7
is_000171 5
is_000172 9
is_000173 5
is_000174 1
is_000175 1
is_000176 3
is_000177 2
is_000178 7
is_000179 2
is_000180 4
is_000181 10
is_000182 7
is_000183 8
is_000184 2
is_000185 2
is_000186 5
is_000187 8
is_000188 2
is_000189 8
is_000190 10
is_000191 10
is_000192 8
is_000193 5
is_000194 6
is_000195 1
is_000196 5
is_000197 8
is_000198 5
is_000199 4
is_000200 0
is_000201 2
is_000202 0
is_000203 4
is_000204 3
is_000205 3
is_000206 7
is_000207 3
