name clusters
is_000001 2
is_000002 1
is_000003 3
is_000004 4
is_000005 4
is_000006 0
is_000007 3
is_000008 4
is_000009 3
is_000010 4
is_000011 5
is_000012 0
is_000013 3
is_000014 2
is_000015 5
is_000016 2
is_000017 2
is_000018 2
is_000019 4
is_000020 3
is_000021 5
is_000022 0
is_000023 1
is_000024 1
is_000025 0
is_000026 0
is_000027 0
is_000028 3
is_000029 0
is_000030 4
is_000031 0
is_000032 0
is_000033 1
is_000034 4
is_000035 3
is_000036 5
is_000037 5
is_000038 3
is_000039 0
is_000040 4
is_000041 2
is_000042 1
is_000043 0
is_000044 1
is_000045 1
is_000046 4
is_000047 0
is_000048 1
is_000049 4
is_000050 1
is_000051 4
is_000052 5
is_000053 4
is_000054 4
is_000055 1
is_000056 4
is_000057 1
is_000058 4
is_000059 5
is_000060 5
is_000061 1
is_000062 2
is_000063 1
is_000064 5
is_000065 5
is_000066 2
is_000067 2
is_000068 3
is_000069 5
is_000070 0
is_000071 1
is_000072 4
is_000073 4
is_000074 1
is_000075 2
is_000076 3
is_000077 2
is_000078 5
is_000079 4
is_000080 3
is_000081 2
is_000082 2
is_000083 1
is_000084 4
is_000085 1
is_000086 2
is_000087 2
is_000088 4
is_000089 1
is_000090 5
is_000091 4
is_000092 2
is_000093 1
is_000094 5
is_000095 2
is_000096 2
is_000097 2
is_000098 2
is_000099 5
is_000100 4
is_000101 0
is_000102 1
is_000103 5
is_000104 4
is_000105 4
is_000106 4
is_000107 0
is_000108 2
is_000109 2
is_000110 2
is_000111 1
is_000112 1
is_000113 4
is_000114 4
is_000115 1
is_000116 2
is_000117 3
is_000118 1
is_000119 2
is_000120 2
is_000121 2
is_000122 2
is_000123 2
is_000124 2
is_000125 2
is_000126 3
is_000127 5
is_000128 2
is_000129 0
is_000130 4
is_000131 4
is_000132 3
is_000133 0
is_000134 1
is_000135 5
is_000136 4
is_000137 3
is_000138 2
is_000139 2
is_000140 4
is_000141 2
is_000142 1
is_000143 2
is_000144 1
is_000145 4
is_000146 1
is_000147 2
is_000148 3
is_000149 2
is_000150 1
is_000151 2
is_000152 1
is_000153 4
is_000154 1
is_000155 2
is_000156 1
is_000157 3
is_000158 1
is_000159 2
is_000160 1
is_000161 2
is_000162 5
is_000163 3
is_000164 0
is_000165 4
is_000166 1
is_000167 2
is_000168 1
is_000169 2
is_000170 1
is_000171 5
is_000172 3
is_000173 3
is_000174 4
is_000175 4
is_000176 3
is_000177 1
is_000178 1
is_000179 4
is_000180 0
is_000181 2
is_000182 1
is_000183 2
is_000184 1
is_000185 5
is_000186 5
is_000187 2
is_000188 4
is_000189 4
is_000190 2
is_000191 2
is_000192 3
is_000193 5
is_000194 1
is_000195 0
is_000196 5
is_000197 4
is_000198 5
is_000199 0
is_000200 0
is_000201 1
is_000202 0
is_000203 0
is_000204 0
is_000205 4
is_000206 1
is_000207 4
is_000208 2
is_000209 1
is_000210 5
is_000211 0
is_000212 1
is_000213 4
is_000214 2
is_000215 5
is_000216 4
is_000217 3
is_000218 5
is_000219 1
is_000220 4
is_000221 0
is_000222 0
is_000223 4
is_000224 4
is_000225 5
is_000226 0
is_000227 5
is_000228 1
is_000229 3
is_000230 4
is_000231 0
is_000232 2
is_000233 1
is_000234 2
is_000235 0
is_000236 3
is_000237 2
is_000238 4
is_000239 3
is_000240 4
is_000241 4
is_000242 3
is_000243 5
is_000244 3
is_000245 2
is_000246 1
is_000247 1
is_000248 5
is_000249 1
is_000250 5
is_000251 5
is_000252 1
is_000253 3
is_000254 2
is_000255 4
is_000256 3
is_000257 3
is_000258 0
is_000259 1
is_000260 1
is_000261 1
is_000262 2
is_000263 0
is_000264 0
is_000265 4
is_000266 1
is_000267 5
is_000268 4
is_000269 1
is_000270 3
is_000271 3
is_000272 1
is_000273 0
is_000274 4
is_000275 2
is_000276 1
is_000277 4
is_000278 5
is_000279 4
is_000280 1
is_000281 1
is_000282 4
is_000283 4
is_000284 0
is_000285 2
is_000286 1
is_000287 2
is_000288 0
is_000289 2
is_000290 4
is_000291 2
is_000292 2
is_000293 1
is_000294 1
is_000295 3
is_000296 4
is_000297 5
is_000298 3
is_000299 4
is_000300 4
is_000301 3
is_000302 3
