name clusters
is_000001 3
is_000002 1
is_000003 7
is_000004 4
is_000005 5
is_000006 4
is_000007 7
is_000008 5
is_000009 2
is_000010 4
is_000011 2
is_000012 5
is_000013 7
is_000014 3
is_000015 2
is_000016 3
is_000017 0
is_000018 3
is_000019 5
is_000020 6
is_000021 2
is_000022 6
is_000023 5
is_000024 5
is_000025 6
is_000026 4
is_000027 1
is_000028 7
is_000029 6
is_000030 5
is_000031 4
is_000032 6
is_000033 1
is_000034 5
is_000035 6
is_000036 2
is_000037 6
is_000038 2
is_000039 5
is_000040 5
is_000041 3
is_000042 1
is_000043 1
is_000044 1
is_000045 1
is_000046 5
is_000047 4
is_000048 1
is_000049 4
is_000050 1
is_000051 4
is_000052 6
is_000053 5
is_000054 3
is_000055 1
is_000056 5
is_000057 1
is_000058 4
is_000059 2
is_000060 2
is_000061 1
is_000062 3
is_000063 1
is_000064 2
is_000065 2
is_000066 0
is_000067 3
is_000068 7
is_000069 2
is_000070 0
is_000071 5
is_000072 4
is_000073 3
is_000074 1
is_000075 0
is_000076 7
is_000077 0
is_000078 2
is_000079 5
is_000080 7
is_000081 0
is_000082 3
is_000083 4
is_000084 4
is_000085 5
is_000086 3
is_000087 0
is_000088 5
is_000089 1
is_000090 2
is_000091 4
is_000092 0
is_000093 1
is_000094 2
is_000095 0
is_000096 3
is_000097 0
is_000098 0
is_000099 2
is_000100 4
is_000101 6
is_000102 1
is_000103 3
is_000104 5
is_000105 5
is_000106 5
is_000107 0
is_000108 0
is_000109 3
is_000110 3
is_000111 3
is_000112 1
is_000113 4
is_000114 6
is_000115 5
is_000116 0
is_000117 2
is_000118 6
is_000119 0
is_000120 3
is_000121 0
is_000122 3
is_000123 3
is_000124 0
is_000125 0
is_000126 7
is_000127 2
is_000128 0
is_000129 5
is_000130 5
is_000131 4
is_000132 2
is_000133 1
is_000134 4
is_000135 2
is_000136 5
is_000137 7
is_000138 0
is_000139 3
is_000140 3
is_000141 0
is_000142 4
is_000143 3
is_000144 1
is_000145 6
is_000146 1
is_000147 0
is_000148 7
is_000149 3
is_000150 1
is_000151 0
is_000152 1
is_000153 4
is_000154 1
is_000155 0
is_000156 1
is_000157 7
is_000158 1
is_000159 0
is_000160 5
is_000161 0
is_000162 2
is_000163 7
is_000164 4
is_000165 5
is_000166 1
is_000167 0
is_000168 1
is_000169 0
is_000170 1
is_000171 2
is_000172 2
is_000173 7
is_000174 5
is_000175 5
is_000176 7
is_000177 5
is_000178 1
is_000179 4
is_000180 4
is_000181 0
is_000182 1
is_000183 3
is_000184 1
is_000185 2
is_000186 7
is_000187 3
is_000188 5
is_000189 3
is_000190 0
is_000191 0
is_000192 7
is_000193 2
is_000194 0
is_000195 5
is_000196 2
is_000197 3
is_000198 2
is_000199 1
is_000200 6
is_000201 5
is_000202 6
is_000203 5
is_000204 4
is_000205 4
is_000206 1
is_000207 4
is_000208 0
is_000209 1
is_000210 2
is_000211 6
is_000212 1
is_000213 3
is_000214 3
is_000215 2
is_000216 3
is_000217 7
is_000218 2
is_000219 1
is_000220 5
is_000221 5
is_000222 5
is_000223 5
is_000224 3
is_000225 2
is_000226 5
is_000227 2
is_000228 1
is_000229 2
