name clusters
leukemia1 4
leukemia2 4
apop 4
attr_1 4
attr_2 4
attr_3 5
attr_4 4
attr_5 4
attr_6 4
attr_7 4
attr_8 4
attr_9 4
attr_10 5
attr_11 4
attr_12 4
attr_13 4
attr_14 4
attr_15 5
attr_16 4
attr_17 4
attr_18 4
attr_19 4
attr_20 5
attr_21 5
attr_22 5
attr_23 4
attr_24 5
attr_25 4
attr_26 5
attr_27 5
attr_28 4
attr_29 5
attr_30 5
attr_31 4
attr_32 4
attr_33 4
attr_34 4
attr_35 5
attr_36 4
attr_37 5
attr_38 4
attr_39 4
attr_40 4
attr_41 5
attr_42 4
attr_43 4
attr_44 5
attr_45 5
attr_46 4
attr_47 5
attr_48 4
attr_49 4
attr_50 5
attr_51 4
attr_52 5
attr_53 4
attr_54 5
attr_55 5
attr_56 5
attr_57 4
attr_58 4
attr_59 4
attr_60 5
attr_61 5
attr_62 4
attr_63 4
attr_64 5
attr_65 4
attr_66 4
attr_67 4
attr_68 4
attr_69 4
attr_70 0
attr_71 5
attr_72 0
attr_73 4
attr_74 4
attr_75 4
attr_76 5
attr_77 4
attr_78 5
attr_79 4
attr_80 5
attr_81 0
attr_82 4
attr_83 5
attr_84 4
attr_85 2
attr_86 0
attr_87 0
attr_88 4
attr_89 5
attr_90 4
attr_91 0
attr_92 5
attr_93 4
attr_94 4
attr_95 5
attr_96 2
attr_97 5
attr_98 0
attr_99 2
attr_100 4
attr_101 2
attr_102 2
attr_103 5
attr_104 0
attr_105 0
attr_106 2
attr_107 2
attr_108 5
attr_109 2
attr_110 5
attr_111 4
attr_112 4
attr_113 0
attr_114 0
attr_115 0
attr_116 5
attr_117 2
attr_118 2
attr_119 0
attr_120 4
attr_121 2
attr_122 0
attr_123 2
attr_124 2
attr_125 2
attr_126 5
attr_127 5
attr_128 2
attr_129 2
attr_130 4
attr_131 4
attr_132 2
attr_133 4
attr_134 2
attr_135 4
attr_136 4
attr_137 1
attr_138 2
attr_139 1
attr_140 2
attr_141 4
attr_142 5
attr_143 5
attr_144 5
attr_145 5
attr_146 4
attr_147 4
attr_148 4
attr_149 4
attr_150 2
attr_151 0
attr_152 2
attr_153 4
attr_154 2
attr_155 2
attr_156 2
attr_157 2
attr_158 0
attr_159 0
attr_160 4
attr_161 0
attr_162 4
attr_163 4
attr_164 4
attr_165 5
attr_166 4
attr_167 2
attr_168 2
attr_169 4
attr_170 2
attr_171 2
attr_172 0
attr_173 0
attr_174 0
attr_175 5
attr_176 4
attr_177 0
attr_178 0
attr_179 2
attr_180 4
attr_181 4
attr_182 0
attr_183 2
attr_184 5
attr_185 2
attr_186 2
attr_187 4
attr_188 5
attr_189 0
attr_190 5
attr_191 2
attr_192 2
attr_193 5
attr_194 0
attr_196 2
attr_197 4
attr_198 2
attr_199 2
attr_200 2
attr_201 0
attr_202 4
attr_203 4
attr_204 0
attr_205 5
attr_206 2
attr_207 0
attr_208 4
attr_209 5
attr_210 5
attr_211 2
attr_212 2
attr_213 0
attr_214 0
attr_215 0
attr_216 4
attr_217 4
attr_218 0
attr_219 2
attr_220 0
attr_221 4
attr_222 0
attr_223 0
attr_224 0
attr_225 4
attr_226 4
attr_227 2
attr_228 0
attr_229 4
attr_230 4
attr_231 2
attr_232 4
attr_233 0
attr_234 2
attr_235 4
attr_236 2
attr_237 0
attr_238 0
attr_239 0
attr_240 4
attr_241 2
attr_242 0
attr_243 2
attr_244 2
attr_245 2
attr_246 4
attr_247 5
attr_248 0
attr_249 4
attr_250 0
attr_251 2
attr_252 0
attr_253 0
attr_254 0
attr_255 2
attr_256 4
attr_257 0
attr_258 0
attr_259 2
attr_260 4
attr_261 4
attr_262 0
attr_263 0
attr_264 0
attr_265 0
attr_266 2
attr_267 5
attr_268 0
attr_269 0
attr_270 2
attr_271 0
attr_272 2
attr_273 4
attr_274 4
attr_275 0
attr_276 2
attr_277 2
attr_278 0
attr_279 2
attr_280 2
attr_281 4
attr_282 0
attr_283 2
attr_285 5
attr_286 4
attr_287 0
attr_288 4
attr_289 2
attr_290 2
attr_291 2
attr_292 2
attr_293 2
attr_294 4
attr_295 0
attr_296 2
attr_297 4
attr_298 2
attr_299 5
attr_300 0
attr_301 5
attr_302 0
attr_303 0
attr_304 4
attr_305 0
attr_306 2
attr_307 0
attr_308 0
attr_309 0
attr_310 0
attr_311 0
attr_312 2
attr_313 0
attr_314 0
attr_315 0
attr_316 0
attr_317 0
attr_318 0
attr_319 2
attr_320 2
attr_321 4
attr_322 0
attr_323 0
attr_324 0
attr_325 5
attr_326 0
attr_327 4
attr_328 4
attr_329 2
attr_330 0
attr_331 0
attr_332 4
attr_333 4
attr_334 0
attr_335 4
attr_336 4
attr_337 4
attr_338 0
attr_339 4
attr_340 0
attr_341 4
attr_342 0
attr_343 4
attr_344 0
attr_345 4
attr_346 4
attr_347 0
attr_348 0
attr_349 0
attr_350 0
attr_351 0
attr_352 0
attr_353 0
attr_354 0
attr_355 2
attr_356 0
attr_357 0
attr_358 4
attr_359 4
attr_360 0
attr_361 2
attr_362 0
attr_363 0
attr_364 0
attr_365 4
attr_366 0
attr_367 0
attr_368 0
attr_369 2
attr_370 0
attr_371 0
attr_372 0
attr_373 0
attr_374 0
attr_375 4
attr_376 0
attr_377 0
attr_378 2
attr_379 4
attr_380 2
attr_381 0
attr_382 0
attr_383 4
attr_384 2
attr_385 0
attr_386 2
attr_387 2
attr_388 0
attr_389 4
attr_390 5
attr_391 0
attr_392 0
attr_393 2
attr_394 0
attr_395 0
attr_396 0
attr_397 0
attr_398 0
attr_399 2
attr_400 0
attr_401 2
attr_402 0
attr_403 0
attr_404 2
attr_405 2
attr_406 2
attr_407 4
attr_408 5
attr_409 4
attr_410 0
attr_411 4
attr_412 0
attr_413 2
attr_414 0
attr_415 2
attr_416 4
attr_417 5
attr_418 4
attr_419 5
attr_420 0
attr_421 2
attr_422 0
attr_423 0
attr_424 0
attr_425 0
attr_426 0
attr_427 0
attr_428 0
attr_429 2
attr_430 4
attr_431 0
attr_432 0
attr_433 2
attr_434 0
attr_435 0
attr_436 0
attr_437 0
attr_438 4
attr_439 2
attr_440 2
attr_441 4
attr_442 2
attr_443 2
attr_444 4
attr_445 2
attr_446 2
attr_447 4
attr_448 0
attr_449 2
attr_450 2
attr_451 0
attr_452 0
attr_453 2
attr_454 5
attr_455 0
attr_456 0
attr_457 0
attr_458 2
attr_459 0
attr_460 2
attr_461 2
attr_462 5
attr_463 2
attr_464 0
attr_465 2
attr_466 0
attr_467 0
attr_468 0
attr_469 0
attr_470 2
attr_471 2
attr_472 0
attr_473 2
attr_474 2
attr_475 2
attr_476 4
attr_477 0
attr_478 2
attr_479 0
attr_480 0
attr_481 0
attr_482 2
attr_483 0
attr_484 0
attr_485 0
attr_486 0
attr_487 4
attr_488 2
attr_489 0
attr_490 4
attr_491 2
attr_492 0
attr_493 0
attr_494 4
attr_495 0
attr_496 2
attr_497 0
attr_498 0
attr_499 0
attr_500 0
attr_501 2
attr_502 2
attr_503 0
attr_504 0
attr_505 2
attr_506 0
attr_508 2
attr_509 2
attr_510 2
attr_511 2
attr_512 6
attr_513 4
attr_514 2
attr_515 0
attr_516 2
attr_517 2
attr_518 0
attr_519 2
attr_520 2
attr_521 5
attr_522 2
attr_523 2
attr_524 2
attr_525 0
attr_526 0
attr_527 2
attr_528 4
attr_529 0
attr_530 2
attr_531 4
attr_532 1
attr_533 3
attr_534 2
attr_535 2
attr_536 2
attr_537 2
attr_538 2
attr_539 0
attr_540 2
attr_541 0
attr_542 2
attr_543 0
attr_544 0
attr_545 2
attr_546 0
attr_547 2
attr_548 2
attr_549 0
attr_550 2
attr_551 0
attr_552 0
attr_553 0
attr_554 2
attr_555 2
attr_556 2
attr_557 0
attr_558 5
attr_559 2
attr_560 1
attr_561 4
attr_562 0
attr_563 2
attr_564 0
attr_565 5
attr_566 1
attr_567 1
attr_568 0
attr_569 4
attr_570 4
attr_571 2
attr_572 2
attr_573 2
attr_574 0
attr_575 0
attr_576 4
attr_577 0
attr_578 2
attr_579 0
attr_580 2
attr_581 0
attr_582 2
attr_583 0
attr_584 1
attr_585 4
attr_586 2
attr_587 0
attr_588 1
attr_589 1
attr_590 3
attr_591 3
attr_592 3
attr_593 3
attr_594 3
attr_595 3
attr_596 3
attr_597 3
attr_598 3
attr_599 3
attr_600 3
attr_601 3
attr_602 3
attr_603 3
attr_604 3
attr_605 3
attr_606 3
attr_607 3
attr_608 3
attr_609 3
attr_610 3
attr_611 3
attr_612 3
attr_613 3
attr_614 3
attr_615 3
attr_616 3
attr_617 3
attr_618 3
attr_619 3
attr_620 3
attr_621 3
attr_622 3
attr_623 3
attr_624 3
attr_625 3
attr_626 3
attr_627 3
attr_628 3
attr_629 3
attr_630 3
attr_631 3
attr_632 3
attr_633 3
attr_634 3
attr_635 3
attr_636 3
attr_637 3
attr_638 3
attr_639 3
attr_640 3
attr_641 3
attr_642 3
attr_643 3
attr_644 3
attr_645 3
attr_646 3
attr_647 3
attr_648 3
attr_649 3
attr_650 3
attr_651 3
attr_652 3
attr_653 3
attr_654 3
attr_655 3
attr_656 3
attr_657 3
attr_658 3
attr_659 3
attr_660 3
attr_661 3
attr_662 3
attr_663 3
attr_664 3
attr_665 3
attr_666 3
attr_667 3
attr_668 3
attr_669 3
attr_670 3
attr_671 3
attr_672 3
attr_673 3
attr_674 3
attr_675 3
attr_676 3
attr_677 3
attr_678 3
attr_679 3
attr_680 3
attr_681 3
attr_682 3
attr_683 3
attr_684 3
attr_685 3
attr_686 3
attr_687 3
attr_688 3
attr_689 3
attr_690 3
attr_691 3
attr_692 3
attr_693 4
attr_694 4
attr_695 4
attr_696 4
attr_697 6
attr_698 6
attr_699 6
attr_700 1
attr_701 6
attr_702 6
attr_703 6
